Taxa	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005163	reERR5005164	reERR5005165	reERR5005166	reERR5005167	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005286	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005324	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005331	reERR5005334	reERR5005335
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__glaesserella|s__glaesserella_parasuis	0.00128977328219234	0.00581959559115798	0.000447018609384709	0.00194612714616266	0.00128245619834579	0	0.00245483602697314	0.00127492884303395	0.000926134170714604	0.000451382412805105	0.00136522432342164	0.00115042152338148	0.00292171856631843	0.000188249926803999	0.000299504102153888	0.000347190878601237	0.000722594122867911	0	0.000280812472566782	0.000620973886130375	0.000502012456379301	0.000222493114456144	0.000380980649386712	0	0.001078611331638	0.00027510773494008	0.000831172285391316	0.000108838291176635	0.000172962249805554	0.00567419111453355	0.00039118831796934	0.000401711583499587	0.000297874776181321	0.000820989896839687	0.00021309522460382	0.000992101395295624	0.000599202739656199	0.00075941580673374	0.000655458431528549	0	0.000599288188745368	0.000254951685289825	0.000492424055899979	0	0.000270205092420274	0.000792340915771784	0	0.000139111834925445	0.000926656106257677	8.52579343165123e-05	0.000228386087823396	0.00147834609358804	0.00080422311423199	0.000401073395814398	0.0003582783435789	0.000249164294917289	0	0	0.000573855691665311	0.000118659929902965	0.000421174045890107	0.000242197897480052
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__glaesserella|s__glaesserella_sp._15-184	0.000592160060377613	0.00245966332996456	0.000546356078136866	0.000729797679810999	0.000605383050150808	0	0	0.000356230117906544	0.000253468299353471	0.000794433046536985	0.000341306080855411	0.000580795332192592	0	8.85882008489407e-05	0.000331882924008362	0	0.000240864707622637	0	0.000334814871137316	0.000337882849806233	0	0.000166869835842108	0.000190490324693356	0	0.000223496041690757	0	0.000265975131325221	0	0.000136549144583332	0	0.000330336801840776	0.000383451966067788	0.000144912053277399	0.000498458151652667	0	0.000147759782278072	0	0	0.000101439995355609	0	0	0.000355111275939399	0	0	0	0.000669087884429506	0	0	0.00044771025358517	0	0.0011228982651317	0	0.000124793241863585	0.00104896118905304	0	0	0	0.000312342137078218	0	3.62572008036837e-05	0.000196063779983326	0.000219491844591297
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus	0.0133276572493208	0.070823835295156	0.0072516352189075	0.0230291712295915	0.0151425418202196	0	0.0099195414967486	0.00773394334928682	0.00538132697088907	0.00476659827922191	0.00382750390673568	0.0141066250876778	0.00544241693725982	0.00114057308593011	0.00349691276028323	0.000694381757202475	0.007093050355508	0.00037732991113072	0.00291612952280888	0.00326924487109815	0.00198573816078924	0.00252158863050297	0.00208673492050449	0	0.00383830158555866	0.00191474983518296	0.00551898397499834	0.000240999073319692	0.0017387257743611	0.00286589855784816	0.00146043638708553	0.00393494755655277	0.00162623526455748	0.00316667531638165	0.00395194780174356	0.00415838244411145	0.00465015083874036	0.00263264146334363	0.00283251679339123	0.00112978355961373	0.00192308896388439	0.0020396134823186	0.00370766347971749	0.000985859313612772	0.00409811056837416	0.00671729020815412	0.00019561728174355	0.00154414136767244	0.00629917914927972	0.000705315638436602	0.00267402044493226	0.00262070443863335	0.00321689245692796	0.00200536697907199	0.00189887522096817	0.000160751158011155	0	0.000895380792957559	0.00487777337915515	0.00132503588391644	0.00156851023986661	0.00192244581124791
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus|s__[haemophilus]_ducreyi	0.00112753764921217	0.00483090738989771	0.000248343671880394	0.00222993735497805	0.000916040141675565	0	0.000851677805276395	0.000440600408989673	0.000165729272654192	0	0.000365685086630797	0.00117275980538889	0.000474676965956495	8.30514382958819e-05	0.000364261745862837	0	0.000764122520733883	0	0.000183608155139819	0.00018263937827364	0.000156181653095783	9.88858286471751e-05	0.000225124929183057	0	0.000204061603282865	0	0.000243810537048119	0	0.000145652420888888	0	0	0.000264764452761092	9.66080355182663e-05	0.000381173880675569	0	0.000337736645207021	0.000101273702477104	0	0.000397956904856619	0	0	0.000109265007981354	0	0	0.000652995640015663	0.000220094698825495	0	0.000208667752388168	0.000218649193611362	0	0	0	0.000422910430759926	0.000308517996780306	0.00029856528631575	0	0	0	0.000514782311640941	9.22910565911949e-05	9.4401079251231e-05	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus|s__haemophilus_haemolyticus	0.00141145000692746	0.00702531290976805	0.00186257753910295	0.00328408955914949	0.00176039018530696	0	0	0.000937447678701433	0.00077990245954914	0.000613880081414943	0.000511959121283116	0.00145198833048148	0.00058107007901571	0.000210396977016234	0.000364261745862837	0	0.000431895337806108	0	0.000194408634853926	0.000374410725460961	0.000356986635647503	0.000970317193600406	0	0	0.000563598713828866	0.000176068950361651	0	0	0.000191168802416665	0.000216022504360414	0	0.000547788522953982	0.00025762142804871	0	0.000271212104041225	0.000474942157322373	0.00140939235947303	0.000480963344264702	0.000405759981422435	0.000140055813175256	0.000178891996640408	0.000318689606612281	0.000984848111799958	0.000284211694014493	0.000855649459330869	0.000264113638590595	0	0.000236490119373257	0.000385239055410495	0	0.000275966522786603	0	0.000166390989151446	0.000647887793238643	0	0	0	0	0.000101268651470349	0.000154917130706649	0.000159755672579006	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus|s__haemophilus_influenzae	0.00418567933088833	0.0212286629229948	0.00208608684379531	0.0066492677493891	0.00438106154714401	0	0.00305602036010942	0.00204363593956912	0.00211548542152704	0.00155275550004956	0.00124332929454471	0.00380867708226296	0.00261890739838066	0.000343279278289645	0.00132753169603345	0	0.00196844605884707	0.000175188887310692	0.00122045420769409	0.000767085388749286	0.000702817438931021	0.000574773879011705	0.000510860416223091	0	0.00115634908526957	0.000495193922892144	0.00325819535873396	0	0.000427853986361107	0.000835287016860268	0.00052158442395912	0.00111383666333976	0.000483040177591331	0.00167130086142365	0.000833008605269477	0.00120318679855001	0.000649839590894751	0.000480963344264702	0.000710079967489262	0.000765638445358065	0.00065295578773749	0.000855909229187269	0.0012165770792823	0.000328619771204257	0.00150864509934653	0.00210410532077174	0	0	0.00167631048435378	0.00013951298342702	0.00121805913505811	0.0019151301666936	0.00130339608168633	0	0.00044187662374731	0	0	0.000583038655879341	0.00232917898381803	0.000454863064628032	0.000631761068835161	0.000613063427996382
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus|s__haemophilus_parahaemolyticus	0.000478595117291496	0.00266865433185697	0.000273178039068433	0.000891974941991221	0.000517761819207928	0	0	0.000337481164332516	0	0	0.000585096138609275	0.00215564421371481	0.000122761284299094	0	0.000161894109272372	0	0.000348838542074164	0	0.000367216310279637	0.000511390259166191	0	9.27054643567267e-05	0	0	0.000310951014526271	0	0.000265975131325221	0	9.10327630555547e-05	0	8.69307373265199e-05	0.000136947130738496	0	0	0	0.000221639673417107	0.000118152652889955	0.00106318212942724	0.000109243071921425	0	0.000116279797816265	0.000154792094640251	0	0	0	0.000123253031342277	0	0	0.000156177995436687	0	0	0	0.000201055778557997	0	0	0	0	0	0	0	7.26162148086392e-05	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus|s__haemophilus_parainfluenzae	0.00510231065722628	0.0299017895015299	0.00275661475787237	0.00867648352664187	0.00630872862788737	0	0.00505996813723034	0.00309357733971473	0.00208623907929395	0.00202219320936687	0.001072676254117	0.00450116382449259	0.00143221498348943	0.000431867479138586	0.000930891128316138	0.000694381757202475	0.00276579129787373	0.00018866495556536	0.000723632140845168	0.00115976005203761	0.000747440768386959	0.000648938250497087	0.00104769678581346	0	0.00142843122298006	0.00123248265253156	0.00172883835361394	0.000240999073319692	0.000737365380749993	0.00180018753633679	0.000843228152067243	0.00159771652528245	0.000676256248627864	0.00108487950653816	0.00283804094585996	0.00176256311717414	0.0023630530577991	0.000582218785162534	0.00095197534102956	0.000214752246868725	0.000849736984041939	0.000582746709233886	0.00107174647460584	0.000364146232956069	0.00103578618761105	0.00320457881489921	0.00019561728174355	0.00108507231241847	0.00324850230508309	0.000426289671582562	0.0011704787000949	0.000705574271939748	0.000873552693045092	0.00101810938937501	0.0005971305726315	0.000160751158011155	0	0.000312342137078218	0.00120678476335499	0.000501008592923629	0.000602714582911705	0.00102934106429022
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus|s__haemophilus_pittmaniae	0.000486706898940504	0.00298214083469559	0	0.00121632946635166	0.00090010900877686	0	0.000851677805276395	0.000684336805452046	0.000204724395631649	0.000523603598853922	0	0.000625471896207407	0	6.64411506367056e-05	0.000218557047517702	0	0.000481729415245274	0	0.000194408634853926	0.000100451658050502	0	0.00011742692151852	0.000155855720203655	0	0.000155475507263135	0	0	0	0.000118342591972221	0	0	0.000255634644045192	9.66080355182663e-05	0	0	0.000126651241952633	0	0	0.000117046148487241	0	0.000107335197984245	0	0.0004055256930941	0	0	0.000404974245838912	0	0	0.000166589861799133	0.000131762262125519	0	0	0.000235720567964549	0	0	0	0	0	0.000708880560292444	0	0	9.08242115550195e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__haemophilus|s__haemophilus_sp._oral_taxon_036	0.000511042243887529	0.00216225305804074	0	0	0.000334553790872815	0	0	0.000178115058953272	0	0	0	0.000357412512118518	0.000180049883638671	0	0.00011332587649066	0	0.000323921503354581	0	0	0.00013697953370523	0	0	0.000138538417958804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109243071921425	0	0	0	0	0	0	0.000369759094026832	0	0	0.000406062788135387	0	0	0	0	0	0.00054936012682098	0	0	0	0	0.000118659929902965	0	0.000181648423110039
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__histophilus	0.00150879138671556	0.0122259736107062	0.00114238089064981	0.00304082366587916	0.00176039018530696	0	0.00100197388856046	0.0010499414001456	0.000536182940940034	0.000415271819780697	0.00082888619636314	0.00156367974051852	0.00057288599339577	0	0.000242841163908558	0	0.000548174851830829	0.000161712819056023	0.000507622546563028	0.000374410725460961	0.000290051641463596	0.000173050200132556	0.000225124929183057	0.000184689032918973	0.000563598713828866	0.000231090497349667	0.000554114856927544	0	0.000254891736555553	0.00070567351424402	0.00013039610598978	0.000328673113772389	0.000241520088795666	0	0.000678030260103062	0.000422170806508776	0.00048948956197267	0	0.000374547675159171	0	0.000169947396808388	0.000273162519953384	0.000434491814029393	0.000115461000693388	0	0.000457796973557031	0	0.00027822366985089	0.000499769585397399	0	0.000723222611440754	0	0.000298117188896341	0	0	0.000112525810607808	0	0	0.000590733800243703	0.00018458211318239	0.000188802158502462	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__histophilus|s__histophilus_somni	0.00150879138671556	0.0122259736107062	0.00114238089064981	0.00304082366587916	0.00176039018530696	0	0.00100197388856046	0.0010499414001456	0.000536182940940034	0.000415271819780697	0.00082888619636314	0.00156367974051852	0.00057288599339577	0	0.000242841163908558	0	0.000548174851830829	0.000161712819056023	0.000507622546563028	0.000374410725460961	0.000290051641463596	0.000173050200132556	0.000225124929183057	0.000184689032918973	0.000563598713828866	0.000231090497349667	0.000554114856927544	0	0.000254891736555553	0.00070567351424402	0.00013039610598978	0.000328673113772389	0.000241520088795666	0	0.000678030260103062	0.000422170806508776	0.00048948956197267	0	0.000374547675159171	0	0.000169947396808388	0.000273162519953384	0.000434491814029393	0.000115461000693388	0	0.000457796973557031	0	0.00027822366985089	0.000499769585397399	0	0.000723222611440754	0	0.000298117188896341	0	0	0.000112525810607808	0	0	0.000590733800243703	0.00018458211318239	0.000188802158502462	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia	0.00480217473621297	0.0196290779469721	0.00273178039068433	0.00604110301621327	0.004787305436061	0	0.00355700730438965	0.00345918193440829	0.0036557927791366	0.00232913325007434	0.00177966742160321	0.00395387591531111	0.00779124951018248	0.000802830570193525	0.00173226696921438	0	0.0026661231429954	0.000579470934950749	0.00218169690224961	0.00208208891231949	0.00177377734587353	0.00154509107261211	0.000969768925711631	0	0.00212807100566417	0.00100139215518189	0.00616175720903429	0.000116612454832109	0.00102867022252777	0.00165617253342984	0.00120833724883863	0.00209985600465693	0.000716509596760475	0.00219908008082059	0.00292521626501607	0.00308184688751407	0.00251496361151475	0.00230356128042568	0.00217705836186268	0.000494863873219237	0.0012254101769868	0.00252220060090291	0.00139037380489406	0.000506252079963315	0.00227422619453731	0.003107737147416	0	0	0.00232184619882542	0	0.00154160609280792	0.00198232771640215	0.00214228398532487	0.00348625336361746	0.00103900719637881	0	0	0.00239462305093301	0.00424484430746547	0.000744920671057502	0.00109650484361045	0.00161969843939785
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia|s__mannheimia_bovis	0.000770619256655798	0.00183269032428732	0.000596024812512945	0	0.000700969847543041	0	0.00115226997184453	0.000365604594693559	0.00032170976456402	0.000324995337219676	0.000706991167486208	0.000357412512118518	0	0	0.00011332587649066	0	0.000307310144208192	0	0.000302413431994995	0.000283091036324141	0.000256584144371643	0.000370821857426907	0	0	0.000204061603282865	0.000121047403373635	0.000809007691114214	0	0.000309511394388886	0.000244825504941803	0	0	0	0	0.000716774846394666	0	0.000151910553715656	0.000430335623815786	0.000140455378184689	0	0	0.000127475842644912	0	0	0	0.000554638641040249	0	0	0	0	0.000428223914668867	0	0.00026345239948979	0	0.00016719656033682	0	0	0	0.00181439667217709	5.93299649514824e-05	0.000174278915540734	0.000272472634665058
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia|s__mannheimia_granulomatis	0.000746283911708773	0.00395475280504106	0.00106787778908569	0.00214884872388794	0.00130635289769385	0	0.000601184333136278	0.000815579480470246	0.00052643416019567	0.00021666355814645	0.000268169063529251	0.000871192998288888	0.000212786226118429	0.000287911652759057	0.000283314691226651	0	0.000556480531404024	0.000336901706366714	0.000302413431994995	0.000575314041561965	0.000312363306191565	0.000284296757360628	0.000190490324693356	0	0.000621902029052542	0.000319124972530493	0.0025267637475896	0	0.000254891736555553	0.000720075014534714	0.00013039610598978	0.000374322157351888	0.000209317410289577	0.000586421354885491	0.000242153664322522	0.000580484858949567	0.000194107929747783	0	0.000554018436172941	0.000102707596328521	0.000339894793616776	0.00033690044127584	0.000521390176835272	0.000346383002080163	0.000427824729665434	0.000721910612147625	0	0	0.000635123848109195	0	0.000542416958580565	0.000705574271939748	0.000603167335673992	0.00104896118905304	0.00013136872597893	0	0	0.000312342137078218	0.000421952714459788	0.000253800405625786	0.000304988102196285	0.000272472634665058
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia|s__mannheimia_haemolytica	0.000705725003463731	0.00351265645488403	0.000571190445324906	0.00239211461715827	0.000653176448846925	0	0.00170335561055279	0.000749958142961146	0.000672665871361134	0.000523603598853922	0	0.00051378048617037	0.00540149650916012	0.000221470502122352	0.00074471290265291	0	0.000539869172257635	0.000242569228584034	0.000820836458272131	0.000502258290252509	0.000412765797467425	0.000234853843037041	0.000389639300509137	0	0.000330385452934163	0.000110043093976032	0.00162909767936698	0	0.000245788460249998	0.000676870513662631	0.000199940695850996	0.000584307757817581	0.000136861383650877	0.000996916303305335	0.000474621182072144	0.000728244641227639	0.000464171136353394	0.000480963344264702	0.000632049201831101	0.000382819222679032	0.000635066588073449	0.000610062961229224	0	0.000150987462445199	0.00094571782347096	0.0010652583423154	0	0	0.000749654378096099	0	0.000561449132565848	0.0012767534444624	0.000395178599234685	0.000894702190662888	0	0	0	0	0.00169624991212835	0.000306538152249326	0.000275941616272829	0.000204354475998794
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia|s__mannheimia_ovis	0.000616495405324638	0.00102084066308987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052448059452652	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia|s__mannheimia_pernigra	0	0.00184876655520212	0	0	0	0	0	0.000599966514368917	0.00102362197815825	0	0	0.000904700421299999	0	0	0	0	0	0	0	0	0	0	0	0	0.000495578179401244	0.000429168066506525	0	0	0	0	0.000704138972344811	0	0	0	0	0	0	0	0	0	0	0.000728433386542357	0	0	0.000360273456560366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia|s__mannheimia_sp._usda-ars-usmarc-1261	0.000413700864099428	0.00254808259999596	0	0	0.000716900980441746	0	0	0.000159366105379244	0	0	0	0.00021221367907037	0.00198054872002538	0	0.000275219985763032	0	0	0	0.000118805276855177	0	0.000245428312007658	0	0	0	0	0	0.000265975131325221	0	0	0	0	0.000520399096806283	0	0	0.000164664491739315	0.00123484960903817	0.000168789504128507	0	0.000280910756369378	0	0	0.000182108346635589	0.000434491814029393	0	0	0	0	0	0	0	0	0	0.00025651944160848	0	0.000585187961178869	0	0	0.00208228091385479	0	0	0.000326772966638876	0.000310316056146317
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__mannheimia|s__mannheimia_varigena	0.00152501495001358	0.00488717419809952	0.000447018609384709	0.001459595359622	0.00139397412863673	0	0	0.000749958142961146	0.0010918634433688	0.00124581545934209	0.000780128184812367	0.00106106839535185	0.000180049883638671	0.000287911652759057	0.000307598807617506	0	0.00125415761555235	0	0.000604826863989991	0.000712293575267195	0.000535479953471254	0.000642757886206638	0.000380980649386712	0	0.000456709302585461	0	0.000919830662499723	0.000116612454832109	0.000209375355027776	0	0.000165168400920388	0.00061169718396528	0.000362280133193499	0.000586421354885491	0.00130762978734162	0.000517159237973251	0.00151066606195014	0.00136694845212073	0.000554018436172941	0	0.000241504195464551	0.000519008787911429	0.000434491814029393	0	0.000517893093805526	0.000748321976006684	0	0	0.000937067972620123	0	0	0	0.000610100293555303	0.00098725758969698	0.00014331133743156	0	0	0	0.000303805954411047	0.000118659929902965	0	0.000544945269330117
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__otariodibacter	0.000981525579530016	0.00681632190787564	0.000968540320333536	0.0010946965197165	0.00109128260356133	0	0.00275542819354128	0.0027467216985952	0.000409448791263299	0	0	0.000770670729255554	0.000916617589433232	9.41249634019995e-05	0.000161894109272372	0	0.000365449901220553	0	0.000140406236283391	0.000127847564791548	0.000189649150187736	0.00016068947155166	0.000112562464591529	0	0.000408123206565731	0	0.000166234457078263	0	0.00010013603936111	0	0.000113009958524476	0.000292153878908791	0	0	0	0.00035884518553246	0.000118152652889955	0.000278452462469038	0.000382350751724987	0	9.83905981522246e-05	0.000355111275939399	0	8.8816154379529e-05	0	0.000642676520570447	0	0	0.000583064516296966	0	0.00103725348219792	0	0.00027731831525241	0	0	0	0	0	0.000599172854532899	0.000102179384083109	0.000116185943693823	9.08242115550195e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__otariodibacter|s__otariodibacter_oris	0.000981525579530016	0.00681632190787564	0.000968540320333536	0.0010946965197165	0.00109128260356133	0	0.00275542819354128	0.0027467216985952	0.000409448791263299	0	0	0.000770670729255554	0.000916617589433232	9.41249634019995e-05	0.000161894109272372	0	0.000365449901220553	0	0.000140406236283391	0.000127847564791548	0.000189649150187736	0.00016068947155166	0.000112562464591529	0	0.000408123206565731	0	0.000166234457078263	0	0.00010013603936111	0	0.000113009958524476	0.000292153878908791	0	0	0	0.00035884518553246	0.000118152652889955	0.000278452462469038	0.000382350751724987	0	9.83905981522246e-05	0.000355111275939399	0	8.8816154379529e-05	0	0.000642676520570447	0	0	0.000583064516296966	0	0.00103725348219792	0	0.00027731831525241	0	0	0	0	0	0.000599172854532899	0.000102179384083109	0.000116185943693823	9.08242115550195e-05
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__pasteurella	0.0143091828288508	0.0751804938730671	0.00854302231268554	0.0209208668212486	0.012330696863598	0	0.00541065899822651	0.00557781368827352	0.00342182204127185	0.00261801799426961	0.00460763209154804	0.0104989925434815	0.00497592405692326	0.000802830570193525	0.00316502983627487	0.000781179476852784	0.00475915439544038	0.0025739290366417	0.00178207915282765	0.00422810160703476	0.00163990735750572	0.0012113514009279	0.00290930677713489	0.000246252043891964	0.0030026207340193	0.00296015922795526	0.00982999756189463	0.0120655019932956	0.00148383403780554	0.00544376710988244	0.000886693520730503	0.0179400741267429	0.000966080355182663	0.0111713268105686	0.00163695877082025	0.00375732017792811	0.00167945556607864	0.00215167811907893	0.00270766756833817	0.000429504493737451	0.00196781196304449	0.00158434261572963	0.00147727216769994	0.000293093309452446	0.00175633310073178	0.00791460536976482	0.000510778457885936	0.137915473145086	0.00489357719034953	0.0048519515347397	0.00147499348385943	0.0725061561355227	0.00262759103701659	0.0290315434970268	0.00905249948109353	0.000385802779226771	0.000254378125770587	0.00378975126321572	0.0641705688150445	0.00281817333519542	0.0172245661526092	0.00311072924575942
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__pasteurella|s__pasteurella_atlantica	0.00257143478273566	0.0131262425419351	0.00106787778908569	0.00360844408350994	0.00171259678661084	0	0.00120236866627256	0.000665587851878017	0.000370453668285842	0.000324995337219676	0	0.00158601802252592	0.000597438250255589	9.41249634019995e-05	0.000178083520199609	0	0.00110465538323485	0	0.00035641583056553	9.13196891368198e-05	0.000122714156003829	8.03447357758298e-05	0	0	0.000242930480098649	0.00027510773494008	0.000221645942771018	0	0.000136549144583332	0.000388840507848746	0	0.000219115409181593	0.000169064062156966	0.000293210677442745	0.000154978345166414	0.000200531133091669	0.000135031603302806	0	0	0	0.000134168997480306	0	0.000318627330288222	0	0	0.00050181591332213	0	0	0.000374827189048049	0	0.000323546957749811	0.00100796324562821	0.000388245641353374	0	0.00014331133743156	0	0	0.000458101801048054	0.00160342031494719	0.000299945933921383	0.00040665080292838	0.000310316056146317
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__pasteurella|s__pasteurella_canis	0.00153312673166259	0.0112453235249033	0.000546356078136866	0.00283810208815388	0.00194359821364207	0	0.00125246736070058	0.000843702910831289	0.000282714641586563	0	0.00041444309818157	0.0018317391246074	0.000621990507115408	7.75146757428231e-05	0.000315693513081125	0	0.000564786210977218	0	0.000334814871137316	0.000301354974151505	0.00020080498255172	0.00016068947155166	0.000181831673570931	0	0.000262364918506541	0.00024209480674727	0.00152935700512002	0	0.00010013603936111	0.000446446509011523	0	0.000849072210578673	0.000120760044397833	0.000351852812931295	0.000387445862916036	0.000306073834718863	0.000286942157018462	0.000480963344264702	0.000366744598593355	0	0.000313060994120715	0.000564535874570327	0.000289661209352929	0	0.000405307638630411	0.000748321976006684	0	0.00015302301841799	0.000874596774445448	0.000248023081648036	0.000237902174816037	0.00104156202048249	0.000443709304403856	0	0.00013136872597893	0	0	0	0.000692002451714052	0.000125252148230907	0.000297726480715421	0.000378434214812581
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__pasteurella|s__pasteurella_dagmatis	0.000178459196278185	0.00204971944163713	0	0.00105415220417144	0.000573520784353397	0	0	0.00041247697862863	0	0	0	0.000435596499144444	0	0	0.000364261745862837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273628505523191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__pasteurella|s__pasteurella_multocida	0.00906086010194238	0.0426823930787968	0.00658110730483043	0.0117578515080661	0.00676276591550047	0	0.00295582297125337	0.00324356896830696	0.00248593908981288	0.00191386143029365	0.00341306080855411	0.00568509277088518	0.00364191810087311	0.000492771867222233	0.00216128635878616	0.000781179476852784	0.0028156253753129	0.0025739290366417	0.000594026384275884	0.00360712772090438	0.00130523238658618	0.000877611729243679	0.00260625398785001	0.000246252043891964	0.00247789089700622	0.00231090497349667	0.00776869029412417	0.0120655019932956	0.00109239315666666	0.00430604858691759	0.000678059751146855	0.016753198993676	0.000668205579001342	0.0104969422524503	0.0010945345627378	0.00302907553670047	0.000987418599151765	0.00167071477481423	0.00216145220873105	0.000429504493737451	0.0012701331761469	0.000910541733177946	0.000840017507123493	0.000293093309452446	0.000878166550365891	0.00651480308523467	0.000510778457885936	0.137762450126668	0.00332138536962022	0.00375134910992654	0.00076128695941132	0.0700198467963064	0.00162924510210791	0.0290315434970268	0.00861062285734622	0.000385802779226771	0.000254378125770587	0.00331082665302911	0.0618667069940941	0.00221168924902471	0.0162587704956543	0.00219491844591297
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__pasteurellales|f__pasteurellaceae|g__pasteurella|s__pasteurella_skyensis	0.000949078452933983	0.00606073905487999	0.000322846773444512	0.00158122830625716	0.00132228403059255	0	0	0.000403102501841616	0.000263217080097835	0.000361105930244084	0.000755749179036981	0.00093820784431111	9.82090274392749e-05	0.000132882301273411	0.000129515287417897	0	0.000257476066769026	0	0.000475221107420707	0.000219167253928368	0	8.65251000662782e-05	0.000112562464591529	0	0	0.000121047403373635	0.000288139725602323	0	0.000136549144583332	0	0.000208633769583648	0.000109557704590796	0	0	0	0.000200531133091669	0.000261623731399186	0	0.000171667684447953	0	0.000241504195464551	0.000100159590649574	0	0	0.000450341820700457	0.000140860607248317	0	0	0.000301944124510929	0.000852579343165123	0.000152257391882264	0.000369586523397011	0.000159458031270136	0	0.00015525394888419	0	0	0	0	0.000177989894854447	0.000261418373311101	0.000219491844591297
