feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X239935	participant	H4022	1.86878128530897	1.90680592623234	96	31	0.330805958599683	0.468055239295296
X745368	participant	H4013	0.682881928469383	0.698053742074511	96	82	0.331684723305574	0.468845169271551
X820	participant	M2061	-0.383910558023168	0.396194782338735	96	95	0.336253404440716	0.474844334649389
X46503	participant	H4022	0.896716328485304	0.928191018562487	96	86	0.337693048551372	0.47641748315396
X39485	participant	H4022	1.74929196464183	1.81350345838258	96	72	0.338437067161516	0.477007157280634
X2293126	participant	M2041	-2.56250619453348	2.65910152516734	96	68	0.338894068861922	0.477191552208846
X821	participant	H4008	0.423393443301256	0.44439149937546	96	93	0.344358630671762	0.484419881416142
X39778	participant	H4023	-0.70014045399677	0.741127719800011	96	44	0.348423158500262	0.489666744366843
X2293015	participant	H4008	0.8956926337249	0.953956291305969	96	82	0.351355615713036	0.493314074652756
X562	participant	H4022	1.77929637428208	1.91479175972647	96	45	0.356312867560607	0.499794559195751
X360807	participant	M2060	-0.855757865230731	0.922782286291089	96	79	0.357275296858589	0.500664520406242
X88431	participant	H4016	-0.64572453336647	0.69741257430065	96	95	0.358038518980779	0.501253926573091
X820	participant	H4013	0.395570783972891	0.42793927506658	96	95	0.358824998644167	0.501874735197339
X2293138	participant	M2084	0.422936466232766	0.458419164789361	96	12	0.359736828985264	0.502669513663267
X45851	participant	M2047	0.992507835480427	1.07668838034112	96	54	0.360141670784085	0.502755023241524
X46506	participant	H4016	0.418542165444435	0.457827590972178	96	91	0.364101812967472	0.507798810649582
X28052	participant	M2072	-0.679357042652534	0.746632214327955	96	68	0.366345883605613	0.510441931157154
X1535	participant	M2039	0.645110389650916	0.722239226573644	96	85	0.375144777806653	0.5212356755933
X28117	participant	P6014	0.645168143228673	0.722329225844456	96	92	0.375161426110557	0.5212356755933
X817	participant	M2041	0.781091362618463	0.874047389861319	96	52	0.374911050336897	0.5212356755933
X2293015	participant	M2060	-0.849341415797747	0.953956291305969	96	82	0.376673102649363	0.522839420470606
X2293047	participant	H4023	0.504162319245531	0.57686039748809	96	63	0.385450596501705	0.534515850883407
X2086584	participant	M2042	0.209813277158147	0.241502179822562	96	12	0.388262911915108	0.537905873430396
X820	participant	H4018	0.486403955984906	0.560304034524895	96	95	0.388630559272679	0.537905873430396
X487175	participant	H4022	-0.865144176701855	0.999735239854538	96	70	0.39011738118835	0.539453429752889
X2293126	participant	M2042	-1.02940760896488	1.20262391433298	96	68	0.395259417571431	0.546047712848918
X2293126	participant	H4008	-1.41201621672399	1.66897420840789	96	68	0.400733431039958	0.552580856342751
X39496	participant	M2047	0.884707011125097	1.04741716936966	96	85	0.401499282496476	0.552580856342751
X39778	participant	M2047	0.939170185052841	1.11169157970001	96	44	0.401412824850548	0.552580856342751
X47678	participant	H4022	0.770835160881019	0.911396887048262	96	73	0.400880189385477	0.552580856342751
X166486	participant	P6014	0.715029628419436	0.852417300769009	96	95	0.404738662395274	0.556515660793501
X39496	participant	M2039	-0.670251205722006	0.799978077138809	96	85	0.40528968178437	0.556750051127262
X29348	participant	H4045	-0.624769369223704	0.747778696285265	96	51	0.406593554332719	0.558017232634867
X292800	participant	H4013	-0.549359654005104	0.66224365200282	96	89	0.409929397942587	0.56106063702502
X292800	participant	M2041	0.973843227831536	1.17403251364059	96	89	0.409961600122861	0.56106063702502
X562	participant	H4045	0.997637518520374	1.20181122503561	96	45	0.409610306097538	0.56106063702502
X33043	participant	H4023	0.608509899026751	0.734972477973608	96	34	0.410832372030677	0.561726878767177
X39492	participant	H4009	-0.748537528676002	0.917167891804834	96	60	0.417495223768154	0.570303933121204
X853	participant	M2075	0.668842735701466	0.820218185723047	96	96	0.417889963541648	0.570310649870738
X28116	participant	H4018	0.507859597915335	0.63333777593547	96	58	0.425637927420361	0.579802875061441
X40519	participant	H4022	1.31834235517315	1.64273363553036	96	32	0.425263828268256	0.579802875061441
X360807	participant	H4009	-0.855757865230748	1.08583497336831	96	79	0.4335875617582	0.590082421257904
X40519	participant	M2072	0.59591813679747	0.771873707405383	96	32	0.442976674063793	0.602300068917592
X39491	participant	M2039	-0.458877198466736	0.596153057484125	96	96	0.444336365986591	0.603587839775657
X39491	participant	P6014	0.510098367834741	0.663337885841261	96	96	0.444774295103723	0.603622257640766
X1965537	participant	H4008	-0.469429852299749	0.611580506408414	96	48	0.445610973905437	0.604197270457511
X40518	participant	M2075	1.01451303720974	1.32394006892093	96	58	0.446369604006434	0.60466549135316
X2293126	participant	H4013	-1.1384723294958	1.49993555085833	96	68	0.450674644310483	0.609932474214835
X1898205	participant	M2039	0.9919366199988	1.32074161362931	96	44	0.455421772408026	0.615787479697728
X1796635	participant	H4013	-0.523076047000204	0.705666836413757	96	18	0.461295628541387	0.619626026813707
X2293024	participant	H4016	-0.497762547245484	0.670146252727955	96	73	0.460383445262503	0.619626026813707
X40518	participant	H4013	0.749611938685039	1.01117593023587	96	58	0.461249760316203	0.619626026813707
X487175	participant	H4013	0.42026292384713	0.563926729954144	96	70	0.458895683350052	0.619626026813707
X818	participant	H4045	-0.272024098625126	0.367270631953097	96	47	0.461648919498934	0.619626026813707
X818	participant	M2060	-0.272024098625127	0.367270631953097	96	47	0.461648919498934	0.619626026813707
X818	participant	P6014	-0.272024098625127	0.367270631953098	96	47	0.461648919498934	0.619626026813707
X818	participant	P6018	-0.272024098625128	0.367270631953098	96	47	0.461648919498932	0.619626026813707
X2293047	participant	M2075	-0.637029338000214	0.865290596232133	96	63	0.464339786429766	0.621527088331882
X33043	participant	P6018	0.690115507590086	0.936909751785264	96	34	0.46410770085827	0.621527088331882
X47678	participant	M2047	-0.495981421335023	0.673111210204157	96	73	0.463949353763723	0.621527088331882
X28118	participant	P6014	0.511037263236315	0.719127277955054	96	65	0.479932818910108	0.641811438816717
X40518	participant	P6014	0.796122040612731	1.1251327077092	96	58	0.481815230814234	0.64374034948057
X357276	participant	H4013	-0.359821179551869	0.516597487013553	96	93	0.488664397588752	0.652295632912723
X2292887	participant	H4022	0.604527434883043	0.878820265781667	96	95	0.494050079550766	0.658883560968798
X301301	participant	M2047	0.918813371588718	1.3414259523153	96	85	0.495886177427736	0.66072994314825
X2293047	participant	M2042	0.360671705962187	0.529880109999337	96	63	0.498576541271599	0.663106799891227
X820	participant	M2060	0.324403100957761	0.476166867597867	96	95	0.498190861370008	0.663106799891227
X39491	participant	H4008	-0.449196748928303	0.663337885841261	96	96	0.500773202880858	0.66542342944114
X487174	participant	M2072	-0.367556297720155	0.543491267876299	96	55	0.501333539429541	0.665563492001287
X820	participant	M2047	-0.377876394861182	0.560304034524895	96	95	0.502516037720004	0.666528525099153
X1160721	participant	H4045	0.655653477945771	0.982469046911646	96	63	0.506983980080379	0.671237613445786
X28116	participant	H4022	-0.572467867893681	0.857543402467748	96	58	0.506847979344967	0.671237613445786
X1519439	participant	H4022	0.778090735929405	1.17140359966551	96	91	0.508961908215884	0.671425853669827
X33025	participant	M2072	0.288688033704056	0.434506894713248	96	51	0.508856492332171	0.671425853669827
X39778	participant	H4018	0.739582452843156	1.11169157970001	96	44	0.508301878377934	0.671425853669827
X818	participant	M2047	0.28769341635594	0.4321661813304	96	47	0.508032425227724	0.671425853669827
X165179	participant	H4018	0.720041679835084	1.09543499912421	96	81	0.513375202853628	0.676637767364737
X39491	participant	M2084	-0.303206725336861	0.462998196403828	96	96	0.514931141807901	0.678077642182681
X39485	participant	H4023	-0.583793233123251	0.892907378353953	96	72	0.515612626953171	0.678364454345764
X47678	participant	P6014	0.372394519267872	0.572034532608175	96	73	0.517413938343526	0.680122723986144
X301302	participant	M2041	0.655354171821692	1.00897819329441	96	95	0.51836183475821	0.680757059471509
X2292997	participant	M2041	0.954833405009101	1.47435338594548	96	90	0.519578361670395	0.681742729259002
X820	participant	M2084	-0.21457982829024	0.332356112308398	96	95	0.520862218000075	0.682814896894364
X39485	participant	M2042	0.526315935467229	0.820187799200032	96	72	0.523394852708453	0.685520742625306
X292800	participant	H4016	0.391757797426925	0.613118483970992	96	89	0.525165725526049	0.687224916318971
X40518	participant	H4022	1.13818452063414	1.79262332755834	96	58	0.527775452317883	0.690022776354837
X818	participant	H4009	-0.272024098625134	0.4321661813304	96	47	0.531334952243998	0.694056281368722
X40545	participant	H4013	-0.413924642515629	0.661224071953472	96	65	0.533578051430443	0.696364575595663
X39491	participant	M2041	0.65899121781549	1.05686641234823	96	96	0.535185330073648	0.697839695096031
X360807	participant	H4022	0.911822460739788	1.47022750412351	96	79	0.537368769327751	0.699439955094751
X40519	participant	M2047	0.752631315726381	1.21323919487599	96	32	0.537265914144542	0.699439955094751
X2293024	participant	M2060	-0.49776254724548	0.805415558756896	96	73	0.53879029667359	0.700044586175366
X2293024	participant	P6018	-0.497762547245482	0.805415558756896	96	73	0.538790296673588	0.700044586175366
X28116	participant	H4023	-0.260226846288117	0.422225183956981	96	58	0.539902429457548	0.700358027935734
X33025	participant	H4023	-0.280556641382893	0.455308331792598	96	51	0.539988964806226	0.700358027935734
X2293011	participant	P6018	0.461453478900762	0.756278922822965	96	94	0.543948549156755	0.704868669102155
X487174	participant	H4016	-0.367556297720156	0.604056771943008	96	55	0.545057043058843	0.705492510746202
X853	participant	H4023	0.332444128848161	0.546812123815366	96	96	0.545394415347884	0.705492510746202
X166486	participant	M2042	0.36917504272108	0.614232038896456	96	95	0.549973036682657	0.710786707302762
X2292885	participant	P6014	0.355683978252064	0.597550988424401	96	95	0.553817782953184	0.715123933327897
X28117	participant	M2060	-0.42936759836116	0.722329225844455	96	92	0.554359401126733	0.715192066885723
X166486	participant	M2060	0.501695992382739	0.852417300769008	96	95	0.558262917123674	0.718960077246422
X2086273	participant	M2061	-0.418815232326422	0.711053284749864	96	84	0.557962868915102	0.718960077246422
X2293015	participant	M2047	0.658951985294139	1.12251732565009	96	82	0.559281103529572	0.719637866722747
X1519439	participant	M2039	0.385582380524823	0.660760744526724	96	91	0.561611144429921	0.722000970387499
X823	participant	P6014	-0.318537855404633	0.550585364036632	96	77	0.564959514992519	0.725667928388108
X208479	participant	H4013	0.525997952658223	0.913060272572061	96	73	0.56661187640447	0.727141329103471
X2292997	participant	H4022	0.84827647859849	1.47435338594548	96	90	0.567100653798401	0.727141329103471
X204516	participant	H4008	-0.339285456726805	0.596909814232774	96	87	0.5717817766904	0.731860664302761
X301301	participant	M2041	-1.03286615758737	1.81629932559748	96	85	0.571605043384391	0.731860664302761
X39485	participant	P6014	0.639720281317015	1.13823803651444	96	72	0.576091983238789	0.734166003029921
X40545	participant	M2060	-0.413924642515631	0.735742226682527	96	65	0.575707500779253	0.734166003029921
X40545	participant	P6018	-0.413924642515635	0.735742226682527	96	65	0.57570750077925	0.734166003029921
X454154	participant	M2084	0.244060265093367	0.434226044422011	96	28	0.576070788003847	0.734166003029921
X487174	participant	H4013	-0.367556297720155	0.652455884346654	96	55	0.575201161815534	0.734166003029921
X39491	participant	H4022	0.587836293242707	1.05686641234823	96	96	0.580039727629933	0.738553630567965
X292800	participant	H4045	-0.404832774863482	0.736876710630717	96	89	0.584679993588333	0.743814635321505
X39496	participant	H4009	0.57445037324461	1.04741716936966	96	85	0.585324958895904	0.743988197102266
X204516	participant	H4009	-0.381126191158921	0.702381874760298	96	87	0.5893062204709	0.745808824004261
X2292885	participant	H4022	-0.518261049570102	0.952051108207567	96	95	0.588113582752716	0.745808824004261
X2293047	participant	H4022	-0.637029338000218	1.1716090058267	96	63	0.588551946943751	0.745808824004261
X39485	participant	H4009	-0.727611830435421	1.33936106753093	96	72	0.588872753331462	0.745808824004261
X40518	participant	M2047	0.718776239634995	1.32394006892093	96	58	0.589109556833112	0.745808824004261
X165179	participant	P6014	-0.499493041834965	0.930940739401139	96	81	0.593470569489706	0.750086550288515
X2293024	participant	H4009	0.50816852125332	0.947729919381381	96	73	0.593711705559878	0.750086550288515
X28117	participant	H4022	0.607944579463236	1.15085466056916	96	92	0.599178400646278	0.756339948356777
X2293024	participant	H4018	-0.497762547245479	0.947729919381381	96	73	0.601276930512215	0.757681437846141
X39496	participant	M2075	-0.550198899537751	1.04741716936966	96	85	0.601224776733377	0.757681437846141
X2293035	participant	M2072	0.450365383558926	0.866676279729941	96	58	0.605130973349523	0.761226667248798
X47678	participant	H4018	-0.349937178407954	0.673111210204157	96	73	0.604969096107058	0.761226667248798
X28117	participant	M2039	0.335071264121265	0.649169579619581	96	92	0.60755403141564	0.763618168351445
X823	participant	H4009	0.331695907437333	0.647872041951086	96	77	0.610456866233008	0.766608064634241
X328813	participant	M2041	0.648189013518965	1.27092260406674	96	69	0.611823477347294	0.767665306482926
X487174	participant	H4008	-0.367556297720163	0.725985888177257	96	55	0.614423292009853	0.769607257029476
X487174	participant	P6018	-0.367556297720153	0.725985888177257	96	55	0.614423292009862	0.769607257029476
X2293047	participant	M2041	0.591390544931604	1.1716090058267	96	63	0.615483029028455	0.770275168065552
X45851	participant	P6014	0.457377459812176	0.915009176902999	96	54	0.61891436697297	0.773907452035432
X28117	participant	H4016	0.299270071906493	0.601014244972707	96	92	0.620258892790075	0.774926353673681
X45851	participant	P6018	0.453646059641059	0.915009176902999	96	54	0.62177262234247	0.776154732497468
X33025	participant	H4045	-0.280556641382892	0.580406517127956	96	51	0.630502050043511	0.785710817047409
X33025	participant	P6018	-0.280556641382891	0.580406517127956	96	51	0.630502050043512	0.785710817047409
X301301	participant	H4009	0.645473588156533	1.3414259523153	96	85	0.632052347812141	0.786972412637584
X40545	participant	H4018	-0.413924642515627	0.865745531729633	96	65	0.634224338654675	0.789005278445399
X208479	participant	M2075	-0.56706590268169	1.19547651803385	96	73	0.636895374408809	0.79165499809693
X1519439	participant	M2075	0.406620504762121	0.865138893728312	96	91	0.639973641851356	0.794805974557329
X1535	participant	M2060	-0.376861948176336	0.80363362329941	96	85	0.640725962948989	0.795065380656803
X818	participant	H4022	-0.272024098625128	0.58515577571884	96	47	0.643623979608567	0.79798464590452
X454154	participant	M2042	-0.207185930681771	0.44828228991054	96	28	0.645546320056294	0.799690318579473
X239935	participant	H4023	-0.429650921691715	0.938846337872667	96	31	0.648787603142474	0.803025603551134
X28116	participant	M2084	-0.168549754621471	0.375677610757249	96	58	0.655219741769758	0.810301337454907
X454154	participant	M2072	-0.207185930681773	0.465731661592739	96	28	0.657944767981912	0.812298055322816
X562	participant	M2047	-0.630159994841262	1.41416743571803	96	45	0.657410207998218	0.812298055322816
X45851	participant	H4013	0.364482493044732	0.822334333798765	96	54	0.659118398165377	0.813060890822889
X28118	participant	H4022	-0.501323333654337	1.14575314104098	96	65	0.66320950932789	0.817418291614746
X2293035	participant	M2075	0.594459444342515	1.36225087310227	96	58	0.664052700752632	0.81776860370463
X39778	participant	H4013	-0.367148731246959	0.849068468903389	96	44	0.666917437060656	0.820605727855122
X487174	participant	H4009	-0.367556297720154	0.854265279325114	96	55	0.668474718522986	0.821140649201624
X487174	participant	H4018	-0.367556297720149	0.854265279325114	96	55	0.66847471852299	0.821140649201624
X301301	participant	H4022	-0.778507980330529	1.81629932559748	96	85	0.669659487676324	0.821905898045689
X40519	participant	H4008	0.440608128064685	1.03105505488804	96	32	0.670590850227786	0.822359106356454
X2293047	participant	H4045	-0.303696004666881	0.735355605852662	96	63	0.681014720479525	0.834442660018045
X33025	participant	H4009	-0.280556641382902	0.682962497688894	96	51	0.682617778906532	0.835706954426993
X39491	participant	M2047	-0.311951841544795	0.780547574771532	96	96	0.690760422601078	0.844968644034596
X357276	participant	H4022	-0.364086934079702	0.915829460025316	96	93	0.692306598667073	0.846152509481978
X487174	participant	M2047	0.334244213881083	0.854265279325113	96	55	0.696921467694174	0.850372066085551
X562	participant	P6014	-0.471037096016092	1.20181122503561	96	45	0.696425761376954	0.850372066085551
X2292885	participant	H4009	0.274037442913974	0.703136342386772	96	95	0.698046342337719	0.850674841597885
X562	participant	H4016	-0.389334234702332	0.999967383529408	96	45	0.698332525467573	0.850674841597885
X454154	participant	H4008	0.241033402433857	0.622116000713062	96	28	0.699735436625295	0.851674662048924
X166486	participant	M2061	0.264840138332979	0.709254066003525	96	95	0.710099439903311	0.86302280418153
X562	participant	H4023	0.351862106271998	0.942778290478687	96	45	0.710238862771403	0.86302280418153
X2293011	participant	M2060	0.280680336094993	0.756278922822965	96	94	0.711783361901478	0.863975069262586
X454154	participant	M2039	-0.207185930681772	0.55910624713457	96	28	0.71220364561222	0.863975069262586
X818	participant	M2042	-0.0975541941562733	0.264646657086647	96	47	0.713646438880842	0.865008069662529
X2293047	participant	P6014	0.26968019026477	0.735355605852663	96	63	0.715046038136229	0.865579125683122
X39491	participant	H4023	-0.190657134374294	0.52036504984769	96	96	0.715300863261035	0.865579125683122
X28052	participant	M2042	-0.258832679362718	0.718658460142646	96	68	0.719931473861962	0.870231603104105
X28111	participant	H4016	0.177271880548864	0.492944522793845	96	73	0.720335250416316	0.870231603104105
X1898205	participant	M2060	0.516848077202214	1.46958560176599	96	44	0.726239524689782	0.872933684549693
X33025	participant	M2084	0.142352100029086	0.405113557279282	96	51	0.7264696709184	0.872933684549693
X40545	participant	M2041	-0.413924642515628	1.17222499140225	96	65	0.725184593791883	0.872933684549693
X45851	participant	H4008	-0.321181463950714	0.915009176902999	96	54	0.726748617759075	0.872933684549693
X45851	participant	H4045	-0.32118146395072	0.915009176902998	96	54	0.72674861775907	0.872933684549693
X45851	participant	M2060	-0.321181463950721	0.915009176902999	96	54	0.726748617759069	0.872933684549693
X745368	participant	H4008	-0.273145000749739	0.776722500468964	96	82	0.726264091452293	0.872933684549693
X487175	participant	M2041	-0.350039117518105	0.999735239854536	96	70	0.727407674057805	0.873008553852805
X2293126	participant	H4009	0.681182849492994	1.96387662838959	96	68	0.729855274757582	0.875228087680608
X292800	participant	H4008	0.25460693804515	0.736876710630718	96	89	0.730853236989756	0.875707031708447
X2292887	participant	H4009	-0.223140552337165	0.649051780907513	96	95	0.73214549274953	0.87588114377908
X2293047	participant	H4008	-0.252761799505041	0.735355605852663	96	63	0.732195925387433	0.87588114377908
X454154	participant	M2060	-0.207185930681772	0.622116000713061	96	28	0.740214211194246	0.883306191661651
X454154	participant	P6014	-0.207185930681773	0.622116000713062	96	28	0.740214211194246	0.883306191661651
X454154	participant	P6018	-0.207185930681772	0.622116000713062	96	28	0.740214211194247	0.883306191661651
X2292997	participant	H4045	-0.305961842164685	0.925371879160198	96	90	0.742016090040587	0.884734751205688
X820	participant	M2041	0.249755859439552	0.758655249125453	96	95	0.743089964092743	0.885293662432966
X239935	participant	M2072	-0.290777203500516	0.895953749134951	96	31	0.746600729877727	0.888723099448491
X33025	participant	M2061	0.156358113673793	0.482927413411919	96	51	0.747183467068792	0.888723099448491
X1965537	participant	H4016	-0.163851658499468	0.508865740368409	96	48	0.74852334459614	0.889593544390052
X28111	participant	M2042	0.136473048605978	0.426902479395866	96	73	0.750267119065324	0.890942203890072
X487174	participant	M2041	-0.367556297720153	1.15668065616405	96	55	0.751711673294516	0.891933639926907
X1535	participant	H4008	0.254491697636066	0.80363362329941	96	85	0.752536229102999	0.892188414244479
X28118	participant	H4023	0.178120984921588	0.564129849699953	96	65	0.753239970667936	0.892299657560478
X301301	participant	P6018	0.358795871112027	1.13999285114925	96	85	0.754002755206408	0.892480607497552
X1680	participant	M2075	-0.417953165028803	1.33921812695803	96	69	0.756004653049825	0.892909478449319
X817	participant	M2042	-0.12295011157872	0.395302805612657	96	52	0.756806393217468	0.892909478449319
X821	participant	P6014	0.138544527385454	0.44439149937546	96	93	0.756250584636282	0.892909478449319
X88431	participant	M2047	-0.308061946957555	0.986290321145512	96	95	0.755810541673225	0.892909478449319
X328813	participant	H4013	0.21933605127384	0.716897033899142	96	69	0.760649976492719	0.896721124584084
X33025	participant	M2041	-0.280556641382889	0.924735593358445	96	51	0.762591415108562	0.89828602278891
X2293015	participant	P6014	-0.287455568214379	0.95395629130597	96	82	0.764155290715766	0.899404014736256
X45851	participant	H4009	-0.321181463950726	1.07668838034112	96	54	0.766452090019758	0.901382160529667
X204516	participant	P6014	-0.172379478352739	0.596909814232774	96	87	0.773692897774793	0.909076435145568
X301301	participant	M2042	-0.236637271320951	0.821452277724872	96	85	0.774237346679	0.909076435145568
X301302	participant	M2060	0.179747568507024	0.633281040801325	96	95	0.777467276429479	0.909216894136951
X454154	participant	H4009	-0.207185930681785	0.732041914004817	96	28	0.778085817812331	0.909216894136951
X454154	participant	H4018	-0.20718593068177	0.732041914004816	96	28	0.778085817812347	0.909216894136951
X454154	participant	M2047	-0.207185930681775	0.732041914004816	96	28	0.77808581781234	0.909216894136951
X454154	participant	M2075	-0.207185930681773	0.732041914004816	96	28	0.778085817812344	0.909216894136951
X88431	participant	M2061	0.198253301996631	0.69741257430065	96	95	0.777135924959127	0.909216894136951
X208479	participant	H4008	-0.283088404585952	1.01595968224943	96	73	0.781432631122652	0.912398993880638
X1680	participant	P6014	0.3150288296343	1.13811656038603	96	69	0.782841062371078	0.912982505409356
X360807	participant	H4008	0.255014933836093	0.92278228629109	96	79	0.783180481400371	0.912982505409356
X2292997	participant	H4013	0.224451709994096	0.83164747083841	96	90	0.788128476312549	0.917288751666873
X328813	participant	M2039	-0.1935776373555	0.716897033899143	96	69	0.788026241640339	0.917288751666873
X204516	participant	M2075	0.185822858348866	0.702381874760298	96	87	0.792211278348559	0.921307710829842
X40519	participant	H4023	0.213110262461533	0.808826129917328	96	32	0.793039799322941	0.921538702469788
X2293011	participant	H4008	-0.194183915990779	0.756278922822965	96	94	0.798198955716912	0.926346851290289
X28052	participant	H4013	0.229192662958803	0.896324578653438	96	68	0.799013399780149	0.926346851290289
X28052	participant	M2039	0.22911845170265	0.896324578653439	96	68	0.799077051488957	0.926346851290289
X2292885	participant	M2042	0.106756678724195	0.430581314613619	96	95	0.804990143871412	0.93246285073941
X28111	participant	H4018	-0.159491424922615	0.697128829632588	96	73	0.81977839830563	0.946417186532646
X29348	participant	H4016	-0.143250878121495	0.622189484343725	96	51	0.818653786400824	0.946417186532646
X39491	participant	M2072	-0.113677276985649	0.496591400022125	96	96	0.819676380943609	0.946417186532646
X39496	participant	M2061	-0.171158262062817	0.740635783192507	96	85	0.817988803007244	0.946417186532646
X47678	participant	H4013	0.117289390913725	0.514097178647313	96	73	0.820271355108267	0.946417186532646
X301301	participant	H4013	-0.232228498528465	1.02453099427718	96	85	0.821415702473037	0.946990679840861
X39492	participant	M2060	0.175472514337334	0.779442829592267	96	60	0.822610235834353	0.947621082697369
X204516	participant	M2039	-0.11912077589037	0.536453017975676	96	87	0.82499121123449	0.949616162105475
X45851	participant	H4022	-0.321181463950725	1.45784295861943	96	54	0.826339935047762	0.94967425371161
X45851	participant	M2041	-0.321181463950719	1.45784295861943	96	54	0.826339935047764	0.94967425371161
X28118	participant	M2084	-0.10883731119678	0.501938212462754	96	65	0.829038302412153	0.952027501121648
X28111	participant	H4022	-0.203531106451937	0.943916897485679	96	73	0.829977447940653	0.952358436342883
X166486	participant	H4008	-0.17758738604724	0.852417300769009	96	95	0.835640374288144	0.955672924420055
X2292887	participant	M2041	-0.181793833715446	0.878820265781665	96	95	0.836785383583111	0.955672924420055
