#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reSRR9697569_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697535_taxonomic_profile
UNKNOWN	-1	91.03299999999999	90.96724	95.2506	96.59062	90.57242	77.35188000000001	83.17538	94.69125	94.87063	91.38566999999999	75.28191	82.61145	87.0483	94.39381	95.22375	94.40526	86.34541999999999	95.13065	94.1458	73.88923	95.74339	93.00718	86.83622	93.23784	74.10878000000001	92.86946	93.0072	91.81869	91.19105	91.44115	90.31571	90.26083	81.20456999999999	91.67749
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium	2|201174|1760|85006|85023|33882	0.04180146688574215	0	0	0	0	0	0.038439203679430316	0	0	0	0.0017871177835794953	0	0	0	0	0	0	0	0	0	0	0	0	0.004362944894075708	0	0	0	0	0	0.2965719108282292	0	0	0	0.026949944654337785
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_arborescens	2|201174|1760|85006|85023|33882|33883	0	0	0	0	0	0	0.0012584813915268473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04150272728261506	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_chocolatum	2|201174|1760|85006|85023|33882|84292	0	0	0	0	0	0	0.0008647853412363629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_laevaniformans	2|201174|1760|85006|85023|33882|36807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026949944654337785
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_oleivorans	2|201174|1760|85006|85023|33882|273677	0	0	0	0	0	0	0.0008782450352633881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042931199614278355	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_paludicola	2|201174|1760|85006|85023|33882|300019	0	0	0	0	0	0	0.0014435521843984426	0	0	0	0.0017871177835794953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13590771629087894	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_GCS4	2|201174|1760|85006|85023|33882|1692239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026805467318970967	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_LKL04	2|201174|1760|85006|85023|33882|912630	0	0	0	0	0	0	0.004572931045681779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004362944894075708	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_SZ1	2|201174|1760|85006|85023|33882|1849736	0	0	0	0	0	0	0.001086870292682277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_testaceum	2|201174|1760|85006|85023|33882|2033	0.04180146688574215	0	0	0	0	0	0.028330973465134468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0880628799743364	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	0.01107424579099718	0	0.009759536304119965	0	0	0	0	0	0	0	0	0	0.04891726375999534	0	0	0	0	0	0	0	0	0	0.01023878749493327	0.0652446897248752	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter	2|201174|1760|85006|1268|1663	0	0	0	0	0	0	0	0	0	0	0	0	0.030607449950388138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_EpRS66	2|201174|1760|85006|1268|1663|1743140	0	0	0	0	0	0	0	0	0	0	0	0	0.030607449950388138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Glutamicibacter	2|201174|1760|85006|1268|1742989	0.01107424579099718	0	0	0	0	0	0	0	0	0	0	0	0.018311108979290263	0	0	0	0	0	0	0	0	0	0	0.007469480672653485	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Glutamicibacter|s__Glutamicibacter_halophytocola	2|201174|1760|85006|1268|1742989|1933880	0	0	0	0	0	0	0	0	0	0	0	0	0.018311108979290263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Glutamicibacter|s__Glutamicibacter_soli	2|201174|1760|85006|1268|1742989|453836	0.01107424579099718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007469480672653485	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Paenarthrobacter	2|201174|1760|85006|1268|1742992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01023878749493327	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Paenarthrobacter|s__Paenarthrobacter_nicotinovorans	2|201174|1760|85006|1268|1742992|29320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01023878749493327	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter	2|201174|1760|85006|1268|1742993	0	0	0.009759536304119965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05777453283633609	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_phenanthrenivorans	2|201174|1760|85006|1268|1742993|361575	0	0	0.009759536304119965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05777453283633609	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae	2|201174|1760|85006|85017	0	0.02880638699776627	0.009224754179518324	0	0	0.014651067813859974	0.004985134175259423	0.09314895643759637	0	0.02297010177540939	0	0.2533685096400791	0	0.04515338632705117	0	0	0	0	0	0.01751510755318511	0	0	0.19610871764530452	0.0030307995993873725	0	0	0	0.04250274764883515	0	0	0.06383982911482618	0	0	0.0012517051683072085
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Cellulosimicrobium	2|201174|1760|85006|85017|157920	0	0.02880638699776627	0.009224754179518324	0	0	0.014651067813859974	0.004985134175259423	0.09314895643759637	0	0.02297010177540939	0	0.2533685096400791	0	0.04515338632705117	0	0	0	0	0	0.01751510755318511	0	0	0.19610871764530452	0.0030307995993873725	0	0	0	0.04250274764883515	0	0	0.06383982911482618	0	0	0.0012517051683072085
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Cellulosimicrobium|s__Cellulosimicrobium_aquatile	2|201174|1760|85006|85017|157920|1612203	0	0	0	0	0	0	0	0.004777876862577109	0	0	0	0.0741638892640108	0	0	0	0	0	0	0	0	0	0	0.011039145272886398	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Cellulosimicrobium|s__Cellulosimicrobium_cellulans	2|201174|1760|85006|85017|157920|1710	0	0.02880638699776627	0.009224754179518324	0	0	0.014651067813859974	0.004985134175259423	0.07538958813939725	0	0.02297010177540939	0	0.1704407929888883	0	0.04515338632705117	0	0	0	0	0	0.01751510755318511	0	0	0.1674774977925405	0.0030307995993873725	0	0	0	0.04250274764883515	0	0	0.06383982911482618	0	0	0.0012517051683072085
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Cellulosimicrobium|s__Cellulosimicrobium_funkei	2|201174|1760|85006|85017|157920|264251	0	0	0	0	0	0	0	0.012981491435622005	0	0	0	0.008763827387180007	0	0	0	0	0	0	0	0	0	0	0.017590758201953362	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales	2|201174|1760|85008	0	0	0	0	0	0	0.004256628236046689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321345676146936	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae	2|201174|1760|85008|28056	0	0	0	0	0	0	0.004256628236046689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321345676146936	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora	2|201174|1760|85008|28056|1873	0	0	0	0	0	0	0.004256628236046689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_auratinigra	2|201174|1760|85008|28056|1873|261654	0	0	0	0	0	0	0.0029056114480840445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_mirobrigensis	2|201174|1760|85008|28056|1873|262898	0	0	0	0	0	0	0.0007083163981721961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_siamensis	2|201174|1760|85008|28056|1873|299152	0	0	0	0	0	0	0.0006410179280370706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Pseudosporangium	2|201174|1760|85008|28056|439698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321345676146936	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Pseudosporangium|s__Pseudosporangium_ferrugineum	2|201174|1760|85008|28056|439698|439699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321345676146936	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	2|201174|1760|85009	0.0031904588278840462	0	0.0070723273689547094	0	0	0	0.007946266861204945	0	0	0	0	0	0	0	0	0	0	0	0.12459666107994505	0	0	0	0.004807412179415826	0.00770750866439475	0	0.037978695539486455	0	0	0	0	0	0	0.04564469259581178	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae	2|201174|1760|85009|85015	0.0031904588278840462	0	0.0070723273689547094	0	0	0	0.007946266861204945	0	0	0	0	0	0	0	0	0	0	0	0.12459666107994505	0	0	0	0.004807412179415826	0.00770750866439475	0	0.037978695539486455	0	0	0	0	0	0	0.04564469259581178	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Friedmanniella	2|201174|1760|85009|85015|53387	0	0	0.0070723273689547094	0	0	0	0.007946266861204945	0	0	0	0	0	0	0	0	0	0	0	0.12459666107994505	0	0	0	0	0.00770750866439475	0	0.037978695539486455	0	0	0	0	0	0	0.04564469259581178	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Friedmanniella|s__Friedmanniella_flava	2|201174|1760|85009|85015|53387|1036181	0	0	0	0	0	0	0.00028770095982766163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Friedmanniella|s__Friedmanniella_sagamiharensis	2|201174|1760|85009|85015|53387|546874	0	0	0.0070723273689547094	0	0	0	0.0076585659013772844	0	0	0	0	0	0	0	0	0	0	0	0.12459666107994505	0	0	0	0	0.00770750866439475	0	0.037978695539486455	0	0	0	0	0	0	0.04564469259581178	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides	2|201174|1760|85009|85015|1839	0.0031904588278840462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_exalbidus	2|201174|1760|85009|85015|1839|402596	0.0031904588278840462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Pimelobacter	2|201174|1760|85009|85015|2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004807412179415826	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Pimelobacter|s__Pimelobacter_simplex	2|201174|1760|85009|85015|2044|2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004807412179415826	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales	2|201174|1760|85010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011975065331004365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae	2|201174|1760|85010|2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011975065331004365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia	2|201174|1760|85010|2070|1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011975065331004365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_alni	2|201174|1760|85010|2070|1847|33907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011975065331004365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales	2|201174|1760|85011	0	0	0	0	0	0	0	0.16804907763618293	0	0.0012335715635622068	0	0.18982902222838374	0	0.08315159064108857	0	0	4.824278642530394	0.33894216323270343	0	0.0425945064870466	0	0	0.9168401113375659	0	0.004574978358498921	0	0	0.15322947802055076	0	0	1.6086569727827045	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae	2|201174|1760|85011|2062	0	0	0	0	0	0	0	0.16804907763618293	0	0.0012335715635622068	0	0.18982902222838374	0	0.08315159064108857	0	0	4.824278642530394	0.33894216323270343	0	0.0425945064870466	0	0	0.9168401113375659	0	0.004574978358498921	0	0	0.15322947802055076	0	0	1.6086569727827045	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces	2|201174|1760|85011|2062|1883	0	0	0	0	0	0	0	0.16804907763618293	0	0.0012335715635622068	0	0.18982902222838374	0	0.08315159064108857	0	0	4.824278642530394	0.33894216323270343	0	0.0425945064870466	0	0	0.9168401113375659	0	0.004574978358498921	0	0	0.15322947802055076	0	0	1.6086569727827045	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_albidoflavus	2|201174|1760|85011|2062|1883|1886	0	0	0	0	0	0	0	0.007473130288277552	0	0	0	0.017877164557063025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_albus	2|201174|1760|85011|2062|1883|1888	0	0	0	0	0	0	0	0.037445282722430716	0	0	0	0.17195185767132073	0	0	0	0	2.2876293646243417	0.08894607202545395	0	0.0425945064870466	0	0	0.4328698183477612	0	0.004574978358498921	0	0	0	0	0	0.08760702145317154	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_badius	2|201174|1760|85011|2062|1883|1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02822445907416614	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_globisporus	2|201174|1760|85011|2062|1883|1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054575712362103165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_griseoaurantiacus	2|201174|1760|85011|2062|1883|68213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6889929124718913	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_griseorubens	2|201174|1760|85011|2062|1883|66897	0	0	0	0	0	0	0	0	0	0.0012335715635622068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_griseorubiginosus	2|201174|1760|85011|2062|1883|67304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15322947802055076	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_griseus	2|201174|1760|85011|2062|1883|1911	0	0	0	0	0	0	0	0.029386066205677037	0	0	0	0	0	0	0	0	0.039741650679462025	0	0	0	0	0	0.07361053714697524	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_jietaisiensis	2|201174|1760|85011|2062|1883|235987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028294599403041163	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_olivaceus	2|201174|1760|85011|2062|1883|47716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030799267229889894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_parvulus	2|201174|1760|85011|2062|1883|146923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0617786575055486	0	0	0	0	0	0.05544188903626954	0	0	0	0	0	0	0	0.16445963532271807	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_qinglanensis	2|201174|1760|85011|2062|1883|943816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5942049876209189	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_xiamenensis	2|201174|1760|85011|2062|1883|408015	0	0	0	0	0	0	0	0.09374406754459068	0	0	0	0	0	0.08315159064108857	0	0	1.404331067948999	0.2499960912072495	0	0	0	0	0.2721176953702906	0	0	0	0	0	0	0	0.04509684808164486	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales	2|201174|1760|85012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004408549668363528	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae	2|201174|1760|85012|83676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004408549668363528	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis	2|201174|1760|85012|83676|2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004408549668363528	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis_sp_L17_MgMaSL7	2|201174|1760|85012|83676|2013|1938893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004408549668363528	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	2|201174|1497346	0.026170191369251236	0.04378451591178465	0.15654440613483267	0.08219872212594387	0	0	0.005661483800117434	0.13771699181171562	0.9454461431353548	0.059525857970469324	0	0.011928542832550564	0.020860002915578515	0.0075201450695421565	0.21562168686726166	0.07172619767915496	0.01601272418890401	0.03841531499867031	0.11166063884709797	0.012765557666595406	0	0	0.025791792670124398	0.11708475194893472	0	0.11220193867898977	0.040555415399325466	0.5409174345248243	0	0.2425475836581163	0.0574665957687806	0.01664325972444033	0.039476033707631655	0.023808197971917758
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	2|201174|1497346|588673	0.01780487647174413	0.025294448436814426	0.05957073918697546	0.02099255863830483	0	0	0.002471536315712485	0.07595603198521612	0.2787573474529829	0.024682629895773682	0	0.011928542832550564	0.004568063472199517	0	0.04609220072334532	0	0.008116281451253128	0.01847287183877396	0.055712650035450936	0	0	0	0.016725897905711253	0.04523816653266752	0	0.03716082231310009	0.010987079915066584	0.27808370250017744	0	0.1250730660532962	0.015673060093056038	0.007773801809379292	0.008758668622461722	0.008100296810594454
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae	2|201174|1497346|588673|361606	0.01780487647174413	0.025294448436814426	0.05957073918697546	0.02099255863830483	0	0	0.002471536315712485	0.07595603198521612	0.2787573474529829	0.024682629895773682	0	0.011928542832550564	0.004568063472199517	0	0.04609220072334532	0	0.008116281451253128	0.01847287183877396	0.055712650035450936	0	0	0	0.016725897905711253	0.04523816653266752	0	0.03716082231310009	0.010987079915066584	0.27808370250017744	0	0.1250730660532962	0.015673060093056038	0.007773801809379292	0.008758668622461722	0.008100296810594454
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter	2|201174|1497346|588673|361606|361607	0.01780487647174413	0.025294448436814426	0.05957073918697546	0.02099255863830483	0	0	0.002471536315712485	0.07595603198521612	0.2787573474529829	0.024682629895773682	0	0.011928542832550564	0.004568063472199517	0	0.04609220072334532	0	0.008116281451253128	0.01847287183877396	0.055712650035450936	0	0	0	0.016725897905711253	0.04523816653266752	0	0.03716082231310009	0.010987079915066584	0.27808370250017744	0	0.1250730660532962	0.015673060093056038	0.007773801809379292	0.008758668622461722	0.008100296810594454
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Patulibacteraceae|g__Patulibacter|s__Patulibacter_medicamentivorans	2|201174|1497346|588673|361606|361607|1097667	0.01780487647174413	0.025294448436814426	0.05957073918697546	0.02099255863830483	0	0	0.002471536315712485	0.07595603198521612	0.2787573474529829	0.024682629895773682	0	0.011928542832550564	0.004568063472199517	0	0.04609220072334532	0	0.008116281451253128	0.01847287183877396	0.055712650035450936	0	0	0	0.016725897905711253	0.04523816653266752	0	0.03716082231310009	0.010987079915066584	0.27808370250017744	0	0.1250730660532962	0.015673060093056038	0.007773801809379292	0.008758668622461722	0.008100296810594454
