clade_name	reERR3589553_taxonomic_profile	reERR3589554_taxonomic_profile	reERR3589555_taxonomic_profile	reERR3589556_taxonomic_profile	reERR3589557_taxonomic_profile	reERR3589558_taxonomic_profile	reERR3589559_taxonomic_profile	reERR3589560_taxonomic_profile	reERR3589561_taxonomic_profile	reERR3589562_taxonomic_profile	reERR3589563_taxonomic_profile	reERR3589564_taxonomic_profile	reERR3589565_taxonomic_profile	reERR3589566_taxonomic_profile	reERR3589567_taxonomic_profile	reERR3589568_taxonomic_profile	reERR3589569_taxonomic_profile	reERR3589570_taxonomic_profile	reERR3589571_taxonomic_profile	reERR3589572_taxonomic_profile	reERR3589573_taxonomic_profile	reERR3589574_taxonomic_profile	reERR3589575_taxonomic_profile	reERR3589576_taxonomic_profile	reERR3589577_taxonomic_profile	reERR3589578_taxonomic_profile	reERR3589579_taxonomic_profile	reERR3589580_taxonomic_profile	reERR3589581_taxonomic_profile	reERR3589582_taxonomic_profile	reERR3589583_taxonomic_profile	reERR3589584_taxonomic_profile	reERR3589585_taxonomic_profile	reERR3589586_taxonomic_profile	reERR3589587_taxonomic_profile	reERR3589588_taxonomic_profile	reERR3589589_taxonomic_profile	reERR3589590_taxonomic_profile	reERR3589591_taxonomic_profile	reERR3589592_taxonomic_profile	reERR3589593_taxonomic_profile
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium|s__Unclassified_Chlorobium|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888320363856021	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chloroherpeton	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000777375270137906	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chloroherpeton|s__Chloroherpeton_thalassium_ATCC_35110	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000777375270137906	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chloroherpeton|s__Chloroherpeton_thalassium_ATCC_35110|t__Unclassified_Chloroherpeton_thalassium_ATCC_35110	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000777375270137906	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chloroherpeton|s__Chloroherpeton_thalassium_ATCC_35110|t__	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000777375270137906	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris	0	0	0	0	0.000707854351888555	0	0	0.000954508141954451	0	0.000946566330635619	0	0	0	0	0.00183455943055275	0	0	0.00110958235320225	0	0	0.00315925820617319	0.000941912270291145	0	0	0	0	0.000689056406157408	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161796589327897
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris_vibrioformis	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0	0.00210617213744879	0.000941912270291145	0	0	0	0	0.000689056406157408	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris_vibrioformis|t__Unclassified_Prosthecochloris_vibrioformis	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0	0.00210617213744879	0.000941912270291145	0	0	0	0	0.000689056406157408	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris_vibrioformis|t__	0	0	0	0	0	0	0	0.000954508141954451	0	0	0	0	0	0	0	0	0	0	0	0	0.00210617213744879	0.000941912270291145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Unclassified_Prosthecochloris	0	0	0	0	0.000707854351888555	0	0	0	0	0.000946566330635619	0	0	0	0	0.00183455943055275	0	0	0.00110958235320225	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Unclassified_Prosthecochloris|t__	0	0	0	0	0.000707854351888555	0	0	0	0	0.000946566330635619	0	0	0	0	0.00183455943055275	0	0	0.00110958235320225	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Unclassified_Prosthecochloris|t__	0	0	0	0	0.000707854351888555	0	0	0	0	0.000946566330635619	0	0	0	0	0.00183455943055275	0	0	0.00110958235320225	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Unclassified_Chlorobiaceae	0.00932632822457798	0.0039012428244998	0.000716594171223011	0.000570310762334396	0	0.00160918307139409	0.00185284689926071	0.129813107305805	0.014442079659471	0.0577405461687728	0.164244144648774	0.0179663933883672	0.00402987480522272	0.00175194758172835	0.133005558715075	0	0	0.175314011805956	0.00605899032985143	0	0.0568666477111174	0.0819463675153296	0.0369959304476508	0.0129596630487607	0	0.00591016548463357	0.0261841434339815	0.00368116226563267	0	0.0656110576502493	0.100839071377507	0.143019578580819	0.119974536016845	0.00291308448309137	0.012951788870604	0.000702000702000702	0.0171022559430339	0.000643968909181065	0.118822740844555	0.00467880035558883	0.167459469954373
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Unclassified_Chlorobiaceae|s__	0.00932632822457798	0.0039012428244998	0.000716594171223011	0.000570310762334396	0	0.00160918307139409	0.00185284689926071	0.129813107305805	0.014442079659471	0.0577405461687728	0.164244144648774	0.0179663933883672	0.00402987480522272	0.00175194758172835	0.133005558715075	0	0	0.175314011805956	0.00605899032985143	0	0.0568666477111174	0.0819463675153296	0.0369959304476508	0.0129596630487607	0	0.00591016548463357	0.0261841434339815	0.00368116226563267	0	0.0656110576502493	0.100839071377507	0.143019578580819	0.119974536016845	0.00291308448309137	0.012951788870604	0.000702000702000702	0.0171022559430339	0.000643968909181065	0.118822740844555	0.00467880035558883	0.167459469954373
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Unclassified_Chlorobiaceae|s__|t__	0.00932632822457798	0.0039012428244998	0.000716594171223011	0.000570310762334396	0	0.00160918307139409	0.00185284689926071	0.129813107305805	0.014442079659471	0.0577405461687728	0.164244144648774	0.0179663933883672	0.00402987480522272	0.00175194758172835	0.133005558715075	0	0	0.175314011805956	0.00605899032985143	0	0.0568666477111174	0.0819463675153296	0.0369959304476508	0.0129596630487607	0	0.00591016548463357	0.0261841434339815	0.00368116226563267	0	0.0656110576502493	0.100839071377507	0.143019578580819	0.119974536016845	0.00291308448309137	0.012951788870604	0.000702000702000702	0.0171022559430339	0.000643968909181065	0.118822740844555	0.00467880035558883	0.167459469954373
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Unclassified_Chlorobiaceae|s__|t__	0.00932632822457798	0.0039012428244998	0.000716594171223011	0.000570310762334396	0	0.00160918307139409	0	0.129813107305805	0.014442079659471	0.0577405461687728	0.164244144648774	0.0179663933883672	0.00402987480522272	0.00175194758172835	0.133005558715075	0	0	0.175314011805956	0.00605899032985143	0	0.0568666477111174	0.0819463675153296	0.0369959304476508	0.0129596630487607	0	0.00591016548463357	0	0.00368116226563267	0	0.0656110576502493	0.100839071377507	0.143019578580819	0.119974536016845	0.00291308448309137	0.012951788870604	0.000702000702000702	0.0171022559430339	0.000643968909181065	0.118822740844555	0.00467880035558883	0.167459469954373
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56	0.00310877607485933	0	0	0.000570310762334396	0.00141570870377711	0.00107278871426273	0.000617615633086905	0.0181356546971346	0.00304043782304652	0.00757253064508495	0.00949388119357074	0.00283679895605798	0.00537316640696362	0.00116796505448557	0.00183455943055275	0	0	0.00332874705960676	0.004241293230896	0	0.00210617213744879	0.00470956135145573	0.0228504276294314	0.000809978940547546	0	0	0.00206716921847222	0	0	0.0174962820400665	0.00150506076682846	0.0044416018192801	0	0.000364135560386421	0.00304747973425977	0.000702000702000702	0.00155475054027581	0	0.000609347388946438	0.00200520015239521	0.00161796589327897
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi	0.00310877607485933	0	0	0.000570310762334396	0.00141570870377711	0.00107278871426273	0.000617615633086905	0.0181356546971346	0.00304043782304652	0.00757253064508495	0.00949388119357074	0.00283679895605798	0.00537316640696362	0.00116796505448557	0.00183455943055275	0	0	0.00332874705960676	0.004241293230896	0	0.00210617213744879	0.00470956135145573	0.0228504276294314	0.000809978940547546	0	0	0.00206716921847222	0	0	0.0174962820400665	0.00150506076682846	0.0044416018192801	0	0.000364135560386421	0.00304747973425977	0.000702000702000702	0.00155475054027581	0	0.000609347388946438	0.00200520015239521	0.00161796589327897
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Chlorobi_bacterium_canine_oral_taxon_046	0.0018652656449156	0	0	0	0	0	0	0.0038180325678178	0	0.00283969899190686	0.00569632871614245	0	0	0	0.00183455943055275	0	0	0.00110958235320225	0	0	0	0.00188382454058229	0	0	0	0	0.00137811281231482	0	0	0.000874814102003324	0	0.000888320363856021	0	0	0	0	0.00155475054027581	0	0	0	0.00161796589327897
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Chlorobi_bacterium_canine_oral_taxon_046|t__Unclassified_Chlorobi_bacterium_canine_oral_taxon_046	0.0018652656449156	0	0	0	0	0	0	0.0038180325678178	0	0.00283969899190686	0.00569632871614245	0	0	0	0.00183455943055275	0	0	0.00110958235320225	0	0	0	0.00188382454058229	0	0	0	0	0.00137811281231482	0	0	0.000874814102003324	0	0.000888320363856021	0	0	0	0	0.00155475054027581	0	0	0	0.00161796589327897
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Chlorobi_bacterium_canine_oral_taxon_046|t__	0.0018652656449156	0	0	0	0	0	0	0.0038180325678178	0	0.00283969899190686	0.00569632871614245	0	0	0	0.00183455943055275	0	0	0.00110958235320225	0	0	0	0.00188382454058229	0	0	0	0	0	0	0	0.000874814102003324	0	0.000888320363856021	0	0	0	0	0.00155475054027581	0	0	0	0.00161796589327897
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Chlorobi_bacterium_canine_oral_taxon_312	0.00124351042994373	0	0	0	0.000707854351888555	0.00107278871426273	0.000617615633086905	0.0143176221293168	0.00304043782304652	0.0047328316531781	0.0037975524774283	0.00283679895605798	0.00537316640696362	0.00116796505448557	0	0	0	0.00221916470640451	0.004241293230896	0	0.00210617213744879	0.00282573681087344	0.0228504276294314	0.000809978940547546	0	0	0.000689056406157408	0	0	0.0148718397340565	0.00150506076682846	0.00355328145542408	0	0	0.00304747973425977	0.000702000702000702	0	0	0.000609347388946438	0.00200520015239521	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Chlorobi_bacterium_canine_oral_taxon_312|t__Unclassified_Chlorobi_bacterium_canine_oral_taxon_312	0.00124351042994373	0	0	0	0.000707854351888555	0.00107278871426273	0.000617615633086905	0.0143176221293168	0.00304043782304652	0.0047328316531781	0.0037975524774283	0.00283679895605798	0.00537316640696362	0.00116796505448557	0	0	0	0.00221916470640451	0.004241293230896	0	0.00210617213744879	0.00282573681087344	0.0228504276294314	0.000809978940547546	0	0	0.000689056406157408	0	0	0.0148718397340565	0.00150506076682846	0.00355328145542408	0	0	0.00304747973425977	0.000702000702000702	0	0	0.000609347388946438	0.00200520015239521	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Chlorobi_bacterium_canine_oral_taxon_312|t__	0.00124351042994373	0	0	0	0.000707854351888555	0.00107278871426273	0	0.0143176221293168	0.00304043782304652	0.0047328316531781	0.0037975524774283	0.00283679895605798	0.00537316640696362	0.00116796505448557	0	0	0	0.00221916470640451	0.004241293230896	0	0.00210617213744879	0.00282573681087344	0.0228504276294314	0.000809978940547546	0	0	0	0	0	0.0148718397340565	0.00150506076682846	0.00355328145542408	0	0	0.00304747973425977	0.000702000702000702	0	0	0.000609347388946438	0.00200520015239521	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Unclassified_Chlorobi	0	0	0	0.000570310762334396	0.000707854351888555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174962820400665	0	0	0	0.000364135560386421	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Unclassified_Chlorobi|t__	0	0	0	0.000570310762334396	0.000707854351888555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174962820400665	0	0	0	0.000364135560386421	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__OPB56|g__Chlorobi|s__Unclassified_Chlorobi|t__	0	0	0	0.000570310762334396	0.000707854351888555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174962820400665	0	0	0	0.000364135560386421	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Unclassified_Chlorobiales	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036726898780667	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Unclassified_Chlorobiales|g__	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036726898780667	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Unclassified_Chlorobiales|g__|s__	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036726898780667	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Unclassified_Chlorobiales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036726898780667	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Unclassified_Chlorobiales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0.000946566330635619	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036726898780667	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0.00075253038341423	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0.00075253038341423	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae|g__Ignavibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae|g__Ignavibacterium|s__Ignavibacterium_album	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae|g__Ignavibacterium|s__Ignavibacterium_album|t__Unclassified_Ignavibacterium_album	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae|g__Ignavibacterium|s__Ignavibacterium_album|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122705408854422	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7|g__Melioribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7|g__Melioribacter|s__Melioribacter_roseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7|g__Melioribacter|s__Melioribacter_roseus|t__Unclassified_Melioribacter_roseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7|g__Melioribacter|s__Melioribacter_roseus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075253038341423	0.00177664072771204	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7|g__Melioribacter|s__Unclassified_Melioribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7|g__Melioribacter|s__Unclassified_Melioribacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlorobi|c__Ignavibacteria|o__Ignavibacteriales|f__IheB3-7|g__Melioribacter|s__Unclassified_Melioribacter|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110958235320225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi	0.00559579693474679	0.165524159839492	0.0773921704920852	0.0593123192827772	0.0368084262982049	0.0509574639274795	0.0142051595609988	0.0439073745299047	0.0212830647613256	0.0293435562497042	0.118673514919634	0.00189119930403866	0.00873139541131589	0.0338709865800815	0.239410005687134	0.0288367264548129	0.186236817043491	0.437175447161688	0.0405952352100046	0	0.0168493770995903	0.019780157676114	0.0282910056364388	0.0404989470273773	0.0344708721130645	0.000738770685579196	0.201893527004121	0.0454010012761362	0.0861484932377615	0.0244947948560931	0.0285961545697408	0.315353729168887	0.219137162724646	0.0218481336231852	0.00533308953495459	0.0014040014040014	0.0310950108055163	0.0978832741955218	0.0548412650051794	0.0200520015239521	0.163414555221176
k__Bacteria|p__Chloroflexi|c__Anaerolineae	0	0	0.000716594171223011	0	0.000707854351888555	0	0	0.0133631139873623	0	0.0123053622982631	0.0151902099097132	0	0	0	0.0449467060485424	0	0	0.0510407882473037	0	0	0.0010530860687244	0.00470956135145573	0.00108811560140149	0	0	0	0.00551245124925926	0.0196328654167076	0	0.000874814102003324	0.00075253038341423	0.0319795330988168	0.0416238186180892	0.000364135560386421	0	0	0.00310950108055163	0	0.00121869477789288	0	0.0234605054525451
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	0	0	0.000716594171223011	0	0.000707854351888555	0	0	0.0133631139873623	0	0.0123053622982631	0.0151902099097132	0	0	0	0.0449467060485424	0	0	0.0510407882473037	0	0	0.0010530860687244	0.00470956135145573	0.00108811560140149	0	0	0	0.00551245124925926	0.0196328654167076	0	0.000874814102003324	0.00075253038341423	0.0319795330988168	0.0416238186180892	0.000364135560386421	0	0	0.00310950108055163	0	0.00121869477789288	0	0.0234605054525451
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	0	0	0.000716594171223011	0	0.000707854351888555	0	0	0.0133631139873623	0	0.0123053622982631	0.0151902099097132	0	0	0	0.0449467060485424	0	0	0.0510407882473037	0	0	0.0010530860687244	0.00470956135145573	0.00108811560140149	0	0	0	0.00551245124925926	0.0196328654167076	0	0.000874814102003324	0.00075253038341423	0.0319795330988168	0.0416238186180892	0.000364135560386421	0	0	0.00310950108055163	0	0.00121869477789288	0	0.0234605054525451
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea	0	0	0	0	0	0	0	0.0057270488517267	0	0	0.000949388119357074	0	0	0	0.00366911886110551	0	0	0.00332874705960676	0	0	0.0010530860687244	0.00188382454058229	0	0	0	0	0	0.00245410817708845	0	0	0	0.00266496109156806	0.00122422995935557	0	0	0	0.00155475054027581	0	0	0	0.000808982946639485
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea|s__Anaerolinea_thermophila_UNI-1	0	0	0	0	0	0	0	0.0057270488517267	0	0	0	0	0	0	0.00275183914582913	0	0	0.00110958235320225	0	0	0	0.00188382454058229	0	0	0	0	0	0.00245410817708845	0	0	0	0	0.00122422995935557	0	0	0	0.00155475054027581	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea|s__Anaerolinea_thermophila_UNI-1|t__Unclassified_Anaerolinea_thermophila_UNI-1	0	0	0	0	0	0	0	0.0057270488517267	0	0	0	0	0	0	0.00275183914582913	0	0	0.00110958235320225	0	0	0	0.00188382454058229	0	0	0	0	0	0.00245410817708845	0	0	0	0	0.00122422995935557	0	0	0	0.00155475054027581	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea|s__Anaerolinea_thermophila_UNI-1|t__	0	0	0	0	0	0	0	0.0057270488517267	0	0	0	0	0	0	0.00275183914582913	0	0	0.00110958235320225	0	0	0	0.00188382454058229	0	0	0	0	0	0.00245410817708845	0	0	0	0	0.00122422995935557	0	0	0	0.00155475054027581	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea|s__Unclassified_Anaerolinea	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0.00266496109156806	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea|s__Unclassified_Anaerolinea|t__	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0.00266496109156806	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea|s__Unclassified_Anaerolinea|t__	0	0	0	0	0	0	0	0	0	0	0.000949388119357074	0	0	0	0.000917279715276376	0	0	0.00221916470640451	0	0	0.0010530860687244	0	0	0	0	0	0	0	0	0	0	0.00266496109156806	0	0	0	0	0	0	0	0	0.000808982946639485
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Bellilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Bellilinea|s__Unclassified_Bellilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122422995935557	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Bellilinea|s__Unclassified_Bellilinea|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122422995935557	0	0	0	0	0	0	0	0
