Taxa	CSM67UH7	CSM7KOON	CSM7KOOP	CSMAHYLR	HSM5MD5D	HSM5MD6Q	HSM5MD6W	HSM67VF3	HSM67VFX	HSM67VFZ	HSM67VGK	HSM67VI7	HSM67VI9	HSM67VIB	HSM6XRRJ	HSM6XRTG	HSM6XRUL	HSM6XRUN	HSM6XRVC	HSM6XRVK	HSM7CYXI	HSM7CYXO	HSM7CYZJ	HSM7CZ1A	HSM7CZ1C	HSM7CZ1E	HSM7CZ24	HSM7CZ28	HSM7CZ2A	HSM7J4HC	HSM7J4HW	HSM7J4HY	HSM7J4KO	HSM7J4LD	HSM7J4LN	HSM7J4NY	HSM7J4O5	HSM7J4R2	HSMA33NY	HSMA33SE	HSMA33SG	MSM6J2JR	MSM6J2JZ	MSM6J2K6	MSM6J2KA	MSM6J2QF	MSM6J2QH	MSM6J2RM	MSM6J2RU	MSM79H58	MSM79H5E	MSM79H5M	MSM79H5S	MSM79H5U	MSM79H6D	MSM79H6L	MSM79H83	MSM79H8H	MSM79H9A	MSM79HA7	MSM79HBL	MSM79HC8	MSM79HCP	MSM9VZGO	MSM9VZHB	MSM9VZHN	MSM9VZHP	MSM9VZHR	MSM9VZJZ	MSM9VZKE	MSM9VZL7	MSM9VZLJ	MSM9VZMI	MSM9VZMS	MSM9VZMW	MSM9VZNL	MSM9VZOI	MSM9VZOO	MSM9VZPT	MSMA26BB	MSMA26BF	MSMA26BH	MSMA26BJ	MSMA26BN	MSMA26BR	MSMA26BV	MSMA26DI	MSMAPC5H	MSMAPC6M	MSMAPC7T	MSMB4LZX	MSMB4LZZ	PSM6XBTR	PSM7J154	PSM7J15M	PSM7J17V	PSM7J19P	PSM7J19R	PSM7J1DL	PSMA265L
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._i507	0.000121784671547959	0.000115426447958832	0.000182688980033921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023802662016481	0	0.000270771703965181	0	0	0	0	0	0.000214844518740544	0	0	0	0	7.96204622850899e-05	0	0	0.00013334384844824	0.000131369982668358	0.000308817257696575	0	0.000173076951822221	7.3685852497701e-05	0.000166346648983352	0	0	0	0.000134015972406494	0.000161241974756571	0.000237351311271054	0.000300548251167278	0	0	9.42825943116234e-05	0.000107047618495889	0	0	0.000236703214339147	0	0.000114694048228982	0	0	0	0	0	0	0	0	0.000101498304436992	0	0.000231078075504761	0	0	0	0.0002099894260779	0	0	0.000251660551541985	0	0	0	0	0.00011057042174876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._jxj_cy_41	0	0.000305055612462627	0.000309776966144475	0.000348668576353515	0.000130424895429511	0	0	0	0	0.000100488238856524	0	0	0	0	0	0	0	0	0	0	0	0	0.00015563279010776	4.97845771561875e-05	0.000224682903290256	0	0	0	0	0	0	0	0	0	0	0	0	6.39913064901437e-05	0	0	0	0	9.44056100848478e-05	8.50221374973473e-05	8.65002574713433e-05	7.82522655275793e-05	0	0	9.09394098472639e-05	0.000122851028385959	0.000104434576959264	0.000185444665613853	0.00011664710154553	0	0.000104207077923373	8.81568622907321e-05	8.0790876143785e-05	0	0.000104427888679035	0.000139260187848067	0.00014168088310639	0.000173963597371692	7.80508793815192e-05	0	0	0.000188797614377706	0.000442298070198232	0.000180963785979559	0	8.11986435495933e-05	0	0.000115539037752381	0	0.00010156789513318	0	0	0.000121739807943279	0	0.000292470370710956	7.99925816110469e-05	0	0.000107834774773839	0	0.000103199060298842	0.000180496944186735	0.00018170851954671	0	0	0	0	0	0.000116402355717617	0	0	0.000289563326920471	0	9.82170125517904e-05	0.00010710514083255	0	0.000142853594192462
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._mc521	0	0	0	0	0.000177005215225765	0	0	0	0.000142042990122635	0	0.000216735404902374	0	0	0	0	0	0	0	0	0	0	0	0.000329575320228198	0	0.000126744201856042	0	0	0	0	0	0.000163281834242813	0	0	0	0	0.00015924092457018	0	0	0	0	0	0	8.65384759111105e-05	6.80177099978779e-05	0.000179654380902021	0.000113821477131024	9.33680394306158e-05	0.000243968660978546	0.000162733680779314	0.000107494649837714	0.000294315625976107	0.000364494687585848	0.000320779529250208	0	0.000183602946817372	0.000119641455965994	0	0	0	0	0	0.000107691750753904	0	0.000459667474814125	0.000852483892152919	0	0	0.000108578271587736	0	0	0.000161956591098801	0.000423643138425396	0	0	0	0.00010499471303895	0	0	0.000142834367091397	7.38393061025048e-05	0.000169002532033491	0	0.000162999028717552	0.000228512204947437	0	0	0.00020942811232669	0	8.83184615347929e-05	0	0.000353442842548914	9.14589937781278e-05	0	0.000115216195213813	0	0	0	0	0.000152462467043967	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__devosia|s__devosia_sp._sl43	0.000121784671547959	0.000148405433089926	0	0	0.000102476703551759	0	0	0	0	8.70898070089877e-05	0	0	0	0	0	0	0	0	0	0.00013203517813251	0	0	0.000219716880152132	0	0.000138266402024773	0	0	0	0	0.000125083710536002	0	0	0	0	0	0	0	6.39913064901437e-05	0.000104770166637902	0.000262739965336716	0	0	0	7.3685852497701e-05	0.00011311572130868	0	0	0	7.17942709320504e-05	0.000460691356447345	0.000199375101467686	0.000262180389316136	0	0.000110304517681965	0.000148867254176248	6.92661060855753e-05	0	0.000207285247301664	0.000842384968677551	0.000132930179309519	0.00010794733950963	0.000248519424816702	0	0.000138767539566528	0	7.91731931261346e-05	0.000298551197383807	0	0.000120599671905971	0	0	0.000161754652853333	0	9.31039038720813e-05	0.000132444343355073	0.000276804243466322	0	0	0.000727775108513309	0.000104605683645215	0	0	0	0	0	0	0	0.00011931869027851	8.83184615347929e-05	0	0.000126229586624612	0.000116402355717617	0	0	0	0	7.85736100414323e-05	0	0.000172790795983163	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__maritalea	8.93087591351697e-05	0.000403992567855911	0.000278004969616837	0	0.000158373087307263	0.000395700755260842	0	6.5072647103226e-05	0.000152188917988537	6.69921592376828e-05	9.93370605802549e-05	0	0	0	9.29071060867224e-05	0	0.000119395533842903	0	0	0	0	0	0.000119013310082405	4.97845771561875e-05	0.000115222001687311	0.000173638531026709	0	0	0	0	0	0	0	0	0	0.000152002700726081	0	9.30782639856636e-05	0.000171442090862022	0.000144506980935194	0	0.000101350967861203	0.000125874146779797	8.50221374973473e-05	7.98463915120092e-05	0	0	0.000428300538162337	8.13668403896572e-05	0.000460691356447345	0.000446220465189582	0.000358100043943991	0.00011664710154553	0	8.93203525057485e-05	0.000182610643316517	8.0790876143785e-05	0	0.000229741355093878	0	0	0.000521890792115075	0.000191579431209183	0.000372937762585045	0.0006639538006191	6.69927018759601e-05	0.00013268942105947	0.000235252921773427	0	0	0	0.000231078075504761	0.000329354571007079	0	0	0.00063951325214633	0	0	0.000210850732373015	0	0	0	0	0	0	0	0	0	0.000141309538455669	0.000160607338434817	0	0	0	0	0	0	7.85736100414323e-05	0.000133881426040687	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__maritalea|s__maritalea_myrionectae	8.93087591351697e-05	0.000403992567855911	0.000278004969616837	0	0.000158373087307263	0.000395700755260842	0	6.5072647103226e-05	0.000152188917988537	6.69921592376828e-05	9.93370605802549e-05	0	0	0	9.29071060867224e-05	0	0.000119395533842903	0	0	0	0	0	0.000119013310082405	4.97845771561875e-05	0.000115222001687311	0.000173638531026709	0	0	0	0	0	0	0	0	0	0.000152002700726081	0	9.30782639856636e-05	0.000171442090862022	0.000144506980935194	0	0.000101350967861203	0.000125874146779797	8.50221374973473e-05	7.98463915120092e-05	0	0	0.000428300538162337	8.13668403896572e-05	0.000460691356447345	0.000446220465189582	0.000358100043943991	0.00011664710154553	0	8.93203525057485e-05	0.000182610643316517	8.0790876143785e-05	0	0.000229741355093878	0	0	0.000521890792115075	0.000191579431209183	0.000372937762585045	0.0006639538006191	6.69927018759601e-05	0.00013268942105947	0.000235252921773427	0	0	0	0.000231078075504761	0.000329354571007079	0	0	0.00063951325214633	0	0	0.000210850732373015	0	0	0	0	0	0	0	0	0	0.000141309538455669	0.000160607338434817	0	0	0	0	0	0	7.85736100414323e-05	0.000133881426040687	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__paradevosia	0	0.00134389364409211	0.000786356914059053	0.000588378222596557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039365941027257	0.000149353731468562	0.000645243209448942	0	0	0	0	0	0.000335157449235248	0	0	0	0	0.000209908491478873	0	8.14434809874557e-05	0	0.00012480148353494	0	0	0.000141608415127272	0.000164376132494871	0.000272808504332698	0	0	0	0.000272818229541792	0.00114405020184424	0.000265833468623581	0.000460414342213703	0	0	0.000262998815711371	0.000251876749402092	0.000142572134371385	0.000285017215039788	0.00116263049395993	9.49501280782278e-05	0.000128187465667686	0	0.000127719620806122	0	0	8.52634387512219e-05	0	0	0	0	0	0.000277293690605713	0	0.000228527764049654	0	0.00026725926955369	0	0	0.000618948924062721	0.00020921136729043	0.000215947679820572	0	0	0.00011057042174876	0	0	0.000108592354539765	0	0.000211964307683503	0	0.000227213255924302	0	0	0.000168392900697111	0	0	0.000127682116317328	0	0.000193119124922358	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__paradevosia|s__paradevosia_shaoguanensis	0	0.00134389364409211	0.000786356914059053	0.000588378222596557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039365941027257	0.000149353731468562	0.000645243209448942	0	0	0	0	0	0.000335157449235248	0	0	0	0	0.000209908491478873	0	8.14434809874557e-05	0	0.00012480148353494	0	0	0.000141608415127272	0.000164376132494871	0.000272808504332698	0	0	0	0.000272818229541792	0.00114405020184424	0.000265833468623581	0.000460414342213703	0	0	0.000262998815711371	0.000251876749402092	0.000142572134371385	0.000285017215039788	0.00116263049395993	9.49501280782278e-05	0.000128187465667686	0	0.000127719620806122	0	0	8.52634387512219e-05	0	0	0	0	0	0.000277293690605713	0	0.000228527764049654	0	0.00026725926955369	0	0	0.000618948924062721	0.00020921136729043	0.000215947679820572	0	0	0.00011057042174876	0	0	0.000108592354539765	0	0.000211964307683503	0	0.000227213255924302	0	0	0.000168392900697111	0	0	0.000127682116317328	0	0.000193119124922358	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__pelagibacterium	0	0.000115426447958832	0	0.000196126074198852	0.000102476703551759	0	0	0	0	0.000113886670704061	0	0.000131744714577711	9.85769626821135e-05	0.000143291208417748	0	0	0	0	0	0	0	0	0.000183097400126777	9.95691543123749e-05	0.000374471505483761	0	0.000249595473336496	0.000167299133436116	0.000181441152924047	0	0.000446876598980331	0.000162876763271264	0	0	0	0.000354672968360855	0.000284827635369674	0	0.000114294727241348	0.00015764397920203	0	0	0.000228146891038382	0.000130367277495933	0.000226231442617359	0.000184959900337915	0	0.000103008990190942	0.000301535937914612	0.00128993579805257	0.000199375101467686	0.000319732182092849	0	0	0.00027292329932312	0.000170016805846412	0.000156829347808524	0.000207285247301664	0.00132275325660111	0.000113940153693873	0	0	0.000205770500187641	0.000242843194241425	0.000557393314099985	0.000261880561878753	0.000154804324569381	0.000171915596680581	5.76781039550295e-05	0	0	0.000354319715773967	0	0	0	0.00010499471303895	0.000113044107375902	0	0.00108826184450588	0	0.000131446413803826	0	0	0.000184284036247933	0	0.000220646059449576	0.00020942811232669	0.000129261914468386	0.000105982153841752	0	0	0.000116402355717617	7.93332443580485e-05	0.000106353410966597	0	0	0	9.81797124298372e-05	0.000121969973635174	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__pelagibacterium|s__pelagibacterium_halotolerans	0	0.000115426447958832	0	0.000196126074198852	0.000102476703551759	0	0	0	0	0.000113886670704061	0	0.000131744714577711	9.85769626821135e-05	0.000143291208417748	0	0	0	0	0	0	0	0	0.000183097400126777	9.95691543123749e-05	0.000374471505483761	0	0.000249595473336496	0.000167299133436116	0.000181441152924047	0	0.000446876598980331	0.000162876763271264	0	0	0	0.000354672968360855	0.000284827635369674	0	0.000114294727241348	0.00015764397920203	0	0	0.000228146891038382	0.000130367277495933	0.000226231442617359	0.000184959900337915	0	0.000103008990190942	0.000301535937914612	0.00128993579805257	0.000199375101467686	0.000319732182092849	0	0	0.00027292329932312	0.000170016805846412	0.000156829347808524	0.000207285247301664	0.00132275325660111	0.000113940153693873	0	0	0.000205770500187641	0.000242843194241425	0.000557393314099985	0.000261880561878753	0.000154804324569381	0.000171915596680581	5.76781039550295e-05	0	0	0.000354319715773967	0	0	0	0.00010499471303895	0.000113044107375902	0	0.00108826184450588	0	0.000131446413803826	0	0	0.000184284036247933	0	0.000220646059449576	0.00020942811232669	0.000129261914468386	0.000105982153841752	0	0	0.000116402355717617	7.93332443580485e-05	0.000106353410966597	0	0	0	9.81797124298372e-05	0.000121969973635174	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__youhaiella	0	0.000428726806704232	0.000444807951386939	0.000784504296795409	9.31606395925079e-05	0.000234489336450869	0	0	0	9.37890229327559e-05	0	0	0	0	0	0	7.95970225619352e-05	0	0	0	0	0	0.00031126558021552	9.45906965967562e-05	0.000293816104302643	0	0	0	0	0.000138981900595558	0	0	0	0	0	0	0	5.81739149910398e-05	0	9.85274870012686e-05	0	0	0.000188811220169696	0.000102026564996817	0.000226231442617359	0.000234756796582738	0.000143643137585563	0.000108430515990465	0.000306322222643415	0.000867635387975833	0.000408244255386213	0.000447625054929989	0.000153099320778509	0.000240664402215196	0.000168716221399747	0.000157422968376307	9.98004940599696e-05	0.000595945085992285	0.00130882953811058	0.000335490452543071	0.00014168088310639	9.11237890994576e-05	0.000219961569166099	0.000225497251795609	0	0.000158346386252269	0	0	9.96258159223237e-05	0	0	0.000331211908223491	8.59185837409772e-05	0.000177743816483064	0.000105955474684058	0.00010499471303895	0	0	0.0012991125768789	0	0	0	0	0	0	0	0	0.000268467053126647	0	0.000133839448695681	0.000164098462611996	9.97734477579576e-05	9.76409161329828e-05	0.000168392900697111	0	0	0	0.000133881426040687	0.00023377578280075	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__devosiaceae|g__youhaiella|s__youhaiella_tibetensis	0	0.000428726806704232	0.000444807951386939	0.000784504296795409	9.31606395925079e-05	0.000234489336450869	0	0	0	9.37890229327559e-05	0	0	0	0	0	0	7.95970225619352e-05	0	0	0	0	0	0.00031126558021552	9.45906965967562e-05	0.000293816104302643	0	0	0	0	0.000138981900595558	0	0	0	0	0	0	0	5.81739149910398e-05	0	9.85274870012686e-05	0	0	0.000188811220169696	0.000102026564996817	0.000226231442617359	0.000234756796582738	0.000143643137585563	0.000108430515990465	0.000306322222643415	0.000867635387975833	0.000408244255386213	0.000447625054929989	0.000153099320778509	0.000240664402215196	0.000168716221399747	0.000157422968376307	9.98004940599696e-05	0.000595945085992285	0.00130882953811058	0.000335490452543071	0.00014168088310639	9.11237890994576e-05	0.000219961569166099	0.000225497251795609	0	0.000158346386252269	0	0	9.96258159223237e-05	0	0	0.000331211908223491	8.59185837409772e-05	0.000177743816483064	0.000105955474684058	0.00010499471303895	0	0	0.0012991125768789	0	0	0	0	0	0	0	0	0.000268467053126647	0	0.000133839448695681	0.000164098462611996	9.97734477579576e-05	9.76409161329828e-05	0.000168392900697111	0	0	0	0.000133881426040687	0.00023377578280075	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae	0.000933682481867683	0.00253113710881152	0.00213666676648369	0.00357385290762353	0.000782549372577066	0.00199315935983239	0	0	0.00155232696348308	0.000522538842053926	9.03064187093226e-05	0.000114178752634016	0.000537244446617519	0.000697765884469034	0.000241558475825478	0	0.00132927027678432	0.000253180105466665	0.000371066485083736	0.00157341920607908	0	0	0.00298448762206646	0.00128444209062964	0.00368134295390959	0.000253222857747285	0	0.00101900381274725	0.000949897800602363	0.00066711312285868	0.00192500688791527	9.77260579627583e-05	0	0	0	0.000752775279786304	0.000775364118506335	0.00121583482331273	0.000971505181551459	0.00170780977468866	0.000200731217502774	0.000101350967861203	0.00169930098152726	0.00134334977245809	0.00296097035190367	0.000227642954262049	0.000186736078861232	0.00151802722386651	0.00291963368457005	0.00475279916068177	0.00500336564159382	0.00578715249588057	0.000357231748483187	0.001694678498932	0.0032850040754892	0.00249987673781576	0.000836423188312127	0.00274652952674705	0.00592454221772393	0.0027915337654999	0.00134259503515103	0.00213726705342364	0.00271758970937471	0.0037814154531879	0.00432799514477636	0.00131549305501885	0.000431240618443277	0.000904818929897796	0.001247944431027	0.00127887863590609	0.00047507266722315	0.00496817862335237	0.000525058011750416	0.00176051018230845	0.00227804270570726	0.00318802128681902	0.000217392514184427	0.000213090952061316	0.00423061792051662	0.00209826694841285	0.00187780591148323	0.000529370712526117	0.00110264048838344	0.00207135256742676	0.00183075471960831	0.00173921011566137	0.00217184709079531	0.00137216493820286	0.00213730676914199	0.00066027461356536	0.00141377137019565	0.000906275483801448	0	0.00135600598982411	0.000424692879483357	0.000259078417517486	0.00118842585187666	0.00227598424269168	0.00142298302574369	0.000420624471788915
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__aquabacter	0	0.000140160686807153	0.000127087986110554	0.0002070219672099	0	0.000175867002338152	0	0	0	0.000120585886627829	0	0	0	0.000137061155877846	0	0	0	0	0.000110160362759234	0.00013203517813251	0	0	0.00015563279010776	0.000194159850909131	0.000218921803205891	0	0	9.12540727833359e-05	0	0.000111185520476447	0.000137500491993948	9.77260579627583e-05	0	0	0	0.000130288029193783	0	0	0.000209540333275805	0.000275876963603552	0	0	8.65384759111105e-05	0.00010769470749664	0.000199615978780023	0	0	0.000580103260548988	0.000181878819694528	0.000368553085157876	0.000398750202935371	0.000524360778632273	8.74853261591478e-05	0	0.00029277226654662	0.000264470586872196	0.000152076943329478	0.00032388319890885	0.000438597132451948	0.000139260187848067	0.000155174300545094	0	0.000276725845079932	0.00113615923020095	0.00161480121878966	9.74439300013965e-05	0	9.95300822887576e-05	0	0	0	0.000747152444132061	0	0.000135423860177573	0	0.000400888904330536	0	0	0.000244858915013824	0.000104605683645215	0.000169002532033491	0	0	9.58276988489251e-05	0	0	0	0	0.000114813999995231	0	0.000164098462611996	0	0	0	0	0	6.87519087862533e-05	0.000249911995275949	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__aquabacter|s__aquabacter_sp._l1i39	0	0.000140160686807153	0.000127087986110554	0.0002070219672099	0	0.000175867002338152	0	0	0	0.000120585886627829	0	0	0	0.000137061155877846	0	0	0	0	0.000110160362759234	0.00013203517813251	0	0	0.00015563279010776	0.000194159850909131	0.000218921803205891	0	0	9.12540727833359e-05	0	0.000111185520476447	0.000137500491993948	9.77260579627583e-05	0	0	0	0.000130288029193783	0	0	0.000209540333275805	0.000275876963603552	0	0	8.65384759111105e-05	0.00010769470749664	0.000199615978780023	0	0	0.000580103260548988	0.000181878819694528	0.000368553085157876	0.000398750202935371	0.000524360778632273	8.74853261591478e-05	0	0.00029277226654662	0.000264470586872196	0.000152076943329478	0.00032388319890885	0.000438597132451948	0.000139260187848067	0.000155174300545094	0	0.000276725845079932	0.00113615923020095	0.00161480121878966	9.74439300013965e-05	0	9.95300822887576e-05	0	0	0	0.000747152444132061	0	0.000135423860177573	0	0.000400888904330536	0	0	0.000244858915013824	0.000104605683645215	0.000169002532033491	0	0	9.58276988489251e-05	0	0	0	0	0.000114813999995231	0	0.000164098462611996	0	0	0	0	0	6.87519087862533e-05	0.000249911995275949	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__caenibius	0	0.000775006150580727	0.000452750950518849	0.00105690162207159	0	0.00102589084697255	0	0	0.000852257940735809	0	0	0	0.000404165546996666	0.000485944098112363	0.000117682334376515	0	0.000963123972999416	0	0.000121756190418101	0.000242064493242935	0	0	0.000814783430564156	0.000462996567552543	0.00115222001687311	0	0	0.000775659618658355	0.000949897800602363	0.000173727375744448	0.00115156662044931	0	0	0	0	0	0.000601302785780423	0.000401400013438174	0.000619096439223969	0.000433520942805582	0	0	0.000715909209810096	0.000589486819981608	0.00102469535773745	0	0	0.000384928331766151	0.00108170034870956	0.00069871522394514	0.00168044728379906	0.00149634661219453	0	0.000982712975712048	0.00139438994745085	0.00103269467254858	6.17812582276003e-05	0.00119189017198457	0.000981622153582931	0.00108876146863034	0.000317095309809539	0.000579878657905639	0.000723744517901359	0.000728529582724274	0	0.000688197755634863	0	0	0.000901875807296825	0.000581923612105419	0	0.00118620078759111	0	0.000736367239715552	0.000971258517937202	0.000286349217378954	0	0	0.000836601292963898	0.000836845469161721	0.000732344305478461	0	0.000536937976951937	0.00057496619309355	0.00085091416545175	0.000882584237798305	0.00159010233433228	0.00108381143669646	0.00117463553841275	0	0.000138852545287073	0	0	0.00112557359939648	0	0	0.000348670394558856	0.000714034272216998	0.000985923953550988	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__caenibius|s__caenibius_sp._wl	0	9.89369553932843e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000117682334376515	0	9.55164270743223e-05	0	0.000121756190418101	0.000242064493242935	0	0	0.000164787660114099	9.95691543123749e-05	0.000167071902446601	0	0	0	0	0.000173727375744448	0	0	0	0	0	0	0	0.000127982612980287	0	0	0	0	0.000110139878432322	6.80177099978779e-05	0	0	0	0.000384928331766151	0.000105298264033674	0.00022266748894955	0.00013291673431179	0.000223812527464994	0	0	0.000119093803340998	0.000144829130906203	6.17812582276003e-05	0	0.000320245525282375	0.000196230264695004	0	0.000140827674062798	0	0	0	0	0	0	0	0	0	0.000231078075504761	0	0	0	0.000286349217378954	0	0	0.000380891645577059	8.6145857119589e-05	0	0	0	0	0	0	0.000217184709079531	0	0	0	0.000138852545287073	0	0	0	0	0	0	0.000187433996456962	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__caenibius|s__caenibius_tardaugens	0	0.000667824448904669	0.000452750950518849	0.00105690162207159	0	0.00102589084697255	0	0	0.000852257940735809	0	0	0	0.000404165546996666	0.000485944098112363	0	0	0.000859647843668901	0	0	0	0	0	0.000649995770450057	0.000363427413240168	0.000979387014342144	0	0	0.000775659618658355	0.000949897800602363	0	0.00115156662044931	0	0	0	0	0	0.000601302785780423	0.000273417400457887	0.000619096439223969	0.000433520942805582	0	0	0.000597902197204036	0.000515800967483907	0.00102469535773745	0	0	0	0.000971615799947083	0.000468369545721467	0.00153803649703643	0.00127253408472954	0	0.000982712975712048	0.00127033390230398	0.000881568622907321	0	0.00119189017198457	0.000661376628300557	0.000892531203935341	0.000317095309809539	0.000439050983842841	0.000723744517901359	0.000728529582724274	0	0.000688197755634863	0	0	0.000901875807296825	0.000581923612105419	0	0.000955122712086346	0	0.000736367239715552	0.000971258517937202	0	0	0	0.000455709647386838	0.000750699612042132	0.000732344305478461	0	0.000536937976951937	0.00057496619309355	0.00085091416545175	0.000882584237798305	0.00136516102849991	0.00108381143669646	0.00117463553841275	0	0	0	0	0.00112557359939648	0	0	0.000348670394558856	0.000517674847357323	0.000985923953550988	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__filomicrobium	0	0	0.000127087986110554	0	0	0.000249144919979048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100703570069727	0	0.000178594102615332	0	0	0	0	9.72873304168908e-05	0	0	0	0	0	8.6858686129189e-05	0	0	0	0.000164212478335448	0	0	7.86713417373732e-05	0	0.00014638505110535	0	0	0	9.57256945760673e-05	8.44600820153466e-05	0.000237351311271054	0.00021102324018128	0	0	0.000109169319729248	0.000119641455965994	0	0	9.74660294337662e-05	0.000113940153693873	0	0	9.93374828492062e-05	0	0.000147545289026467	6.69927018759601e-05	0.000121631969304514	0	0	6.76655362913277e-05	0	0.000130944242786031	0	0	0	0.000162264556514741	0	0	0	0	0	0	0	8.10849759490904e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__filomicrobium|s__candidatus_filomicrobium_marinum	0	0	0.000127087986110554	0	0	0.000249144919979048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100703570069727	0	0.000178594102615332	0	0	0	0	9.72873304168908e-05	0	0	0	0	0	8.6858686129189e-05	0	0	0	0.000164212478335448	0	0	7.86713417373732e-05	0	0.00014638505110535	0	0	0	9.57256945760673e-05	8.44600820153466e-05	0.000237351311271054	0.00021102324018128	0	0	0.000109169319729248	0.000119641455965994	0	0	9.74660294337662e-05	0.000113940153693873	0	0	9.93374828492062e-05	0	0.000147545289026467	6.69927018759601e-05	0.000121631969304514	0	0	6.76655362913277e-05	0	0.000130944242786031	0	0	0	0.000162264556514741	0	0	0	0	0	0	0	8.10849759490904e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__alphaproteobacteria|o__hyphomicrobiales|f__hyphomicrobiaceae|g__hyphomicrobium	0.000170498540167142	0.000560642747228611	0.000301833967012566	0.000468523399475036	0.00012110883147026	0	0	0	0	0	0	0	6.40750257433738e-05	0	0.000117682334376515	0	0	0.000155174903350537	0.000133352018076968	0	0	0	0.00108027466074798	0.000209095224055987	0.00089297051307666	0.00016640359223393	0	0.000136881109175004	0	0.00020152375586356	0.00034375122998487	0	0	0	0	0.000405340535269549	8.7030666362956e-05	0.000290869574955199	0	0.000137938481801776	0	0	0.000424825245381815	0.000283407124991158	0.000625463400177405	0.000227642954262049	7.90037256720596e-05	0.000260233238377116	0.00052649132016837	0.00129761398732669	0.00131017923821622	0.00183526272521295	0.000262455978477443	0.000451245754153492	0.000679827127404864	0.000497456580069131	9.50480895809235e-05	0.000285017215039788	0.00160818948565714	0.00055704075139227	0.000452029484196577	0.000555026715423969	0.000546356155670634	0.00128359974099039	0.00209842188837642	7.30829475010474e-05	0	0.000361927571959118	0.000230712415820118	0.000101498304436992	0.000269927651831335	0.00144038667064634	0.000272075515179761	0.000270847720355146	0.000467970013187925	0.000524973565194749	0.000217392514184427	0	0.00119708802895647	0.000510721867208992	0.000169002532033491	0.000352913808350745	0.000287645344795681	0.000442281686995039	0.000167604305316254	0.000168729339579088	0.000131862144798287	0.000109375466088634	0.000415096769213527	0.000356905196521816	0.000176721421274457	0.000532125054709107	0	0.000115216195213813	0.000424692879483357	0.000259078417517486	0.00020625572635876	0.000589078274579023	0.000294760769618337	0.000317452431538804
