centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
							o__candidate division nc10 order incertae sedis		o__candidate division nc10 order incertae sedis
							o__candidate division wor-3 order incertae sedis		o__candidate division wor-3 order incertae sedis
							o__candidate division wwe3 order incertae sedis		o__candidate division wwe3 order incertae sedis
							o__candidate division zixibacteria order incertae sedis		o__candidate division zixibacteria order incertae sedis
				o__candidate_division_ad3_unclassified					o__candidate_division_ad3_unclassified
				o__candidate_division_nc10_unclassified	o__candidate_division_nc10_unclassified			o__candidate_division_nc10_unclassified	o__candidate_division_nc10_unclassified
					o__candidate_division_wor_3_unclassified				o__candidate_division_wor_3_unclassified
				o__candidate_division_wps_2_unclassified					o__candidate_division_wps_2_unclassified
				o__candidate_division_zixibacteria_unclassified					o__candidate_division_zixibacteria_unclassified
							o__candidatus abawacabacteria order incertae sedis		o__candidatus abawacabacteria order incertae sedis
							o__candidatus adlerbacteria order incertae sedis		o__candidatus adlerbacteria order incertae sedis
							o__candidatus aenigmarchaeota order incertae sedis		o__candidatus aenigmarchaeota order incertae sedis
							o__candidatus amesbacteria order incertae sedis		o__candidatus amesbacteria order incertae sedis
							o__candidatus aminicenantes order incertae sedis		o__candidatus aminicenantes order incertae sedis
							o__candidatus atribacteria order incertae sedis		o__candidatus atribacteria order incertae sedis
							o__candidatus azambacteria order incertae sedis		o__candidatus azambacteria order incertae sedis
							o__candidatus bathyarchaeota order incertae sedis		o__candidatus bathyarchaeota order incertae sedis
							o__candidatus beckwithbacteria order incertae sedis		o__candidatus beckwithbacteria order incertae sedis
							o__candidatus berkelbacteria order incertae sedis		o__candidatus berkelbacteria order incertae sedis
							o__candidatus bipolaricaulota order incertae sedis		o__candidatus bipolaricaulota order incertae sedis
							o__candidatus blackburnbacteria order incertae sedis		o__candidatus blackburnbacteria order incertae sedis
							o__candidatus buchananbacteria order incertae sedis		o__candidatus buchananbacteria order incertae sedis
							o__candidatus campbellbacteria order incertae sedis		o__candidatus campbellbacteria order incertae sedis
							o__candidatus chisholmbacteria order incertae sedis		o__candidatus chisholmbacteria order incertae sedis
							o__candidatus cloacimonetes order incertae sedis		o__candidatus cloacimonetes order incertae sedis
							o__candidatus coatesbacteria order incertae sedis		o__candidatus coatesbacteria order incertae sedis
							o__candidatus collierbacteria order incertae sedis		o__candidatus collierbacteria order incertae sedis
							o__candidatus colwellbacteria order incertae sedis		o__candidatus colwellbacteria order incertae sedis
							o__candidatus curtissbacteria order incertae sedis		o__candidatus curtissbacteria order incertae sedis
							o__candidatus dadabacteria order incertae sedis		o__candidatus dadabacteria order incertae sedis
							o__candidatus daviesbacteria order incertae sedis		o__candidatus daviesbacteria order incertae sedis
							o__candidatus delongbacteria order incertae sedis		o__candidatus delongbacteria order incertae sedis
							o__candidatus desantisbacteria order incertae sedis		o__candidatus desantisbacteria order incertae sedis
							o__candidatus diapherotrites order incertae sedis		o__candidatus diapherotrites order incertae sedis
							o__candidatus doudnabacteria order incertae sedis		o__candidatus doudnabacteria order incertae sedis
							o__candidatus falkowbacteria order incertae sedis		o__candidatus falkowbacteria order incertae sedis
							o__candidatus fermentibacteria order incertae sedis		o__candidatus fermentibacteria order incertae sedis
							o__candidatus firestonebacteria order incertae sedis		o__candidatus firestonebacteria order incertae sedis
							o__candidatus fischerbacteria order incertae sedis		o__candidatus fischerbacteria order incertae sedis
							o__candidatus fraserbacteria order incertae sedis		o__candidatus fraserbacteria order incertae sedis
							o__candidatus giovannonibacteria order incertae sedis		o__candidatus giovannonibacteria order incertae sedis
							o__candidatus glassbacteria order incertae sedis		o__candidatus glassbacteria order incertae sedis
							o__candidatus gottesmanbacteria order incertae sedis		o__candidatus gottesmanbacteria order incertae sedis
							o__candidatus gracilibacteria order incertae sedis		o__candidatus gracilibacteria order incertae sedis
							o__candidatus harrisonbacteria order incertae sedis		o__candidatus harrisonbacteria order incertae sedis
							o__candidatus heimdallarchaeota order incertae sedis		o__candidatus heimdallarchaeota order incertae sedis
							o__candidatus hydrogenedentes order incertae sedis		o__candidatus hydrogenedentes order incertae sedis
							o__candidatus jorgensenbacteria order incertae sedis		o__candidatus jorgensenbacteria order incertae sedis
							o__candidatus kaiserbacteria order incertae sedis		o__candidatus kaiserbacteria order incertae sedis
							o__candidatus kapabacteria order incertae sedis		o__candidatus kapabacteria order incertae sedis
							o__candidatus kerfeldbacteria order incertae sedis		o__candidatus kerfeldbacteria order incertae sedis
							o__candidatus komeilibacteria order incertae sedis		o__candidatus komeilibacteria order incertae sedis
							o__candidatus korarchaeota order incertae sedis		o__candidatus korarchaeota order incertae sedis
							o__candidatus kryptonia order incertae sedis		o__candidatus kryptonia order incertae sedis
							o__candidatus kuenenbacteria order incertae sedis		o__candidatus kuenenbacteria order incertae sedis
							o__candidatus lambdaproteobacteria order incertae sedis		o__candidatus lambdaproteobacteria order incertae sedis
							o__candidatus latescibacteria order incertae sedis		o__candidatus latescibacteria order incertae sedis
							o__candidatus levybacteria order incertae sedis		o__candidatus levybacteria order incertae sedis
							o__candidatus lindowbacteria order incertae sedis		o__candidatus lindowbacteria order incertae sedis
							o__candidatus liptonbacteria order incertae sedis		o__candidatus liptonbacteria order incertae sedis
							o__candidatus lloydbacteria order incertae sedis		o__candidatus lloydbacteria order incertae sedis
							o__candidatus magasanikbacteria order incertae sedis		o__candidatus magasanikbacteria order incertae sedis
							o__candidatus marinimicrobia order incertae sedis		o__candidatus marinimicrobia order incertae sedis
							o__candidatus melainabacteria order incertae sedis		o__candidatus melainabacteria order incertae sedis
							o__candidatus micrarchaeota order incertae sedis		o__candidatus micrarchaeota order incertae sedis
							o__candidatus microgenomates order incertae sedis		o__candidatus microgenomates order incertae sedis
							o__candidatus moranbacteria order incertae sedis		o__candidatus moranbacteria order incertae sedis
							o__candidatus muproteobacteria order incertae sedis		o__candidatus muproteobacteria order incertae sedis
							o__candidatus nealsonbacteria order incertae sedis		o__candidatus nealsonbacteria order incertae sedis
							o__candidatus niyogibacteria order incertae sedis		o__candidatus niyogibacteria order incertae sedis
							o__candidatus nomurabacteria order incertae sedis		o__candidatus nomurabacteria order incertae sedis
							o__candidatus odinarchaeota order incertae sedis		o__candidatus odinarchaeota order incertae sedis
							o__candidatus omnitrophica order incertae sedis		o__candidatus omnitrophica order incertae sedis
							o__candidatus pacebacteria order incertae sedis		o__candidatus pacebacteria order incertae sedis
							o__candidatus parcubacteria order incertae sedis		o__candidatus parcubacteria order incertae sedis
							o__candidatus peregrinibacteria order incertae sedis		o__candidatus peregrinibacteria order incertae sedis
							o__candidatus peribacteria order incertae sedis		o__candidatus peribacteria order incertae sedis
							o__candidatus poribacteria order incertae sedis		o__candidatus poribacteria order incertae sedis
							o__candidatus portnoybacteria order incertae sedis		o__candidatus portnoybacteria order incertae sedis
							o__candidatus riflebacteria order incertae sedis		o__candidatus riflebacteria order incertae sedis
							o__candidatus riflemargulisbacteria order incertae sedis		o__candidatus riflemargulisbacteria order incertae sedis
							o__candidatus roizmanbacteria order incertae sedis		o__candidatus roizmanbacteria order incertae sedis
							o__candidatus rokubacteria order incertae sedis		o__candidatus rokubacteria order incertae sedis
							o__candidatus ryanbacteria order incertae sedis		o__candidatus ryanbacteria order incertae sedis
							o__candidatus saccharibacteria order incertae sedis		o__candidatus saccharibacteria order incertae sedis
							o__candidatus sericytochromatia order incertae sedis		o__candidatus sericytochromatia order incertae sedis
							o__candidatus shapirobacteria order incertae sedis		o__candidatus shapirobacteria order incertae sedis
							o__candidatus spechtbacteria order incertae sedis		o__candidatus spechtbacteria order incertae sedis
							o__candidatus staskawiczbacteria order incertae sedis		o__candidatus staskawiczbacteria order incertae sedis
							o__candidatus sungbacteria order incertae sedis		o__candidatus sungbacteria order incertae sedis
							o__candidatus taylorbacteria order incertae sedis		o__candidatus taylorbacteria order incertae sedis
							o__candidatus thorarchaeota order incertae sedis		o__candidatus thorarchaeota order incertae sedis
							o__candidatus uhrbacteria order incertae sedis		o__candidatus uhrbacteria order incertae sedis
							o__candidatus vogelbacteria order incertae sedis		o__candidatus vogelbacteria order incertae sedis
							o__candidatus wallbacteria order incertae sedis		o__candidatus wallbacteria order incertae sedis
							o__candidatus wildermuthbacteria order incertae sedis		o__candidatus wildermuthbacteria order incertae sedis
							o__candidatus wirthbacteria order incertae sedis		o__candidatus wirthbacteria order incertae sedis
							o__candidatus woesearchaeota order incertae sedis		o__candidatus woesearchaeota order incertae sedis
							o__candidatus woesebacteria order incertae sedis		o__candidatus woesebacteria order incertae sedis
							o__candidatus wolfebacteria order incertae sedis		o__candidatus wolfebacteria order incertae sedis
							o__candidatus woykebacteria order incertae sedis		o__candidatus woykebacteria order incertae sedis
							o__candidatus yanofskybacteria order incertae sedis		o__candidatus yanofskybacteria order incertae sedis
							o__candidatus yonathbacteria order incertae sedis		o__candidatus yonathbacteria order incertae sedis
							o__candidatus zambryskibacteria order incertae sedis		o__candidatus zambryskibacteria order incertae sedis
								o__candidatus_aerophobetes_unclassified	o__candidatus_aerophobetes_unclassified
								o__candidatus_aminicenantes_unclassified	o__candidatus_aminicenantes_unclassified
								o__candidatus_atribacteria_unclassified	o__candidatus_atribacteria_unclassified
								o__candidatus_bathyarchaeota_unclassified	o__candidatus_bathyarchaeota_unclassified
								o__candidatus_bipolaricaulota_unclassified	o__candidatus_bipolaricaulota_unclassified
								o__candidatus_calescamantes_unclassified	o__candidatus_calescamantes_unclassified
								o__candidatus_cloacimonetes_unclassified	o__candidatus_cloacimonetes_unclassified
								o__candidatus_diapherotrites_unclassified	o__candidatus_diapherotrites_unclassified
								o__candidatus_eremiobacteraeota_unclassified	o__candidatus_eremiobacteraeota_unclassified
								o__candidatus_gracilibacteria_unclassified	o__candidatus_gracilibacteria_unclassified
								o__candidatus_hydrogenedentes_unclassified	o__candidatus_hydrogenedentes_unclassified
								o__candidatus_korarchaeota_unclassified	o__candidatus_korarchaeota_unclassified
								o__candidatus_kryptonia_unclassified	o__candidatus_kryptonia_unclassified
								o__candidatus_latescibacteria_unclassified	o__candidatus_latescibacteria_unclassified
								o__candidatus_marinamargulisbacteria_unclassified	o__candidatus_marinamargulisbacteria_unclassified
								o__candidatus_marinimicrobia_unclassified	o__candidatus_marinimicrobia_unclassified
								o__candidatus_micrarchaeota_unclassified	o__candidatus_micrarchaeota_unclassified
								o__candidatus_microgenomates_unclassified	o__candidatus_microgenomates_unclassified
								o__candidatus_omnitrophica_unclassified	o__candidatus_omnitrophica_unclassified
								o__candidatus_parcubacteria_unclassified	o__candidatus_parcubacteria_unclassified
								o__candidatus_poribacteria_unclassified	o__candidatus_poribacteria_unclassified
								o__candidatus_saccharibacteria_unclassified	o__candidatus_saccharibacteria_unclassified
								o__candidatus_tectomicrobia_unclassified	o__candidatus_tectomicrobia_unclassified
	o__carboxydocellales								o__carboxydocellales
	o__carboxydothermales								o__carboxydothermales
			o__caudovirales	o__caudovirales					o__caudovirales
						o__cesiribacter_andamanensis			o__cesiribacter_andamanensis
						o__cesiribacter_sp_jj021			o__cesiribacter_sp_jj021
	o__cf-121								o__cf-121
	o__cg03								o__cg03
	o__cg1-02-37-114								o__cg1-02-37-114
	o__cg1-02-43-210								o__cg1-02-43-210
	o__cg1-02-64-396								o__cg1-02-64-396
	o__cg10238-14								o__cg10238-14
	o__cg2-30-33-46								o__cg2-30-33-46
	o__cg2-30-40-12								o__cg2-30-40-12
	o__cg2-30-40-21								o__cg2-30-40-21
	o__cg2-30-53-67								o__cg2-30-53-67
	o__cg2-30-54-11								o__cg2-30-54-11
	o__cg2-30-59-28								o__cg2-30-59-28
	o__cg2-30-64-16								o__cg2-30-64-16
	o__cg2-30-66-41								o__cg2-30-66-41
	o__cg2-30-70-394								o__cg2-30-70-394
	o__ch115								o__ch115
	o__ch128b								o__ch128b
	o__ch29								o__ch29
	o__ch66								o__ch66
							o__chitinophagia order incertae sedis		o__chitinophagia order incertae sedis
							o__chlamydiae order incertae sedis		o__chlamydiae order incertae sedis
							o__chlamydiia order incertae sedis		o__chlamydiia order incertae sedis
					o__chlamydiia_unclassified				o__chlamydiia_unclassified
	o__chloracidobacteriales								o__chloracidobacteriales
						o__chloracidobacterium			o__chloracidobacterium
							o__chlorobi order incertae sedis		o__chlorobi order incertae sedis
				o__chlorobi_unclassified					o__chlorobi_unclassified
							o__chloroflexi order incertae sedis		o__chloroflexi order incertae sedis
			o__chloroflexi_noname						o__chloroflexi_noname
