centrifuge	gtdbtk	kraken	metaphlan2	metaphlan3	metaphlan4	metaxa2	mOTUs3	phylophlan3	key
	s__ruminococcus_e_sp017403985								s__ruminococcus_e_sp017403985
	s__ruminococcus_e_sp017404145								s__ruminococcus_e_sp017404145
	s__ruminococcus_e_sp017404665								s__ruminococcus_e_sp017404665
	s__ruminococcus_e_sp017405065								s__ruminococcus_e_sp017405065
	s__ruminococcus_e_sp017407755								s__ruminococcus_e_sp017407755
	s__ruminococcus_e_sp017410265								s__ruminococcus_e_sp017410265
	s__ruminococcus_e_sp017411385								s__ruminococcus_e_sp017411385
	s__ruminococcus_e_sp017411835								s__ruminococcus_e_sp017411835
	s__ruminococcus_e_sp017416065								s__ruminococcus_e_sp017416065
	s__ruminococcus_e_sp017421045								s__ruminococcus_e_sp017421045
	s__ruminococcus_e_sp017433905								s__ruminococcus_e_sp017433905
	s__ruminococcus_e_sp017446165								s__ruminococcus_e_sp017446165
	s__ruminococcus_e_sp017456845								s__ruminococcus_e_sp017456845
	s__ruminococcus_e_sp017457155								s__ruminococcus_e_sp017457155
	s__ruminococcus_e_sp017457955								s__ruminococcus_e_sp017457955
	s__ruminococcus_e_sp017458105								s__ruminococcus_e_sp017458105
	s__ruminococcus_e_sp017458845								s__ruminococcus_e_sp017458845
	s__ruminococcus_e_sp017464765								s__ruminococcus_e_sp017464765
	s__ruminococcus_e_sp017465505								s__ruminococcus_e_sp017465505
	s__ruminococcus_e_sp017471345								s__ruminococcus_e_sp017471345
	s__ruminococcus_e_sp017473555								s__ruminococcus_e_sp017473555
	s__ruminococcus_e_sp017473775								s__ruminococcus_e_sp017473775
	s__ruminococcus_e_sp017473955								s__ruminococcus_e_sp017473955
	s__ruminococcus_e_sp017481395								s__ruminococcus_e_sp017481395
	s__ruminococcus_e_sp017481885								s__ruminococcus_e_sp017481885
	s__ruminococcus_e_sp017502425								s__ruminococcus_e_sp017502425
	s__ruminococcus_e_sp017521925								s__ruminococcus_e_sp017521925
	s__ruminococcus_e_sp018065465								s__ruminococcus_e_sp018065465
	s__ruminococcus_e_sp018918205								s__ruminococcus_e_sp018918205
	s__ruminococcus_e_sp900100595								s__ruminococcus_e_sp900100595
	s__ruminococcus_e_sp900313865								s__ruminococcus_e_sp900313865
	s__ruminococcus_e_sp900313895								s__ruminococcus_e_sp900313895
	s__ruminococcus_e_sp900314705								s__ruminococcus_e_sp900314705
	s__ruminococcus_e_sp900314795								s__ruminococcus_e_sp900314795
	s__ruminococcus_e_sp900315085								s__ruminococcus_e_sp900315085
	s__ruminococcus_e_sp900315195								s__ruminococcus_e_sp900315195
	s__ruminococcus_e_sp900315605								s__ruminococcus_e_sp900315605
	s__ruminococcus_e_sp900315785								s__ruminococcus_e_sp900315785
	s__ruminococcus_e_sp900315815								s__ruminococcus_e_sp900315815
	s__ruminococcus_e_sp900316385								s__ruminococcus_e_sp900316385
	s__ruminococcus_e_sp900316435								s__ruminococcus_e_sp900316435
	s__ruminococcus_e_sp900316555								s__ruminococcus_e_sp900316555
	s__ruminococcus_e_sp900316815								s__ruminococcus_e_sp900316815
	s__ruminococcus_e_sp900317315								s__ruminococcus_e_sp900317315
	s__ruminococcus_e_sp900317595								s__ruminococcus_e_sp900317595
	s__ruminococcus_e_sp900317875								s__ruminococcus_e_sp900317875
	s__ruminococcus_e_sp900318495								s__ruminococcus_e_sp900318495
	s__ruminococcus_e_sp900318905								s__ruminococcus_e_sp900318905
	s__ruminococcus_e_sp900319615								s__ruminococcus_e_sp900319615
	s__ruminococcus_e_sp900319655								s__ruminococcus_e_sp900319655
	s__ruminococcus_e_sp900320415								s__ruminococcus_e_sp900320415
	s__ruminococcus_e_sp900320995								s__ruminococcus_e_sp900320995
	s__ruminococcus_e_sp900543095								s__ruminococcus_e_sp900543095
	s__ruminococcus_e_sp900755995								s__ruminococcus_e_sp900755995
	s__ruminococcus_e_sp902761375								s__ruminococcus_e_sp902761375
	s__ruminococcus_e_sp902763855								s__ruminococcus_e_sp902763855
	s__ruminococcus_e_sp902764715								s__ruminococcus_e_sp902764715
	s__ruminococcus_e_sp902765625								s__ruminococcus_e_sp902765625
	s__ruminococcus_e_sp902766775								s__ruminococcus_e_sp902766775
	s__ruminococcus_e_sp902766885								s__ruminococcus_e_sp902766885
	s__ruminococcus_e_sp902767325								s__ruminococcus_e_sp902767325
	s__ruminococcus_e_sp902767845								s__ruminococcus_e_sp902767845
	s__ruminococcus_e_sp902771755								s__ruminococcus_e_sp902771755
	s__ruminococcus_e_sp902772755								s__ruminococcus_e_sp902772755
	s__ruminococcus_e_sp902773035								s__ruminococcus_e_sp902773035
	s__ruminococcus_e_sp902773155								s__ruminococcus_e_sp902773155
	s__ruminococcus_e_sp902773635								s__ruminococcus_e_sp902773635
	s__ruminococcus_e_sp902774325								s__ruminococcus_e_sp902774325
	s__ruminococcus_e_sp902776185								s__ruminococcus_e_sp902776185
	s__ruminococcus_e_sp902776375								s__ruminococcus_e_sp902776375
	s__ruminococcus_e_sp902776975								s__ruminococcus_e_sp902776975
	s__ruminococcus_e_sp902777275								s__ruminococcus_e_sp902777275
	s__ruminococcus_e_sp902779225								s__ruminococcus_e_sp902779225
	s__ruminococcus_e_sp902784855								s__ruminococcus_e_sp902784855
	s__ruminococcus_e_sp902785355								s__ruminococcus_e_sp902785355
	s__ruminococcus_e_sp902785365								s__ruminococcus_e_sp902785365
	s__ruminococcus_e_sp902787145								s__ruminococcus_e_sp902787145
	s__ruminococcus_e_sp902790475								s__ruminococcus_e_sp902790475
	s__ruminococcus_e_sp902790985								s__ruminococcus_e_sp902790985
	s__ruminococcus_e_sp902792105								s__ruminococcus_e_sp902792105
	s__ruminococcus_e_sp902793125								s__ruminococcus_e_sp902793125
	s__ruminococcus_e_sp902794395								s__ruminococcus_e_sp902794395
	s__ruminococcus_e_sp902796225								s__ruminococcus_e_sp902796225
	s__ruminococcus_e_sp902797225								s__ruminococcus_e_sp902797225
	s__ruminococcus_e_sp902797525								s__ruminococcus_e_sp902797525
	s__ruminococcus_e_sp902797655								s__ruminococcus_e_sp902797655
	s__ruminococcus_e_sp902798365								s__ruminococcus_e_sp902798365
	s__ruminococcus_e_sp902798605								s__ruminococcus_e_sp902798605
	s__ruminococcus_e_sp902798755								s__ruminococcus_e_sp902798755
	s__ruminococcus_e_sp902799325								s__ruminococcus_e_sp902799325
	s__ruminococcus_e_sp904393835								s__ruminococcus_e_sp904393835
	s__ruminococcus_e_sp905215855								s__ruminococcus_e_sp905215855
	s__ruminococcus_e_sp905233145								s__ruminococcus_e_sp905233145
	s__ruminococcus_e_sp905233755								s__ruminococcus_e_sp905233755
	s__ruminococcus_e_sp905234015								s__ruminococcus_e_sp905234015
	s__ruminococcus_e_sp905234305								s__ruminococcus_e_sp905234305
	s__ruminococcus_e_sp905234535								s__ruminococcus_e_sp905234535
	s__ruminococcus_e_sp905235295								s__ruminococcus_e_sp905235295
	s__ruminococcus_e_sp905235715								s__ruminococcus_e_sp905235715
	s__ruminococcus_e_sp910585865								s__ruminococcus_e_sp910585865
	s__ruminococcus_f_champanellensis								s__ruminococcus_f_champanellensis
	s__ruminococcus_f_sp004558835								s__ruminococcus_f_sp004558835
	s__ruminococcus_f_sp015066905								s__ruminococcus_f_sp015066905
	s__ruminococcus_flavefaciens_a								s__ruminococcus_flavefaciens_a
	s__ruminococcus_flavefaciens_aa								s__ruminococcus_flavefaciens_aa
	s__ruminococcus_flavefaciens_b								s__ruminococcus_flavefaciens_b
	s__ruminococcus_flavefaciens_c								s__ruminococcus_flavefaciens_c
	s__ruminococcus_flavefaciens_d								s__ruminococcus_flavefaciens_d
	s__ruminococcus_flavefaciens_e								s__ruminococcus_flavefaciens_e
	s__ruminococcus_flavefaciens_f								s__ruminococcus_flavefaciens_f
						s__ruminococcus_flavefaciens_fd-1			s__ruminococcus_flavefaciens_fd-1
	s__ruminococcus_flavefaciens_g								s__ruminococcus_flavefaciens_g
	s__ruminococcus_flavefaciens_h								s__ruminococcus_flavefaciens_h
	s__ruminococcus_flavefaciens_i								s__ruminococcus_flavefaciens_i
	s__ruminococcus_flavefaciens_j								s__ruminococcus_flavefaciens_j
	s__ruminococcus_flavefaciens_k								s__ruminococcus_flavefaciens_k
	s__ruminococcus_flavefaciens_l								s__ruminococcus_flavefaciens_l
	s__ruminococcus_flavefaciens_m								s__ruminococcus_flavefaciens_m
	s__ruminococcus_flavefaciens_n								s__ruminococcus_flavefaciens_n
	s__ruminococcus_flavefaciens_o								s__ruminococcus_flavefaciens_o
	s__ruminococcus_flavefaciens_p								s__ruminococcus_flavefaciens_p
	s__ruminococcus_flavefaciens_q								s__ruminococcus_flavefaciens_q
	s__ruminococcus_flavefaciens_r								s__ruminococcus_flavefaciens_r
	s__ruminococcus_flavefaciens_s								s__ruminococcus_flavefaciens_s
	s__ruminococcus_flavefaciens_t								s__ruminococcus_flavefaciens_t
	s__ruminococcus_flavefaciens_u								s__ruminococcus_flavefaciens_u
	s__ruminococcus_flavefaciens_v								s__ruminococcus_flavefaciens_v
	s__ruminococcus_flavefaciens_w								s__ruminococcus_flavefaciens_w
	s__ruminococcus_flavefaciens_x								s__ruminococcus_flavefaciens_x
	s__ruminococcus_flavefaciens_y								s__ruminococcus_flavefaciens_y
	s__ruminococcus_flavefaciens_z								s__ruminococcus_flavefaciens_z
	s__ruminococcus_g_avistercoris								s__ruminococcus_g_avistercoris
	s__ruminococcus_g_gauvreauii								s__ruminococcus_g_gauvreauii
			s__ruminococcus_gnavus	s__ruminococcus_gnavus	s__ruminococcus_gnavus				s__ruminococcus_gnavus
			s__ruminococcus_lactaris	s__ruminococcus_lactaris	s__ruminococcus_lactaris	s__ruminococcus_lactaris			s__ruminococcus_lactaris
						s__ruminococcus_lactaris_atcc_29176			s__ruminococcus_lactaris_atcc_29176
				s__ruminococcus_obeum_cag_39					s__ruminococcus_obeum_cag_39
								s__ruminococcus_sgb20934	s__ruminococcus_sgb20934
								s__ruminococcus_sgb26863	s__ruminococcus_sgb26863
								s__ruminococcus_sgb26864	s__ruminococcus_sgb26864
								s__ruminococcus_sgb26872	s__ruminococcus_sgb26872
								s__ruminococcus_sgb4261	s__ruminococcus_sgb4261
								s__ruminococcus_sgb4263	s__ruminococcus_sgb4263
								s__ruminococcus_sgb4264	s__ruminococcus_sgb4264
								s__ruminococcus_sgb42696	s__ruminococcus_sgb42696
								s__ruminococcus_sgb42698	s__ruminococcus_sgb42698
								s__ruminococcus_sgb4284	s__ruminococcus_sgb4284
								s__ruminococcus_sgb4288	s__ruminococcus_sgb4288
					s__ruminococcus_sgb4421			s__ruminococcus_sgb4421	s__ruminococcus_sgb4421
								s__ruminococcus_sgb4558	s__ruminococcus_sgb4558
								s__ruminococcus_sgb4559	s__ruminococcus_sgb4559
								s__ruminococcus_sgb4562	s__ruminococcus_sgb4562
								s__ruminococcus_sgb4563	s__ruminococcus_sgb4563
								s__ruminococcus_sgb4565	s__ruminococcus_sgb4565
								s__ruminococcus_sgb4566	s__ruminococcus_sgb4566
								s__ruminococcus_sgb4568	s__ruminococcus_sgb4568
								s__ruminococcus_sgb4818	s__ruminococcus_sgb4818
								s__ruminococcus_sgb4819	s__ruminococcus_sgb4819
								s__ruminococcus_sgb4825	s__ruminococcus_sgb4825
								s__ruminococcus_sgb4827	s__ruminococcus_sgb4827
								s__ruminococcus_sgb4829	s__ruminococcus_sgb4829
								s__ruminococcus_sgb4830	s__ruminococcus_sgb4830
								s__ruminococcus_sgb4833	s__ruminococcus_sgb4833
								s__ruminococcus_sgb4837	s__ruminococcus_sgb4837
								s__ruminococcus_sgb4838	s__ruminococcus_sgb4838
								s__ruminococcus_sgb4839	s__ruminococcus_sgb4839
								s__ruminococcus_sgb4840	s__ruminococcus_sgb4840
								s__ruminococcus_sgb4842	s__ruminococcus_sgb4842
								s__ruminococcus_sgb4849	s__ruminococcus_sgb4849
								s__ruminococcus_sgb4850	s__ruminococcus_sgb4850
								s__ruminococcus_sgb4854	s__ruminococcus_sgb4854
								s__ruminococcus_sgb4855	s__ruminococcus_sgb4855
								s__ruminococcus_sgb4856	s__ruminococcus_sgb4856
								s__ruminococcus_sgb4857	s__ruminococcus_sgb4857
								s__ruminococcus_sgb4858	s__ruminococcus_sgb4858
								s__ruminococcus_sgb59623	s__ruminococcus_sgb59623
								s__ruminococcus_sgb59715	s__ruminococcus_sgb59715
								s__ruminococcus_sgb59718	s__ruminococcus_sgb59718
								s__ruminococcus_sgb59721	s__ruminococcus_sgb59721
								s__ruminococcus_sgb59723	s__ruminococcus_sgb59723
	s__ruminococcus_sp001604035								s__ruminococcus_sp001604035
	s__ruminococcus_sp002362135								s__ruminococcus_sp002362135
	s__ruminococcus_sp002362175								s__ruminococcus_sp002362175
	s__ruminococcus_sp002389995								s__ruminococcus_sp002389995
	s__ruminococcus_sp002394695								s__ruminococcus_sp002394695
	s__ruminococcus_sp002414125								s__ruminococcus_sp002414125
	s__ruminococcus_sp002438605								s__ruminococcus_sp002438605
	s__ruminococcus_sp003488415								s__ruminococcus_sp003488415
	s__ruminococcus_sp009177225								s__ruminococcus_sp009177225
	s__ruminococcus_sp012718885								s__ruminococcus_sp012718885
	s__ruminococcus_sp014799765								s__ruminococcus_sp014799765
	s__ruminococcus_sp015066875								s__ruminococcus_sp015066875
	s__ruminococcus_sp015066925								s__ruminococcus_sp015066925
	s__ruminococcus_sp015066935								s__ruminococcus_sp015066935
	s__ruminococcus_sp015066955								s__ruminococcus_sp015066955
	s__ruminococcus_sp016283395								s__ruminococcus_sp016283395
	s__ruminococcus_sp016287535								s__ruminococcus_sp016287535
	s__ruminococcus_sp016288815								s__ruminococcus_sp016288815
	s__ruminococcus_sp016290875								s__ruminococcus_sp016290875
	s__ruminococcus_sp016295545								s__ruminococcus_sp016295545
	s__ruminococcus_sp016303195								s__ruminococcus_sp016303195
	s__ruminococcus_sp016303235								s__ruminococcus_sp016303235
	s__ruminococcus_sp017397925								s__ruminococcus_sp017397925
	s__ruminococcus_sp017418765								s__ruminococcus_sp017418765
	s__ruminococcus_sp017437285								s__ruminococcus_sp017437285
	s__ruminococcus_sp017441505								s__ruminococcus_sp017441505
	s__ruminococcus_sp017443395								s__ruminococcus_sp017443395
	s__ruminococcus_sp017460665								s__ruminococcus_sp017460665
	s__ruminococcus_sp017461395								s__ruminococcus_sp017461395
	s__ruminococcus_sp017462565								s__ruminococcus_sp017462565
	s__ruminococcus_sp017463375								s__ruminococcus_sp017463375
	s__ruminococcus_sp017470905								s__ruminococcus_sp017470905
	s__ruminococcus_sp017475555								s__ruminococcus_sp017475555
	s__ruminococcus_sp017479805								s__ruminococcus_sp017479805
	s__ruminococcus_sp017513795								s__ruminococcus_sp017513795
	s__ruminococcus_sp017516465								s__ruminococcus_sp017516465
	s__ruminococcus_sp017517145								s__ruminococcus_sp017517145
	s__ruminococcus_sp017519145								s__ruminococcus_sp017519145
	s__ruminococcus_sp017519415								s__ruminococcus_sp017519415
	s__ruminococcus_sp017521805								s__ruminococcus_sp017521805
	s__ruminococcus_sp017523285								s__ruminococcus_sp017523285
	s__ruminococcus_sp017525915								s__ruminococcus_sp017525915
	s__ruminococcus_sp017534835								s__ruminococcus_sp017534835
	s__ruminococcus_sp017542475								s__ruminococcus_sp017542475
	s__ruminococcus_sp017543335								s__ruminococcus_sp017543335
	s__ruminococcus_sp017543595								s__ruminococcus_sp017543595
	s__ruminococcus_sp017549005								s__ruminococcus_sp017549005
	s__ruminococcus_sp017558505								s__ruminococcus_sp017558505
	s__ruminococcus_sp017616055								s__ruminococcus_sp017616055
	s__ruminococcus_sp017620025								s__ruminococcus_sp017620025
	s__ruminococcus_sp017622635								s__ruminococcus_sp017622635
	s__ruminococcus_sp017622925								s__ruminococcus_sp017622925
	s__ruminococcus_sp017624895								s__ruminococcus_sp017624895
	s__ruminococcus_sp017649325								s__ruminococcus_sp017649325
	s__ruminococcus_sp017650195								s__ruminococcus_sp017650195
	s__ruminococcus_sp017934425								s__ruminococcus_sp017934425
	s__ruminococcus_sp017935095								s__ruminococcus_sp017935095
	s__ruminococcus_sp017935865								s__ruminococcus_sp017935865
	s__ruminococcus_sp017960805								s__ruminococcus_sp017960805
	s__ruminococcus_sp017961625								s__ruminococcus_sp017961625
	s__ruminococcus_sp900315755								s__ruminococcus_sp900315755
	s__ruminococcus_sp900315975								s__ruminococcus_sp900315975
	s__ruminococcus_sp900318825								s__ruminococcus_sp900318825
	s__ruminococcus_sp900319195								s__ruminococcus_sp900319195
	s__ruminococcus_sp900321885								s__ruminococcus_sp900321885
	s__ruminococcus_sp900540005								s__ruminococcus_sp900540005
	s__ruminococcus_sp900545125								s__ruminococcus_sp900545125
	s__ruminococcus_sp900752785								s__ruminococcus_sp900752785
	s__ruminococcus_sp900761275								s__ruminococcus_sp900761275
	s__ruminococcus_sp905199285								s__ruminococcus_sp905199285
	s__ruminococcus_sp905215965								s__ruminococcus_sp905215965
	s__ruminococcus_sp910576995								s__ruminococcus_sp910576995
	s__ruminococcus_sp910577575								s__ruminococcus_sp910577575
	s__ruminococcus_sp910579835								s__ruminococcus_sp910579835
	s__ruminococcus_sp910584195								s__ruminococcus_sp910584195
						s__ruminococcus_sp_18p13			s__ruminococcus_sp_18p13
					s__ruminococcus_sp_af41_9				s__ruminococcus_sp_af41_9
				s__ruminococcus_sp_cag_330					s__ruminococcus_sp_cag_330
				s__ruminococcus_sp_cag_403					s__ruminococcus_sp_cag_403
				s__ruminococcus_sp_cag_488					s__ruminococcus_sp_cag_488
				s__ruminococcus_sp_cag_563					s__ruminococcus_sp_cag_563
				s__ruminococcus_sp_cag_579					s__ruminococcus_sp_cag_579
				s__ruminococcus_sp_cag_624					s__ruminococcus_sp_cag_624
					s__ruminococcus_sp_marseille_p6503				s__ruminococcus_sp_marseille_p6503
					s__ruminococcus_sp_nsj_71				s__ruminococcus_sp_nsj_71
			s__ruminococcus_torques	s__ruminococcus_torques	s__ruminococcus_torques				s__ruminococcus_torques
						s__ruminococcus_torques_atcc_27756			s__ruminococcus_torques_atcc_27756
						s__ruminococcus_torques_l2-14			s__ruminococcus_torques_l2-14
	s__rummeliibacillus_sp003576525								s__rummeliibacillus_sp003576525
							s__runella species incertae sedis		s__runella species incertae sedis
						s__runella_slithyformis_dsm_19594			s__runella_slithyformis_dsm_19594
	s__runella_sp003325355								s__runella_sp003325355
	s__runella_sp003339505								s__runella_sp003339505
	s__runella_sp003711225								s__runella_sp003711225
	s__runella_sp009905605								s__runella_sp009905605
	s__ruthenibacterium_sp009929695								s__ruthenibacterium_sp009929695
	s__ruthenibacterium_sp013316265								s__ruthenibacterium_sp013316265
	s__ruthenibacterium_sp014799685								s__ruthenibacterium_sp014799685
	s__ruthenibacterium_sp018380115								s__ruthenibacterium_sp018380115
	s__ruthenibacterium_sp905212515								s__ruthenibacterium_sp905212515
						s__ruthia_magnifica_str_cm_(calyptogena_magnifica)			s__ruthia_magnifica_str_cm_(calyptogena_magnifica)
	s__ruthia_sp016592595								s__ruthia_sp016592595
	s__ruthia_sp016592615								s__ruthia_sp016592615
	s__rxiv01_sp003989085								s__rxiv01_sp003989085
	s__rxiv01_sp903879705								s__rxiv01_sp903879705
	s__rxiw01_sp003989065								s__rxiw01_sp003989065
	s__rxix01_sp003989075								s__rxix01_sp003989075
	s__rxoa01_sp003979035								s__rxoa01_sp003979035
	s__ryzv01_sp004011965								s__ryzv01_sp004011965
	s__rz26_sp003232155								s__rz26_sp003232155
	s__rz26_sp005885635								s__rz26_sp005885635
	s__rzyc01_sp009930475								s__rzyc01_sp009930475
	s__rzyf01_sp010014665								s__rzyf01_sp010014665
	s__rzyo01_sp009930325								s__rzyo01_sp009930325
	s__rzyo01_sp016649775								s__rzyo01_sp016649775
	s__rzyp01_sp009930275								s__rzyp01_sp009930275
	s__rzyp01_sp012517145								s__rzyp01_sp012517145
	s__rzyx01_sp009930155								s__rzyx01_sp009930155
	s__rzyx01_sp012519975								s__rzyx01_sp012519975
	s__rzyy01_sp009930115								s__rzyy01_sp009930115
	s__rzyy01_sp012516825								s__rzyy01_sp012516825
	s__rzyy01_sp014860585								s__rzyy01_sp014860585
	s__rzzm01_sp009929845								s__rzzm01_sp009929845
	s__rzzr01_sp009929795								s__rzzr01_sp009929795
	s__rzzs01_sp009929775								s__rzzs01_sp009929775
	s__s009-29_sp015489095								s__s009-29_sp015489095
	s__s009-33_sp015489035								s__s009-33_sp015489035
	s__s010-17_sp015488935								s__s010-17_sp015488935
	s__s010-25_sp015488885								s__s010-25_sp015488885
	s__s010-51_sp015488785								s__s010-51_sp015488785
	s__s010-53_sp015484575								s__s010-53_sp015484575
	s__s012-109_sp015488555								s__s012-109_sp015488555
	s__s012-113_sp015488485								s__s012-113_sp015488485
	s__s012-128_sp015488325								s__s012-128_sp015488325
	s__s012-135_sp015488275								s__s012-135_sp015488275
	s__s012-138_sp015488215								s__s012-138_sp015488215
	s__s012-15_sp015488075								s__s012-15_sp015488075
	s__s012-22_sp015523445								s__s012-22_sp015523445
	s__s012-25_sp015487905								s__s012-25_sp015487905
	s__s012-40_sp015487785								s__s012-40_sp015487785
	s__s012-47_sp015487695								s__s012-47_sp015487695
	s__s012-72_sp015487455								s__s012-72_sp015487455
	s__s012-77_sp015487365								s__s012-77_sp015487365
	s__s012-89_sp015487335								s__s012-89_sp015487335
	s__s012-90_sp015487305								s__s012-90_sp015487305
	s__s013-73_sp015523295								s__s013-73_sp015523295
	s__s014-12_sp015486895								s__s014-12_sp015486895
	s__s014-18_sp015486815								s__s014-18_sp015486815
	s__s014-19_sp015486785								s__s014-19_sp015486785
	s__s014-41_sp015522955								s__s014-41_sp015522955
	s__s014-50_sp015522935								s__s014-50_sp015522935
	s__s014-63_sp015486555								s__s014-63_sp015486555
	s__s015-18_sp015486375								s__s015-18_sp015486375
	s__s015-6_sp015486285								s__s015-6_sp015486285
	s__s016-13_sp015486215								s__s016-13_sp015486215
	s__s016-19_sp015486235								s__s016-19_sp015486235
	s__s016-27_sp015486155								s__s016-27_sp015486155
	s__s016-38_sp015486055								s__s016-38_sp015486055
	s__s016-54_sp015485945								s__s016-54_sp015485945
	s__s016-85_sp015485995								s__s016-85_sp015485995
	s__s016-97_sp015485895								s__s016-97_sp015485895
	s__s017-3_sp015485845								s__s017-3_sp015485845
	s__s017-3_sp015488995								s__s017-3_sp015488995
	s__s0819_sp009295635								s__s0819_sp009295635
	s__s120_sp011192075								s__s120_sp011192075
	s__s139-112_sp015485715								s__s139-112_sp015485715
	s__s139-113_sp015485695								s__s139-113_sp015485695
	s__s139-126_sp015485755								s__s139-126_sp015485755
	s__s139-133_sp015485655								s__s139-133_sp015485655
	s__s139-149_sp015485585								s__s139-149_sp015485585
	s__s139-149_sp015489555								s__s139-149_sp015489555
	s__s139-169_sp015485505								s__s139-169_sp015485505
	s__s139-169_sp015491055								s__s139-169_sp015491055
	s__s139-18_sp015485495								s__s139-18_sp015485495
	s__s139-21_sp015522385								s__s139-21_sp015522385
	s__s139-23_sp015485455								s__s139-23_sp015485455
	s__s139-57_sp015485125								s__s139-57_sp015485125
	s__s139-71_sp015484985								s__s139-71_sp015484985
	s__s139-71_sp015491595								s__s139-71_sp015491595
	s__s139-92_sp015484935								s__s139-92_sp015484935
	s__s140-20_sp015484715								s__s140-20_sp015484715
	s__s140-43_sp015491615								s__s140-43_sp015491615
	s__s140-46_sp015491585								s__s140-46_sp015491585
	s__s141-128_sp015491205								s__s141-128_sp015491205
	s__s141-161_sp015491015								s__s141-161_sp015491015
	s__s141-23_sp015490995								s__s141-23_sp015490995
	s__s141-38_sp015490755								s__s141-38_sp015490755
	s__s141-3_sp015490875								s__s141-3_sp015490875
	s__s141-43_sp015490715								s__s141-43_sp015490715
	s__s141-50_sp015490695								s__s141-50_sp015490695
	s__s141-55_sp015490555								s__s141-55_sp015490555
	s__s141-66_sp015490455								s__s141-66_sp015490455
	s__s141-70_sp015490395								s__s141-70_sp015490395
	s__s141-80_sp015490255								s__s141-80_sp015490255
	s__s141-84_sp015521705								s__s141-84_sp015521705
	s__s143-107_sp015489815								s__s143-107_sp015489815
	s__s143-136_sp015489595								s__s143-136_sp015489595
	s__s143-140_sp015521205								s__s143-140_sp015521205
	s__s143-145_sp015489565								s__s143-145_sp015489565
	s__s143-145_sp015491135								s__s143-145_sp015491135
	s__s143-32_sp015489405								s__s143-32_sp015489405
	s__s143-33_sp015489395								s__s143-33_sp015489395
	s__s143-34_sp015489365								s__s143-34_sp015489365
	s__s143-42_sp015489255								s__s143-42_sp015489255
	s__s143-5_sp015489145								s__s143-5_sp015489145
	s__s143-63_sp015521095								s__s143-63_sp015521095
	s__s143-63_sp015521115								s__s143-63_sp015521115
	s__s143-63_sp015521185								s__s143-63_sp015521185
	s__s143-66_sp015494735								s__s143-66_sp015494735
	s__s143-73_sp015494715								s__s143-73_sp015494715
	s__s143-82_sp015494465								s__s143-82_sp015494465
	s__s143-82_sp015494585								s__s143-82_sp015494585
	s__s143-98_sp015520975								s__s143-98_sp015520975
	s__s144-17_sp015486425								s__s144-17_sp015486425
	s__s144-17_sp015494395								s__s144-17_sp015494395
	s__s144-22_sp015494335								s__s144-22_sp015494335
	s__s144-23_sp015494375								s__s144-23_sp015494375
	s__s144-34_sp015487895								s__s144-34_sp015487895
	s__s144-34_sp015494165								s__s144-34_sp015494165
	s__s144-35_sp015494185								s__s144-35_sp015494185
	s__s144-45_sp015494035								s__s144-45_sp015494035
	s__s144-51_sp015493995								s__s144-51_sp015493995
	s__s144-5_sp015494005								s__s144-5_sp015494005
	s__s145-11_sp015493765								s__s145-11_sp015493765
	s__s145-15_sp015493635								s__s145-15_sp015493635
	s__s145-22_sp015493505								s__s145-22_sp015493505
	s__s145-25_sp015493495								s__s145-25_sp015493495
	s__s145-28_sp015493385								s__s145-28_sp015493385
	s__s145-42_sp015493225								s__s145-42_sp015493225
	s__s146-127_sp015520375								s__s146-127_sp015520375
	s__s146-22_sp015520535								s__s146-22_sp015520535
	s__s146-30_sp015492875								s__s146-30_sp015492875
	s__s146-37_sp015492755								s__s146-37_sp015492755
	s__s146-42_sp015492715								s__s146-42_sp015492715
	s__s146-62_sp015492495								s__s146-62_sp015492495
	s__s146-64_sp015492515								s__s146-64_sp015492515
	s__s146-70_sp015492395								s__s146-70_sp015492395
	s__s146-73_sp015492355								s__s146-73_sp015492355
	s__s146-80_sp015492305								s__s146-80_sp015492305
	s__s146-88_sp015492195								s__s146-88_sp015492195
	s__s15-b10_sp001626655								s__s15-b10_sp001626655
	s__s15-b10_sp002448795								s__s15-b10_sp002448795
	s__s20-b6_sp002329075								s__s20-b6_sp002329075
	s__s20-b6_sp002346745								s__s20-b6_sp002346745
	s__s20-b6_sp002699725								s__s20-b6_sp002699725
	s__s20-b6_sp014381945								s__s20-b6_sp014381945
	s__s36-b12_sp002694095								s__s36-b12_sp002694095
	s__s36-b12_sp002728915								s__s36-b12_sp002728915
	s__s36-b12_sp002729215								s__s36-b12_sp002729215
	s__s36-b12_sp010029945								s__s36-b12_sp010029945
	s__s36-b12_sp012103605								s__s36-b12_sp012103605
	s__s36-b12_sp018402235								s__s36-b12_sp018402235
	s__s5-a14a_sp000758905								s__s5-a14a_sp000758905
	s__s5-a14a_sp900112915								s__s5-a14a_sp900112915
	s__s5-a14a_sp900553025								s__s5-a14a_sp900553025
	s__s5-k13_sp019248485								s__s5-k13_sp019248485
	s__s5133mh16_sp001751005								s__s5133mh16_sp001751005
	s__s5133mh16_sp004193595								s__s5133mh16_sp004193595
	s__s7086c20_sp001751075								s__s7086c20_sp001751075
	s__saau01_sp009929265								s__saau01_sp009929265
	s__sabi01_sp009929055								s__sabi01_sp009929055
	s__sabi01_sp016938475								s__sabi01_sp016938475
