Taxa	TaxID
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_caviae|t__SGB28765	2|544448|31969|2085|2092|2093|55603
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_citelli|t__SGB28776	2|544448|31969|2085|2092|2093|171281
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_cloacale|t__SGB24848	2|544448|31969|2085|2092|2093|92401
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_collis|t__SGB28757	2|544448|31969|2085|2092|2093|2127
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_columbinasale|t__SGB28774	2|544448|31969|2085|2092|2093|114880
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_columbinum|t__SGB5953	2|544448|31969|2085|2092|2093|114881
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_columborale|t__SGB28775	2|544448|31969|2085|2092|2093|171282
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_conjunctivae|t__SGB5954	2|544448|31969|2085|2092|2093|45361
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_cricetuli|t__SGB28778	2|544448|31969|2085|2092|2093|171283
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_crocodyli|t__SGB5936	2|544448|31969|2085|2092|2093|50052
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_cynos|t__SGB5942	2|544448|31969|2085|2092|2093|171284
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_dispar|t__SGB5957	2|544448|31969|2085|2092|2093|86660
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_edwardii|t__SGB28786	2|544448|31969|2085|2092|2093|53558
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_elephantis|t__SGB28755	2|544448|31969|2085|2092|2093|114882
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_felifaucium|t__SGB28763	2|544448|31969|2085|2092|2093|35768
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_felis|t__SGB28780	2|544448|31969|2085|2092|2093|33923
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_feriruminatoris|t__SGB5586	2|544448|31969|2085|2092|2093|1179777
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_fermentans|t__SGB5951	2|544448|31969|2085|2092|2093|2115
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_flocculare|t__SGB5958	2|544448|31969|2085|2092|2093|2128
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_gallinaceum|t__SGB5938	2|544448|31969|2085|2092|2093|29556
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_gallinarum|t__SGB5940	2|544448|31969|2085|2092|2093|29557
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_gallisepticum|t__SGB5561	2|544448|31969|2085|2092|2093|2096
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_gallopavonis|t__SGB28781	2|544448|31969|2085|2092|2093|76629
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_genitalium|t__SGB5563	2|544448|31969|2085|2092|2093|2097
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_glycophilum|t__SGB28782	2|544448|31969|2085|2092|2093|171285
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_haemocanis|t__SGB3876	2|544448|31969|2085|2092|2093|136241
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_haemofelis|t__SGB3875	2|544448|31969|2085|2092|2093|29501
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_hominis|t__SGB5926	2|544448|31969|2085|2092|2093|2098
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_hyopneumoniae|t__SGB5959	2|544448|31969|2085|2092|2093|2099
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_hyorhinis|t__SGB5956	2|544448|31969|2085|2092|2093|2100
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_hyosynoviae|t__SGB5931	2|544448|31969|2085|2092|2093|29559
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_imitans|t__SGB28793	2|544448|31969|2085|2092|2093|29560
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_iners|t__SGB28767	2|544448|31969|2085|2092|2093|76630
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_iowae|t__SGB5564	2|544448|31969|2085|2092|2093|2116
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_leonicaptivi|t__SGB28779	2|544448|31969|2085|2092|2093|36742
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_lipofaciens|t__SGB28769	2|544448|31969|2085|2092|2093|114884
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_maculosum|t__SGB28743	2|544448|31969|2085|2092|2093|114885
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_marinum|t__SGB28741	2|544448|31969|2085|2092|2093|1937190
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_meleagridis|t__SGB5952	2|544448|31969|2085|2092|2093|29561
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_mobile|t__SGB5965	2|544448|31969|2085|2092|2093|2118
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_molare|t__SGB28759	2|544448|31969|2085|2092|2093|171288
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_mustelae|t__SGB28788	2|544448|31969|2085|2092|2093|171289
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_mycoides|t__SGB5584	2|544448|31969|2085|2092|2093|2102
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_nasistruthionis|t__SGB47120	2|544448|31969|2085|2092|2093|353852
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_neurolyticum|t__SGB28758	2|544448|31969|2085|2092|2093|2120
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_opalescens|t__SGB28773	2|544448|31969|2085|2092|2093|114886
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_orale|t__SGB5933	2|544448|31969|2085|2092|2093|2121
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_ovipneumoniae|t__SGB28739	2|544448|31969|2085|2092|2093|29562
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_ovipneumoniae|t__SGB5960	2|544448|31969|2085|2092|2093|29562
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_ovis|t__SGB3873	2|544448|31969|2085|2092|2093|171632
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_parvum|t__SGB3871	2|544448|31969|2085|2092|2093|984991
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_penetrans|t__SGB5565	2|544448|31969|2085|2092|2093|28227
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_phocicerebrale|t__SGB24854	2|544448|31969|2085|2092|2093|142649
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_phocidae|t__SGB24853	2|544448|31969|2085|2092|2093|142651
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_phocirhinis|t__SGB28772	2|544448|31969|2085|2092|2093|142650
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_pirum|t__SGB28794	2|544448|31969|2085|2092|2093|2122
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_pneumoniae|t__SGB5562	2|544448|31969|2085|2092|2093|2104
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_primatum|t__SGB28762	2|544448|31969|2085|2092|2093|55604
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_pullorum|t__SGB5939	2|544448|31969|2085|2092|2093|48003
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_pulmonis|t__SGB5964	2|544448|31969|2085|2092|2093|2107
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_putrefaciens|t__SGB5587	2|544448|31969|2085|2092|2093|2123
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_salivarium|t__SGB5934	2|544448|31969|2085|2092|2093|2124
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_simbae|t__SGB28770	2|544448|31969|2085|2092|2093|36744
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_sp_ATU_Cv_508|t__SGB28736	2|544448|31969|2085|2092|2093|2048001
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_sp_HU2014|t__SGB5589	2|544448|31969|2085|2092|2093|1664275
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_sp_ex_Biomphalaria_glabrata|t__SGB5571	2|544448|31969|2085|2092|2093|1749074
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_spumans|t__SGB28744	2|544448|31969|2085|2092|2093|92406
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_struthionis|t__SGB28753	2|544448|31969|2085|2092|2093|538220
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_sturni|t__SGB28777	2|544448|31969|2085|2092|2093|39047
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_subdolum|t__SGB28754	2|544448|31969|2085|2092|2093|92407
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_suis|t__SGB3870	2|544448|31969|2085|2092|2093|57372
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_synoviae|t__SGB5560	2|544448|31969|2085|2092|2093|2109
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_testudineum|t__SGB5963	2|544448|31969|2085|2092|2093|244584
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_testudinis|t__SGB28796	2|544448|31969|2085|2092|2093|33924
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_todarodis|t__SGB28742	2|544448|31969|2085|2092|2093|1937191
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_verecundum|t__SGB5945	2|544448|31969|2085|2092|2093|171291
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_wenyonii|t__SGB28411	2|544448|31969|2085|2092|2093|65123
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_wenyonii|t__SGB3872	2|544448|31969|2085|2092|2093|65123
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_yeatsii|t__SGB5588	2|544448|31969|2085|2092|2093|51365
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma	2|544448|31969|2085|2092|2129
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma_canigenitalium|t__SGB28790	2|544448|31969|2085|2092|2129|42092
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma_diversum|t__SGB5566	2|544448|31969|2085|2092|2129|42094
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma_parvum|t__SGB5568	2|544448|31969|2085|2092|2129|134821
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma_urealyticum|t__SGB5567	2|544448|31969|2085|2092|2129|2130
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__Candidatus_Izimaplasma	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|1912503
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__Candidatus_Izimaplasma|s__Candidatus_Izimaplasma_sp_HR1|t__SGB6849	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|1912503|1541959
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__Candidatus_Izimaplasma|s__Candidatus_Izimaplasma_sp_ZiA1|t__SGB6850	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|1912503|2024899
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__GGB4898	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|g__ggb4898
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__GGB4898|s__GGB4898_SGB6848|t__SGB6848	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|g__ggb4898|s__ggb4898_sgb6848
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__Tenericutes_unclassified	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|g__tenericutes_unclassified
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__Tenericutes_unclassified|s__Tenericutes_bacterium_MO_XQ|t__SGB28711	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|g__tenericutes_unclassified|1911684
k__Bacteria|p__Tenericutes|c__Tenericutes_unclassified|o__Tenericutes_unclassified|f__Tenericutes_unclassified|g__Tenericutes_unclassified|s__Tenericutes_bacterium_MZ_XQ|t__SGB28710	2|544448|c__tenericutes_unclassified|o__tenericutes_unclassified|f__tenericutes_unclassified|g__tenericutes_unclassified|1911683
k__Bacteria|p__Thermodesulfobacteria|c__CFGB12300|o__OFGB12300|f__FGB12300|g__GGB42879	2|200940|c__cfgb12300|o__ofgb12300|f__fgb12300|g__ggb42879
k__Bacteria|p__Thermodesulfobacteria|c__CFGB12300|o__OFGB12300|f__FGB12300|g__GGB42879|s__GGB42879_SGB60096|t__SGB60096	2|200940|c__cfgb12300|o__ofgb12300|f__fgb12300|g__ggb42879|s__ggb42879_sgb60096
k__Bacteria|p__Thermodesulfobacteria|c__CFGB12300|o__OFGB12300|f__FGB12300|g__GGB42879|s__GGB42879_SGB60097|t__SGB60097	2|200940|c__cfgb12300|o__ofgb12300|f__fgb12300|g__ggb42879|s__ggb42879_sgb60097
k__Bacteria|p__Thermodesulfobacteria|c__CFGB12301|o__OFGB12301|f__FGB12301	2|200940|c__cfgb12301|o__ofgb12301|f__fgb12301
k__Bacteria|p__Thermodesulfobacteria|c__CFGB12301|o__OFGB12301|f__FGB12301|g__GGB43727	2|200940|c__cfgb12301|o__ofgb12301|f__fgb12301|g__ggb43727
k__Bacteria|p__Thermodesulfobacteria|c__CFGB12301|o__OFGB12301|f__FGB12301|g__GGB43727|s__GGB43727_SGB61071|t__SGB61071	2|200940|c__cfgb12301|o__ofgb12301|f__fgb12301|g__ggb43727|s__ggb43727_sgb61071
k__Bacteria|p__Thermodesulfobacteria|c__CFGB14643|o__OFGB14643|f__FGB14643|g__GGB40600|s__GGB40600_SGB57304|t__SGB57304	2|200940|c__cfgb14643|o__ofgb14643|f__fgb14643|g__ggb40600|s__ggb40600_sgb57304
k__Bacteria|p__Thermodesulfobacteria|c__CFGB3657|o__OFGB3657|f__FGB3657|g__GGB11472	2|200940|c__cfgb3657|o__ofgb3657|f__fgb3657|g__ggb11472
k__Bacteria|p__Thermodesulfobacteria|c__CFGB3657|o__OFGB3657|f__FGB3657|g__GGB11472|s__GGB11472_SGB18200|t__SGB18200	2|200940|c__cfgb3657|o__ofgb3657|f__fgb3657|g__ggb11472|s__ggb11472_sgb18200
k__Bacteria|p__Thermodesulfobacteria|c__CFGB39963|o__OFGB39963|f__FGB39963	2|200940|c__cfgb39963|o__ofgb39963|f__fgb39963
k__Bacteria|p__Thermodesulfobacteria|c__CFGB39963|o__OFGB39963|f__FGB39963|g__GGB41983	2|200940|c__cfgb39963|o__ofgb39963|f__fgb39963|g__ggb41983
k__Bacteria|p__Thermodesulfobacteria|c__CFGB39963|o__OFGB39963|f__FGB39963|g__GGB41983|s__GGB41983_SGB59106|t__SGB59106	2|200940|c__cfgb39963|o__ofgb39963|f__fgb39963|g__ggb41983|s__ggb41983_sgb59106
k__Bacteria|p__Thermodesulfobacteria|c__CFGB40470|o__OFGB40470|f__FGB40470	2|200940|c__cfgb40470|o__ofgb40470|f__fgb40470
k__Bacteria|p__Thermodesulfobacteria|c__CFGB40470|o__OFGB40470|f__FGB40470|g__GGB42880	2|200940|c__cfgb40470|o__ofgb40470|f__fgb40470|g__ggb42880
k__Bacteria|p__Thermodesulfobacteria|c__CFGB40470|o__OFGB40470|f__FGB40470|g__GGB42880|s__GGB42880_SGB60098|t__SGB60098	2|200940|c__cfgb40470|o__ofgb40470|f__fgb40470|g__ggb42880|s__ggb42880_sgb60098
k__Bacteria|p__Thermodesulfobacteria|c__CFGB40471|o__OFGB40471|f__FGB40471	2|200940|c__cfgb40471|o__ofgb40471|f__fgb40471
k__Bacteria|p__Thermodesulfobacteria|c__CFGB40471|o__OFGB40471|f__FGB40471|g__GGB42881	2|200940|c__cfgb40471|o__ofgb40471|f__fgb40471|g__ggb42881
k__Bacteria|p__Thermodesulfobacteria|c__CFGB40471|o__OFGB40471|f__FGB40471|g__GGB42881|s__GGB42881_SGB60099|t__SGB60099	2|200940|c__cfgb40471|o__ofgb40471|f__fgb40471|g__ggb42881|s__ggb42881_sgb60099
k__Bacteria|p__Thermodesulfobacteria|c__CFGB41037|o__OFGB41037|f__FGB41037	2|200940|c__cfgb41037|o__ofgb41037|f__fgb41037
k__Bacteria|p__Thermodesulfobacteria|c__CFGB41037|o__OFGB41037|f__FGB41037|g__GGB43728	2|200940|c__cfgb41037|o__ofgb41037|f__fgb41037|g__ggb43728
k__Bacteria|p__Thermodesulfobacteria|c__CFGB41037|o__OFGB41037|f__FGB41037|g__GGB43728|s__GGB43728_SGB61072|t__SGB61072	2|200940|c__cfgb41037|o__ofgb41037|f__fgb41037|g__ggb43728|s__ggb43728_sgb61072
k__Bacteria|p__Thermodesulfobacteria|c__CFGB42048|o__OFGB42048|f__FGB42048	2|200940|c__cfgb42048|o__ofgb42048|f__fgb42048
k__Bacteria|p__Thermodesulfobacteria|c__CFGB42048|o__OFGB42048|f__FGB42048|g__GGB46220	2|200940|c__cfgb42048|o__ofgb42048|f__fgb42048|g__ggb46220
k__Bacteria|p__Thermodesulfobacteria|c__CFGB42048|o__OFGB42048|f__FGB42048|g__GGB46220|s__GGB46220_SGB63990|t__SGB63990	2|200940|c__cfgb42048|o__ofgb42048|f__fgb42048|g__ggb46220|s__ggb46220_sgb63990
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae	2|200940|67799|188710|188711
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__Caldimicrobium	2|200940|67799|188710|188711|444090
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__Caldimicrobium|s__Caldimicrobium_thiodismutans|t__SGB19129	2|200940|67799|188710|188711|444090|1653476
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB16291	2|200940|67799|188710|188711|g__ggb16291
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB16291|s__GGB16291_SGB24675|t__SGB24675	2|200940|67799|188710|188711|g__ggb16291|s__ggb16291_sgb24675
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB24920	2|200940|67799|188710|188711|g__ggb24920
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB24920|s__GGB24920_SGB36831|t__SGB36831	2|200940|67799|188710|188711|g__ggb24920|s__ggb24920_sgb36831
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB42977	2|200940|67799|188710|188711|g__ggb42977
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB42977|s__GGB42977_SGB60204|t__SGB60204	2|200940|67799|188710|188711|g__ggb42977|s__ggb42977_sgb60204
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB42979	2|200940|67799|188710|188711|g__ggb42979
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB42979|s__GGB42979_SGB60207|t__SGB60207	2|200940|67799|188710|188711|g__ggb42979|s__ggb42979_sgb60207
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__GGB42980	2|200940|67799|188710|188711|g__ggb42980
