Taxa	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._hf10	0.000656291895008391	0.000939775004901413	0.000764998892789512	0.000887046267974028	0.00115771349121227	0.0011337527859788	0.000781384665304152	0.00112611893855477	0.00141049570772212	0.000805036369754216	0.000281056196821181	0.000474423778518295	0.000981534541672823	0.00114400027536998	0.00141212063358948	0.000850632055021567
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._hm190	0.000697310138446416	0.000935454200281176	0.00034801179139195	0.000799464484553807	0.000991803022503242	0.00108328901212217	0.000516772328448164	0.00175703899533464	0.00154457324647898	0.000723366013402339	0.00026419282501191	0.000759078045629273	0.00243370231230159	0.0010832568979167	0.00128911642940289	0.000770626661738457
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._hnm0561	0	0	3.13524136389144e-06	6.73706026309388e-06	1.34192290867597e-05	2.01855095426492e-05	0	3.66813986499925e-06	5.36310155027422e-06	1.55562583527385e-05	2.81056196821181e-06	0	0	3.3746320807374e-06	4.85542911262857e-06	1.83920444328987e-05
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._hsg2	0.00146024946639367	0.000766942820091957	0.00147042819966509	0.000771393400124249	0.00099302295242022	0.00108665326371261	0.000532337760027928	0.00255302534603948	0.00193607965964899	0.00110838340763262	0.000674534872370835	0.00091563789254031	0.00192028424434965	0.00153208296465478	0.00161281170357812	0.000787179501728066
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._inr7	0.00160791514277056	0.00154468765173451	0.0010628468223592	0.000887046267974028	0.0010832977662766	0.00122795183051116	0.000473189120024825	0.00258603860482447	0.00255283633793053	0.00142339763927557	0.000607081385133752	0.000896660941399578	0.00235064938954466	0.00229474981490143	0.00177546857885118	0.00107317579265964
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._jing01	0.00142743487164325	0.00163110374413923	0.000884138064617387	0.000763533496483973	0.00120041103830651	0.00113711703756924	0.000541677018975787	0.00280612699672442	0.00238121708832176	0.00120949908692542	0.000432826543104619	0.0008349858501922	0.00163085739231792	0.00182230132359819	0.00118877089440856	0.000884657337222429
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._kpb2	6.56291895008391e-05	5.18496554428366e-05	0.000100327723644526	0.000161689446314253	0.000167130398626008	0.000137934315208103	5.91486400031031e-05	0.000315460028389935	0.000193071655809872	7.77812917636923e-05	0.000140528098410591	4.9814496744421e-05	5.03351047011704e-05	5.73687453725358e-05	0.000438607096507448	0.000112191471040682
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._ky70	0.000492218921256294	0.000654601899965812	0.000774404616881187	0.000598475520038173	0.000663641874836118	0.000575287021965501	0.000410927393705769	0.00123983127436975	0.00102971549765265	0.000696142561285046	0.000522764526087397	0.000438841995129423	0.00108220475107516	0.000860531180588036	0.000718603508669029	0.000532449686332418
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._ky75	0.000459404326505874	0.000449363680504584	0.000228872619564075	0.000324501736005689	0.000400137012768836	0.000460902467890489	0.000230368387380507	0.000608911217589875	0.000681113896884826	0.000738922271755077	0.000311972378471511	0.000372422666136862	0.000500834291776646	0.00090777602971836	0.000518721676865819	0.000468997133038918
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._lbum_1475	0.000196887568502517	0.000166350977879101	9.09219995528519e-05	4.37908917101102e-05	6.9536005267755e-05	6.05565286279475e-05	1.5565431579764e-05	2.56769790549947e-05	0.000171619249608775	7.00031625873231e-05	1.40528098410591e-05	0.000125722301307348	0.000480700249896178	7.08672736954854e-05	0.000102773249550638	5.33369288554063e-05
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._lbum_1480	0.000164072973752098	0.000198757012530873	5.32991031861546e-05	7.18619761396681e-05	0.000182989487546724	0.00013120581202722	9.33925894785839e-06	0.000278778629739943	0.00038078021006947	8.1670356351877e-05	4.4968991491389e-05	7.35356856703358e-05	5.7885370406346e-05	0.000131610651148758	7.93053421729334e-05	6.89701666233703e-05
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._lbum_1482	8.20364868760489e-06	2.59248277214183e-05	1.25409654555658e-05	1.23512771490054e-05	4.39174770112137e-05	4.03710190852983e-05	2.17916042116696e-05	4.03495385149917e-05	2.14524062010969e-05	2.33343875291077e-05	0	2.13490700333233e-05	0	2.36224245651618e-05	2.34679073777048e-05	1.10352266597392e-05
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._m2	0.0011813254110151	0.00135025144382387	0.000648994962325529	0.000761287809729608	0.000917387297567575	0.00124813734005381	0.000432718997917439	0.0019697911075046	0.00173764490228885	0.000902262984458831	0.000334456874217206	0.00064284421989229	0.0016082065952024	0.00116087343577366	0.0010471542119569	0.000618892295167043
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._m56	0.000648088246320787	0.000643799888415221	0.000366823239575299	0.000518753640258229	0.000696579982594528	0.000346517913815478	0.000339326408438855	0.000983061483819798	0.000477316037974406	0.000703920690461416	0.000227655519425157	0.000438841995129423	0.000236574992095501	0.000519693340433559	0.000761493132497248	0.000541645708548868
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._ma3_2.13	0.00210833771271446	0.00247150024277521	0.00116944502873151	0.00127779576323347	0.00168350328542986	0.00196135867722741	0.000806289355831774	0.00480526322314901	0.0036200935464351	0.00189397445444591	0.00083754746652712	0.00125010665639571	0.00252178874552864	0.00285493874030384	0.00208864375661572	0.00163413314786305
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._mbt27	0.00157510054802014	0.00154036684711427	0.00125723178692047	0.000945434123587508	0.00153101204580759	0.0019849084383605	0.000781384665304152	0.00267407396158445	0.00166256148058501	0.00197564481079779	0.000798199598972155	0.00132601446095864	0.00180703025877202	0.00214626600334898	0.00167835999659861	0.00094443148162935
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._mg1	0.000680902841071206	0.000583308623731911	0.00078067509960897	0.000770270556747067	0.000850291152133776	0.000891526671467005	0.000460736774761014	0.000917034966249812	0.00143731121547349	0.000672808173755939	0.000255761139107275	0.000536098869725674	0.00101425235972858	0.000921274558041309	0.00140079129899334	0.0008717829061194
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._mg62	0.00119773270839031	0.0013178454091721	0.00116003930463983	0.000753427906089332	0.00133094353942317	0.00158456249909796	0.000482528378972683	0.00277311373793943	0.00188244864414625	0.00169174309586031	0.000660482062529776	0.000704519311099669	0.00126592788323444	0.00181892669151746	0.00138217882072827	0.000999607614928046
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._moe7	0.000287127704066171	0.000384551611201038	0.000423257584125345	0.000250394073111656	0.000444054489780049	0.000339789410634594	0.000136975797901923	0.000707950993944855	0.000327149194566728	0.000423908040112123	0.000157391470219862	0.00020874646254805	0.000352345732908193	0.00040158121760775	0.0003058920340956	0.000344850833116851
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._mst-110588	0.00157510054802014	0.00153604604249403	0.000733646479150598	0.00154166395687132	0.00168350328542986	0.00163839052454502	0.000937038981101792	0.00358377264810426	0.0020379785891042	0.00137283979962917	0.000427205419168196	0.000929870605895859	0.00213420843932963	0.00177843110654861	0.00223997129729265	0.00122123175034448
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._na02536	0.000237905811940542	0.000246285863353474	0.000119139171827875	0.000394118025390992	0.000170790188376942	0.000299418391549296	0.000230368387380507	0.000385154685824921	0.000305696788365631	0.0001516735189392	4.4968991491389e-05	0.000123350182414757	0.000128354516987985	0.000236224245651618	0.000312365939579105	0.000330137197570532
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._na02950	0.00135360203345481	0.00149931920322202	0.00180276378423758	0.0015551380773975	0.00152979211589061	0.00197817993517962	0.000983735275841083	0.00201380878588459	0.00218278233096161	0.00185897287315225	0.000595839137260904	0.00099628993488842	0.00191525073387953	0.00209564652213792	0.00260251000436892	0.00152286127904402
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._na03103	4.10182434380245e-05	4.75288508226002e-05	1.88114481833487e-05	6.84934460081211e-05	0.00013907201053551	0.000114384554075012	2.17916042116696e-05	0.000278778629739943	9.11727263546618e-05	5.44469042345846e-05	8.43168590463544e-06	2.13490700333233e-05	2.76843075856437e-05	6.07433774532732e-05	9.06346767690667e-05	0.000116789482148907
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._na04227	0.00146845311508128	0.00128111856990009	0.00140458813102337	0.00111273778678767	0.00152369246630572	0.00158456249909796	0.000756479974776529	0.00253835278657948	0.00259574115033272	0.0014661773497456	0.000598649699229116	0.0012524787752883	0.00426590012342419	0.0020214046163617	0.00166460294744616	0.00109800505264405
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._nbu3104	8.20364868760489e-05	7.77744831642548e-05	2.8217172275023e-05	8.64589400430381e-05	0.000131752431033641	0.000107656050894129	5.60355536871503e-05	0.000176070713519964	0.000144803741857404	8.94484855282462e-05	2.24844957456945e-05	7.82799234555187e-05	0.000213924194979974	9.11150661799097e-05	0.000129478109670095	0.000109432664375747
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._neau-s7gs2	0.000672699192383601	0.000574667014491439	0.000423257584125345	0.000580510026003256	0.000429415330776311	0.000534916002880203	0.000414040480021722	0.000795986350704837	0.000606030475180987	0.000680586302932308	0.000193928775806615	0.000479168016303478	0.000593954235473811	0.000799787803134763	0.000617448735489267	0.000403705375302127
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._neau-sy36	0.00138641662820523	0.00115797563822335	0.000833974202795124	0.00148889031814375	0.00147001554995868	0.0016282977697737	0.000961943671629414	0.00236595021292451	0.00155529944957952	0.00170341028962486	0.000562112393642363	0.000958336032606957	0.00224997918014232	0.00206190020133055	0.00211292090217887	0.00132974481249858
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._nhf165	0.00192785744158715	0.00181041713587904	0.0013544242692011	0.00161689446314253	0.00240814165611488	0.0022035847917392	0.00108646712426753	0.00592404588197378	0.00287462243094698	0.00158284928739114	0.000503090592309915	0.00115047766290687	0.00352345732908193	0.00221375864496373	0.00225049139370334	0.00158907263900245
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._p3	0.00173917352177224	0.00186010638901176	0.00093430192643965	0.00134741205261878	0.00173230048210898	0.00174604657543915	0.000703557507405332	0.00285748095483441	0.00282635451699452	0.00155951489986203	0.000865653086209239	0.00118368732740315	0.00256457358452463	0.00227450202241701	0.00226991311015386	0.00126537265698343
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._pamc_26508	9.02401355636538e-05	0.000138265747847564	0.000285306964114121	0.000192006217498176	0.00045015413936494	0.000205219347016933	6.22617263190559e-05	0.00058323423853488	0.000289607483714808	0.000136117260586462	4.4968991491389e-05	7.11635667777443e-05	0.000208890684509857	0.000161982339875395	0.000230632882849857	0.000120467891035487
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._qhh-9511	0.0011731217623275	0.00126815615603938	0.000821433237339558	0.00103301590700773	0.00137608094635136	0.0015475557316031	0.000759593061092482	0.00375617522175923	0.00166792458213528	0.000902262984458831	0.000396289237517866	0.000747217451166315	0.00183471456635766	0.00145109179471708	0.00131582128952234	0.000711772119553181
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._r527f	0.000311738650128986	0.000391032818131392	0.000253954550475207	0.000316641832365412	0.000513590495047804	0.000514730493337554	0.000395361962126005	0.00101974288246979	0.000611393576731261	0.000307236102466585	0.000120854164633108	0.000275165791540611	0.000707208221051444	0.000475823123383973	0.000725886652337972	0.00044324827083286
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._rer75	0.00126336189789115	0.00145827155932978	0.000595695859139374	0.00109589513612994	0.00160176798099232	0.0013120581202722	0.000610164917926748	0.00266673768185445	0.00214524062010969	0.00110060527845625	0.000444068790977467	0.00078754347234037	0.00178941297212661	0.001606324870431	0.00150922921584205	0.00116973402593236
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._rlb1-33	0.000730124733196835	0.000624356267624157	0.00105657633963142	0.000426680483329279	0.000997902672088133	0.000736771098306695	0.000183672092641215	0.00136821616964472	0.00117451923951005	0.0007078097550496	0.000213602709584098	0.00048154013519607	0.000291943607266788	0.00100226572797901	0.000663575312059238	0.000502102813018135
k__bacteria|p__actinobacteria|c__actinomycetia|o__streptomycetales|f__streptomycetaceae|g__streptomyces|s__streptomyces_sp._rlb1-8	1.64072973752098e-05	3.02456323416547e-05	1.56762068194572e-05	5.95106989906626e-05	3.41580376753884e-05	4.70995222661814e-05	2.80177768435752e-05	2.20088391899955e-05	2.68155077513711e-05	1.55562583527385e-05	1.12422478728473e-05	1.89769511407318e-05	1.51005314103511e-05	2.36224245651618e-05	1.53755255233238e-05	4.59801110822468e-05
