clade_name	reSRR9697535_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697569_taxonomic_profile
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Fervidobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Fervidobacterium|s__Unclassified_Fervidobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Fervidobacterium|s__Unclassified_Fervidobacterium|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Kosmotoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324044069993519	0	0	0	0	0.0407166123778502	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Kosmotoga|s__Kosmotoga_olearia_TBF_19.5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Kosmotoga|s__Kosmotoga_olearia_TBF_19.5.1|t__Unclassified_Kosmotoga_olearia_TBF_19.5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Kosmotoga|s__Unclassified_Kosmotoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324044069993519	0	0	0	0	0.0407166123778502	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Kosmotoga|s__Unclassified_Kosmotoga|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407166123778502	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Marinitoga	0	0	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Marinitoga|s__Unclassified_Marinitoga	0	0	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Marinitoga|s__Unclassified_Marinitoga|t__	0	0	0.00572278814238297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Petrotoga	0	0	0	0	0	0	0.0343997248022016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Petrotoga|s__Unclassified_Petrotoga	0	0	0	0	0	0	0.0343997248022016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Petrotoga|s__Unclassified_Petrotoga|t__	0	0	0	0	0	0	0.0343997248022016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Unclassified_Thermotogaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Unclassified_Thermotogaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Unclassified_Thermotogaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0.002106149957877	0	0	0	0	0	0
k__Bacteria|p__Unclassified_Bacteria	4.90961838875251	2.31279620853081	3.92010987753233	4.87106017191977	5.28200537153089	6.13668061366806	7.84313725490196	8.87372013651877	2.95180722891566	4.34782608695652	3.30131004366812	3.7108125399872	5.26810912511759	3.66182014001077	3.68014538845979	3.50581177352831	6.06060606060606	1.11849003844809	7.77471686562596	9.37935843793584	7.29099157485418	2.94780322944048	1.34265734265734	1.71996124031008	7.25683363396698	10.7899022801303	6.07123870281765	0.970935130581297	1.82285580743164	3.31632653061224	13.3394664213431	6.45502645502645	3.27581164083065	1.46539548022599
k__Bacteria|p__Unclassified_Bacteria|c__	4.90961838875251	2.31279620853081	3.92010987753233	4.87106017191977	5.28200537153089	6.13668061366806	7.84313725490196	8.87372013651877	2.95180722891566	4.34782608695652	3.30131004366812	3.7108125399872	5.26810912511759	3.66182014001077	3.68014538845979	3.50581177352831	6.06060606060606	1.11849003844809	7.77471686562596	9.37935843793584	7.29099157485418	2.94780322944048	1.34265734265734	1.71996124031008	7.25683363396698	10.7899022801303	6.07123870281765	0.970935130581297	1.82285580743164	3.31632653061224	13.3394664213431	6.45502645502645	3.27581164083065	1.46539548022599
k__Bacteria|p__Unclassified_Bacteria|c__|o__	4.90961838875251	2.31279620853081	3.92010987753233	4.87106017191977	5.28200537153089	6.13668061366806	7.84313725490196	8.87372013651877	2.95180722891566	4.34782608695652	3.30131004366812	3.7108125399872	5.26810912511759	3.66182014001077	3.68014538845979	3.50581177352831	6.06060606060606	1.11849003844809	7.77471686562596	9.37935843793584	7.29099157485418	2.94780322944048	1.34265734265734	1.71996124031008	7.25683363396698	10.7899022801303	6.07123870281765	0.970935130581297	1.82285580743164	3.31632653061224	13.3394664213431	6.45502645502645	3.27581164083065	1.46539548022599
k__Bacteria|p__Unclassified_Bacteria|c__|o__|f__	4.90961838875251	2.31279620853081	3.92010987753233	4.87106017191977	5.28200537153089	6.13668061366806	7.84313725490196	8.87372013651877	2.95180722891566	4.34782608695652	3.30131004366812	3.7108125399872	5.26810912511759	3.66182014001077	3.68014538845979	3.50581177352831	6.06060606060606	1.11849003844809	7.77471686562596	9.37935843793584	7.29099157485418	2.94780322944048	1.34265734265734	1.71996124031008	7.25683363396698	10.7899022801303	6.07123870281765	0.970935130581297	1.82285580743164	3.31632653061224	13.3394664213431	6.45502645502645	3.27581164083065	1.46539548022599
k__Bacteria|p__Unclassified_Bacteria|c__|o__|f__|g__	4.90961838875251	2.31279620853081	3.92010987753233	4.87106017191977	5.28200537153089	6.13668061366806	7.84313725490196	8.87372013651877	2.95180722891566	4.34782608695652	3.30131004366812	3.7108125399872	5.26810912511759	3.66182014001077	3.68014538845979	3.50581177352831	6.06060606060606	1.11849003844809	7.77471686562596	9.37935843793584	7.29099157485418	2.94780322944048	1.34265734265734	1.71996124031008	7.25683363396698	10.7899022801303	6.07123870281765	0.970935130581297	1.82285580743164	3.31632653061224	13.3394664213431	6.45502645502645	3.27581164083065	1.46539548022599
k__Bacteria|p__Unclassified_Bacteria|c__|o__|f__|g__|s__	4.90961838875251	2.31279620853081	3.92010987753233	4.87106017191977	5.28200537153089	6.13668061366806	7.84313725490196	8.87372013651877	2.95180722891566	4.34782608695652	3.30131004366812	3.7108125399872	5.26810912511759	3.66182014001077	3.68014538845979	3.50581177352831	6.06060606060606	1.11849003844809	7.77471686562596	9.37935843793584	7.29099157485418	2.94780322944048	1.34265734265734	1.71996124031008	7.25683363396698	10.7899022801303	6.07123870281765	0.970935130581297	1.82285580743164	3.31632653061224	13.3394664213431	6.45502645502645	3.27581164083065	1.46539548022599
k__Bacteria|p__Unclassified_Bacteria|c__|o__|f__|g__|s__|t__	4.90961838875251	2.31279620853081	3.92010987753233	4.87106017191977	5.28200537153089	0	7.84313725490196	8.87372013651877	2.95180722891566	0	3.30131004366812	3.7108125399872	5.26810912511759	3.66182014001077	3.68014538845979	3.50581177352831	6.06060606060606	1.11849003844809	0	0	0	2.94780322944048	1.34265734265734	1.71996124031008	7.25683363396698	10.7899022801303	6.07123870281765	0.970935130581297	1.82285580743164	3.31632653061224	13.3394664213431	6.45502645502645	3.27581164083065	1.46539548022599
k__Bacteria|p__Verrucomicrobia	1.82994867217139	0.303317535545024	1.41925145931098	0.458452722063037	0.246195165622202	1.25523012552301	0.309597523219814	0.426621160409556	0.512048192771084	0.32377428307123	0.183406113537118	0.959692898272553	1.50517403574788	0.107700592353258	0.613357564743299	0.0937382827146607	1.8732782369146	0	0.948882767064585	0.97629009762901	2.07388204795852	0.957566654149456	1.93006993006993	0	0.860274732898571	0.855048859934853	1.81818181818182	0.02106149957877	0.490768871231596	0.38265306122449	1.83992640294388	0.582010582010582	0.760456273764259	0.150070621468927
k__Bacteria|p__Verrucomicrobia|c__OPB35_soil_group	0.178531577772819	0.037914691943128	0	0.0286532951289398	0.0223813786929275	0.209205020920502	0	0.0853242320819113	0	0	0.0174672489082969	0	0	0	0	0	0.128558310376492	0	0.12243648607285	0.313807531380753	0.550874918988982	0.0563274502440856	0	0	0.194255584848064	0.162866449511401	0.106326422115896	0.002106149957877	0.0467398924982473	0	0	0.017636684303351	0	0.0176553672316384
k__Bacteria|p__Verrucomicrobia|c__OPB35_soil_group|o__Unclassified_OPB35_soil_group	0.178531577772819	0.037914691943128	0	0.0286532951289398	0.0223813786929275	0.209205020920502	0	0.0853242320819113	0	0	0.0174672489082969	0	0	0	0	0	0.128558310376492	0	0.12243648607285	0.313807531380753	0.550874918988982	0.0563274502440856	0	0	0.194255584848064	0.162866449511401	0.106326422115896	0.002106149957877	0.0467398924982473	0	0	0.017636684303351	0	0.0176553672316384
k__Bacteria|p__Verrucomicrobia|c__OPB35_soil_group|o__Unclassified_OPB35_soil_group|f__	0.178531577772819	0.037914691943128	0	0.0286532951289398	0.0223813786929275	0.209205020920502	0	0.0853242320819113	0	0	0.0174672489082969	0	0	0	0	0	0.128558310376492	0	0.12243648607285	0.313807531380753	0.550874918988982	0.0563274502440856	0	0	0.194255584848064	0.162866449511401	0.106326422115896	0.002106149957877	0.0467398924982473	0	0	0.017636684303351	0	0.0176553672316384
k__Bacteria|p__Verrucomicrobia|c__OPB35_soil_group|o__Unclassified_OPB35_soil_group|f__|g__	0.178531577772819	0.037914691943128	0	0.0286532951289398	0.0223813786929275	0.209205020920502	0	0.0853242320819113	0	0	0.0174672489082969	0	0	0	0	0	0.128558310376492	0	0.12243648607285	0.313807531380753	0.550874918988982	0.0563274502440856	0	0	0.194255584848064	0.162866449511401	0.106326422115896	0.002106149957877	0.0467398924982473	0	0	0.017636684303351	0	0.0176553672316384
k__Bacteria|p__Verrucomicrobia|c__OPB35_soil_group|o__Unclassified_OPB35_soil_group|f__|g__|s__	0.178531577772819	0.037914691943128	0	0.0286532951289398	0.0223813786929275	0.209205020920502	0	0.0853242320819113	0	0	0.0174672489082969	0	0	0	0	0	0.128558310376492	0	0.12243648607285	0.313807531380753	0.550874918988982	0.0563274502440856	0	0	0.194255584848064	0.162866449511401	0.106326422115896	0.002106149957877	0.0467398924982473	0	0	0.017636684303351	0	0.0176553672316384
k__Bacteria|p__Verrucomicrobia|c__OPB35_soil_group|o__Unclassified_OPB35_soil_group|f__|g__|s__|t__	0.178531577772819	0.037914691943128	0	0.0286532951289398	0.0223813786929275	0	0	0.0853242320819113	0	0	0.0174672489082969	0	0	0	0	0	0.128558310376492	0	0	0	0	0.0563274502440856	0	0	0.194255584848064	0.162866449511401	0.106326422115896	0.002106149957877	0.0467398924982473	0	0	0.017636684303351	0	0.0176553672316384
k__Bacteria|p__Verrucomicrobia|c__Opitutae	0.0446328944432046	0.018957345971564	0	0	0.0223813786929275	0.139470013947001	0.0687994496044032	0.170648464163823	0.0301204819277108	0	0	0	0.188146754468485	0	0.0454338936846888	0	0.128558310376492	0	0.153045607591062	0.104602510460251	0.453661697990927	0.2628614344724	0	0	0.138753989177189	0.12214983713355	0.138224348750665	0	0	0	0.643974241030359	0.123456790123457	0.0584966364434045	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	0	0.018957345971564	0	0	0.0223813786929275	0	0.0687994496044032	0.0853242320819113	0	0	0	0	0.188146754468485	0	0.0454338936846888	0	0.0734618916437098	0	0.0918273645546373	0.104602510460251	0.453661697990927	0.225309800976342	0	0	0.138753989177189	0.0814332247557003	0.116959064327485	0	0	0	0.551977920883165	0.123456790123457	0.0584966364434045	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	0	0.018957345971564	0	0	0.0223813786929275	0	0.0687994496044032	0.0853242320819113	0	0	0	0	0.188146754468485	0	0.0454338936846888	0	0.0734618916437098	0	0.0918273645546373	0.104602510460251	0.453661697990927	0.225309800976342	0	0	0.138753989177189	0.0814332247557003	0.116959064327485	0	0	0	0.551977920883165	0.123456790123457	0.0584966364434045	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Opitutus	0	0.018957345971564	0	0	0.0223813786929275	0	0.0687994496044032	0.0426621160409556	0	0	0	0	0.188146754468485	0	0.0454338936846888	0	0.0734618916437098	0	0.0918273645546373	0.104602510460251	0.453661697990927	0.225309800976342	0	0	0.12487859025947	0.0814332247557003	0.116959064327485	0	0	0	0.551977920883165	0.123456790123457	0.0584966364434045	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Opitutus|s__Diplosphaera_colitermitum_TAV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Opitutus|s__Diplosphaera_colitermitum_TAV2|t__Unclassified_Diplosphaera_colitermitum_TAV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Opitutus|s__Opitutus_sp._WS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324044069993519	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Opitutus|s__Opitutus_sp._WS3|t__Unclassified_Opitutus_sp._WS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017636684303351	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Opitutus|s__Unclassified_Opitutus	0	0.018957345971564	0	0	0.0223813786929275	0	0.0687994496044032	0.0426621160409556	0	0	0	0	0.188146754468485	0	0.0454338936846888	0	0.0734618916437098	0	0.0918273645546373	0.104602510460251	0.421257290991575	0.225309800976342	0	0	0.12487859025947	0.0814332247557003	0.116959064327485	0	0	0	0.459981600735971	0.105820105820106	0.0584966364434045	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Opitutus|s__Unclassified_Opitutus|t__	0	0.018957345971564	0	0	0.0223813786929275	0	0.0687994496044032	0.0426621160409556	0	0	0	0	0.188146754468485	0	0.0454338936846888	0	0.0734618916437098	0	0	0	0	0.225309800976342	0	0	0.12487859025947	0.0814332247557003	0.116959064327485	0	0	0	0.459981600735971	0.105820105820106	0.0584966364434045	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Unclassified_Opitutaceae	0	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Unclassified_Opitutaceae|s__	0	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae|g__Unclassified_Opitutaceae|s__|t__	0	0	0	0	0	0	0	0.0426621160409556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138753989177189	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	0.0446328944432046	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	0.0446328944432046	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Coraliomargarita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Coraliomargarita|s__Coraliomargarita_akajimensis_DSM_45221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Coraliomargarita|s__Coraliomargarita_akajimensis_DSM_45221|t__Unclassified_Coraliomargarita_akajimensis_DSM_45221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919963201471941	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Pelagicoccus	0.0446328944432046	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Pelagicoccus|s__Unclassified_Pelagicoccus	0.0446328944432046	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Pelagicoccus|s__Unclassified_Pelagicoccus|t__	0.0446328944432046	0	0	0	0	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Unclassified_Puniceicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Unclassified_Puniceicoccaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Unclassified_Puniceicoccaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Unclassified_Opitutae	0	0	0	0	0	0.139470013947001	0	0.0853242320819113	0	0	0	0	0	0	0	0	0.0367309458218549	0	0.0612182430364249	0	0	0.0375516334960571	0	0	0	0.0407166123778502	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Unclassified_Opitutae|f__	0	0	0	0	0	0.139470013947001	0	0.0853242320819113	0	0	0	0	0	0	0	0	0.0367309458218549	0	0.0612182430364249	0	0	0.0375516334960571	0	0	0	0.0407166123778502	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Unclassified_Opitutae|f__|g__	0	0	0	0	0	0.139470013947001	0	0.0853242320819113	0	0	0	0	0	0	0	0	0.0367309458218549	0	0.0612182430364249	0	0	0.0375516334960571	0	0	0	0.0407166123778502	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Unclassified_Opitutae|f__|g__|s__	0	0	0	0	0	0.139470013947001	0	0.0853242320819113	0	0	0	0	0	0	0	0	0.0367309458218549	0	0.0612182430364249	0	0	0.0375516334960571	0	0	0	0.0407166123778502	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Unclassified_Opitutae|f__|g__|s__|t__	0	0	0	0	0	0	0	0.0853242320819113	0	0	0	0	0	0	0	0	0.0367309458218549	0	0	0	0	0.0375516334960571	0	0	0	0.0407166123778502	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria	0.156215130551216	0.037914691943128	0.0228911525695319	0.0286532951289398	0.0895255147717099	0.348675034867504	0.137598899208806	0.0853242320819113	0.0301204819277108	0.0308356460067838	0.0349344978165939	0.170612070804009	0.470366886171214	0.107700592353258	0.0454338936846888	0	0.404040404040404	0	0	0.209205020920502	0.324044069993519	0.0938790837401427	0.027972027972028	0	0.138753989177189	0.285016286644951	0.233918128654971	0.004212299915754	0	0.0425170068027211	0.183992640294388	0.17636684303351	0.0292483182217023	0.0353107344632768
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales	0.156215130551216	0.037914691943128	0.0228911525695319	0.0286532951289398	0.0895255147717099	0.348675034867504	0.137598899208806	0.0853242320819113	0.0301204819277108	0.0308356460067838	0.0349344978165939	0.170612070804009	0.470366886171214	0.107700592353258	0.0454338936846888	0	0.404040404040404	0	0	0.209205020920502	0.324044069993519	0.0938790837401427	0.027972027972028	0	0.138753989177189	0.285016286644951	0.233918128654971	0.004212299915754	0	0.0425170068027211	0.183992640294388	0.17636684303351	0.0292483182217023	0.0353107344632768
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae	0	0.018957345971564	0	0	0	0	0	0	0	0	0.00873362445414847	0.0213265088505012	0	0	0	0	0	0	0	0.0697350069735007	0.0324044069993519	0	0	0	0.0138753989177189	0.0814332247557003	0.0106326422115896	0.002106149957877	0	0.0425170068027211	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter	0	0.018957345971564	0	0	0	0	0	0	0	0	0.00873362445414847	0.0213265088505012	0	0	0	0	0	0	0	0.0697350069735007	0.0324044069993519	0	0	0	0.0138753989177189	0.0814332247557003	0.0106326422115896	0.002106149957877	0	0.0425170068027211	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter|s__Chthoniobacter_flavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348675034867503	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter|s__Chthoniobacter_flavus|t__Unclassified_Chthoniobacter_flavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106326422115896	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter|s__Unclassified_Chthoniobacter	0	0.018957345971564	0	0	0	0	0	0	0	0	0	0.0213265088505012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter|s__Unclassified_Chthoniobacter|t__	0	0.018957345971564	0	0	0	0	0	0	0	0	0	0.0213265088505012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter|s__bacterium_Ellin506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407166123778502	0	0.002106149957877	0	0.0425170068027211	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Chthoniobacter|s__bacterium_Ellin506|t__Unclassified_bacterium_Ellin506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407166123778502	0	0.002106149957877	0	0.0425170068027211	0	0	0	0
