clade_name	reSRR3584976_taxonomic_profile	reSRR3584977_taxonomic_profile	reSRR3584978_taxonomic_profile	reSRR3584979_taxonomic_profile	reSRR3584980_taxonomic_profile	reSRR3584981_taxonomic_profile	reSRR3584982_taxonomic_profile	reSRR3584983_taxonomic_profile	reSRR3584984_taxonomic_profile	reSRR3584985_taxonomic_profile	reSRR3584986_taxonomic_profile	reSRR3584987_taxonomic_profile
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Unclassified_Methanosarcinales|g__	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Unclassified_Methanosarcinales|g__|s__	0	0	0.072463768115942	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia	0.099403578528827	0	0	0	0	0	0	0	0	0.136054421768707	0.0591715976331361	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__	0.099403578528827	0	0	0	0	0	0	0	0	0.136054421768707	0.0591715976331361	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__|g__	0.099403578528827	0	0	0	0	0	0	0	0	0.136054421768707	0.0591715976331361	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__|g__|s__	0.099403578528827	0	0	0	0	0	0	0	0	0.136054421768707	0.0591715976331361	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Unclassified_Methanomicrobia|f__|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Methanopyri	0	0	0	0	0.0528262017960909	0	0	0.129785853341986	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales	0	0	0	0	0.0528262017960909	0	0	0.129785853341986	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae	0	0	0	0	0.0528262017960909	0	0	0.129785853341986	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae|g__Methanopyrus	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae|g__Methanopyrus|s__Unclassified_Methanopyrus	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae|g__Methanopyrus|s__Unclassified_Methanopyrus|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae|g__Unclassified_Methanopyraceae	0	0	0	0	0	0	0	0.129785853341986	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae|g__Unclassified_Methanopyraceae|s__	0	0	0	0	0	0	0	0.129785853341986	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae|g__Unclassified_Methanopyraceae|s__|t__	0	0	0	0	0	0	0	0.129785853341986	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermococci	0.198807157057654	0.350467289719626	0.217391304347826	0.191938579654511	0.0528262017960909	0	0.33195020746888	0.129785853341986	0	0.272108843537415	0.177514792899408	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales	0.198807157057654	0.350467289719626	0.217391304347826	0.191938579654511	0.0528262017960909	0	0.33195020746888	0.129785853341986	0	0.272108843537415	0.177514792899408	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae	0.198807157057654	0.350467289719626	0.217391304347826	0.191938579654511	0.0528262017960909	0	0.16597510373444	0.0648929266709929	0	0.272108843537415	0.177514792899408	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Thermococcus	0.099403578528827	0	0	0	0	0	0	0	0	0.272108843537415	0.0591715976331361	0
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Thermococcus|s__Unclassified_Thermococcus	0.099403578528827	0	0	0	0	0	0	0	0	0.272108843537415	0.0591715976331361	0
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Thermococcus|s__Unclassified_Thermococcus|t__	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Unclassified_Thermococcaceae	0.099403578528827	0.350467289719626	0.217391304347826	0.191938579654511	0.0528262017960909	0	0.16597510373444	0.0648929266709929	0	0	0.118343195266272	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Unclassified_Thermococcaceae|s__	0.099403578528827	0.350467289719626	0.217391304347826	0.191938579654511	0.0528262017960909	0	0.16597510373444	0.0648929266709929	0	0	0.118343195266272	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Unclassified_Thermococcaceae|s__|t__	0	0	0	0.191938579654511	0.0528262017960909	0	0.16597510373444	0.0648929266709929	0	0	0.118343195266272	0.0649772579597141
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Unclassified_Thermococcales	0	0	0	0	0	0	0.16597510373444	0.0648929266709929	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Unclassified_Thermococcales|g__	0	0	0	0	0	0	0.16597510373444	0.0648929266709929	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Unclassified_Thermococcales|g__|s__	0	0	0	0	0	0	0.16597510373444	0.0648929266709929	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Unclassified_Thermococcales|g__|s__|t__	0	0	0	0	0	0	0.16597510373444	0.0648929266709929	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata	0	0.116822429906542	0	0.0639795265515035	0.0528262017960909	0.282087447108604	0.16597510373444	0	0.72289156626506	0	0	0.129954515919428
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales	0	0.116822429906542	0	0.0639795265515035	0.0528262017960909	0.282087447108604	0.16597510373444	0	0.72289156626506	0	0	0.129954515919428
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Unclassified_Thermoplasmatales	0	0.116822429906542	0	0.0639795265515035	0	0.282087447108604	0.0829875518672199	0	0.72289156626506	0	0	0.129954515919428
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Unclassified_Thermoplasmatales|g__	0	0.116822429906542	0	0.0639795265515035	0	0.282087447108604	0.0829875518672199	0	0.72289156626506	0	0	0.129954515919428
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Unclassified_Thermoplasmatales|g__|s__	0	0.116822429906542	0	0.0639795265515035	0	0.282087447108604	0.0829875518672199	0	0.72289156626506	0	0	0.129954515919428
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Unclassified_Thermoplasmatales|g__|s__|t__	0	0	0	0.0639795265515035	0	0.282087447108604	0.0829875518672199	0	0	0	0	0.129954515919428
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__vadinCA11_gut_group	0	0	0	0	0.0528262017960909	0	0.0829875518672199	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__vadinCA11_gut_group|g__Unclassified_vadinCA11_gut_group	0	0	0	0	0.0528262017960909	0	0.0829875518672199	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__vadinCA11_gut_group|g__Unclassified_vadinCA11_gut_group|s__	0	0	0	0	0.0528262017960909	0	0.0829875518672199	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__vadinCA11_gut_group|g__Unclassified_vadinCA11_gut_group|s__|t__	0	0	0	0	0.0528262017960909	0	0.0829875518672199	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota	0.397614314115308	0.700934579439252	0.869565217391304	0.0639795265515035	0.528262017960909	0.705218617771509	0.497925311203319	0.0648929266709929	0.843373493975904	0.272108843537415	0.236686390532544	0.389863547758285
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__	0.397614314115308	0.700934579439252	0.869565217391304	0.0639795265515035	0.528262017960909	0.705218617771509	0.497925311203319	0.0648929266709929	0.843373493975904	0.272108843537415	0.236686390532544	0.389863547758285
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__|f__	0.397614314115308	0.700934579439252	0.869565217391304	0.0639795265515035	0.528262017960909	0.705218617771509	0.497925311203319	0.0648929266709929	0.843373493975904	0.272108843537415	0.236686390532544	0.389863547758285
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__|f__|g__	0.397614314115308	0.700934579439252	0.869565217391304	0.0639795265515035	0.528262017960909	0.705218617771509	0.497925311203319	0.0648929266709929	0.843373493975904	0.272108843537415	0.236686390532544	0.389863547758285
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__|f__|g__|s__	0.397614314115308	0.700934579439252	0.869565217391304	0.0639795265515035	0.528262017960909	0.705218617771509	0.497925311203319	0.0648929266709929	0.843373493975904	0.272108843537415	0.236686390532544	0.389863547758285
k__Archaea|p__Euryarchaeota|c__Unclassified_Euryarchaeota|o__|f__|g__|s__|t__	0	0	0	0.0639795265515035	0.528262017960909	0.705218617771509	0.497925311203319	0.0648929266709929	0	0	0.236686390532544	0.389863547758285
k__Archaea|p__Nanoarchaeota	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0.136054421768707	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0.136054421768707	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0.136054421768707	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis	0	0	0	0.0639795265515035	0.0528262017960909	0	0	0	0	0.136054421768707	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Nanoarchaeum	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Nanoarchaeum|s__Unclassified_Nanoarchaeum	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Nanoarchaeum|s__Unclassified_Nanoarchaeum|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Unclassified_Family_Incertae_Sedis	0	0	0	0.0639795265515035	0	0	0	0	0	0.136054421768707	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Unclassified_Family_Incertae_Sedis|s__	0	0	0	0.0639795265515035	0	0	0	0	0	0.136054421768707	0	0
k__Archaea|p__Nanoarchaeota|c__Class_Incertae_Sedis|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Unclassified_Family_Incertae_Sedis|s__|t__	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Archaea|p__Thaumarchaeota	2.78330019880716	1.28504672897196	0.36231884057971	0.127959053103007	0.369783412572636	0.493653032440056	0.33195020746888	0.259571706683971	3.01204819277108	0.54421768707483	0.355029585798817	0.454840805717999
k__Archaea|p__Thaumarchaeota|c__Marine_Group_I	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Archaea|p__Thaumarchaeota|c__Marine_Group_I|o__Unclassified_Marine_Group_I	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Archaea|p__Thaumarchaeota|c__Marine_Group_I|o__Unclassified_Marine_Group_I|f__	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Archaea|p__Thaumarchaeota|c__Marine_Group_I|o__Unclassified_Marine_Group_I|f__|g__	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Archaea|p__Thaumarchaeota|c__Marine_Group_I|o__Unclassified_Marine_Group_I|f__|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Archaea|p__Thaumarchaeota|c__Marine_Group_I|o__Unclassified_Marine_Group_I|f__|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0.0649772579597141
k__Archaea|p__Thaumarchaeota|c__Unclassified_Thaumarchaeota	2.78330019880716	1.28504672897196	0.36231884057971	0.127959053103007	0.369783412572636	0.493653032440056	0.33195020746888	0.259571706683971	3.01204819277108	0.54421768707483	0.355029585798817	0.389863547758285
k__Archaea|p__Thaumarchaeota|c__Unclassified_Thaumarchaeota|o__	2.78330019880716	1.28504672897196	0.36231884057971	0.127959053103007	0.369783412572636	0.493653032440056	0.33195020746888	0.259571706683971	3.01204819277108	0.54421768707483	0.355029585798817	0.389863547758285
k__Archaea|p__Thaumarchaeota|c__Unclassified_Thaumarchaeota|o__|f__	2.78330019880716	1.28504672897196	0.36231884057971	0.127959053103007	0.369783412572636	0.493653032440056	0.33195020746888	0.259571706683971	3.01204819277108	0.54421768707483	0.355029585798817	0.389863547758285
k__Archaea|p__Thaumarchaeota|c__Unclassified_Thaumarchaeota|o__|f__|g__	2.78330019880716	1.28504672897196	0.36231884057971	0.127959053103007	0.369783412572636	0.493653032440056	0.33195020746888	0.259571706683971	3.01204819277108	0.54421768707483	0.355029585798817	0.389863547758285
k__Archaea|p__Thaumarchaeota|c__Unclassified_Thaumarchaeota|o__|f__|g__|s__	2.78330019880716	1.28504672897196	0.36231884057971	0.127959053103007	0.369783412572636	0.493653032440056	0.33195020746888	0.259571706683971	3.01204819277108	0.54421768707483	0.355029585798817	0.389863547758285
k__Archaea|p__Thaumarchaeota|c__Unclassified_Thaumarchaeota|o__|f__|g__|s__|t__	0	0	0	0.127959053103007	0.369783412572636	0.493653032440056	0.33195020746888	0.259571706683971	0	0	0.355029585798817	0.389863547758285
k__Archaea|p__Unclassified_Archaea	0.497017892644135	0.700934579439252	0.072463768115942	0.255918106206014	0.264131008980454	0	0.16597510373444	0.45425048669695	0.843373493975904	0	0.355029585798817	0
k__Archaea|p__Unclassified_Archaea|c__	0.497017892644135	0.700934579439252	0.072463768115942	0.255918106206014	0.264131008980454	0	0.16597510373444	0.45425048669695	0.843373493975904	0	0.355029585798817	0
k__Archaea|p__Unclassified_Archaea|c__|o__	0.497017892644135	0.700934579439252	0.072463768115942	0.255918106206014	0.264131008980454	0	0.16597510373444	0.45425048669695	0.843373493975904	0	0.355029585798817	0
k__Archaea|p__Unclassified_Archaea|c__|o__|f__	0.497017892644135	0.700934579439252	0.072463768115942	0.255918106206014	0.264131008980454	0	0.16597510373444	0.45425048669695	0.843373493975904	0	0.355029585798817	0
k__Archaea|p__Unclassified_Archaea|c__|o__|f__|g__	0.497017892644135	0.700934579439252	0.072463768115942	0.255918106206014	0.264131008980454	0	0.16597510373444	0.45425048669695	0.843373493975904	0	0.355029585798817	0
k__Archaea|p__Unclassified_Archaea|c__|o__|f__|g__|s__	0.497017892644135	0.700934579439252	0.072463768115942	0.255918106206014	0.264131008980454	0	0.16597510373444	0.45425048669695	0.843373493975904	0	0.355029585798817	0
k__Archaea|p__Unclassified_Archaea|c__|o__|f__|g__|s__|t__	0	0	0	0.255918106206014	0.264131008980454	0	0.16597510373444	0.45425048669695	0	0	0.355029585798817	0
k__Bacteria	91.948310139165	93.107476635514	93.9130434782609	92.0665387076136	88.8536714210248	87.5176304654443	94.6887966804979	92.1479558728099	90.9638554216867	94.1496598639456	88.9349112426035	89.2787524366472
k__Bacteria|p__Acidobacteria	1.49105367793241	0.934579439252336	0.144927536231884	0.191938579654511	0.105652403592182	0.282087447108604	0.33195020746888	0.194678780012979	1.32530120481928	1.63265306122449	0.177514792899408	0.129954515919428
k__Bacteria|p__Acidobacteria|c__Acidobacteria	1.49105367793241	0.934579439252336	0.072463768115942	0.191938579654511	0.0528262017960909	0.141043723554302	0.33195020746888	0.129785853341986	1.32530120481928	1.63265306122449	0.177514792899408	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales	0.099403578528827	0	0	0.0639795265515035	0	0	0	0.0648929266709929	0	0.272108843537415	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae	0.099403578528827	0	0	0.0639795265515035	0	0	0	0.0648929266709929	0	0.272108843537415	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium	0	0	0	0	0	0	0	0.0648929266709929	0	0.272108843537415	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium|s__Acidobacterium_capsulatum	0	0	0	0	0	0	0	0	0	0.272108843537415	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium|s__Unclassified_Acidobacterium	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium|s__Unclassified_Acidobacterium|t__	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Unclassified_Acidobacteriaceae	0.099403578528827	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Unclassified_Acidobacteriaceae|s__	0.099403578528827	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Acidobacteriales|f__Acidobacteriaceae|g__Unclassified_Acidobacteriaceae|s__|t__	0	0	0	0.0639795265515035	0	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Candidatus_Solibacter	0.298210735586481	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Candidatus_Solibacter|f__Unclassified_Candidatus_Solibacter	0.298210735586481	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Candidatus_Solibacter|f__Unclassified_Candidatus_Solibacter|g__	0.298210735586481	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Candidatus_Solibacter|f__Unclassified_Candidatus_Solibacter|g__|s__	0.298210735586481	0	0	0	0	0	0	0	0	0.136054421768707	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__DA023	0.795228628230616	0.350467289719626	0.072463768115942	0.127959053103007	0	0.141043723554302	0.33195020746888	0.0648929266709929	0.963855421686747	0.816326530612245	0.118343195266272	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__DA023|f__Unclassified_DA023	0.795228628230616	0.350467289719626	0.072463768115942	0.127959053103007	0	0.141043723554302	0.33195020746888	0.0648929266709929	0.963855421686747	0.816326530612245	0.118343195266272	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__DA023|f__Unclassified_DA023|g__	0.795228628230616	0.350467289719626	0.072463768115942	0.127959053103007	0	0.141043723554302	0.33195020746888	0.0648929266709929	0.963855421686747	0.816326530612245	0.118343195266272	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__DA023|f__Unclassified_DA023|g__|s__	0.795228628230616	0.350467289719626	0.072463768115942	0.127959053103007	0	0.141043723554302	0.33195020746888	0.0648929266709929	0.963855421686747	0.816326530612245	0.118343195266272	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__DA023|f__Unclassified_DA023|g__|s__|t__	0	0	0	0.127959053103007	0	0.141043723554302	0.33195020746888	0.0648929266709929	0	0	0.118343195266272	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Order_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Bryobacter	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Bryobacter|s__Unclassified_Bryobacter	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Order_Incertae_Sedis|f__Family_Incertae_Sedis|g__Bryobacter|s__Unclassified_Bryobacter|t__	0	0	0	0	0	0	0	0	0	0	0.0591715976331361	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Unclassified_Acidobacteria	0.298210735586481	0.58411214953271	0	0	0.0528262017960909	0	0	0	0.36144578313253	0.408163265306122	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Unclassified_Acidobacteria|f__	0.298210735586481	0.58411214953271	0	0	0.0528262017960909	0	0	0	0.36144578313253	0.408163265306122	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Unclassified_Acidobacteria|f__|g__	0.298210735586481	0.58411214953271	0	0	0.0528262017960909	0	0	0	0.36144578313253	0.408163265306122	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Unclassified_Acidobacteria|f__|g__|s__	0.298210735586481	0.58411214953271	0	0	0.0528262017960909	0	0	0	0.36144578313253	0.408163265306122	0	0
k__Bacteria|p__Acidobacteria|c__Acidobacteria|o__Unclassified_Acidobacteria|f__|g__|s__|t__	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae	0	0	0	0	0.0528262017960909	0.141043723554302	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Acanthopleuribacterales	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Acanthopleuribacterales|f__Acanthopleuribacteraceae	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Acanthopleuribacterales|f__Acanthopleuribacteraceae|g__Acanthopleuribacter	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Acanthopleuribacterales|f__Acanthopleuribacteraceae|g__Acanthopleuribacter|s__Unclassified_Acanthopleuribacter	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Acanthopleuribacterales|f__Acanthopleuribacteraceae|g__Acanthopleuribacter|s__Unclassified_Acanthopleuribacter|t__	0	0	0	0	0	0.141043723554302	0	0	0	0	0	0.0649772579597141
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales|f__Holophagaceae	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales|f__Holophagaceae|g__Holophaga	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales|f__Holophagaceae|g__Holophaga|s__Holophaga_foetida_DSM_6591	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Holophagales|f__Holophagaceae|g__Holophaga|s__Holophaga_foetida_DSM_6591|t__Unclassified_Holophaga_foetida_DSM_6591	0	0	0	0	0.0528262017960909	0	0	0	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Unclassified_Acidobacteria	0	0	0.072463768115942	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Unclassified_Acidobacteria|o__	0	0	0.072463768115942	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Unclassified_Acidobacteria|o__|f__	0	0	0.072463768115942	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Unclassified_Acidobacteria|o__|f__|g__	0	0	0.072463768115942	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Unclassified_Acidobacteria|o__|f__|g__|s__	0	0	0.072463768115942	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Acidobacteria|c__Unclassified_Acidobacteria|o__|f__|g__|s__|t__	0	0	0	0	0	0	0	0.0648929266709929	0	0	0	0
k__Bacteria|p__Actinobacteria	2.38568588469185	2.57009345794392	1.66666666666667	1.72744721689059	1.743264659271	1.55148095909732	2.32365145228216	1.68721609344581	3.6144578313253	3.6734693877551	1.36094674556213	1.88434048083171
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	0.198807157057654	0.58411214953271	0.144927536231884	0.319897632757518	0.369783412572636	0.352609308885755	0.497925311203319	0.324464633354964	1.08433734939759	0.272108843537415	0.0591715976331361	0.779727095516569
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	0.198807157057654	0.58411214953271	0.144927536231884	0.319897632757518	0.369783412572636	0.352609308885755	0.497925311203319	0.324464633354964	1.08433734939759	0.272108843537415	0.0591715976331361	0.779727095516569
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	0	0.233644859813084	0.072463768115942	0.0639795265515035	0.0528262017960909	0.211565585331453	0.16597510373444	0.259571706683971	0.72289156626506	0.272108843537415	0.0591715976331361	0.194931773879142
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Acidimicrobium	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Acidimicrobium|s__Unclassified_Acidimicrobium	0	0	0	0	0	0	0.0829875518672199	0	0	0	0	0
