Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__desulfurococcaceae|g__thermosphaera|s__thermosphaera_aggregans	5.73767082121848e-05	8.15797982314044e-05	0.000150389508827864	0.000149351143955087	5.3488321092531e-05	6.55002384208679e-05	0.000199662490526015	7.02740688685875e-05	7.05968647226408e-05	9.88522267946869e-05	0.000193768282844854	0.000131889842965358
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae	0.000315571895167016	0.000598251853696965	0.000300779017655728	0.000298702287910174	0.000347674087101452	0.000294751072893905	0.000439257479157233	0.000351370344342937	0.000105895297083961	0.000362458164913852	0.000516715420919611	0.000296752146672057
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__hyperthermus	5.73767082121848e-05	5.43865321542696e-05	3.7597377206966e-05	0.000112013357966315	0.000106976642185062	6.55002384208679e-05	0.000119797494315609	3.51370344342937e-05	0	9.88522267946869e-05	0.00022606299665233	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__hyperthermus|s__hyperthermus_butylicus	5.73767082121848e-05	5.43865321542696e-05	3.7597377206966e-05	0.000112013357966315	0.000106976642185062	6.55002384208679e-05	0.000119797494315609	3.51370344342937e-05	0	9.88522267946869e-05	0.00022606299665233	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrodictium	0.000172130124636554	0.000353512459002752	0.000112792131620898	0.000112013357966315	0.000133720802731328	9.82503576313018e-05	0.000159729992420812	0.000140548137737175	3.52984323613204e-05	9.88522267946869e-05	0.00022606299665233	6.59449214826792e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrodictium|s__pyrodictium_delaneyi	0.000172130124636554	0.000353512459002752	0.000112792131620898	0.000112013357966315	0.000133720802731328	9.82503576313018e-05	0.000159729992420812	0.000140548137737175	3.52984323613204e-05	9.88522267946869e-05	0.00022606299665233	6.59449214826792e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrolobus	8.60650623182772e-05	0.000190352862539944	0.000150389508827864	7.46755719775436e-05	0.000106976642185062	0.000131000476841736	0.000159729992420812	0.000175685172171469	7.05968647226408e-05	0.000164753711324478	6.45894276149514e-05	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__desulfurococcales|f__pyrodictiaceae|g__pyrolobus|s__pyrolobus_fumarii	8.60650623182772e-05	0.000190352862539944	0.000150389508827864	7.46755719775436e-05	0.000106976642185062	0.000131000476841736	0.000159729992420812	0.000175685172171469	7.05968647226408e-05	0.000164753711324478	6.45894276149514e-05	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales	2.86883541060924e-05	5.43865321542696e-05	0.00018798688603483	3.73377859887718e-05	0.000160464963277593	9.82503576313018e-05	0.000119797494315609	0.000140548137737175	0	3.29507422648956e-05	6.45894276149514e-05	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae	2.86883541060924e-05	5.43865321542696e-05	0.00018798688603483	3.73377859887718e-05	0.000160464963277593	9.82503576313018e-05	0.000119797494315609	0.000140548137737175	0	3.29507422648956e-05	6.45894276149514e-05	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae|g__fervidicoccus	2.86883541060924e-05	5.43865321542696e-05	0.00018798688603483	3.73377859887718e-05	0.000160464963277593	9.82503576313018e-05	0.000119797494315609	0.000140548137737175	0	3.29507422648956e-05	6.45894276149514e-05	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__fervidicoccales|f__fervidicoccaceae|g__fervidicoccus|s__fervidicoccus_fontis	2.86883541060924e-05	5.43865321542696e-05	0.00018798688603483	3.73377859887718e-05	0.000160464963277593	9.82503576313018e-05	0.000119797494315609	0.000140548137737175	0	3.29507422648956e-05	6.45894276149514e-05	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales	0.00123359922656197	0.00111492390916253	0.00319577706259211	0.0043685209606863	0.00468022809559647	0.00301301096735992	0.00283520736546941	0.00414617006324666	0.00127074356500753	0.00112032523700645	0.00468273350208398	0.0031653562311686
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae	0.00123359922656197	0.00111492390916253	0.00319577706259211	0.0043685209606863	0.00468022809559647	0.00301301096735992	0.00283520736546941	0.00414617006324666	0.00127074356500753	0.00112032523700645	0.00468273350208398	0.0031653562311686
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus	0.000459013665697478	0.000271932660771348	0.00109032393900202	0.0011948091516407	0.00139069634840581	0.00108075393394432	0.000798649962104059	0.00144061841180604	0.000282387458890563	0.000296556680384061	0.00151785154895136	0.000692421675568132
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_ambivalens	0	2.71932660771348e-05	0	7.46755719775436e-05	8.02324816387966e-05	6.55002384208679e-05	0.000119797494315609	0.000140548137737175	7.05968647226408e-05	6.59014845297913e-05	9.68841414224271e-05	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_brierleyi	0	5.43865321542696e-05	0.000263181640448762	0.000298702287910174	0.000347674087101452	0.000262000953683471	0.000239594988631218	0.000175685172171469	0	3.29507422648956e-05	0.000258357710459806	0.000362697068154736
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_hospitalis	8.60650623182772e-05	0	3.7597377206966e-05	7.46755719775436e-05	8.02324816387966e-05	0.000131000476841736	3.9932498105203e-05	0.000105411103302881	0	0	0.000161473569037379	6.59449214826792e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_manzaensis	0.00011475341642437	0.000108773064308539	0.000413571149276626	0.000261364501921402	0.000267441605462655	0.000294751072893905	7.98649962104059e-05	0.000491918482080112	0.000141193729445282	9.88522267946869e-05	0.00045212599330466	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sp._hs-5	5.73767082121848e-05	2.71932660771348e-05	0.00018798688603483	3.73377859887718e-05	0.000320929926555186	0.000131000476841736	0.000159729992420812	0.000175685172171469	0	6.59014845297913e-05	0.000193768282844854	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__acidianus|s__acidianus_sulfidivorans	0.00011475341642437	0	7.51947544139321e-05	0.000186688929943859	0.00024069744491639	0.000131000476841736	0.000159729992420812	0.000316233309908644	3.52984323613204e-05	3.29507422648956e-05	0.000161473569037379	6.59449214826792e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera	0.000200818478742647	0.000135966330385674	0.00037597377206966	0.000597404575820348	0.000508139050379045	0.000327501192104339	0.000359392482946827	0.000456781447645819	0.000317685891251884	0.000164753711324478	0.000581304848534563	0.000560531832602773
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_cuprina	0	8.15797982314044e-05	3.7597377206966e-05	0.000112013357966315	8.02324816387966e-05	6.55002384208679e-05	0	7.02740688685875e-05	3.52984323613204e-05	3.29507422648956e-05	9.68841414224271e-05	0.000131889842965358
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_hakonensis	2.86883541060924e-05	5.43865321542696e-05	0.000112792131620898	0.000261364501921402	8.02324816387966e-05	3.27501192104339e-05	7.98649962104059e-05	0.000245959241040056	3.52984323613204e-05	6.59014845297913e-05	0.000161473569037379	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_prunae	2.86883541060924e-05	0	7.51947544139321e-05	3.73377859887718e-05	5.3488321092531e-05	6.55002384208679e-05	0	3.51370344342937e-05	3.52984323613204e-05	0	0.000129178855229903	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_sedula	2.86883541060924e-05	0	0.000112792131620898	3.73377859887718e-05	0.000160464963277593	6.55002384208679e-05	7.98649962104059e-05	3.51370344342937e-05	7.05968647226408e-05	6.59014845297913e-05	0.000129178855229903	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__metallosphaera|s__metallosphaera_tengchongensis	0.00011475341642437	0	3.7597377206966e-05	0.000149351143955087	0.000133720802731328	9.82503576313018e-05	7.98649962104059e-05	3.51370344342937e-05	0.000105895297083961	0	6.45894276149514e-05	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus	0.000200818478742647	8.15797982314044e-05	0.000300779017655728	0.000709417933786664	0.000508139050379045	0.000425751549735641	0.00039932498105203	0.000808151791988756	0.000141193729445282	9.88522267946869e-05	0.000516715420919611	0.000527559371861434
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus|s__saccharolobus_caldissimus	0.00011475341642437	0	0.000112792131620898	0.000186688929943859	0.00024069744491639	9.82503576313018e-05	0.000119797494315609	0.000351370344342937	3.52984323613204e-05	6.59014845297913e-05	0.000193768282844854	0.000296752146672057
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus|s__saccharolobus_shibatae	0	0	0.000112792131620898	0.000336040073898946	0.000106976642185062	0.000196500715262604	0.000119797494315609	0.000245959241040056	0.000105895297083961	0	0.000129178855229903	0.000197834764448038
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__saccharolobus|s__saccharolobus_solfataricus	8.60650623182772e-05	5.43865321542696e-05	7.51947544139321e-05	0.000186688929943859	0.000160464963277593	9.82503576313018e-05	0.000159729992420812	0.000175685172171469	0	3.29507422648956e-05	0.000193768282844854	3.29724607413396e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__stygiolobus	5.73767082121848e-05	5.43865321542696e-05	0.00018798688603483	0.000560066789831577	0.000401162408193983	0.00016375059605217	3.9932498105203e-05	0.000175685172171469	0	0	0.000290652424267281	0.000164862303706698
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__stygiolobus|s__stygiolobus_azoricus	2.86883541060924e-05	0	7.51947544139321e-05	0.000336040073898946	8.02324816387966e-05	0.000131000476841736	3.9932498105203e-05	0.000105411103302881	0	0	9.68841414224271e-05	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__stygiolobus|s__stygiolobus_caldivivus	2.86883541060924e-05	5.43865321542696e-05	0.000112792131620898	0.000224026715932631	0.000320929926555186	3.27501192104339e-05	0	7.02740688685875e-05	0	0	0.000193768282844854	6.59449214826792e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfodiicoccus	0	0.000135966330385674	3.7597377206966e-05	0.000112013357966315	8.02324816387966e-05	9.82503576313018e-05	0.000119797494315609	3.51370344342937e-05	0.000105895297083961	0.000131802969059583	3.22947138074757e-05	0.000197834764448038
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfodiicoccus|s__sulfodiicoccus_acidiphilus	0	0.000135966330385674	3.7597377206966e-05	0.000112013357966315	8.02324816387966e-05	9.82503576313018e-05	0.000119797494315609	3.51370344342937e-05	0.000105895297083961	0.000131802969059583	3.22947138074757e-05	0.000197834764448038
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus	0.000229506832848739	0.000190352862539944	0.000639155412518423	0.000746755719775436	0.000748836495295435	0.000556752026577377	0.000559054973472842	0.000667603654251581	0.000247089026529243	0.000329507422648956	0.00103343084183922	0.000758366597050811
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_acidocaldarius	0	0	0.00018798688603483	0.000186688929943859	8.02324816387966e-05	0.000196500715262604	7.98649962104059e-05	0.000140548137737175	3.52984323613204e-05	0.000131802969059583	0.00022606299665233	3.29724607413396e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_islandicus	2.86883541060924e-05	0.000135966330385674	0.000112792131620898	0.000186688929943859	0.000320929926555186	0.000131000476841736	0.000159729992420812	0.000245959241040056	0	3.29507422648956e-05	0.000484420707112136	0.000296752146672057
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_sp._a20	0.00011475341642437	2.71932660771348e-05	7.51947544139321e-05	0.000149351143955087	0.000187209123823859	9.82503576313018e-05	0.000119797494315609	0.000140548137737175	7.05968647226408e-05	6.59014845297913e-05	0.00022606299665233	0.000131889842965358
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_sp._e11-6	0	0	0	0.000149351143955087	0	3.27501192104339e-05	3.9932498105203e-05	7.02740688685875e-05	0	0	3.22947138074757e-05	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfolobus|s__sulfolobus_sp._e5-1-f	0	0	7.51947544139321e-05	0	5.3488321092531e-05	0	0.000159729992420812	3.51370344342937e-05	0	0	0	0.000131889842965358
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfuracidifex	2.86883541060924e-05	2.71932660771348e-05	7.51947544139321e-05	0.000112013357966315	0.00024069744491639	9.82503576313018e-05	0.000159729992420812	0.000105411103302881	7.05968647226408e-05	0	0.000129178855229903	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfuracidifex|s__sulfuracidifex_tepidarius	2.86883541060924e-05	2.71932660771348e-05	7.51947544139321e-05	0.000112013357966315	0.00024069744491639	9.82503576313018e-05	0.000159729992420812	0.000105411103302881	7.05968647226408e-05	0	0.000129178855229903	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfurisphaera	2.86883541060924e-05	0.000135966330385674	0.000263181640448762	0.000261364501921402	0.000561627371471576	0.00016375059605217	0.000239594988631218	0.00028109627547435	0.000105895297083961	6.59014845297913e-05	0.000387536565689709	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfurisphaera|s__sulfurisphaera_ohwakuensis	0	0	0	3.73377859887718e-05	0.000106976642185062	6.55002384208679e-05	7.98649962104059e-05	0.000105411103302881	0	6.59014845297913e-05	3.22947138074757e-05	6.59449214826792e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__sulfolobales|f__sulfolobaceae|g__sulfurisphaera|s__sulfurisphaera_tokodaii	0	0	0.00018798688603483	0.000149351143955087	0.000133720802731328	3.27501192104339e-05	7.98649962104059e-05	0.000140548137737175	7.05968647226408e-05	0	0.000161473569037379	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales	0.000516390373909663	0.000271932660771348	0.000676752789725389	0.000485391217854033	0.000588371532017842	0.000294751072893905	0.000519122475367638	0.000421644413211525	0.000670670214865088	0.000296556680384061	0.00045212599330466	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae	0.000516390373909663	0.000271932660771348	0.000676752789725389	0.000485391217854033	0.000588371532017842	0.000294751072893905	0.000519122475367638	0.000421644413211525	0.000670670214865088	0.000296556680384061	0.00045212599330466	0.000230807225189377
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__infirmifilum	0.000172130124636554	0.000163159596462809	0.000300779017655728	0.000186688929943859	0.000267441605462655	0.000131000476841736	0.000119797494315609	0.000386507378777231	0.000388282755974524	0	0.000129178855229903	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__infirmifilum|s__infirmifilum_lucidum	5.73767082121848e-05	8.15797982314044e-05	0.00018798688603483	0.000186688929943859	0.000133720802731328	0.000131000476841736	3.9932498105203e-05	0.000245959241040056	0.000282387458890563	0	6.45894276149514e-05	9.89173822240188e-05
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__infirmifilum|s__infirmifilum_uzonense	0.00011475341642437	8.15797982314044e-05	0.000112792131620898	0	0.000133720802731328	0	7.98649962104059e-05	0.000140548137737175	7.05968647226408e-05	0	6.45894276149514e-05	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__thermofilum	0.000315571895167016	0.000108773064308539	0.000338376394862694	0.000298702287910174	0.000320929926555186	0.00016375059605217	0.00039932498105203	3.51370344342937e-05	0.000282387458890563	0.000296556680384061	0.000322947138074757	0.000131889842965358
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__thermofilum|s__thermofilum_adornatum	2.86883541060924e-05	2.71932660771348e-05	0.000112792131620898	7.46755719775436e-05	8.02324816387966e-05	6.55002384208679e-05	0.000279527486736421	0	7.05968647226408e-05	0	0.000193768282844854	0
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermofilales|f__thermofilaceae|g__thermofilum|s__thermofilum_pendens	0.000286883541060924	8.15797982314044e-05	0.000225584263241796	0.000224026715932631	0.00024069744491639	9.82503576313018e-05	0.000119797494315609	3.51370344342937e-05	0.000211790594167922	0.000296556680384061	0.000129178855229903	0.000131889842965358
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermoproteales	0.00218031491206302	0.00263774680948207	0.00172947935152044	0.00190422708542736	0.00136395218785954	0.0019322570334156	0.00255567987873299	0.00144061841180604	0.0020826075093179	0.00276786235025123	0.00177620925941116	0.00201132010522172
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermoproteales|f__thermoproteaceae	0.00218031491206302	0.00263774680948207	0.00172947935152044	0.00190422708542736	0.00136395218785954	0.0019322570334156	0.00255567987873299	0.00144061841180604	0.0020826075093179	0.00276786235025123	0.00177620925941116	0.00201132010522172
k__archaea|p__crenarchaeota|c__thermoprotei|o__thermoproteales|f__thermoproteaceae|g__caldivirga	2.86883541060924e-05	8.15797982314044e-05	7.51947544139321e-05	3.73377859887718e-05	8.02324816387966e-05	3.27501192104339e-05	7.98649962104059e-05	3.51370344342937e-05	0	6.59014845297913e-05	0.000129178855229903	0
