Taxa	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lessievirus	0.000167402099222324	0.000156927153871963	0.000123472781996681	0.000129650999298725	0.000227325564569597	0.000206163009518134	0.000219121706263645	0.000186716057372674	0.000341799223655887	0.000188622287232215	0.000288726352349321
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lessievirus|s__lessievirus_bcep22	3.72004664938498e-05	3.01782988215314e-05	3.36743950900038e-05	2.72949472207841e-05	5.2459745669907e-05	4.12326019036268e-05	2.52832737996513e-05	2.15441604660777e-05	6.83598447311774e-05	1.64019380201926e-05	0.000102658258613092
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lessievirus|s__lessievirus_bcepil02	5.58006997407747e-05	3.62139585858377e-05	2.24495967266692e-05	2.04712104155881e-05	4.37164547249225e-05	2.74884012690845e-05	4.21387896660855e-05	2.15441604660777e-05	4.97162507135836e-05	4.10048450504815e-05	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lessievirus|s__lessievirus_bcepmigl	1.86002332469249e-05	3.01782988215314e-05	4.48991934533384e-05	2.72949472207841e-05	1.7486581889969e-05	4.12326019036268e-05	5.47804265659111e-05	2.15441604660777e-05	4.97162507135836e-05	4.10048450504815e-05	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lessievirus|s__lessievirus_dc1	3.10003887448749e-05	3.62139585858377e-05	0	2.72949472207841e-05	4.37164547249225e-05	5.4976802538169e-05	3.37110317328684e-05	4.30883209321555e-05	5.59307820527815e-05	3.28038760403852e-05	3.84968469799095e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lidleunavirus	0	0	1.12247983633346e-05	0	0	0	4.21387896660855e-06	1.43627736440518e-05	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lidleunavirus|s__lidleunavirus_ldl1	0	0	1.12247983633346e-05	0	0	0	4.21387896660855e-06	1.43627736440518e-05	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liebevirus	5.58006997407747e-05	1.81069792929188e-05	3.36743950900038e-05	6.82373680519603e-06	8.7432909449845e-06	1.37442006345423e-05	8.4277579332171e-06	2.87255472881037e-05	6.21453133919794e-06	8.2009690100963e-06	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liebevirus|s__arthrobacter_virus_liebe	5.58006997407747e-05	1.81069792929188e-05	3.36743950900038e-05	6.82373680519603e-06	8.7432909449845e-06	1.37442006345423e-05	8.4277579332171e-06	2.87255472881037e-05	6.21453133919794e-06	8.2009690100963e-06	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liefievirus	0.000117801477230524	6.63922574073691e-05	0.000134697580360015	9.55323152727444e-05	0.000139892655119752	8.24652038072535e-05	9.27053372653881e-05	3.59069341101296e-05	8.07889074095733e-05	9.02106591110592e-05	7.6993693959819e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liefievirus|s__liefievirus_grizzly	6.20007774897497e-06	1.20713195286126e-05	2.24495967266692e-05	0	2.62298728349535e-05	1.37442006345423e-05	8.4277579332171e-06	0	0	8.2009690100963e-06	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liefievirus|s__liefievirus_paito	1.24001554979499e-05	3.62139585858377e-05	3.36743950900038e-05	6.82373680519603e-06	8.7432909449845e-06	1.37442006345423e-05	1.26416368998256e-05	1.43627736440518e-05	1.86435940175938e-05	8.2009690100963e-06	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liefievirus|s__liefievirus_taheera	1.86002332469249e-05	0	1.12247983633346e-05	4.77661576363722e-05	8.7432909449845e-06	1.37442006345423e-05	2.94971527662598e-05	0	1.24290626783959e-05	8.2009690100963e-06	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liefievirus|s__mycobacterium_virus_halo	6.20007774897497e-06	0	0	6.82373680519603e-06	8.7432909449845e-06	0	0	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__liefievirus|s__mycobacterium_virus_liefie	6.20007774897497e-06	0	1.12247983633346e-05	0	8.7432909449845e-06	1.37442006345423e-05	1.26416368998256e-05	0	6.21453133919794e-06	1.64019380201926e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lietduovirus	6.20007774897497e-06	6.03565976430628e-06	0	1.36474736103921e-05	0	0	0	7.18138682202592e-06	1.24290626783959e-05	1.64019380201926e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lietduovirus|s__lietduovirus_liet2	6.20007774897497e-06	6.03565976430628e-06	0	1.36474736103921e-05	0	0	0	7.18138682202592e-06	1.24290626783959e-05	1.64019380201926e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lightbulbvirus	6.20007774897497e-06	1.20713195286126e-05	2.24495967266692e-05	6.82373680519603e-06	8.7432909449845e-06	1.37442006345423e-05	1.68555158664342e-05	2.15441604660777e-05	1.24290626783959e-05	4.92058140605778e-05	3.20807058165913e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lightbulbvirus|s__lightbulbvirus_cba41	0	0	0	0	0	0	4.21387896660855e-06	7.18138682202592e-06	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus	0.000136401710477449	0.000193141112457801	0.000123472781996681	0.000143298472909117	0.000148635946064737	0.000164930407614507	9.27053372653881e-05	7.18138682202592e-05	0.00018022140883674	9.84116281211555e-05	0.000102658258613092
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_danzina	0	0	0	0	0	0	1.26416368998256e-05	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_goby	0	6.03565976430628e-06	1.12247983633346e-05	0	1.7486581889969e-05	1.37442006345423e-05	8.4277579332171e-06	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_hydra	0	1.20713195286126e-05	0	0	0	0	4.21387896660855e-06	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_izzy	6.20007774897497e-06	1.20713195286126e-05	0	0	8.7432909449845e-06	0	0	0	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_lannister	1.24001554979499e-05	1.20713195286126e-05	0	0	1.7486581889969e-05	2.74884012690845e-05	0	2.15441604660777e-05	3.72871880351877e-05	1.64019380201926e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_lika	6.20007774897497e-06	1.20713195286126e-05	0	1.36474736103921e-05	0	0	0	7.18138682202592e-06	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_lorelei	6.20007774897497e-06	1.20713195286126e-05	1.12247983633346e-05	0	0	0	4.21387896660855e-06	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_nanodon	1.86002332469249e-05	1.20713195286126e-05	0	1.36474736103921e-05	0	2.74884012690845e-05	4.21387896660855e-06	7.18138682202592e-06	1.24290626783959e-05	2.46029070302889e-05	3.20807058165913e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_sujidade	0	0	0	2.72949472207841e-05	0	1.37442006345423e-05	8.4277579332171e-06	0	1.24290626783959e-05	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_werner	1.24001554979499e-05	1.20713195286126e-05	1.12247983633346e-05	6.82373680519603e-06	8.7432909449845e-06	0	1.68555158664342e-05	7.18138682202592e-06	1.24290626783959e-05	2.46029070302889e-05	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_yasdnil	6.20007774897497e-06	2.41426390572251e-05	1.12247983633346e-05	6.82373680519603e-06	1.7486581889969e-05	0	0	0	6.21453133919794e-06	0	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__likavirus|s__likavirus_zemlya	6.20007774897497e-06	0	0	6.82373680519603e-06	0	0	4.21387896660855e-06	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lilbeanievirus	3.72004664938498e-05	2.41426390572251e-05	0	2.72949472207841e-05	6.12030366148915e-05	2.74884012690845e-05	1.68555158664342e-05	5.02697077541814e-05	3.72871880351877e-05	4.10048450504815e-05	5.1329129306546e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lilbeanievirus|s__lilbeanievirus_lilbeanie	3.72004664938498e-05	2.41426390572251e-05	0	2.72949472207841e-05	6.12030366148915e-05	2.74884012690845e-05	1.68555158664342e-05	5.02697077541814e-05	3.72871880351877e-05	4.10048450504815e-05	5.1329129306546e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lillamyvirus	0	0	0	0	0	0	4.21387896660855e-06	7.18138682202592e-06	6.21453133919794e-06	8.2009690100963e-06	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lilmcdreamyvirus	8.68010884856496e-05	3.01782988215314e-05	3.36743950900038e-05	7.50611048571563e-05	3.4973163779938e-05	9.62094044417958e-05	7.58498213989539e-05	1.43627736440518e-05	1.86435940175938e-05	4.92058140605778e-05	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lilmcdreamyvirus|s__lilmcdreamyvirus_lilmcdreamy	8.68010884856496e-05	3.01782988215314e-05	3.36743950900038e-05	7.50611048571563e-05	3.4973163779938e-05	9.62094044417958e-05	7.58498213989539e-05	1.43627736440518e-05	1.86435940175938e-05	4.92058140605778e-05	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__limdunavirus	0	6.03565976430628e-06	1.12247983633346e-05	0	0	0	4.21387896660855e-06	0	0	8.2009690100963e-06	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__limdunavirus|s__limdunavirus_ldg	0	6.03565976430628e-06	0	0	0	0	0	0	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__limdunavirus|s__limdunavirus_ln12	0	0	1.12247983633346e-05	0	0	0	0	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__llyrvirus	1.86002332469249e-05	1.20713195286126e-05	1.12247983633346e-05	6.82373680519603e-06	0	1.37442006345423e-05	5.47804265659111e-05	8.6176641864311e-05	0.000174006877497542	0.000164019380201926	0.00010907439977641
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__llyrvirus|s__llyrvirus_ssks1	1.86002332469249e-05	1.20713195286126e-05	1.12247983633346e-05	6.82373680519603e-06	0	1.37442006345423e-05	5.47804265659111e-05	8.6176641864311e-05	0.000174006877497542	0.000164019380201926	0.00010907439977641
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lokivirus	6.20007774897497e-06	0	3.36743950900038e-05	0	1.7486581889969e-05	0	4.21387896660855e-06	0	6.21453133919794e-06	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lokivirus|s__lokivirus_imeab3	6.20007774897497e-06	0	0	0	0	0	0	0	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lokivirus|s__lokivirus_loki	0	0	3.36743950900038e-05	0	1.7486581889969e-05	0	4.21387896660855e-06	0	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lomovskayavirus	1.86002332469249e-05	1.81069792929188e-05	0	6.82373680519603e-06	1.7486581889969e-05	1.37442006345423e-05	1.26416368998256e-05	2.87255472881037e-05	1.86435940175938e-05	8.2009690100963e-06	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lomovskayavirus|s__lomovskayavirus_bt1	6.20007774897497e-06	1.81069792929188e-05	0	0	8.7432909449845e-06	0	4.21387896660855e-06	7.18138682202592e-06	1.86435940175938e-05	8.2009690100963e-06	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lomovskayavirus|s__lomovskayavirus_c31	1.24001554979499e-05	0	0	6.82373680519603e-06	8.7432909449845e-06	1.37442006345423e-05	8.4277579332171e-06	2.15441604660777e-05	0	0	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__loughboroughvirus	0	0	1.12247983633346e-05	0	1.7486581889969e-05	0	8.4277579332171e-06	7.18138682202592e-06	0	2.46029070302889e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__loughboroughvirus|s__rosemountvirus_zcse2	0	0	1.12247983633346e-05	0	1.7486581889969e-05	0	4.21387896660855e-06	7.18138682202592e-06	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__loughboroughvirus|s__salmonella_phage_se4	0	0	0	0	0	0	4.21387896660855e-06	0	0	1.64019380201926e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lubbockvirus	6.20007774897497e-06	0	0	0	0	0	4.21387896660855e-06	0	0	8.2009690100963e-06	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lubbockvirus|s__lubbockvirus_cd119	6.20007774897497e-06	0	0	0	0	0	4.21387896660855e-06	0	0	8.2009690100963e-06	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luchadorvirus	2.48003109958999e-05	1.81069792929188e-05	1.12247983633346e-05	2.04712104155881e-05	4.37164547249225e-05	1.37442006345423e-05	2.10693948330427e-05	7.18138682202592e-05	2.48581253567918e-05	3.28038760403852e-05	4.49129881432278e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luchadorvirus|s__lucadorvirus_gail	6.20007774897497e-06	6.03565976430628e-06	0	1.36474736103921e-05	2.62298728349535e-05	0	8.4277579332171e-06	2.15441604660777e-05	6.21453133919794e-06	8.2009690100963e-06	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luchadorvirus|s__lucadorvirus_jeeves	6.20007774897497e-06	0	0	0	1.7486581889969e-05	1.37442006345423e-05	8.4277579332171e-06	1.43627736440518e-05	1.86435940175938e-05	0	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luchadorvirus|s__lucadorvirus_luchador	6.20007774897497e-06	6.03565976430628e-06	1.12247983633346e-05	0	0	0	0	2.15441604660777e-05	0	8.2009690100963e-06	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luckybarnesvirus	1.24001554979499e-05	1.81069792929188e-05	1.12247983633346e-05	1.36474736103921e-05	8.7432909449845e-06	1.37442006345423e-05	1.26416368998256e-05	0	6.21453133919794e-06	1.64019380201926e-05	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luckybarnesvirus|s__luckybarnesvirus_luckybarnes	1.24001554979499e-05	1.81069792929188e-05	1.12247983633346e-05	1.36474736103921e-05	8.7432909449845e-06	1.37442006345423e-05	1.26416368998256e-05	0	6.21453133919794e-06	1.64019380201926e-05	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luckytenvirus	2.48003109958999e-05	1.81069792929188e-05	0	4.09424208311762e-05	1.7486581889969e-05	0	0	1.43627736440518e-05	1.86435940175938e-05	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__luckytenvirus|s__luckytenvirus_lucky10	2.48003109958999e-05	1.81069792929188e-05	0	4.09424208311762e-05	1.7486581889969e-05	0	0	1.43627736440518e-05	1.86435940175938e-05	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lughvirus	0	0	0	0	8.7432909449845e-06	1.37442006345423e-05	0	0	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lughvirus|s__lughvirus_lugh	0	0	0	0	8.7432909449845e-06	1.37442006345423e-05	0	0	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lwoffvirus	0	0	0	0	0	0	0	0	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__lwoffvirus|s__lwoffvirus_tp21	0	0	0	0	0	0	0	0	0	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__macdonaldcampvirus	6.20007774897497e-06	0	0	6.82373680519603e-06	0	0	4.21387896660855e-06	7.18138682202592e-06	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__macdonaldcampvirus|s__macdonaldcampvirus_sb28	6.20007774897497e-06	0	0	0	0	0	4.21387896660855e-06	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__macdonaldcampvirus|s__macdonaldcampvirus_viiie1	0	0	0	0	0	0	0	7.18138682202592e-06	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__machinavirus	6.20007774897497e-06	7.84635769359816e-05	6.73487901800076e-05	3.41186840259801e-05	1.7486581889969e-05	2.74884012690845e-05	0.000117988611065039	7.18138682202592e-05	9.94325014271671e-05	9.02106591110592e-05	3.84968469799095e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__machinavirus|s__erwinia_phage_vb_eamm_caitlin	6.20007774897497e-06	3.01782988215314e-05	3.36743950900038e-05	1.36474736103921e-05	0	1.37442006345423e-05	2.10693948330427e-05	2.15441604660777e-05	1.24290626783959e-05	4.10048450504815e-05	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__machinavirus|s__erwinia_phage_vb_eamm_chrisdb	0	3.01782988215314e-05	1.12247983633346e-05	2.04712104155881e-05	0	0	5.89943055325197e-05	1.43627736440518e-05	6.83598447311774e-05	3.28038760403852e-05	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__machinavirus|s__machinavirus_machina	0	1.81069792929188e-05	2.24495967266692e-05	0	1.7486581889969e-05	1.37442006345423e-05	3.79249106994769e-05	2.87255472881037e-05	1.24290626783959e-05	1.64019380201926e-05	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__maenadvirus	1.24001554979499e-05	1.81069792929188e-05	0	0	8.7432909449845e-06	0	4.21387896660855e-06	7.18138682202592e-06	1.24290626783959e-05	8.2009690100963e-06	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__maenadvirus|s__maenadvirus_maenad	6.20007774897497e-06	6.03565976430628e-06	0	0	8.7432909449845e-06	0	0	0	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__maenadvirus|s__maenadvirus_p1	0	1.20713195286126e-05	0	0	0	0	0	7.18138682202592e-06	0	0	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__maenadvirus|s__maenadvirus_satyr	6.20007774897497e-06	0	0	0	0	0	4.21387896660855e-06	0	6.21453133919794e-06	0	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__magadivirus	0	0	0	0	0	0	0	7.18138682202592e-06	0	0	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__magadivirus|s__magadivirus_mgbh1	0	0	0	0	0	0	0	7.18138682202592e-06	0	0	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__majavirus	3.10003887448749e-05	1.81069792929188e-05	1.12247983633346e-05	3.41186840259801e-05	1.7486581889969e-05	1.37442006345423e-05	1.26416368998256e-05	2.15441604660777e-05	6.21453133919794e-06	8.2009690100963e-06	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__majavirus|s__majavirus_maja	3.10003887448749e-05	1.81069792929188e-05	1.12247983633346e-05	3.41186840259801e-05	1.7486581889969e-05	1.37442006345423e-05	1.26416368998256e-05	2.15441604660777e-05	6.21453133919794e-06	8.2009690100963e-06	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manhattanvirus	6.20007774897497e-06	1.81069792929188e-05	0	6.82373680519603e-06	2.62298728349535e-05	0	2.10693948330427e-05	7.18138682202592e-06	3.10726566959897e-05	3.28038760403852e-05	3.20807058165913e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manhattanvirus|s__manhattanvirus_drmanhattan	6.20007774897497e-06	1.81069792929188e-05	0	6.82373680519603e-06	2.62298728349535e-05	0	2.10693948330427e-05	7.18138682202592e-06	3.10726566959897e-05	3.28038760403852e-05	3.20807058165913e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manovirus	4.96006219917998e-05	3.62139585858377e-05	1.12247983633346e-05	4.09424208311762e-05	3.4973163779938e-05	1.37442006345423e-05	2.10693948330427e-05	2.87255472881037e-05	2.48581253567918e-05	1.64019380201926e-05	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manovirus|s__manovirus_mano	4.96006219917998e-05	3.62139585858377e-05	1.12247983633346e-05	4.09424208311762e-05	3.4973163779938e-05	1.37442006345423e-05	2.10693948330427e-05	2.87255472881037e-05	2.48581253567918e-05	1.64019380201926e-05	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manuelvirus	3.72004664938498e-05	1.20713195286126e-05	6.73487901800076e-05	3.41186840259801e-05	8.7432909449845e-06	1.37442006345423e-05	3.37110317328684e-05	3.59069341101296e-05	6.83598447311774e-05	4.10048450504815e-05	4.49129881432278e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manuelvirus|s__manuelvirus_jxy1	0	1.20713195286126e-05	1.12247983633346e-05	1.36474736103921e-05	0	1.37442006345423e-05	4.21387896660855e-06	7.18138682202592e-06	3.72871880351877e-05	8.2009690100963e-06	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manuelvirus|s__manuelvirus_manuel	1.86002332469249e-05	0	1.12247983633346e-05	6.82373680519603e-06	0	0	8.4277579332171e-06	2.15441604660777e-05	0	2.46029070302889e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__manuelvirus|s__manuelvirus_wrighton	1.86002332469249e-05	0	3.36743950900038e-05	1.36474736103921e-05	0	0	1.68555158664342e-05	7.18138682202592e-06	1.86435940175938e-05	8.2009690100963e-06	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__mapvirus	6.20007774897497e-06	1.20713195286126e-05	1.12247983633346e-05	0	1.7486581889969e-05	0	4.21387896660855e-06	0	1.24290626783959e-05	8.2009690100963e-06	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__mapvirus|s__mapvirus_ff47	6.20007774897497e-06	6.03565976430628e-06	0	0	8.7432909449845e-06	0	0	0	6.21453133919794e-06	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__mapvirus|s__mapvirus_muddy	0	6.03565976430628e-06	0	0	0	0	4.21387896660855e-06	0	0	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__mardecavirus	6.20007774897497e-06	1.20713195286126e-05	0	1.36474736103921e-05	8.7432909449845e-06	2.74884012690845e-05	1.68555158664342e-05	1.43627736440518e-05	3.72871880351877e-05	1.64019380201926e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__mardecavirus|s__mardecavirus_mar10	0	0	0	0	8.7432909449845e-06	1.37442006345423e-05	4.21387896660855e-06	7.18138682202592e-06	1.24290626783959e-05	0	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__mardecavirus|s__mardecavirus_ssp002	6.20007774897497e-06	1.20713195286126e-05	0	1.36474736103921e-05	0	1.37442006345423e-05	1.26416368998256e-05	7.18138682202592e-06	2.48581253567918e-05	1.64019380201926e-05	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marfavirus	2.48003109958999e-05	6.03565976430628e-05	3.36743950900038e-05	4.77661576363722e-05	2.62298728349535e-05	1.37442006345423e-05	1.26416368998256e-05	1.43627736440518e-05	4.35017193743856e-05	1.64019380201926e-05	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marfavirus|s__marfavirus_f48	1.86002332469249e-05	4.2249618350144e-05	1.12247983633346e-05	4.09424208311762e-05	1.7486581889969e-05	1.37442006345423e-05	0	7.18138682202592e-06	3.72871880351877e-05	8.2009690100963e-06	0
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marfavirus|s__marfavirus_marfa	6.20007774897497e-06	1.81069792929188e-05	1.12247983633346e-05	0	8.7432909449845e-06	0	1.26416368998256e-05	7.18138682202592e-06	6.21453133919794e-06	8.2009690100963e-06	2.5664564653273e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marthavirus	9.30011662346246e-05	7.24279171716753e-05	0.000101023185270011	6.82373680519603e-05	0.000131149364174768	8.24652038072535e-05	6.32081844991282e-05	0.000100539415508363	8.07889074095733e-05	5.74067830706741e-05	5.77452704698643e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marthavirus|s__marthavirus_barretlemon	1.86002332469249e-05	6.03565976430628e-06	3.36743950900038e-05	2.72949472207841e-05	8.7432909449845e-06	0	2.10693948330427e-05	2.87255472881037e-05	1.86435940175938e-05	1.64019380201926e-05	1.92484234899548e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marthavirus|s__marthavirus_beans	2.48003109958999e-05	0	1.12247983633346e-05	0	8.7432909449845e-06	1.37442006345423e-05	4.21387896660855e-06	7.18138682202592e-06	6.21453133919794e-06	8.2009690100963e-06	1.28322823266365e-05
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marthavirus|s__marthavirus_brent	0	1.20713195286126e-05	0	6.82373680519603e-06	2.62298728349535e-05	2.74884012690845e-05	1.26416368998256e-05	7.18138682202592e-06	1.24290626783959e-05	0	6.41614116331825e-06
k__viruses|k__heunggongvirae|p__uroviricota|c__caudoviricetes|g__marthavirus|s__marthavirus_jawnski	0	6.03565976430628e-06	0	0	0	0	4.21387896660855e-06	0	0	0	0
