ID	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0.11276	0.04569	0.28202	0.0	1.10184	0.0	0.0	0.0	2.19353	0.43465	1.06265	0.0	0.0	0.0	0.23516	0.33966	0.04644	0.01708	0.1615	0.03125	0.0	0.0	0.3466	0.09575	0.11779	0.0	0.0	0.0	0.0	0.14626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80282	1.84963	1.61904	0.63642	0.0	0.03408	0.01374	0.03572	0.02768	0.14904	0.0153	0.02272	0.21119	0.12184	0.10879	0.4695	0.23171	0.01279	0.08131	0.00247	0.28181	0.15185	0.02507	0.0087	0.24526	0.0	0.13668	0.5229	0.01854	0.12009	0.23364	0.55589	0.0	0.04179	0.0499	0.2153	0.01452	0.0589	0.19858	0.11272	0.3998	0.19593	0.14161	0.08418	0.01122	0.03951	0.0	0.0	0.0	0.13144	0.593	0.03165	2.03484	0.22308	0.15332	0.34333	0.19421	0.0	0.0	0.1469	0.78529	0.20372	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	0.11276	0.04569	0.28202	0.0	1.09736	0.0	0.0	0.0	2.17645	0.43292	1.04822	0.0	0.0	0.0	0.23516	0.33781	0.04644	0.01708	0.1615	0.03125	0.0	0.0	0.32563	0.09239	0.11086	0.0	0.0	0.0	0.0	0.1407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80126	0.28867	0.04475	0.0	0.0	0.03408	0.01374	0.03541	0.02768	0.1294	0.0153	0.02272	0.19543	0.11672	0.10391	0.38875	0.20666	0.01279	0.07791	0.00247	0.24487	0.14061	0.02507	0.0087	0.24526	0.0	0.13668	0.49519	0.01854	0.12009	0.23208	0.47112	0.0	0.04179	0.0499	0.21118	0.01452	0.0589	0.19858	0.11272	0.38513	0.17989	0.13327	0.081	0.01122	0.03951	0.0	0.0	0.0	0.1246	0.54628	0.02921	1.94312	0.21796	0.14217	0.34205	0.19421	0.0	0.0	0.12252	0.65941	0.20372	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0.0	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.01708	0.00174	0.01444	0.0	0.0	0.0	0.0	0.00185	0.0	0.0	0.0	0.0	0.0	0.0	0.02098	0.00336	0.00693	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	1.56096	1.57429	0.63642	0.0	0.0	0.0	0.00031	0.0	0.01964	0.0	0.0	0.01576	0.00511	0.00488	0.08075	0.02505	0.0	0.00339	0.0	0.03694	0.01124	0.0	0.0	0.0	0.0	0.0	0.02772	0.0	0.0	0.00157	0.08477	0.0	0.0	0.0	0.00413	0.0	0.0	0.0	0.0	0.01466	0.01604	0.00834	0.00318	0.0	0.0	0.0	0.0	0.0	0.00684	0.04672	0.00243	0.09172	0.00513	0.01115	0.00129	0.0	0.0	0.0	0.02438	0.12589	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia|t__GCF_000185705	0.0	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.01708	0.00174	0.01444	0.0	0.0	0.0	0.0	0.00185	0.0	0.0	0.0	0.0	0.0	0.0	0.02098	0.00336	0.00693	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	1.56096	1.57429	0.63642	0.0	0.0	0.0	0.00031	0.0	0.01964	0.0	0.0	0.01576	0.00511	0.00488	0.08075	0.02505	0.0	0.00339	0.0	0.03694	0.01124	0.0	0.0	0.0	0.0	0.0	0.02772	0.0	0.0	0.00157	0.08477	0.0	0.0	0.0	0.00413	0.0	0.0	0.0	0.0	0.01466	0.01604	0.00834	0.00318	0.0	0.0	0.0	0.0	0.0	0.00684	0.04672	0.00243	0.09172	0.00513	0.01115	0.00129	0.0	0.0	0.0	0.02438	0.12589	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.2739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175	0.0	0.0	0.00888	0.01468	0.00689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05435	0.02103	0.01523	0.01065	0.02059	0.01008	0.0647	0.06176	0.03265	0.0	0.0	0.0	0.00396	0.01288	0.00225	0.0114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01728	0.27472	0.45453	0.0	0.0	0.0	0.0	0.0	0.0	0.0927	0.0	0.0	0.0	0.0	1.10032	1.6512	0.0	0.0	0.0	0.0	0.0	0.0	0.80039	0.0	0.0	0.0	0.0	0.0	0.0	0.08158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01229	0.0	0.0	0.17043	1.39777	0.0	0.0	0.0	1.57726
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	0.2739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175	0.0	0.0	0.00888	0.01468	0.00689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02103	0.0	0.01065	0.02059	0.01008	0.01237	0.06176	0.03265	0.0	0.0	0.0	0.00396	0.01288	0.00225	0.0114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0927	0.0	0.0	0.0	0.0	0.02328	0.08793	0.0	0.0	0.0	0.0	0.0	0.0	0.00831	0.0	0.0	0.0	0.0	0.0	0.0	0.08158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01229	0.0	0.0	0.17043	1.39777	0.0	0.0	0.0	1.57726
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans|t__Desulfovibrio_desulfuricans_unclassified	0.2739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175	0.0	0.0	0.00888	0.01468	0.00689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02103	0.0	0.01065	0.02059	0.01008	0.01237	0.06176	0.03265	0.0	0.0	0.0	0.00396	0.01288	0.00225	0.0114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0927	0.0	0.0	0.0	0.0	0.02328	0.08793	0.0	0.0	0.0	0.0	0.0	0.0	0.00831	0.0	0.0	0.0	0.0	0.0	0.0	0.08158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01229	0.0	0.0	0.17043	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans|t__GCF_000420465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39777	0.0	0.0	0.0	1.57726
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05435	0.0	0.01523	0.0	0.0	0.0	0.05232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27472	0.45453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07705	1.56327	0.0	0.0	0.0	0.0	0.0	0.0	0.79208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger|t__GCF_000156375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05435	0.0	0.01523	0.0	0.0	0.0	0.05232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27472	0.45453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07705	1.56327	0.0	0.0	0.0	0.0	0.0	0.0	0.79208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.01465
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.01465
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.01465
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.01465
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.01465
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus|t__GCF_000017725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.01465
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis|t__GCF_000017585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.26403	0.0	0.07612	0.0	0.09084	0.6994	0.0	0.01481	1.19327	1.38685	0.0029	0.08684	0.24411	0.06582	0.07507	0.1612	0.91771	0.09966	0.12515	0.37892	0.0	0.01146	0.1189	0.29699	0.0315	0.26035	0.19874	0.04372	0.0	0.03838	0.05942	0.00035	1.26122	1.01657	4.57712	0.0	0.07601	0.00679	5.36581	0.78151	7.70076	0.17403	0.01953	0.00224	0.03655	0.0178	0.0	0.11041	0.12704	0.07722	0.06491	1.14332	0.13484	0.0	0.06987	0.14379	0.08697	0.0	0.42772	0.03017	0.15588	0.20374	0.15907	1.09909	10.16205	0.17145	0.18753	0.27802	0.01625	0.04615	0.14248	0.25435	1.16575	0.15564	0.34479	0.18054	4.51402	2.06284	0.46872	0.51801	0.12133	0.03067	0.27288	0.0	0.0	0.0	0.25094	0.0	0.13257	0.0	0.1635	0.10762	0.0033	0.00506	5.16024	11.95467	0.34174	0.18034	0.60601	4.58996
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.06303	0.0	0.03037	0.0	0.03122	0.55273	0.0	0.01481	1.14912	1.30409	0.0	0.06132	0.07074	0.05159	0.07507	0.0	0.03431	0.01839	0.0	0.01176	0.0	0.01069	0.11246	0.12629	0.0315	0.0	0.14352	0.01685	0.0	0.01857	0.05942	0.0	1.12597	1.01657	1.62897	0.0	0.07601	0.0	5.36581	0.78151	7.70076	0.17403	0.01909	0.0	0.03655	0.0	0.0	0.11041	0.10615	0.07722	0.06491	1.14332	0.13484	0.0	0.06987	0.14379	0.0	0.0	0.42772	0.0	0.0	0.18783	0.0	1.09909	10.16205	0.04043	0.0	0.15951	0.0	0.04615	0.02102	0.25435	1.16446	0.0	0.05894	0.03676	4.43561	0.22303	0.46872	0.00836	0.0	0.0	0.03154	0.0	0.0	0.0	0.00919	0.0	0.09241	0.0	0.0	0.00222	0.0033	0.00506	2.98908	4.83527	0.0	0.0	0.60601	3.07413
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.06303	0.0	0.03037	0.0	0.03122	0.55273	0.0	0.01481	1.14912	1.30409	0.0	0.06132	0.07074	0.05159	0.07507	0.0	0.03431	0.01839	0.0	0.01176	0.0	0.01069	0.11246	0.12629	0.0315	0.0	0.14352	0.01685	0.0	0.01857	0.05942	0.0	1.12597	1.01657	1.62897	0.0	0.07601	0.0	5.36581	0.78151	7.70076	0.17403	0.01909	0.0	0.03655	0.0	0.0	0.11041	0.10615	0.07722	0.06491	1.14332	0.13484	0.0	0.06987	0.14379	0.0	0.0	0.42772	0.0	0.0	0.18783	0.0	1.09909	10.16205	0.04043	0.0	0.15951	0.0	0.04615	0.02102	0.25435	1.16446	0.0	0.05894	0.03676	4.43561	0.22303	0.46872	0.00836	0.0	0.0	0.03154	0.0	0.0	0.0	0.00919	0.0	0.09241	0.0	0.0	0.00222	0.0033	0.00506	2.98908	4.83527	0.0	0.0	0.60601	3.07413
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03148	0.0	0.0	0.0	0.0687
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02772	0.0	0.0	0.0	0.06141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii|t__Citrobacter_freundii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02772	0.0	0.0	0.0	0.06141
