ID	reSRR9697535_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697569_taxonomic_profile
#SampleID	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis	Metaphlan2_Analysis
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_unclassified	0.51515	1.11824	0.0	0.74442	1.1296	0.0	0.0	8.60034	0.0	13.55557	0.0	0.78515	2.34149	0.0	0.0	0.0	0.0	2.20127	2.06716	6.2921	0.0	0.0	0.0	0.0	0.0	0.0	0.17326	0.33543	1.33755	1.23754	6.87021	0.26377	1.61672	9.24461
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_venetianus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.82157	0.0	0.0	0.22185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01182	0.41202	0.0	0.0	0.0	0.0	0.0	0.50172	0.0	0.0	0.0	2.11628	0.39131
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_venetianus|t__Acinetobacter_venetianus_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.82157	0.0	0.0	0.22185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01182	0.41202	0.0	0.0	0.0	0.0	0.0	0.50172	0.0	0.0	0.0	2.11628	0.39131
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter	0.0	0.0	0.01724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_cryohalolentis	0.0	0.0	0.01724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_cryohalolentis|t__GCF_000013905	0.0	0.0	0.01724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	3.95773	1.23485	1.13568	7.21638	1.34169	26.44188	0.0	19.06843	6.72784	6.63541	7.0987	3.85128	5.17796	0.0	3.65112	0.69778	6.37935	21.17097	12.43412	5.9313	12.70235	5.29024	7.3196	6.60956	4.70407	0.0	2.63583	5.45966	12.39558	8.52206	5.48281	0.42068	21.95091	9.52824
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio	0.0	0.09342	0.0	0.41151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84156	0.0	0.21307	0.27634	0.77181	0.0	0.0	0.0	0.0	0.0	0.76297	0.0	0.0	0.0	0.0	0.0	0.65585	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio|s__Cellvibrio_unclassified	0.0	0.09342	0.0	0.41151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84156	0.0	0.21307	0.27634	0.77181	0.0	0.0	0.0	0.0	0.0	0.76297	0.0	0.0	0.0	0.0	0.0	0.65585	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	3.95773	1.14143	1.13568	6.80487	1.34169	26.44188	0.0	19.06843	6.72784	6.63541	7.0987	3.85128	5.17796	0.0	3.65112	0.69778	4.53779	21.17097	12.22105	5.65496	11.93054	5.29024	7.3196	6.60956	4.70407	0.0	1.87285	5.45966	12.39558	8.52206	5.48281	0.42068	21.29506	9.52824
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa|t__Pseudomonas_aeruginosa_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fulva	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28094	0.0	0.0	0.0	0.0	0.0	0.0111
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fulva|t__GCF_000213805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28094	0.0	0.0	0.0	0.0	0.0	0.0111
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mendocina	0.50536	0.0	0.0	1.40683	0.0	11.35417	0.0	4.66111	0.0	0.0	0.0	0.21977	0.0	0.0	0.06279	0.0	1.12191	0.58969	1.53436	0.0243	0.42092	0.06343	0.35492	0.0	0.0	0.0	0.11386	0.0	0.01916	0.0	0.0	0.0	3.3313	0.01194
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mendocina|t__Pseudomonas_mendocina_unclassified	0.50536	0.0	0.0	1.40683	0.0	11.35417	0.0	4.66111	0.0	0.0	0.0	0.21977	0.0	0.0	0.06279	0.0	1.12191	0.58969	1.53436	0.0243	0.42092	0.06343	0.35492	0.0	0.0	0.0	0.11386	0.0	0.01916	0.0	0.0	0.0	3.3313	0.01194
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mosselii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39627	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mosselii|t__GCF_000498975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39627	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_psychrotolerans	0.0	0.04974	0.06646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55255	0.0	0.0	0.0	0.0	0.0	0.0	0.10241	0.0	0.0	0.0	0.0	0.0	0.45502	0.0	0.0	0.0	0.47568	0.0	0.0	0.0	0.0	0.0	0.52584
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_psychrotolerans|t__GCF_000236825	0.0	0.04974	0.06646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55255	0.0	0.0	0.0	0.0	0.0	0.0	0.10241	0.0	0.0	0.0	0.0	0.0	0.45502	0.0	0.0	0.0	0.47568	0.0	0.0	0.0	0.0	0.0	0.52584
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida	0.32766	0.07779	0.08014	1.21268	0.0	0.0	0.0	0.30331	0.65404	0.10182	0.37467	0.91087	1.06852	0.0	3.58833	0.0	2.66848	7.16947	0.0	0.53112	2.02029	1.35694	2.19605	0.0	0.0343	0.0	0.3641	1.33142	8.68205	0.24474	0.0	0.0	1.09546	0.66842
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__GCF_000497385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33142	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__Pseudomonas_putida_unclassified	0.32766	0.07779	0.08014	1.21268	0.0	0.0	0.0	0.30331	0.65404	0.10182	0.37467	0.91087	1.06852	0.0	3.58833	0.0	2.66848	7.16947	0.0	0.53112	2.02029	1.35694	2.19605	0.0	0.0343	0.0	0.3641	0.0	8.68205	0.24474	0.0	0.0	1.09546	0.66842
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_stutzeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19097	0.0	0.0	0.0	0.0	0.0	0.0	0.03325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_stutzeri|t__Pseudomonas_stutzeri_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19097	0.0	0.0	0.0	0.0	0.0	0.0	0.03325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_unclassified	3.1247	1.0139	0.98909	4.18536	1.34169	15.08771	0.0	13.92103	6.0738	6.53359	6.17148	2.72065	4.10944	0.0	0.0	0.69778	0.7474	11.9665	10.68669	5.09954	9.48933	3.86988	4.76863	6.15454	4.63652	0.0	1.3949	3.37162	3.2981	8.27731	5.48281	0.42068	16.86831	8.31094
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05936	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05936	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05936	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_aminisulfidivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05936	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_aminisulfidivorans|t__GCF_000214595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05936	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05189
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05189
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05189
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_cholerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_cholerae|t__Vibrio_cholerae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_furnissii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05189
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_furnissii|t__Vibrio_furnissii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05189
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	4.20968	0.19355	0.31743	7.90323	0.23445	5.71858	0.69238	2.88792	2.89391	0.89769	0.72452	7.70417	10.70984	0.0	17.57172	0.8752	13.52791	7.2548	9.49506	6.02201	3.36001	4.66005	3.04865	0.0	2.99891	0.99578	6.81289	8.69482	8.66219	0.56239	4.62665	0.03123	2.63517	1.87011
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Sinobacteraceae	0.62314	0.0	0.0	2.29164	0.0	0.60257	0.0	0.29487	0.8323	0.0	0.13971	1.66754	3.36296	0.0	1.63399	0.0	9.33274	0.0	3.77965	0.0	0.0	0.20824	1.50123	0.0	0.74065	0.99578	2.20105	0.27733	0.30669	0.0	2.37397	0.0	1.28061	0.09823
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Sinobacteraceae|g__Sinobacteraceae_unclassified	0.62314	0.0	0.0	2.29164	0.0	0.60257	0.0	0.29487	0.8323	0.0	0.13971	1.66754	3.36296	0.0	1.63399	0.0	9.33274	0.0	3.77965	0.0	0.0	0.20824	1.50123	0.0	0.74065	0.99578	2.20105	0.27733	0.30669	0.0	2.37397	0.0	1.28061	0.09823
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	3.58654	0.19355	0.31743	5.61159	0.23445	5.11601	0.69238	2.59305	2.06161	0.89769	0.58481	6.03663	7.34689	0.0	15.93773	0.8752	4.19517	7.2548	5.7154	6.02201	3.36001	4.45182	1.54742	0.0	2.25826	0.0	4.61184	8.41749	8.3555	0.56239	2.25269	0.03123	1.35456	1.77188
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Dyella	0.10613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17465	0.11397	0.0	0.0	0.0	0.0	0.0	0.0	0.28808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Dyella|s__Dyella_ginsengisoli	0.10613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17465	0.11397	0.0	0.0	0.0	0.0	0.0	0.0	0.28808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Dyella|s__Dyella_ginsengisoli|t__GCF_000334915	0.10613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17465	0.11397	0.0	0.0	0.0	0.0	0.0	0.0	0.28808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas	0.35571	0.0	0.0374	1.65591	0.07336	2.59502	0.69238	1.84749	0.29785	0.09316	0.30768	0.72308	0.90707	0.0	0.57631	0.0	0.9312	0.0	0.0	0.43474	1.40692	0.0	0.09065	0.0	0.50174	0.0	0.43321	0.02145	0.20937	0.0	1.07929	0.03123	0.05121	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas_unclassified	0.35571	0.0	0.0374	1.65591	0.07336	2.59502	0.69238	1.84749	0.29785	0.09316	0.30768	0.72308	0.90707	0.0	0.57631	0.0	0.9312	0.0	0.0	0.43474	1.40692	0.0	0.09065	0.0	0.50174	0.0	0.43321	0.02145	0.20937	0.0	1.07929	0.03123	0.05121	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter	0.43949	0.10664	0.0	2.06818	0.0	0.4	0.0	0.17747	0.06846	0.0	0.03551	0.04776	0.82914	0.0	0.14682	0.38339	1.45404	0.0	2.17163	3.95729	0.68811	0.15876	0.20621	0.0	1.06269	0.0	1.78914	0.01695	0.01861	0.0	0.0	0.0	0.10105	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter|s__Rhodanobacter_thiooxydans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter|s__Rhodanobacter_thiooxydans|t__GCF_000264375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter|s__Rhodanobacter_unclassified	0.43949	0.10664	0.0	2.06818	0.0	0.4	0.0	0.17747	0.06846	0.0	0.03551	0.04776	0.82914	0.0	0.14682	0.38339	1.45404	0.0	2.17163	3.95729	0.68811	0.15876	0.20621	0.0	1.00803	0.0	1.78914	0.01695	0.01861	0.0	0.0	0.0	0.10105	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rudaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rudaea|s__Rudaea_cellulosilytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rudaea|s__Rudaea_cellulosilytica|t__GCF_000378125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	2.6852	0.08691	0.28003	1.88751	0.16108	2.12099	0.0	0.56809	1.69529	0.7372	0.24161	5.19636	5.61067	0.0	15.19172	0.4918	1.80993	7.2548	3.36912	1.51601	1.26498	4.29306	1.25057	0.0	0.69383	0.0	2.08155	8.34617	7.93812	0.56239	1.17339	0.0	1.2023	1.77188
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia	1.93628	0.0	0.26818	0.83125	0.16108	1.10828	0.0	0.31583	1.69529	0.47825	0.1815	2.16768	3.07492	0.0	7.2887	0.2592	1.68217	4.93418	2.19066	0.88415	0.34617	4.00908	0.97407	0.0	0.43085	0.0	1.36125	6.89154	6.16456	0.56239	0.27084	0.0	1.2023	1.51494
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia|t__Stenotrophomonas_maltophilia_unclassified	1.93628	0.0	0.26818	0.83125	0.16108	1.10828	0.0	0.31583	1.69529	0.47825	0.1815	2.16768	3.07492	0.0	7.2887	0.2592	1.68217	4.93418	2.19066	0.88415	0.34617	4.00908	0.97407	0.0	0.43085	0.0	1.36125	6.89154	6.16456	0.56239	0.27084	0.0	1.2023	1.51494
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_unclassified	0.74893	0.08691	0.01185	1.05626	0.0	1.01271	0.0	0.25226	0.0	0.25895	0.06012	3.02868	2.53575	0.0	7.90302	0.2326	0.12775	2.32063	1.17846	0.63185	0.91881	0.28398	0.27649	0.0	0.26298	0.0	0.7203	1.45462	1.77356	0.0	0.90256	0.0	0.0	0.25694
