Taxa	reSRR9697535	reSRR9697536	reSRR9697537	reSRR9697538	reSRR9697539	reSRR9697540	reSRR9697541	reSRR9697542	reSRR9697543	reSRR9697544	reSRR9697545	reSRR9697546	reSRR9697547	reSRR9697548	reSRR9697549	reSRR9697550	reSRR9697551	reSRR9697552	reSRR9697553	reSRR9697554	reSRR9697555	reSRR9697556	reSRR9697557	reSRR9697558	reSRR9697559	reSRR9697560	reSRR9697561	reSRR9697562	reSRR9697563	reSRR9697564	reSRR9697566	reSRR9697567	reSRR9697568	reSRR9697569
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__actinoplanes|s__actinoplanes_sp._or16	0.00244991237097288	0.00689473556641972	0.00241089094755303	0.00528276881397821	0.0124987454148761	0.00307486232784374	0.0515111603712225	0.00841599670573843	0.0046922852351846	0.000766161526156984	0.00802204991259397	0.00279747054078322	0.00175142042563303	0.00336480026763476	0.00407238197422562	0.00834511296005341	0.00415066865734785	0.00560099807589243	0.00353447260652538	0.00486535746966481	0.0047263856621219	0.00446945109858431	0.00177754754304839	0.00204659255311268	0.0108353533111616	0.0400011624269423	0.00685940646127508	0.00270124794594198	0.00275580599758257	0.0105936488186155	0.0120880115654625	0.100527367505241	0.00278638218401163	0.00326944213953542
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__actinoplanes|s__actinoplanes_teichomyceticus	0.00188847411929159	0.00627240789059086	0.00203944553993585	0.00618715586637121	0.0104888969059513	0.00349124993473925	0.0408040246284082	0.00772092554923771	0.00404439647886204	0.000796807987203264	0.00646339850355165	0.00236859003975722	0.00302948397947335	0.00321955709061455	0.00355654692415704	0.00721770912004619	0.00418910077454552	0.00480477776118223	0.00429075713805264	0.00363342400779455	0.00564763032507787	0.0036432798349066	0.00142594473233552	0.00259427225042452	0.00862584002075195	0.0265914660008164	0.00664505000936023	0.00221915553632628	0.00230403452256903	0.00855746696776477	0.0107057501532684	0.0952639625113521	0.00276896729536156	0.00298073245179602
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__catellatospora	0.00197779384114998	0.00435629373080201	0.00243191615930495	0.00403385336067358	0.00759973967437188	0.00307486232784374	0.013829456285659	0.00479035526777522	0.003573204656082	0.000643575681971867	0.0062060065277465	0.0022906117668434	0.00321882672819044	0.00142822457403202	0.00264704828324665	0.00727582272004657	0.00242890980689245	0.00442039554028765	0.00334926006819217	0.00347748306325401	0.00359151904833557	0.00335886021954215	0.00152361217975576	0.00230601977815513	0.00633518641176789	0.0123840255946659	0.00427283860816927	0.00207376258739455	0.00153602301504602	0.00404484773074412	0.00872721911228462	0.024528934422742	0.00167182931040698	0.0027310375867241
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__catellatospora|s__catellatospora_sp._iy07-71	0.00197779384114998	0.00435629373080201	0.00243191615930495	0.00403385336067358	0.00759973967437188	0.00307486232784374	0.013829456285659	0.00479035526777522	0.003573204656082	0.000643575681971867	0.0062060065277465	0.0022906117668434	0.00321882672819044	0.00142822457403202	0.00264704828324665	0.00727582272004657	0.00242890980689245	0.00442039554028765	0.00334926006819217	0.00347748306325401	0.00359151904833557	0.00335886021954215	0.00152361217975576	0.00230601977815513	0.00633518641176789	0.0123840255946659	0.00427283860816927	0.00207376258739455	0.00153602301504602	0.00404484773074412	0.00872721911228462	0.024528934422742	0.00167182931040698	0.0027310375867241
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__dactylosporangium	0.00281995121867191	0.00671458808131137	0.00270524391207985	0.00512485996356038	0.011531505819956	0.00336313067107909	0.0231251320570504	0.00749549706604829	0.00471191822780043	0.00121053521132804	0.00870127873763535	0.00295342708661086	0.00326616241536971	0.00331638587529469	0.0035972707438993	0.0102977299200659	0.00468871829811517	0.00642467426352366	0.00936866756402142	0.00954358580588097	0.00558087346544338	0.00459134521945479	0.00203148290634102	0.00294017521714779	0.00812651498337123	0.0200385690220438	0.00711663420357289	0.00300351223451056	0.00386264611136573	0.00808969546148824	0.00991975836986388	0.0398514949537334	0.00271672262941134	0.00466617279103146
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__dactylosporangium|s__dactylosporangium_vinaceum	0.00281995121867191	0.00671458808131137	0.00270524391207985	0.00512485996356038	0.011531505819956	0.00336313067107909	0.0231251320570504	0.00749549706604829	0.00471191822780043	0.00121053521132804	0.00870127873763535	0.00295342708661086	0.00326616241536971	0.00331638587529469	0.0035972707438993	0.0102977299200659	0.00468871829811517	0.00642467426352366	0.00936866756402142	0.00954358580588097	0.00558087346544338	0.00459134521945479	0.00203148290634102	0.00294017521714779	0.00812651498337123	0.0200385690220438	0.00711663420357289	0.00300351223451056	0.00386264611136573	0.00808969546148824	0.00991975836986388	0.0398514949537334	0.00271672262941134	0.00466617279103146
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__micromonospora	0.0312746626107006	0.0725503053663643	0.042786305915149	0.157320281066269	0.138918216626246	0.0514078545436376	0.605060098254723	0.101104674710456	0.0749194998220269	0.0212686439661179	0.124227377211515	0.0486194531617655	0.1000203070098	0.0407165039579976	0.0809725282541861	0.113170424640724	0.060676626631674	0.209598133879229	0.11260922330659	0.145399336689598	0.0622707986670524	0.0546627413148069	0.0349258791974783	0.0607924464016147	0.0832312421683989	0.237252858440141	0.0954553097760356	0.154495312760894	0.0376551524423782	0.110339043539346	0.111014563614652	0.476952521519441	0.0392357441286138	0.0421360084808861
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__micromonospora|s__micromonospora_aurantiaca	0.00267959165575158	0.00453644121591036	0.00379855492317948	0.0116565442308432	0.00958446507693512	0.00409981643712499	0.040048394542697	0.00976856760487497	0.00516347705796464	0	0.0106960665501253	0.00329458203060881	0.00941980174867496	0.00338900746380479	0.006570109585084	0.00986768928006315	0.00355881405250381	0.0145516126481519	0.00884389870541066	0.0100114086395026	0.00515362956378264	0.00334531642833432	0.00328162623332011	0.00599565142320334	0.00596069263373235	0.0198676238834671	0.00717379592408352	0.00589989282243986	0	0.00883262667733919	0.0090795602565694	0.0331484478273691	0.00311726506836302	0.0027154316576571
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__micromonospora|s__micromonospora_auratinigra	0.00182467431796417	0.00363570379036859	0.00293652124135093	0.0148147212391998	0.00604210707995517	0.002466295825458	0.0912744114853492	0.00978735331180742	0.00333760874469198	0.00107262613661978	0.00700678156358476	0.00194945682284545	0.00345550516408679	0.0018397469089226	0.00352939771099554	0.00591596448003786	0.00175250454421354	0.00513424823623472	0.00512421356055208	0.0090601688778053	0.00297735593969826	0.00161171115373192	0.00289095644363914	0.00455438906185639	0.00296474240944803	0.00894612891884607	0.00651167266150211	0.0316975759322328	0.00237180024382107	0.00797963157765846	0.00368603043251773	0.0187428568075083	0.00121904220550509	0.00131089804162757
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__micromonospora|s__micromonospora_carbonacea	0.00133979582787579	0.00293149089403594	0.00168902534407058	0.00445015851177512	0.00575319135679723	0.00192178895490234	0.0146278578856558	0.00340021295477379	0.00255228904005857	0.000796807987203264	0.00441141247421612	0.00185198398170318	0.00265079848203918	0.00186395410509264	0.00255202603718139	0.00514886496003295	0.00209070717555299	0.00477732188826119	0.00314861315166453	0.00357104762997834	0.00238989557491475	0.00261395170311143	0.0011720093690429	0.00253662175597065	0.00323312961704017	0.00852826302454753	0.00335825107999926	0.00353725740229938	0.00173932017880211	0.00412739564361645	0.00452622854581221	0.0237036618627245	0.00154992508985647	0.00224725378564726
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__micromonospora|s__micromonospora_chokoriensis	0.000905957178849345	0.00176872076288202	0.00103724377976119	0.00261267370691313	0.00418299720919973	0.0013132224525166	0.0130167975142336	0.0024984990220161	0.0014528414535718	0.000306464610462794	0.00234512689066918	0.00109169582079345	0.00104138511794397	0.00096828784680137	0.00107239391987941	0.00267322560001711	0.00129900556128109	0.00422820442984036	0.00152800344124896	0.00221436141247565	0.00154875914352017	0.0012595725823283	0.000879007026782172	0.000951233158488992	0.00199105858655562	0.0058311286158933	0.00152431254695002	0.00180019427558881	0.000948720097528426	0.00222879364755288	0.00265611016460836	0.0131860215700572	0.00102747843035429	0.00115483875095762
k__bacteria|p__actinobacteria|c__actinomycetia|o__micromonosporales|f__micromonosporaceae|g__micromonospora|s__micromonospora_coriariae	0.000931477099380313	0.00214539277719949	0.00103724377976119	0.00268445045710306	0.00414531254965739	0.00150540134800683	0.0126888825713778	0.00247971331508365	0.00164917137973015	0.000413727224124772	0.00292425883623078	0.00115992680959304	0.0021301059230672	0.00106511663148151	0.00141175908439822	0.00340545696002179	0.00146810687695081	0.0050518806174716	0.00270101618402594	0.0028381251906378	0.00217627362408438	0.00154399219769276	0.000605538174005496	0.0014700876085739	0.00262145644624878	0.00740762267165599	0.00205782193838252	0.00205654500133685	0.000926131523777749	0.00258650126999964	0.00346920511295786	0.0139562759594069	0.000957818875753999	0.00133430693522806
