Taxa	reERR5004402	reERR5004403	reERR5004404	reERR5004405	reERR5004406	reERR5004407	reERR5004408	reERR5004409	reERR5004410	reERR5004787	reERR5004789	reERR5004790	reERR5004793	reERR5004796	reERR5004798	reERR5004799	reERR5004803	reERR5004804	reERR5004806	reERR5004807
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__metamycoplasmataceae|g__metamycoplasma|s__metamycoplasma_phocicerebrale	0.000169320540376345	0.000198808276918724	0.000204090171119404	0.000452826087612791	5.03623825234475e-05	0.000278796491306329	0.000277710471559323	0.000418966618834644	0.000210499209400053	7.58632095296329e-05	0.000273824812361547	0	0	5.48487381499301e-05	0	9.10466541265075e-05	0	0	0	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__metamycoplasmataceae|g__metamycoplasma|s__metamycoplasma_salivarium	0.000270912864602153	0.000198808276918724	0.000306135256679106	0.000301884058408528	0.00020144953009379	0.000159312280746474	0.000277710471559323	0	0.000280665612533404	0.00049040146160227	0.000136912406180774	0	0	0.000274243690749651	0	9.10466541265075e-05	5.813294423016e-05	0	0	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__metamycoplasmataceae|g__mycoplasmoides	0.000491029567091402	0.000762098394855107	0.000816360684477616	0.000981123189827715	0.00020144953009379	0.000796561403732368	0.000555420943118647	0.000314224964125983	0.000736747232900184	0.000124632415655826	0.000136912406180774	0.000722808835133328	0.000517582269701769	0.000274243690749651	0.000338957772640684	9.10466541265075e-05	0.00023253177692064	0.000413515335216206	0.000488038184107525	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__metamycoplasmataceae|g__mycoplasmoides|s__mycoplasmoides_gallisepticum	0.000338641080752691	0.000397616553837447	0.000408180342238808	0.000679239131419187	5.03623825234475e-05	0.00023896842111971	0.000277710471559323	0.000314224964125983	0.000350832015666754	5.14786064665366e-05	0	0.000361404417566664	0.000517582269701769	0	0	0	0.00011626588846032	0	0.000488038184107525	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__metamycoplasmataceae|g__mycoplasmoides|s__mycoplasmoides_genitalium	1.69320540376345e-05	0.000231942989738511	0.000102045085559702	0.00018867753650533	0	0.000318624561492947	6.94276178898309e-05	0	0.000140332806266702	3.79316047648165e-05	0	0	0	5.48487381499301e-05	0	9.10466541265075e-05	5.813294423016e-05	0.000413515335216206	0	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__metamycoplasmataceae|g__mycoplasmoides|s__mycoplasmoides_pneumoniae	0.000118524378263442	0.000132538851279149	0.000306135256679106	7.54710146021319e-05	0.000151087147570342	0.00023896842111971	0.000208282853669493	0	0.000245582410966728	3.52222044244724e-05	0.000136912406180774	0.000240936278377776	0	0.00021939495259972	0.000338957772640684	0	5.813294423016e-05	0	0	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__mycoplasmoidaceae	0.000846602701881727	0.000828367820494681	0.000561247970578361	0.00147168478474157	0.00040289906018758	0.000677077193172513	0.000624848561008478	0.000523708273543305	0.000912163240733562	0.000184239223143394	0.000136912406180774	0.000120468139188888	0.000776373404552654	5.48487381499301e-05	0.000338957772640684	0.000182093308253015	5.813294423016e-05	0.00124054600564862	0.000244019092053762	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__mycoplasmoidaceae|g__malacoplasma	0.000846602701881727	0.000828367820494681	0.000561247970578361	0.00147168478474157	0.00040289906018758	0.000677077193172513	0.000624848561008478	0.000523708273543305	0.000912163240733562	0.000184239223143394	0.000136912406180774	0.000120468139188888	0.000776373404552654	5.48487381499301e-05	0.000338957772640684	0.000182093308253015	5.813294423016e-05	0.00124054600564862	0.000244019092053762	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__mycoplasmoidaceae|g__malacoplasma|s__malacoplasma_iowae	0.000355573134790325	0.000298212415378085	0.000204090171119404	0.000679239131419187	0.000151087147570342	0.000318624561492947	0.000347138089449154	0.000209483309417322	0.00038591521723343	6.23162078279128e-05	0	0	0.000517582269701769	5.48487381499301e-05	0	9.10466541265075e-05	0	0.000413515335216206	0.000244019092053762	0
k__bacteria|p__tenericutes|o__mycoplasmoidales|f__mycoplasmoidaceae|g__malacoplasma|s__malacoplasma_penetrans	0.000491029567091402	0.000530155405116596	0.000357157799458957	0.000792445653322385	0.000251811912617237	0.000358452631679566	0.000277710471559323	0.000314224964125983	0.000526248023500132	0.000121923015315481	0.000136912406180774	0.000120468139188888	0.000258791134850885	0	0.000338957772640684	9.10466541265075e-05	5.813294423016e-05	0.000827030670432413	0	0
k__bacteria|p__thermodesulfobacteria	0.00785647307346243	0.00619619129730022	0.0048981641068657	0.00728295290910573	0.00564058684262612	0.00537678947519349	0.00506821610595765	0.00481811611659841	0.00778847074780195	0.0021350074681911	0.00287516052979625	0.00228889464458887	0.00569340496671946	0.00658184857799161	0.00271166218112547	0.00209407304490967	0.00127892477306352	0.00372163801694586	0.00366028638080643	0.00207089359058434
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria	0.00785647307346243	0.00619619129730022	0.0048981641068657	0.00728295290910573	0.00564058684262612	0.00537678947519349	0.00506821610595765	0.00481811611659841	0.00778847074780195	0.0021350074681911	0.00287516052979625	0.00228889464458887	0.00569340496671946	0.00658184857799161	0.00271166218112547	0.00209407304490967	0.00127892477306352	0.00372163801694586	0.00366028638080643	0.00207089359058434
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales	0.00785647307346243	0.00619619129730022	0.0048981641068657	0.00728295290910573	0.00564058684262612	0.00537678947519349	0.00506821610595765	0.00481811611659841	0.00778847074780195	0.0021350074681911	0.00287516052979625	0.00228889464458887	0.00569340496671946	0.00658184857799161	0.00271166218112547	0.00209407304490967	0.00127892477306352	0.00372163801694586	0.00366028638080643	0.00207089359058434
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae	0.00785647307346243	0.00619619129730022	0.0048981641068657	0.00728295290910573	0.00564058684262612	0.00537678947519349	0.00506821610595765	0.00481811611659841	0.00778847074780195	0.0021350074681911	0.00287516052979625	0.00228889464458887	0.00569340496671946	0.00658184857799161	0.00271166218112547	0.00209407304490967	0.00127892477306352	0.00372163801694586	0.00366028638080643	0.00207089359058434
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__caldimicrobium	0.000677282161505382	0.000497020692296809	0.000408180342238808	0.000716974638720253	0.000503623825234475	0.000517764912426039	0.000624848561008478	0.000523708273543305	0.000491164821933456	0.000111085413954105	0.000136912406180774	0.000240936278377776	0	0.00010969747629986	0	0.000182093308253015	0.00011626588846032	0.00124054600564862	0	0.000690297863528112
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__caldimicrobium|s__caldimicrobium_thiodismutans	0.000677282161505382	0.000497020692296809	0.000408180342238808	0.000716974638720253	0.000503623825234475	0.000517764912426039	0.000624848561008478	0.000523708273543305	0.000491164821933456	0.000111085413954105	0.000136912406180774	0.000240936278377776	0	0.00010969747629986	0	0.000182093308253015	0.00011626588846032	0.00124054600564862	0	0.000690297863528112
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermodesulfatator	0.00132070021493549	0.00115971494869255	0.000612270513358212	0.00128300724823624	0.000805798120375159	0.000836389473918987	0.000694276178898309	0.000523708273543305	0.00143841126423369	0.00014088881769789	0.000547649624723095	0.000240936278377776	0.000517582269701769	0.000603336119649231	0.000338957772640684	9.10466541265075e-05	5.813294423016e-05	0.000827030670432413	0	0
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermodesulfatator|s__thermodesulfatator_indicus	0.00132070021493549	0.00115971494869255	0.000612270513358212	0.00128300724823624	0.000805798120375159	0.000836389473918987	0.000694276178898309	0.000523708273543305	0.00143841126423369	0.00014088881769789	0.000547649624723095	0.000240936278377776	0.000517582269701769	0.000603336119649231	0.000338957772640684	9.10466541265075e-05	5.813294423016e-05	0.000827030670432413	0	0
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermodesulfobacterium	0.0019133221062527	0.00145792736407064	0.00158169882617538	0.00203771739425756	0.00146050909317998	0.00139398245653164	0.000902559032567801	0.00125689985650393	0.00178924327990045	0.00034951264390438	0.000410737218542321	0.000361404417566664	0.00103516453940354	0.000767882334099022	0.00101687331792205	0.000273139962379523	0.00040693060961112	0.000827030670432413	0.000488038184107525	0.000690297863528112
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermodesulfobacterium|s__thermodesulfobacterium_commune	0.000440233404978498	0.00036448184101766	0.000204090171119404	0.000679239131419187	0.00040289906018758	0.000358452631679566	0.000208282853669493	0.000209483309417322	0.000561331225066807	9.21196115716971e-05	0.000136912406180774	0.000120468139188888	0.000776373404552654	0.00021939495259972	0	0	5.813294423016e-05	0	0.000488038184107525	0
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermodesulfobacterium|s__thermodesulfobacterium_geofontis	0.000880466809956996	0.000662694256395745	0.000816360684477616	0.000943387682526649	0.00060434859028137	0.000637249122985895	0.000416565707338985	0.000314224964125983	0.000701664031333509	4.87692061261926e-05	0	0.000240936278377776	0.000258791134850885	0.00010969747629986	0	9.10466541265075e-05	0.00011626588846032	0.000827030670432413	0	0
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermodesulfobacterium|s__thermodesulfobacterium_sp._ta1	0.000575689837279574	0.000430751266657234	0.00051022542779851	0.000415090580311725	0.000302174295140685	0.000318624561492947	0.000277710471559323	0.000733191582960628	0.000526248023500132	0.000146307618378578	0.000273824812361547	0	0	0.000383941167049511	0.00101687331792205	0.000182093308253015	0.00017439883269048	0	0	0.000690297863528112
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermosulfurimonas	0.00209957470066668	0.00149106207689043	0.00112249594115672	0.00184903985775223	0.001913770535891	0.00135415438634503	0.0018051180651356	0.00146638316592126	0.00178924327990045	0.00112981994192346	0.00123221165562696	0.000481872556755552	0.00232912021365796	0.00274243690749651	0.00135583109056274	0.000910466541265075	0.00046506355384128	0.000827030670432413	0.00292822910464515	0
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermosulfurimonas|s__thermosulfurimonas_marina	0.00209957470066668	0.00149106207689043	0.00112249594115672	0.00184903985775223	0.001913770535891	0.00135415438634503	0.0018051180651356	0.00146638316592126	0.00178924327990045	0.00112981994192346	0.00123221165562696	0.000481872556755552	0.00232912021365796	0.00274243690749651	0.00135583109056274	0.000910466541265075	0.00046506355384128	0.000827030670432413	0.00292822910464515	0
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermosulfuriphilus	0.00176093361991399	0.00132538851279149	0.00107147339837687	0.00135847826283837	0.000856160502898607	0.00119484210559855	0.000971986650457632	0.00104741654708661	0.0021400752955672	0.000392863049349885	0.000547649624723095	0.000843276974322216	0.00155274680910531	0.00131636971559832	0	0.000637326578885552	0.00023253177692064	0	0.000244019092053762	0.000690297863528112
k__bacteria|p__thermodesulfobacteria|c__thermodesulfobacteria|o__thermodesulfobacteriales|f__thermodesulfobacteriaceae|g__thermosulfuriphilus|s__thermosulfuriphilus_ammonigenes	0.00176093361991399	0.00132538851279149	0.00107147339837687	0.00135847826283837	0.000856160502898607	0.00119484210559855	0.000971986650457632	0.00104741654708661	0.0021400752955672	0.000392863049349885	0.000547649624723095	0.000843276974322216	0.00155274680910531	0.00131636971559832	0	0.000637326578885552	0.00023253177692064	0	0.000244019092053762	0.000690297863528112
k__bacteria|p__thermotogae	0.014409177986027	0.0132870198407347	0.0114800721254665	0.0176224819095978	0.0106768250949709	0.0118289368454257	0.0120804055128306	0.0139306400762519	0.0163487719300708	0.00474957879662309	0.00684562030903868	0.00614387509863329	0.00724615177582477	0.0074594283883905	0.00508436658961027	0.00455233270632538	0.00592956031147632	0.00454866868737827	0.00658851548545158	0.00483208504469679
k__bacteria|p__thermotogae|c__thermotogae	0.014409177986027	0.0132870198407347	0.0114800721254665	0.0176224819095978	0.0106768250949709	0.0118289368454257	0.0120804055128306	0.0139306400762519	0.0163487719300708	0.00474957879662309	0.00684562030903868	0.00614387509863329	0.00724615177582477	0.0074594283883905	0.00508436658961027	0.00455233270632538	0.00592956031147632	0.00454866868737827	0.00658851548545158	0.00483208504469679
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales	0.00201491443047851	0.00198808276918724	0.00173476645451493	0.00249054348187035	0.00161159624075032	0.00187191929877107	0.00145797997568645	0.00209483309417322	0.00235057450496725	0.00143869158072268	0.00150603646798851	0.00156608580945554	0.00181153794395619	0.00191970583524755	0.000338957772640684	0.0012746531577711	0.00127892477306352	0.00124054600564862	0.0019521527364301	0.00138059572705622
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales|f__kosmotogaceae	0.00201491443047851	0.00198808276918724	0.00173476645451493	0.00249054348187035	0.00161159624075032	0.00187191929877107	0.00145797997568645	0.00209483309417322	0.00235057450496725	0.00143869158072268	0.00150603646798851	0.00156608580945554	0.00181153794395619	0.00191970583524755	0.000338957772640684	0.0012746531577711	0.00127892477306352	0.00124054600564862	0.0019521527364301	0.00138059572705622
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales|f__kosmotogaceae|g__kosmotoga	0.00101592324225807	0.00096090667177383	0.000816360684477616	0.00139621377013944	0.00060434859028137	0.00119484210559855	0.000347138089449154	0.000837933237669289	0.00108757924856694	0.000316999839820252	0	0.000481872556755552	0.00129395567425442	0.000493638643349371	0	0.00036418661650603	0.0002906647211508	0.000413515335216206	0.000732057276161287	0.00138059572705622
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales|f__kosmotogaceae|g__kosmotoga|s__kosmotoga_olearia	0.000541825729204305	0.000596424830756171	0.000357157799458957	0.000830181160623451	0.000251811912617237	0.000716905263359131	0.000277710471559323	0.000418966618834644	0.000736747232900184	0.000130051216336514	0	0.000240936278377776	0.000258791134850885	0.00016454621444979	0	9.10466541265075e-05	0.00023253177692064	0	0.000488038184107525	0.000690297863528112
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales|f__kosmotogaceae|g__kosmotoga|s__kosmotoga_pacifica	0.000457165459016132	0.00036448184101766	0.000459202885018659	0.000528297102214923	0.000352536677664132	0.000477936842239421	6.94276178898309e-05	0.000418966618834644	0.000350832015666754	0.00018152982280305	0	0.000240936278377776	0.000517582269701769	0.00021939495259972	0	0.000182093308253015	5.813294423016e-05	0.000413515335216206	0.000244019092053762	0.000690297863528112
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales|f__kosmotogaceae|g__mesotoga	0.000998991188220438	0.0010271760974134	0.000918405770037318	0.00109432971173091	0.00100724765046895	0.000677077193172513	0.00111084188623729	0.00125689985650393	0.00126299525640032	0.00111898234056209	0.00150603646798851	0.00108421325269999	0.000517582269701769	0.00137121845374825	0.000338957772640684	0.000910466541265075	0.000988260051912719	0.000827030670432413	0.00122009546026881	0
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales|f__kosmotogaceae|g__mesotoga|s__mesotoga_infera	0.000474097513053767	0.000563290117936383	0.000561247970578361	0.000566032609515989	0.000705073355328264	0.000358452631679566	0.000694276178898309	0.000523708273543305	0.000841996837600211	0.000704444088489449	0.000958386843265416	0.000361404417566664	0.000258791134850885	0.000932428548548812	0.000338957772640684	0.00072837323301206	0.00046506355384128	0.000413515335216206	0.000732057276161287	0
k__bacteria|p__thermotogae|c__thermotogae|o__kosmotogales|f__kosmotogaceae|g__mesotoga|s__mesotoga_prima	0.000491029567091402	0.00036448184101766	0.000255112713899255	0.000528297102214923	0.000302174295140685	0.000318624561492947	0.000416565707338985	0.000733191582960628	0.000420998418800105	0.000414538252072637	0.000547649624723095	0.00060234069594444	0.000258791134850885	0.000383941167049511	0	0.000182093308253015	0.00052319649807144	0.000413515335216206	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__mesoaciditogales	0.000423301350940863	0.000430751266657234	0.000408180342238808	0.000566032609515989	0.000352536677664132	0.000557592982612658	0.000694276178898309	0.000837933237669289	0.000631497628200158	7.31538091892889e-05	0	0.000120468139188888	0.000258791134850885	0.000438789905199441	0.000677915545281369	0	0	0	0.000244019092053762	0
k__bacteria|p__thermotogae|c__thermotogae|o__mesoaciditogales|f__mesoaciditogaceae	0.000423301350940863	0.000430751266657234	0.000408180342238808	0.000566032609515989	0.000352536677664132	0.000557592982612658	0.000694276178898309	0.000837933237669289	0.000631497628200158	7.31538091892889e-05	0	0.000120468139188888	0.000258791134850885	0.000438789905199441	0.000677915545281369	0	0	0	0.000244019092053762	0
k__bacteria|p__thermotogae|c__thermotogae|o__mesoaciditogales|f__mesoaciditogaceae|g__athalassotoga	0.000423301350940863	0.000430751266657234	0.000408180342238808	0.000566032609515989	0.000352536677664132	0.000557592982612658	0.000694276178898309	0.000837933237669289	0.000631497628200158	7.31538091892889e-05	0	0.000120468139188888	0.000258791134850885	0.000438789905199441	0.000677915545281369	0	0	0	0.000244019092053762	0
k__bacteria|p__thermotogae|c__thermotogae|o__mesoaciditogales|f__mesoaciditogaceae|g__athalassotoga|s__athalassotoga_saccharophila	0.000423301350940863	0.000430751266657234	0.000408180342238808	0.000566032609515989	0.000352536677664132	0.000557592982612658	0.000694276178898309	0.000837933237669289	0.000631497628200158	7.31538091892889e-05	0	0.000120468139188888	0.000258791134850885	0.000438789905199441	0.000677915545281369	0	0	0	0.000244019092053762	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales	0.00392823653673121	0.00314779771787979	0.00209192425397389	0.00483014493453644	0.00166195862327377	0.00262865263231682	0.00229111139036442	0.00387544122422046	0.00333290414883417	0.000466016858539174	0.000821474437084642	0.000722808835133328	0.00103516453940354	0.000603336119649231	0.000338957772640684	0.000182093308253015	0.000755728274992079	0.00165406134086483	0.000488038184107525	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae	0.00392823653673121	0.00314779771787979	0.00209192425397389	0.00483014493453644	0.00166195862327377	0.00262865263231682	0.00229111139036442	0.00387544122422046	0.00333290414883417	0.000466016858539174	0.000821474437084642	0.000722808835133328	0.00103516453940354	0.000603336119649231	0.000338957772640684	0.000182093308253015	0.000755728274992079	0.00165406134086483	0.000488038184107525	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__defluviitoga	0.0009312629720699	0.000662694256395745	0.000306135256679106	0.000943387682526649	0.000553986207757922	0.000637249122985895	0.000555420943118647	0.000628449928251967	0.000596414426633483	0.000159854620080298	0.000410737218542321	0.000240936278377776	0.000517582269701769	0	0	0.000182093308253015	5.813294423016e-05	0.000413515335216206	0.000488038184107525	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__defluviitoga|s__defluviitoga_tunisiensis	0.0009312629720699	0.000662694256395745	0.000306135256679106	0.000943387682526649	0.000553986207757922	0.000637249122985895	0.000555420943118647	0.000628449928251967	0.000596414426633483	0.000159854620080298	0.000410737218542321	0.000240936278377776	0.000517582269701769	0	0	0.000182093308253015	5.813294423016e-05	0.000413515335216206	0.000488038184107525	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__marinitoga	0.00135456432301076	0.00096090667177383	0.000561247970578361	0.00143394927744051	0.00040289906018758	0.00075673333354575	0.00083313141467797	0.00115215820179527	0.000841996837600211	0.00015443581939961	0.000136912406180774	0.000240936278377776	0	0.000274243690749651	0.000338957772640684	0	0.00040693060961112	0.000827030670432413	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__marinitoga|s__marinitoga_piezophila	3.38641080752691e-05	0.000165673564098936	0.000102045085559702	0.000226413043806396	5.03623825234475e-05	0	6.94276178898309e-05	0.000104741654708661	0.000175416007833377	1.89658023824082e-05	0	0	0	0.00010969747629986	0	0	0	0	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__marinitoga|s__marinitoga_sp._1137	6.77282161505382e-05	6.62694256395745e-05	0	0.000150942029204264	5.03623825234475e-05	0.000119484210559855	6.94276178898309e-05	0	0.000105249604700026	5.41880068068807e-06	0	0.000120468139188888	0	0	0	0	5.813294423016e-05	0	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__petrotoga	0.000643418053430112	0.000596424830756171	0.00051022542779851	0.000792445653322385	0.000302174295140685	0.000517764912426039	0.000555420943118647	0.000733191582960628	0.000701664031333509	5.68974071472247e-05	0	0	0	0.00010969747629986	0	0	0.00023253177692064	0	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__petrotoga|s__petrotoga_mobilis	0.000643418053430112	0.000596424830756171	0.00051022542779851	0.000792445653322385	0.000302174295140685	0.000517764912426039	0.000555420943118647	0.000733191582960628	0.000701664031333509	5.68974071472247e-05	0	0	0	0.00010969747629986	0	0	0.00023253177692064	0	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__tepiditoga	0.000948195026107534	0.000861502533314469	0.000714315598917914	0.0015471557993437	0.00040289906018758	0.000677077193172513	0.000347138089449154	0.00136164151121259	0.00115774565170029	8.94102112313531e-05	0.000273824812361547	0.000240936278377776	0.000517582269701769	0.00016454621444979	0	0	5.813294423016e-05	0.000413515335216206	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__petrotogales|f__petrotogaceae|g__tepiditoga|s__tepiditoga_spiralis	0.000948195026107534	0.000861502533314469	0.000714315598917914	0.0015471557993437	0.00040289906018758	0.000677077193172513	0.000347138089449154	0.00136164151121259	0.00115774565170029	8.94102112313531e-05	0.000273824812361547	0.000240936278377776	0.000517582269701769	0.00016454621444979	0	0	5.813294423016e-05	0.000413515335216206	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales	0.00792420128961296	0.00758784923573128	0.00719417853195899	0.00969802537637395	0.0068996464057123	0.00673094386153851	0.0076370379678814	0.00701769086548029	0.00978821323710245	0.00276358834715091	0.00451810940396553	0.00373451231485553	0.00388186702276327	0.00427820157569455	0.00372853549904753	0.00309558624030126	0.00389490726342072	0.00165406134086483	0.0039043054728602	0.00345148931764056
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae	0.00304776972677422	0.00377735726145575	0.00316339765235076	0.00494335145643964	0.00236703197860203	0.00310658947455624	0.00367966374816104	0.00293276633184251	0.00438540019583443	0.000753213294615641	0.00136912406180774	0.00132514953107777	0.00129395567425442	0.00148091593004811	0.00169478886320342	0.00100151319539158	0.00151145654998416	0.000827030670432413	0.00122009546026881	0.000690297863528112
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__fervidobacterium	0.00106671940437098	0.00152419678971021	0.00107147339837687	0.00139621377013944	0.00110797241551584	0.000916045614292223	0.00152740759357628	0.00104741654708661	0.00150857766736704	0.000227589628588899	0.000273824812361547	0.000722808835133328	0.000258791134850885	0.000274243690749651	0	0.000273139962379523	0.00052319649807144	0.000413515335216206	0	0.000690297863528112
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__fervidobacterium|s__fervidobacterium_nodosum	0.00037250518882796	0.000397616553837447	0.000357157799458957	0.000603768116817055	0.000302174295140685	0.000358452631679566	0.000555420943118647	0.000314224964125983	0.000666580829766833	6.23162078279128e-05	0	0.000120468139188888	0.000258791134850885	0.00010969747629986	0	9.10466541265075e-05	0.00011626588846032	0	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__fervidobacterium|s__fervidobacterium_pennivorans	0.000694214215543016	0.00112658023587277	0.000714315598917914	0.000792445653322385	0.000805798120375159	0.000557592982612658	0.000971986650457632	0.000733191582960628	0.000806913636033535	0.000165273420760986	0.000273824812361547	0.00060234069594444	0	0.00016454621444979	0	0.000182093308253015	0.00040693060961112	0.000413515335216206	0	0.000690297863528112
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__thermosipho	0.00196411826836561	0.00225316047174553	0.00204090171119404	0.00350940217899913	0.00125905956308619	0.00219054386026401	0.00208282853669493	0.0018853497847559	0.00287682252846739	0.00051749546500571	0.00109529924944619	0.00060234069594444	0.00103516453940354	0.00115182350114853	0.00135583109056274	0.00072837323301206	0.000871994163452399	0.000413515335216206	0.000976076368215049	0
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__thermosipho|s__thermosipho_africanus	0.000541825729204305	0.000530155405116596	0.000561247970578361	0.000943387682526649	0.000453261442711027	0.000557592982612658	0.000485993325228816	0.000523708273543305	0.000877080039166886	0.000105666613273417	0	0.000120468139188888	0	0.000274243690749651	0	0	0.00023253177692064	0	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__thermosipho|s__thermosipho_ferrireducens	0.000389437242865594	0.00072896368203532	0.000612270513358212	0.00116980072633304	0.000251811912617237	0.000637249122985895	0.000624848561008478	0.000104741654708661	0.00077183043446686	0.000311581039139564	0.000410737218542321	0.000361404417566664	0.000258791134850885	0.000603336119649231	0.00101687331792205	0.000546279924759045	0.00023253177692064	0	0.000488038184107525	0
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__thermosipho|s__thermosipho_melanesiensis	0.00055875778324194	0.000762098394855107	0.00051022542779851	0.000981123189827715	0.00020144953009379	0.000517764912426039	0.000624848561008478	0.000733191582960628	0.000420998418800105	5.68974071472247e-05	0.000273824812361547	0	0	5.48487381499301e-05	0.000338957772640684	0.000182093308253015	0.00023253177692064	0.000413515335216206	0.000488038184107525	0
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__fervidobacteriaceae|g__thermosipho|s__thermosipho_sp._1070	0	0	5.1022542779851e-05	0	0	0	6.94276178898309e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__thermotogaceae	0.00485949950880111	0.00371108783581617	0.00392873579404853	0.00475467391993431	0.00448225204458682	0.00362435438698228	0.00395737421972036	0.00387544122422046	0.00536772983970134	0.00200224685151424	0.00314898534215779	0.00240936278377776	0.00258791134850885	0.00279728564564644	0.00203374663584411	0.00209407304490967	0.00238345071343656	0.000827030670432413	0.00268421001259138	0.00276119145411245
k__bacteria|p__thermotogae|c__thermotogae|o__thermotogales|f__thermotogaceae|g__pseudothermotoga	0.0014222925391613	0.00149106207689043	0.00178578899729478	0.00192451087235436	0.00130942194560963	0.00119484210559855	0.00166626282935594	0.00115215820179527	0.0019997424893005	0.000533751867047775	0.00136912406180774	0.000722808835133328	0.00103516453940354	0.00115182350114853	0.000677915545281369	0.000546279924759045	0.000871994163452399	0.000413515335216206	0.000976076368215049	0.00138059572705622
