clade_name	CSM67UH7_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSMAHYLR_taxonomic_profile	HSM5MD5D_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSMA33NY_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33SG_taxonomic_profile	MSM6J2JR_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM79H58_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSMA26BB_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMB4LZZ_taxonomic_profile	PSM6XBTR_taxonomic_profile	PSM7J154_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSMA265L_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	0.0851575414516856	0.0356560717196414	0.065592203898051	0.474254742547425	0.232447567224893	0.396859632473471	0.0946969696969697	0.580157156495557	0.087431693989071	0.230809025428787	0.0452261306532663	0.180546152110133	0.320216558827413	0.114472608340147	0.00363570259952736	0.0600720865038046	0.0872421225495227	0.0449012173218918	0	0	0.293851717902351	0.484355323065	0.944553483807655	0.382808421785279	0.633800144217997	0.0121050720251785	0.14555077737347	0.249803395475783	0.15039747905178	0.195586547047068	0.126628075253256	0.328176277543366	0.742201090107851	0	0.00419041233657392	0.0838135149292824	0.133468581495916	0	0	0	0	2.46901901428436	0.0308329295687795	0.11412096822632	0.123666172001979	0.203039795799977	0.046189376443418	0.00302251775729182	0.219574983594972	0.115152096727761	0.115219440661988	0.0780322307039864	0.247104995397064	0.129613627947167	0.0776475303075844	0.0823106854235259	0	0	0.359869668822643	0.241954067132652	0.0287568811108372	0.0286603340976089	0	0.0149670724406306	0.00881678716275789	0	0.0060709082078679	0.00530335171828596	0	0.120967741935484	0.00614175162756418	0.0296522217986191	0	0.0281769512538743	0.00952380952380952	0.0334938245760938	0	0	0.0905055380769728	0.0158271673327266	0.0263796560092856	0.025040691123075	0	0.00454648783814503	0.0494274651948266	0.0208724692131079	0.0753891967281089	0.136705399863295	0.019400523814143	0	0.026474286848898	0.0901426374675221	0.140347892655127	0.175579412059797	0	0	0.0745156482861401	0.204572188410986	0.274926686217009	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__Unclassified_Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0308329295687795	0.11412096822632	0.123666172001979	0	0	0.00302251775729182	0.219574983594972	0	0	0	0	0	0.0776475303075844	0	0	0	0	0.241954067132652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	0	0.00509372453137734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0	0.00485013095353575	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_chinchillae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00511430471027464	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus_YIT_12056	0	0	0	0	0	0	0	0.00367188073731365	0	0	0	0.016926201760325	0.013204806549584	0.0122649223221586	0	0	0	0	0	0	0	0.00484355323065	0	0	0	0	0	0.00462598880510709	0.0143235694335028	0	0.00602990834539315	0.0187529301453352	0	0	0	0	0.00533874325983663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	0	0	0	0	0	0.0172547666292813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523724730281764	0.00678541136556404	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0.0249451207343844	0	0	0	0	0	0	0	0	0.398406374501992	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376945983640544	0	0	0.0331895121141719	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola_DSM_17136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0.0236092666371551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376945983640544	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus_DSM_18228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177069499778663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei_DSM_17855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00290596303615018	0.00723484300390682	0	0	0	0	0	0	0	0.00368012365215471	0	0.0106067034365719	0	0	0	0	0.0118046333185775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii_DSM_20697	0	0	0.00937031484257871	0	0	0	0	0	0	0.00397946595566875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375713856327021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii|t__Unclassified_Bacteroides_eggerthii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00751427712654043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	0	0	0.00468515742128936	0	0.00528289925511121	0	0.0149521531100478	0.0220312844238819	0	0.0079589319113375	0.0301507537688442	0.0394944707740916	0.0726264360227123	0.0613246116107931	0.0181785129976368	0.0150180216259511	0.0153956686852099	0.00997804829375374	0.012400409213504	0	0.0226039783001808	0.0290613193839	0.0184003925417076	0.00580012760280726	0	0.0161400960335714	0.0926232219649355	0.0323819216357496	0.0644560624507627	0.00850376291508993	0.0180897250361794	0.126582278481013	0.00579844601646759	0.00471876179690449	0.0125712370097218	0.0471451021477213	0.112113608456569	0.0207648382073023	0.00529240539825351	0	0.0168095478231636	0.00472992148330338	0.0352376337928908	0.018019100246261	0.0247332344003957	0.0290056851142824	0.0369515011547344	0.00302251775729182	0.0201908030891929	0.0191920161212935	0.00523724730281764	0.00339270568278202	0.00969039197635544	0.0308603876064683	0.0125237952109007	0.0074827895839569	0	0.0289393720156273	0.0437679326946457	0.00768108149627468	0.0739462657135815	0.00409433344251556	0	0	0	0.0404813601737018	0.0182127246236037	0.0106067034365719	0.0338142470694319	0.0151209677419355	0.0122835032551284	0	0.00295115832964439	0.00563539025077487	0.0142857142857143	0	0.0126871352448617	0.0190150218672751	0.0387880877472741	0.011870375499545	0.0105518624037143	0.0187805183423062	0	0.0136394635144351	0.0247137325974133	0	0	0.00621388181196794	0.00970026190707149	0.0265516096913375	0	0.00530250808632483	0.0595415302173266	0.00501655463027992	0	0	0.0168261141291284	0.0102286094205493	0.0366568914956012	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis|t__Unclassified_Bacteroides_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0352376337928908	0.018019100246261	0.0247332344003957	0	0	0.00302251775729182	0.0201908030891929	0	0	0	0	0	0.0125237952109007	0	0	0	0	0.00768108149627468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0.00546448087431694	0	0	0	0	0	0	0	0.00513188956173663	0	0	0	0	0	0	0	0	0	0.0132318888521336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0.00375713856327021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503397936068462	0	0	0	0	0.00621388181196794	0	0	0	0	0.00425296644409476	0.00501655463027992	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fluxus_YIT_12057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498902414687687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.145268747182287	0.0814995925020375	0.079647676161919	0.128726287262873	0.0105657985102224	0.051764299887844	0.129585326953748	0.132187706543291	0.0437158469945355	0.0437741255123562	0.050251256281407	0.152335815842925	0.204674501518553	0.261651676206051	0.141792401381567	0.0250300360432519	0.118033459919943	0.0997804829375374	0.10850358061816	0.0203987964710082	0.113019891500904	0.12108883076625	1.25122669283611	0.107302360651934	0.0607233671107063	0.0363152160755357	0.138934832947403	0.0832677984919277	0.164721048485283	0.106297036438624	0.138687891944042	0.182841068917018	0.0869766902470138	0.0990939977349943	0.0335232986925914	0.209533787323206	0.224227216913139	0.0622945146219069	0.010584810796507	0.0284717773507011	0.151285930408472	0.761517358811844	0.273091661894904	0.168178268965103	0.243799024803901	0.672931894651352	0.480369515011547	0.0483602841166692	0.123668668921306	0.0335860282122637	0.0366607311197235	0.0135708227311281	0.508745578758661	0.240711023330453	0.145276024446448	0.430260401077522	0.0988027432291061	0.101287802054695	0.0923989690220299	0.165143252169906	0.131460027935256	0.03684900098264	0.0973451327433628	0.00498902414687687	0	0.0809627203474037	0.0303545410393395	0.0371234620280017	0.123985572587917	0.0705645161290323	0.0429922613929493	0.00847206337103402	0.835177807289361	0.0901662440123979	0.10952380952381	0.0251203684320703	0.126871352448617	0.126766812448501	0.120674050769297	0.0712222529972698	0.0633111744222855	0.0876424189307625	0.0453058142461616	0.0454648783814503	0.0247137325974133	0.0278299589508106	0.0301556786912435	0.0932082271795191	0.0242506547676787	0.119482243611019	0.039711430273347	0.0583275889495731	0.161612724875601	0.0752483194541989	0	0	0.084130570645642	0.0409144376821971	0.403225806451613	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis_638R	0.130240945749637	0.0458435207823961	0.079647676161919	0.121951219512195	0.0633947910613345	0.310585799327064	0.224282296650718	0.268047293823897	0.0765027322404372	0.187034899916431	0.0100502512562814	0.4062288422478	0.333421365376997	0.380212591986917	0.189056535175423	0.0100120144173008	0.189879913784255	0.219517062462582	0.0992032737080324	0.0611963894130246	0.180831826401447	0.3487358326068	0.368007850834151	0.176903891885621	0.121446734221413	0.0484202881007142	0.377108832285809	0.370079104408567	0.379574589987825	0.127556443726349	0.452243125904486	0.857946554149086	0.243534732691639	0.259531898829747	0.159235668789809	0.476689366160293	0.662004164219743	0.148814673819	0.0582164593807886	0.088974304220941	0.0672381912926542	0.439882697947214	0.127736422499229	0.0900955012313052	0.17313264080277	0.255250029005685	0.314087759815243	0.0936980504760465	0.0984301650598152	0.0479800403032338	0.0628469676338117	0.0135708227311281	0.271330975337952	0.209850635723985	0.0676284941388638	0.295570188566298	0.145298151807509	0.0651135870351613	0.0778096581238146	0.161302711421768	0.123243776189302	0.0409433344251556	0.154867256637168	0.0149670724406306	0.0396755422324105	0.128804327825415	0.0546381738708111	0.0954603309291472	0.120228434024647	0.16633064516129	0.0552757646480776	0.025416190113102	0.554817765973144	0.118343195266272	0.0619047619047619	0.0209336403600586	0.139558487693479	0.164796856183051	0.0991251131319226	0.110790171329086	0.105518624037143	0.15024414673845	0.0251698968034231	0.109115708115481	0.164758217316089	0.0974048563278369	0.0753891967281089	0.167774808923134	0.0873023571636434	0.245602389644872	0.0463300019855715	0.0689326051222228	0.204142389316548	0.135446975017558	0	0.00576900888427368	0.0336522282582568	0.0613716565232957	0.293255131964809	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis_638R|t__Unclassified_Bacteroides_fragilis_638R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127736422499229	0.0900955012313052	0.17313264080277	0	0	0.0936980504760465	0.0984301650598152	0	0	0	0	0	0.0676284941388638	0	0	0	0	0.161302711421768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576900888427368	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis_YCH46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122669283611384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis|t__Unclassified_Bacteroides_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273091661894904	0.168178268965103	0.243799024803901	0	0	0.0483602841166692	0.123668668921306	0	0	0	0	0	0.145276024446448	0	0	0	0	0.165143252169906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_graminisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_helcogenes_P_36-108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299341448812612	0	0	0	0	0	0.00290006380140363	0	0	0.00661594442606682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082162517459535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0.0112841345068833	0.0165060081869801	0.0408830744071954	0	0	0	0	0	0	0	0	0	0	0	0.00403502400839285	0.00661594442606682	0.0138779664153213	0.00716178471675141	0	0	0	0	0	0	0	0.0106774865196733	0	0	0	0	0	0	0.00600636674875368	0	0	0	0	0.00252385038614911	0	0	0	0	0	0	0.0074827895839569	0	0	0	0	0	0	0	0	0.00440839358137895	0	0	0	0	0	0	0	0.00885347498893316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485013095353575	0	0	0	0	0	0	0	0.00480746117975097	0	0.00610948191593353	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis|t__Unclassified_Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00600636674875368	0	0	0	0	0.00252385038614911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	0.676251064469268	0.463528932355338	0.257683658170915	2.9810298102981	0	0	0	0	0	0.00397946595566875	0	0	0	0.00408830744071954	6.16251590619887	0	1.27784050087242	1.27719018160048	3.07840158725238	1.63190371768066	0	0	0	1.12232469114321	0.0151808417776766	0.585078481216963	0	0	0.00716178471675141	2.88702750967303	0.00602990834539315	0.0046882325363338	0	0	0	0	0	5.09084616715695	0	0	0	0	0.581420957582698	0.603639858249745	0.420464984806728	0	0	0.262959044884389	0.691535005804856	0	1.20980412695087	0.590330788804071	0	0	0.783989580202385	0.972762645914397	0	0.839241788453191	0	0.756586527383056	0.197190041902884	0	0	0.184593893434444	0.145476988185505	0.00368012365215471	0	0	0.413285241959723	0	0.552757646480776	0.224509679332401	0.0472185332743102	1.16089039165962	1.03333333333333	0	0	0	0	0.379852015985439	0.38514297773557	0.838863152623012	0.352378555247923	0	0	0	0	0	0.392860607236395	0	0.165464292805613	0.768863672517101	0.00425296644409476	0	0	0	0.00480746117975097	0.0306858282616478	0.00610948191593353	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis|t__Unclassified_Bacteroides_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581420957582698	0.603639858249745	0.420464984806728	0	0	0.262959044884389	0.691535005804856	0	0	0	0	0	0.783989580202385	0	0	0	0	0.756586527383056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0	0	0.00468515742128936	0.0203252032520325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509969911775205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300318337437684	0	0.00580113702285648	0.0046189376443418	0	0	0	0	0	0.0145355879645332	0	0	0	0	0	0	0	0.00410812587297675	0	0	0	0	0	0	0	0	0	0	0	0.00295115832964439	0	0	0	0	0	0.0043097875274749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__Unclassified_Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00300318337437684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00295115832964439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0250827731513996	0	0	0	0	0.0549853372434018	0
