run_accession	read_count	fastq_ftp
ERR4994113	20136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994113/ERR4994113.fastq.gz
ERR4994114	12786	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994114/ERR4994114.fastq.gz
ERR4994115	21681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994115/ERR4994115.fastq.gz
ERR4994116	14203	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994116/ERR4994116.fastq.gz
ERR4994117	16391	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994117/ERR4994117.fastq.gz
ERR4994118	22983	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994118/ERR4994118.fastq.gz
ERR4994119	3196	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994119/ERR4994119.fastq.gz
ERR4994120	21448	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994120/ERR4994120.fastq.gz
ERR4994121	26050	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994121/ERR4994121.fastq.gz
ERR4994122	20040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994122/ERR4994122.fastq.gz
ERR4994123	10491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994123/ERR4994123.fastq.gz
ERR4994124	27712	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994124/ERR4994124.fastq.gz
ERR4994125	16507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994125/ERR4994125.fastq.gz
ERR4994126	24331	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994126/ERR4994126.fastq.gz
ERR4994127	26868	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994127/ERR4994127.fastq.gz
ERR4994128	22134	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994128/ERR4994128.fastq.gz
ERR4994129	23200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994129/ERR4994129.fastq.gz
ERR4994130	34341	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994130/ERR4994130.fastq.gz
ERR4994131	24422	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994131/ERR4994131.fastq.gz
ERR4994132	26408	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994132/ERR4994132.fastq.gz
ERR4994133	18412	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994133/ERR4994133.fastq.gz
ERR4994134	14024	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994134/ERR4994134.fastq.gz
ERR4994135	18666	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994135/ERR4994135.fastq.gz
ERR4994136	15719	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994136/ERR4994136.fastq.gz
ERR4994137	10723	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994137/ERR4994137.fastq.gz
ERR4994138	11028	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994138/ERR4994138.fastq.gz
ERR4994139	9311	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994139/ERR4994139.fastq.gz
ERR4994140	23862	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994140/ERR4994140.fastq.gz
ERR4994141	17720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994141/ERR4994141.fastq.gz
ERR4994142	18854	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994142/ERR4994142.fastq.gz
ERR4994143	10647	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994143/ERR4994143.fastq.gz
ERR4994144	10054	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994144/ERR4994144.fastq.gz
ERR4994145	7943	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994145/ERR4994145.fastq.gz
ERR4994146	29893	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994146/ERR4994146.fastq.gz
ERR4994147	23933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994147/ERR4994147.fastq.gz
ERR4994148	26104	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994148/ERR4994148.fastq.gz
ERR4994149	27788	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994149/ERR4994149.fastq.gz
ERR4994150	16172	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994150/ERR4994150.fastq.gz
ERR4994151	26093	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994151/ERR4994151.fastq.gz
ERR4994152	9937	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994152/ERR4994152.fastq.gz
ERR4994153	27288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994153/ERR4994153.fastq.gz
ERR4994154	20112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994154/ERR4994154.fastq.gz
ERR4994155	35313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994155/ERR4994155.fastq.gz
ERR4994156	23238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994156/ERR4994156.fastq.gz
ERR4994157	14043	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994157/ERR4994157.fastq.gz
ERR4994158	22964	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994158/ERR4994158.fastq.gz
ERR4994159	13204	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994159/ERR4994159.fastq.gz
ERR4994160	29022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994160/ERR4994160.fastq.gz
ERR4994161	19048	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994161/ERR4994161.fastq.gz
ERR4994162	18161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994162/ERR4994162.fastq.gz
ERR4994163	24178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994163/ERR4994163.fastq.gz
ERR4994164	11187	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994164/ERR4994164.fastq.gz
ERR4994165	27354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994165/ERR4994165.fastq.gz
ERR4994166	15817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994166/ERR4994166.fastq.gz
ERR4994167	24148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994167/ERR4994167.fastq.gz
ERR4994168	25834	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994168/ERR4994168.fastq.gz
ERR4994169	13230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994169/ERR4994169.fastq.gz
ERR4994170	13407	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994170/ERR4994170.fastq.gz
ERR4994171	21792	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994171/ERR4994171.fastq.gz
ERR4994172	11635	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994172/ERR4994172.fastq.gz
ERR4994173	22413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994173/ERR4994173.fastq.gz
ERR4994174	21165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994174/ERR4994174.fastq.gz
ERR4994175	20218	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994175/ERR4994175.fastq.gz
ERR4994176	25055	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994176/ERR4994176.fastq.gz
ERR4994177	24319	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994177/ERR4994177.fastq.gz
ERR4994178	22737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994178/ERR4994178.fastq.gz
ERR4994179	25011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994179/ERR4994179.fastq.gz
ERR4994180	22109	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994180/ERR4994180.fastq.gz
ERR4994181	26268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994181/ERR4994181.fastq.gz
ERR4994182	25099	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994182/ERR4994182.fastq.gz
ERR4994183	27298	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994183/ERR4994183.fastq.gz
ERR4994184	22772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994184/ERR4994184.fastq.gz
ERR4994185	27268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994185/ERR4994185.fastq.gz
ERR4994186	16399	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994186/ERR4994186.fastq.gz
ERR4994187	19438	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994187/ERR4994187.fastq.gz
ERR4994188	17816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994188/ERR4994188.fastq.gz
ERR4994189	14399	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994189/ERR4994189.fastq.gz
ERR4994190	21488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994190/ERR4994190.fastq.gz
ERR4994191	19047	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994191/ERR4994191.fastq.gz
ERR4994192	18652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994192/ERR4994192.fastq.gz
ERR4994193	13469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994193/ERR4994193.fastq.gz
ERR4994194	11795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994194/ERR4994194.fastq.gz
ERR4994195	10841	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994195/ERR4994195.fastq.gz
ERR4994196	14094	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994196/ERR4994196.fastq.gz
ERR4994197	36465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994197/ERR4994197.fastq.gz
ERR4994198	21940	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994198/ERR4994198.fastq.gz
ERR4994199	15773	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994199/ERR4994199.fastq.gz
ERR4994200	20969	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994200/ERR4994200.fastq.gz
ERR4994201	18978	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994201/ERR4994201.fastq.gz
ERR4994202	11997	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994202/ERR4994202.fastq.gz
ERR4994203	4720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994203/ERR4994203.fastq.gz
ERR4994204	8692	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994204/ERR4994204.fastq.gz
ERR4994205	443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994205/ERR4994205.fastq.gz
ERR4994206	6205	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994206/ERR4994206.fastq.gz
ERR4994207	25195	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994207/ERR4994207.fastq.gz
ERR4994208	21379	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994208/ERR4994208.fastq.gz
ERR4994209	20624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994209/ERR4994209.fastq.gz
ERR4994210	6793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994210/ERR4994210.fastq.gz
ERR4994211	11793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994211/ERR4994211.fastq.gz
ERR4994212	19270	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994212/ERR4994212.fastq.gz
ERR4994213	20917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994213/ERR4994213.fastq.gz
ERR4994214	27578	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994214/ERR4994214.fastq.gz
ERR4994215	24631	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994215/ERR4994215.fastq.gz
ERR4994216	134	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994216/ERR4994216.fastq.gz
ERR4994217	14751	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994217/ERR4994217.fastq.gz
ERR4994218	14650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994218/ERR4994218.fastq.gz
ERR4994219	17867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994219/ERR4994219.fastq.gz
ERR4994220	12738	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994220/ERR4994220.fastq.gz
ERR4994221	12121	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994221/ERR4994221.fastq.gz
ERR4994222	13278	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994222/ERR4994222.fastq.gz
ERR4994223	19510	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994223/ERR4994223.fastq.gz
ERR4994224	19122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994224/ERR4994224.fastq.gz
ERR4994225	21168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994225/ERR4994225.fastq.gz
ERR4994226	20078	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994226/ERR4994226.fastq.gz
ERR4994227	24512	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994227/ERR4994227.fastq.gz
ERR4994228	23434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994228/ERR4994228.fastq.gz
ERR4994229	9697	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994229/ERR4994229.fastq.gz
ERR4994230	14428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994230/ERR4994230.fastq.gz
ERR4994231	11241	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994231/ERR4994231.fastq.gz
ERR4994232	13920	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994232/ERR4994232.fastq.gz
ERR4994233	14383	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994233/ERR4994233.fastq.gz
ERR4994234	18786	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994234/ERR4994234.fastq.gz
ERR4994235	21679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994235/ERR4994235.fastq.gz
ERR4994236	18689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994236/ERR4994236.fastq.gz
ERR4994237	15446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994237/ERR4994237.fastq.gz
ERR4994238	17242	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994238/ERR4994238.fastq.gz
ERR4994239	16999	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994239/ERR4994239.fastq.gz
ERR4994240	433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994240/ERR4994240.fastq.gz
ERR4994241	17138	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994241/ERR4994241.fastq.gz
ERR4994242	8995	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994242/ERR4994242.fastq.gz
ERR4994243	19510	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994243/ERR4994243.fastq.gz
ERR4994244	6461	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994244/ERR4994244.fastq.gz
ERR4994245	7775	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994245/ERR4994245.fastq.gz
ERR4994246	354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994246/ERR4994246.fastq.gz
ERR4994247	4264	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994247/ERR4994247.fastq.gz
ERR4994248	9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994248/ERR4994248.fastq.gz
ERR4994249	22507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994249/ERR4994249.fastq.gz
ERR4994250	3504	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994250/ERR4994250.fastq.gz
ERR4994251	22905	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994251/ERR4994251.fastq.gz
ERR4994252	23896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994252/ERR4994252.fastq.gz
ERR4994253	24894	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994253/ERR4994253.fastq.gz
ERR4994254	23985	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994254/ERR4994254.fastq.gz
ERR4994255	6972	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994255/ERR4994255.fastq.gz
ERR4994256	10664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994256/ERR4994256.fastq.gz
ERR4994257	11409	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994257/ERR4994257.fastq.gz
ERR4994258	8474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994258/ERR4994258.fastq.gz
ERR4994259	13531	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994259/ERR4994259.fastq.gz
ERR4994260	17340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994260/ERR4994260.fastq.gz
ERR4994261	20655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994261/ERR4994261.fastq.gz
ERR4994262	15961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994262/ERR4994262.fastq.gz
ERR4994263	142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994263/ERR4994263.fastq.gz
ERR4994264	708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994264/ERR4994264.fastq.gz
ERR4994265	620	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994265/ERR4994265.fastq.gz
ERR4994266	336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994266/ERR4994266.fastq.gz
ERR4994267	1857	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994267/ERR4994267.fastq.gz
ERR4994268	2474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994268/ERR4994268.fastq.gz
ERR4994269	14474	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994269/ERR4994269.fastq.gz
ERR4994270	8471	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994270/ERR4994270.fastq.gz
ERR4994271	19881	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994271/ERR4994271.fastq.gz
ERR4994272	2150	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994272/ERR4994272.fastq.gz
ERR4994273	12272	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994273/ERR4994273.fastq.gz
ERR4994274	18068	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994274/ERR4994274.fastq.gz
ERR4994323	10158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994323/ERR4994323.fastq.gz
ERR4994324	12653	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994324/ERR4994324.fastq.gz
ERR4994325	14772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994325/ERR4994325.fastq.gz
ERR4994326	9488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994326/ERR4994326.fastq.gz
ERR4994327	15034	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994327/ERR4994327.fastq.gz
ERR4994328	11147	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994328/ERR4994328.fastq.gz
ERR4994329	22760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994329/ERR4994329.fastq.gz
ERR4994330	17832	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994330/ERR4994330.fastq.gz
ERR4994331	14019	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994331/ERR4994331.fastq.gz
ERR4994332	22241	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994332/ERR4994332.fastq.gz
ERR4994333	19443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994333/ERR4994333.fastq.gz
ERR4994334	13442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994334/ERR4994334.fastq.gz
ERR4994335	16741	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994335/ERR4994335.fastq.gz
ERR4994336	24587	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994336/ERR4994336.fastq.gz
ERR4994337	16331	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994337/ERR4994337.fastq.gz
ERR4994338	18015	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994338/ERR4994338.fastq.gz
ERR4994339	19458	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994339/ERR4994339.fastq.gz
ERR4994340	11178	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994340/ERR4994340.fastq.gz
ERR4994341	9454	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994341/ERR4994341.fastq.gz
ERR4994342	2590	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994342/ERR4994342.fastq.gz
ERR4994343	14436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994343/ERR4994343.fastq.gz
ERR4994344	11287	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994344/ERR4994344.fastq.gz
ERR4994345	15313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994345/ERR4994345.fastq.gz
ERR4994346	13090	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994346/ERR4994346.fastq.gz
ERR4994347	16322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994347/ERR4994347.fastq.gz
ERR4994348	19167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994348/ERR4994348.fastq.gz
ERR4994349	13176	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994349/ERR4994349.fastq.gz
ERR4994350	9696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994350/ERR4994350.fastq.gz
ERR4994351	16155	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994351/ERR4994351.fastq.gz
ERR4994352	13761	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994352/ERR4994352.fastq.gz
ERR4994353	12182	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994353/ERR4994353.fastq.gz
ERR4994354	22933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994354/ERR4994354.fastq.gz
ERR4994355	16696	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994355/ERR4994355.fastq.gz
ERR4994356	15837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994356/ERR4994356.fastq.gz
ERR4994357	22145	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994357/ERR4994357.fastq.gz
ERR4994358	21690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994358/ERR4994358.fastq.gz
ERR4994359	17037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994359/ERR4994359.fastq.gz
ERR4994360	12645	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994360/ERR4994360.fastq.gz
ERR4994361	14528	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994361/ERR4994361.fastq.gz
ERR4994362	15423	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994362/ERR4994362.fastq.gz
ERR4994363	15037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994363/ERR4994363.fastq.gz
ERR4994364	11287	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994364/ERR4994364.fastq.gz
ERR4994365	12402	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994365/ERR4994365.fastq.gz
ERR4994366	18502	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994366/ERR4994366.fastq.gz
ERR4994367	16205	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994367/ERR4994367.fastq.gz
ERR4994368	14197	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994368/ERR4994368.fastq.gz
ERR4994369	4835	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994369/ERR4994369.fastq.gz
ERR4994370	17303	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994370/ERR4994370.fastq.gz
ERR4994371	646	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994371/ERR4994371.fastq.gz
ERR4994372	12818	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994372/ERR4994372.fastq.gz
ERR4994373	14298	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4994373/ERR4994373.fastq.gz
ERR4994374	22531	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4994374/ERR4994374.fastq.gz
ERR4994375	13504	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4994375/ERR4994375.fastq.gz
ERR4994376	19749	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4994376/ERR4994376.fastq.gz
ERR4994377	15085	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4994377/ERR4994377.fastq.gz
ERR4994378	10248	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4994378/ERR4994378.fastq.gz
ERR4994379	15953	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4994379/ERR4994379.fastq.gz
ERR4994380	16122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4994380/ERR4994380.fastq.gz
ERR4994381	25802	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4994381/ERR4994381.fastq.gz
ERR4994382	20895	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4994382/ERR4994382.fastq.gz
