run_accession	library_name	read_count	fastq_ftp
SRR6180437	P6018C12_MVX	2266385	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180437/SRR6180437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180437/SRR6180437_2.fastq.gz
SRR6180438	H4020C22_MVX	214114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180438/SRR6180438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180438/SRR6180438_2.fastq.gz
SRR6180439	C3029C14_MVX	1756706	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180439/SRR6180439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180439/SRR6180439_2.fastq.gz
SRR6180440	M2069C9_MVX	1922062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180440/SRR6180440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180440/SRR6180440_2.fastq.gz
SRR6180441	M2079C2_MVX	1707414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180441/SRR6180441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180441/SRR6180441_2.fastq.gz
SRR6180442	P6009C19_MVX	3349494	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180442/SRR6180442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180442/SRR6180442_2.fastq.gz
SRR6180443	C3021C20_MVX	1170858	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180443/SRR6180443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180443/SRR6180443_2.fastq.gz
SRR6180444	H4023C19_MVX	671517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180444/SRR6180444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180444/SRR6180444_2.fastq.gz
SRR6180445	M2069C7_MVX	2869358	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180445/SRR6180445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180445/SRR6180445_2.fastq.gz
SRR6180446	M2014C20_MVX	93686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180446/SRR6180446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180446/SRR6180446_2.fastq.gz
SRR6180447	C3012C6_MVX	136993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180447/SRR6180447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180447/SRR6180447_2.fastq.gz
SRR6180448	C3016C3_MVX	2188058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180448/SRR6180448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180448/SRR6180448_2.fastq.gz
SRR6180449	P6010C16_MVX	2612422	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180449/SRR6180449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180449/SRR6180449_2.fastq.gz
SRR6180450	C3004C13_MVX	2837200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180450/SRR6180450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180450/SRR6180450_2.fastq.gz
SRR6180451	M2028C14_MVX	1716433	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180451/SRR6180451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180451/SRR6180451_2.fastq.gz
SRR6180452	M2034C10_MVX	1948	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180452/SRR6180452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180452/SRR6180452_2.fastq.gz
SRR6180453	E5001C16_MVX	127732	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180453/SRR6180453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180453/SRR6180453_2.fastq.gz
SRR6180454	M2027C14_MVX	83043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180454/SRR6180454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180454/SRR6180454_2.fastq.gz
SRR6180455	H4020C3_MVX	97932	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180455/SRR6180455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180455/SRR6180455_2.fastq.gz
SRR6180456	C3022C9_MVX	4252524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180456/SRR6180456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180456/SRR6180456_2.fastq.gz
SRR6180457	H4018C4_MVX	409821	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180457/SRR6180457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180457/SRR6180457_2.fastq.gz
SRR6180458	C3006C22_MVX	3824925	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180458/SRR6180458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180458/SRR6180458_2.fastq.gz
SRR6180459	C3023C9_MVX	1791589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180459/SRR6180459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180459/SRR6180459_2.fastq.gz
SRR6180460	H4030C2_MVX	3337844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180460/SRR6180460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180460/SRR6180460_2.fastq.gz
SRR6180461	C3021C9_MVX	3984532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180461/SRR6180461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180461/SRR6180461_2.fastq.gz
SRR6180462	H4013C18_MVX	1463048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180462/SRR6180462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180462/SRR6180462_2.fastq.gz
SRR6180463	H4006C21_MVX	1350415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180463/SRR6180463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180463/SRR6180463_2.fastq.gz
SRR6180464	H4010C19_MVX	2074258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180464/SRR6180464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180464/SRR6180464_2.fastq.gz
SRR6180465	H4017C13_MVX	3148577	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180465/SRR6180465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180465/SRR6180465_2.fastq.gz
SRR6180466	E5013C14_MVX	2048214	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180466/SRR6180466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180466/SRR6180466_2.fastq.gz
SRR6180467	P6012C18_MVX	802658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180467/SRR6180467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180467/SRR6180467_2.fastq.gz
SRR6180468	M2084C2_MVX	3010	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180468/SRR6180468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180468/SRR6180468_2.fastq.gz
SRR6180469	C3030C15_MVX	312962	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180469/SRR6180469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180469/SRR6180469_2.fastq.gz
SRR6180470	M2077C2_MVX	229168	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180470/SRR6180470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180470/SRR6180470_2.fastq.gz
SRR6180471	C3032C8_MVX	55213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180471/SRR6180471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180471/SRR6180471_2.fastq.gz
SRR6180472	H4024C21_MVX	1923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180472/SRR6180472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180472/SRR6180472_2.fastq.gz
SRR6180473	M2069C11_MVX	840870	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180473/SRR6180473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180473/SRR6180473_2.fastq.gz
SRR6180474	H4035C10_MVX	266826	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180474/SRR6180474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180474/SRR6180474_2.fastq.gz
SRR6180475	C3035C4_MVX	41988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180475/SRR6180475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180475/SRR6180475_2.fastq.gz
SRR6180476	M2047C20_MVX	427322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180476/SRR6180476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180476/SRR6180476_2.fastq.gz
SRR6180477	M2061C8_MVX	2573792	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180477/SRR6180477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180477/SRR6180477_2.fastq.gz
SRR6180478	P6009C13_MVX	3391568	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180478/SRR6180478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180478/SRR6180478_2.fastq.gz
SRR6180479	M2064C5_MVX	3034283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180479/SRR6180479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180479/SRR6180479_2.fastq.gz
SRR6180480	P6010C12_MVX	1959510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180480/SRR6180480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180480/SRR6180480_2.fastq.gz
SRR6180481	H4030C5_MVX	877868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180481/SRR6180481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180481/SRR6180481_2.fastq.gz
SRR6180482	P6018C6_MVX	113234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180482/SRR6180482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180482/SRR6180482_2.fastq.gz
SRR6180483	H4023C14_MVX	1006075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180483/SRR6180483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180483/SRR6180483_2.fastq.gz
SRR6180484	M2072C2_MVX	6955893	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180484/SRR6180484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180484/SRR6180484_2.fastq.gz
SRR6180485	M2069C3_MVX	1545293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180485/SRR6180485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180485/SRR6180485_2.fastq.gz
SRR6180486	C3017C6_MVX	502646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180486/SRR6180486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180486/SRR6180486_2.fastq.gz
SRR6180487	C3004C16_MVX	4554855	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180487/SRR6180487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180487/SRR6180487_2.fastq.gz
SRR6180488	P6009C3_MVX	128848	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180488/SRR6180488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180488/SRR6180488_2.fastq.gz
SRR6180489	H4035C2_MVX	1727585	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180489/SRR6180489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180489/SRR6180489_2.fastq.gz
SRR6180490	H4023C3_MVX	650864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180490/SRR6180490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180490/SRR6180490_2.fastq.gz
SRR6180491	M2039C10_MVX	976344	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180491/SRR6180491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180491/SRR6180491_2.fastq.gz
SRR6180492	C3011C9_MVX	4344247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180492/SRR6180492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180492/SRR6180492_2.fastq.gz
SRR6180493	C3002C17_MVX	190878	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180493/SRR6180493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180493/SRR6180493_2.fastq.gz
SRR6180494	H4022C4_MVX	162302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180494/SRR6180494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180494/SRR6180494_2.fastq.gz
SRR6180495	H4010C12_MVX	510044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180495/SRR6180495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180495/SRR6180495_2.fastq.gz
SRR6180496	H4030C11_MVX	1890113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180496/SRR6180496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180496/SRR6180496_2.fastq.gz
SRR6180497	M2041C8_MVX	108019	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180497/SRR6180497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180497/SRR6180497_2.fastq.gz
SRR6180498	M2068C9_MVX	48015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180498/SRR6180498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180498/SRR6180498_2.fastq.gz
SRR6180499	H4028C13_MVX	26802	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180499/SRR6180499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180499/SRR6180499_2.fastq.gz
SRR6180500	H4020C21_MVX	4897402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180500/SRR6180500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180500/SRR6180500_2.fastq.gz
SRR6180501	M2075C1_MVX	3199088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180501/SRR6180501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180501/SRR6180501_2.fastq.gz
SRR6180502	C3021C19_MVX	1727022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180502/SRR6180502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180502/SRR6180502_2.fastq.gz
SRR6180503	C3032C5_MVX	707816	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180503/SRR6180503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180503/SRR6180503_2.fastq.gz
SRR6180504	C3023C18_MVX	2902267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180504/SRR6180504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180504/SRR6180504_2.fastq.gz
SRR6180505	H4014C24_MVX	1375121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180505/SRR6180505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180505/SRR6180505_2.fastq.gz
SRR6180506	C3016C22_MVX	209613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180506/SRR6180506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180506/SRR6180506_2.fastq.gz
SRR6180507	H4031C2_MVX	1875797	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180507/SRR6180507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180507/SRR6180507_2.fastq.gz
SRR6180508	H4015C14_MVX	1075766	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180508/SRR6180508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180508/SRR6180508_2.fastq.gz
SRR6180509	H4019C10_MVX	15304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180509/SRR6180509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180509/SRR6180509_2.fastq.gz
SRR6180510	M2042C3_MVX	36685	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180510/SRR6180510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180510/SRR6180510_2.fastq.gz
SRR6180511	P6024C9_MVX	5634613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180511/SRR6180511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180511/SRR6180511_2.fastq.gz
SRR6180512	P6010C17_MVX	43621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180512/SRR6180512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180512/SRR6180512_2.fastq.gz
SRR6180513	H4035C7_MVX	61825	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180513/SRR6180513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180513/SRR6180513_2.fastq.gz
SRR6180514	C3031C10_MVX	23274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180514/SRR6180514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180514/SRR6180514_2.fastq.gz
SRR6180515	P6013C14_MVX	795364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180515/SRR6180515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180515/SRR6180515_2.fastq.gz
SRR6180516	P6018C11_MVX	4505001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180516/SRR6180516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180516/SRR6180516_2.fastq.gz
SRR6180517	H4039C3_MVX	1949471	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180517/SRR6180517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180517/SRR6180517_2.fastq.gz
SRR6180518	M2069C8_MVX	1467558	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180518/SRR6180518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180518/SRR6180518_2.fastq.gz
SRR6180519	H4032C10_MVX	3107054	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180519/SRR6180519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180519/SRR6180519_2.fastq.gz
SRR6180520	C3012C24_MVX	1232840	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180520/SRR6180520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180520/SRR6180520_2.fastq.gz
SRR6180521	M2061C10_MVX	971477	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180521/SRR6180521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180521/SRR6180521_2.fastq.gz
SRR6180522	E5009C7_MVX	211556	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180522/SRR6180522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180522/SRR6180522_2.fastq.gz
SRR6180523	C3004C12_MVX	2924264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180523/SRR6180523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180523/SRR6180523_2.fastq.gz
SRR6180524	H4009C17_MVX	43505	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180524/SRR6180524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180524/SRR6180524_2.fastq.gz
SRR6180525	M2041C4_MVX	18589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180525/SRR6180525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180525/SRR6180525_2.fastq.gz
SRR6180526	E5013C3_MVX	684919	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180526/SRR6180526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180526/SRR6180526_2.fastq.gz
SRR6180527	H4019C2_MVX	195828	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180527/SRR6180527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180527/SRR6180527_2.fastq.gz
SRR6180528	M2025C12_MVX	6985146	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180528/SRR6180528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180528/SRR6180528_2.fastq.gz
SRR6180529	M2034C9_MVX	1613888	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180529/SRR6180529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180529/SRR6180529_2.fastq.gz
SRR6180530	C3016C2_MVX	7526653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180530/SRR6180530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180530/SRR6180530_2.fastq.gz
SRR6180531	H4017C3_MVX	32636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180531/SRR6180531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180531/SRR6180531_2.fastq.gz
SRR6180532	H4010C8_MVX	264045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180532/SRR6180532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180532/SRR6180532_2.fastq.gz
SRR6180533	M2028C19_MVX	1993292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180533/SRR6180533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180533/SRR6180533_2.fastq.gz
SRR6180534	C3004C20_MVX	515462	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180534/SRR6180534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/004/SRR6180534/SRR6180534_2.fastq.gz
SRR6180535	H4035C4_MVX	1657300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180535/SRR6180535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/005/SRR6180535/SRR6180535_2.fastq.gz
SRR6180536	H4027C10_MVX	520695	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180536/SRR6180536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/006/SRR6180536/SRR6180536_2.fastq.gz
SRR6180537	M2069C5_MVX	1576646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180537/SRR6180537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/007/SRR6180537/SRR6180537_2.fastq.gz
SRR6180538	P6018C8_MVX	2684384	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180538/SRR6180538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/008/SRR6180538/SRR6180538_2.fastq.gz
SRR6180539	M2064C8_MVX	2043055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180539/SRR6180539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/009/SRR6180539/SRR6180539_2.fastq.gz
SRR6180540	C3029C10_MVX	1349663	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180540/SRR6180540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/000/SRR6180540/SRR6180540_2.fastq.gz
SRR6180541	M2042C22_MVX	505624	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180541/SRR6180541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/001/SRR6180541/SRR6180541_2.fastq.gz
SRR6180542	H4032C7_MVX	1604690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180542/SRR6180542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/002/SRR6180542/SRR6180542_2.fastq.gz
SRR6180543	M2061C2_MVX	2496721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180543/SRR6180543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR618/003/SRR6180543/SRR6180543_2.fastq.gz
