clade_name	reSRR9320187_taxonomic_profile	reSRR9320188_taxonomic_profile	reSRR9320191_taxonomic_profile	reSRR9320192_taxonomic_profile	reSRR9320193_taxonomic_profile	reSRR9320194_taxonomic_profile	reSRR9320195_taxonomic_profile	reSRR9320196_taxonomic_profile	reSRR9320197_taxonomic_profile	reSRR9320198_taxonomic_profile	reSRR9320199_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfofustis|s__Desulfofustis_glycolicus	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfofustis|s__Desulfofustis_glycolicus|t__Unclassified_Desulfofustis_glycolicus	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfopila	0.0104854776135053	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfopila|s__Desulfopila_aestuarii	0.0104854776135053	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfopila|s__Desulfopila_aestuarii|t__Unclassified_Desulfopila_aestuarii	0.0104854776135053	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfotalea	0.0104854776135053	0.0106700810926163	0	0.0230361667818475	0	0	0	0	0.0315490587864129	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfotalea|s__Desulfotalea_psychrophila_LSv54	0.0104854776135053	0.0106700810926163	0	0.0115180833909238	0	0	0	0	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfotalea|s__Desulfotalea_psychrophila_LSv54|t__Unclassified_Desulfotalea_psychrophila_LSv54	0.0104854776135053	0.0106700810926163	0	0.0115180833909238	0	0	0	0	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfotalea|s__Unclassified_Desulfotalea	0	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfotalea|s__Unclassified_Desulfotalea|t__	0	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio	0	0	0	0.0115180833909238	0	0	0	0	0	0.0115807759119861	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio|s__Desulfurivibrio_alkaliphilus_AHT2	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio|s__Desulfurivibrio_alkaliphilus_AHT2|t__Unclassified_Desulfurivibrio_alkaliphilus_AHT2	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio|s__delta_proteobacterium_MLMS-1	0	0	0	0	0	0	0	0	0	0.0115807759119861	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio|s__delta_proteobacterium_MLMS-1|t__Unclassified_delta_proteobacterium_MLMS-1	0	0	0	0	0	0	0	0	0	0.0115807759119861	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Unclassified_Desulfobulbaceae	0.136311208975569	0.106700810926163	0	0.18428933425478	0.0181983621474067	0	0.0439284593661751	0.0371126368528484	0.0946471763592386	0.0231615518239722	0.0913798355162961
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Unclassified_Desulfobulbaceae|s__	0.136311208975569	0.106700810926163	0	0.18428933425478	0.0181983621474067	0	0.0439284593661751	0.0371126368528484	0.0946471763592386	0.0231615518239722	0.0913798355162961
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Unclassified_Desulfobulbaceae|s__|t__	0.136311208975569	0.106700810926163	0	0.18428933425478	0	0	0.0439284593661751	0.0371126368528484	0.0946471763592386	0.0231615518239722	0.0913798355162961
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae	0	0.0106700810926163	0	0.0115180833909238	0	0	0	0.0278344776396363	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Candidatus_Entotheonella	0	0	0	0.0115180833909238	0	0	0	0.0185563184264242	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Candidatus_Entotheonella|s__Unclassified_Candidatus_Entotheonella	0	0	0	0.0115180833909238	0	0	0	0.0185563184264242	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Candidatus_Entotheonella|s__Unclassified_Candidatus_Entotheonella|t__	0	0	0	0.0115180833909238	0	0	0	0.0185563184264242	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Nitrospina	0	0	0	0	0	0	0	0.0092781592132121	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Nitrospina|s__Nitrospina_sp._3005	0	0	0	0	0	0	0	0.0092781592132121	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Nitrospina|s__Nitrospina_sp._3005|t__Unclassified_Nitrospina_sp._3005	0	0	0	0	0	0	0	0.0092781592132121	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Unclassified_Nitrospinaceae	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Unclassified_Nitrospinaceae|s__	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Unclassified_Nitrospinaceae|s__|t__	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Unclassified_Desulfobacterales	0.0314564328405159	0	0	0.0345542501727713	0	0	0	0.0092781592132121	0	0.0115807759119861	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Unclassified_Desulfobacterales|g__	0.0314564328405159	0	0	0.0345542501727713	0	0	0	0.0092781592132121	0	0.0115807759119861	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Unclassified_Desulfobacterales|g__|s__	0.0314564328405159	0	0	0.0345542501727713	0	0	0	0.0092781592132121	0	0.0115807759119861	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Unclassified_Desulfobacterales|g__|s__|t__	0.0314564328405159	0	0	0.0345542501727713	0	0	0	0.0092781592132121	0	0.0115807759119861	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.398448149313201	0.49082373026035	0.206280082512033	0.55286800276434	0.163785259326661	0.0895522388059701	0.0564794477565108	0.22267582111709	0.304974234935324	0.301100173711639	0.274139506548888
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae	0.0524273880675265	0.0746905676483141	0.068760027504011	0.0575904169546188	0.0363967242948135	0	0.0188264825855036	0.0742252737056968	0.136712588074456	0.115807759119861	0.111686465631029
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfonatronospira	0.0104854776135053	0	0	0	0	0	0	0.0092781592132121	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfonatronospira|s__Unclassified_Desulfonatronospira	0.0104854776135053	0	0	0	0	0	0	0.0092781592132121	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfonatronospira|s__Unclassified_Desulfonatronospira|t__	0.0104854776135053	0	0	0	0	0	0	0.0092781592132121	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfonatronovibrio	0.0419419104540212	0.0213401621852326	0.068760027504011	0.0230361667818475	0.0363967242948135	0	0.00627549419516787	0	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfonatronovibrio|s__Unclassified_Desulfonatronovibrio	0.0419419104540212	0.0213401621852326	0.068760027504011	0.0230361667818475	0.0363967242948135	0	0.00627549419516787	0	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfonatronovibrio|s__Unclassified_Desulfonatronovibrio|t__	0.0419419104540212	0.0213401621852326	0.068760027504011	0.0230361667818475	0	0	0.00627549419516787	0	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfothermus	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfothermus|s__Desulfothermus_okinawensis	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfothermus|s__Desulfothermus_okinawensis|t__Unclassified_Desulfothermus_okinawensis	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Unclassified_Desulfohalobiaceae	0	0.0533504054630815	0	0.0345542501727713	0	0	0.0125509883903357	0.0649471144924847	0.115679882216847	0.115807759119861	0.0913798355162961
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Unclassified_Desulfohalobiaceae|s__	0	0.0533504054630815	0	0.0345542501727713	0	0	0.0125509883903357	0.0649471144924847	0.115679882216847	0.115807759119861	0.0913798355162961
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Unclassified_Desulfohalobiaceae|s__|t__	0	0.0533504054630815	0	0.0345542501727713	0	0	0.0125509883903357	0.0649471144924847	0.115679882216847	0.115807759119861	0.0913798355162961
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae	0	0	0.0229200091680037	0.0230361667818475	0	0	0	0.0092781592132121	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium	0	0	0	0.0115180833909238	0	0	0	0.0092781592132121	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_thermophilum	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_thermophilum|t__Unclassified_Desulfomicrobium_thermophilum	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Unclassified_Desulfomicrobium	0	0	0	0	0	0	0	0.0092781592132121	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Unclassified_Desulfomicrobium|t__	0	0	0	0	0	0	0	0.0092781592132121	0.0210327058576086	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Unclassified_Desulfomicrobiaceae	0	0	0.0229200091680037	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Unclassified_Desulfomicrobiaceae|s__	0	0	0.0229200091680037	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Unclassified_Desulfomicrobiaceae|s__|t__	0	0	0.0229200091680037	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfonatronaceae	0	0.0106700810926163	0	0	0	0.0298507462686567	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfonatronaceae|g__Desulfonatronum	0	0.0106700810926163	0	0	0	0.0298507462686567	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfonatronaceae|g__Desulfonatronum|s__Desulfonatronum_lacustre	0	0	0	0	0	0.0298507462686567	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfonatronaceae|g__Desulfonatronum|s__Desulfonatronum_lacustre|t__Unclassified_Desulfonatronum_lacustre	0	0	0	0	0	0.0298507462686567	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfonatronaceae|g__Desulfonatronum|s__Desulfonatronum_sp._Ki4	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfonatronaceae|g__Desulfonatronum|s__Desulfonatronum_sp._Ki4|t__Unclassified_Desulfonatronum_sp._Ki4	0	0.0106700810926163	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.136311208975569	0.170721297481861	0.0458400183360073	0.18428933425478	0.0545950864422202	0.0298507462686567	0.0251019767806715	0.111337910558545	0.126196235145651	0.127388535031847	0.131993095745761
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.136311208975569	0.160051216389245	0.0458400183360073	0.172771250863856	0.0545950864422202	0.0298507462686567	0.0251019767806715	0.102059751345333	0.126196235145651	0.115807759119861	0.101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_butyratiphilus	0.0104854776135053	0.0426803243704652	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_butyratiphilus|t__Unclassified_Desulfovibrio_butyratiphilus	0.0104854776135053	0.0426803243704652	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_cuneatus	0	0.0213401621852326	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_cuneatus|t__Unclassified_Desulfovibrio_cuneatus	0	0.0213401621852326	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_gabonensis	0	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_gabonensis|t__Unclassified_Desulfovibrio_gabonensis	0	0	0	0.0115180833909238	0	0	0	0	0.0105163529288043	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_intestinalis	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_intestinalis|t__Unclassified_Desulfovibrio_intestinalis	0.0104854776135053	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Unclassified_Desulfovibrio	0.115340253748558	0.0960307298335467	0.0458400183360073	0.126698917300161	0.0545950864422202	0.0298507462686567	0.0251019767806715	0.102059751345333	0.105163529288043	0.115807759119861	0.0812265204589298
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Unclassified_Desulfovibrio|t__	0.115340253748558	0.0960307298335467	0.0458400183360073	0.126698917300161	0	0.0298507462686567	0.0251019767806715	0.102059751345333	0.105163529288043	0.115807759119861	0.0812265204589298
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__delta_proteobacterium_BBD_11-2	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__delta_proteobacterium_BBD_11-2|t__Unclassified_delta_proteobacterium_BBD_11-2	0	0	0	0.0115180833909238	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Lawsonia	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Lawsonia|s__Unclassified_Lawsonia	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Lawsonia|s__Unclassified_Lawsonia|t__	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Unclassified_Desulfovibrionaceae	0	0.0106700810926163	0	0.0115180833909238	0	0	0	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Unclassified_Desulfovibrionaceae|s__	0	0.0106700810926163	0	0.0115180833909238	0	0	0	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Unclassified_Desulfovibrionaceae|s__|t__	0	0.0106700810926163	0	0.0115180833909238	0	0	0	0.0092781592132121	0	0.0115807759119861	0.0203066301147325
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Unclassified_Desulfovibrionales	0.209709552270106	0.234741784037559	0.068760027504011	0.287952084773094	0.0727934485896269	0.0298507462686567	0.0125509883903357	0.0278344776396363	0.0210327058576086	0.0579038795599305	0.0304599451720987
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Unclassified_Desulfovibrionales|g__	0.209709552270106	0.234741784037559	0.068760027504011	0.287952084773094	0.0727934485896269	0.0298507462686567	0.0125509883903357	0.0278344776396363	0.0210327058576086	0.0579038795599305	0.0304599451720987
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Unclassified_Desulfovibrionales|g__|s__	0.209709552270106	0.234741784037559	0.068760027504011	0.287952084773094	0.0727934485896269	0.0298507462686567	0.0125509883903357	0.0278344776396363	0.0210327058576086	0.0579038795599305	0.0304599451720987
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Unclassified_Desulfovibrionales|g__|s__|t__	0.209709552270106	0.234741784037559	0.068760027504011	0.287952084773094	0	0.0298507462686567	0.0125509883903357	0.0278344776396363	0.0210327058576086	0.0579038795599305	0.0304599451720987
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales	0.146796686589074	0.234741784037559	0.0458400183360073	0.18428933425478	0.0727934485896269	0.0597014925373134	0.138060872293693	0.250510298756727	0.399621411294563	0.312680949623625	0.588892273327241
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae	0.146796686589074	0.234741784037559	0.0458400183360073	0.18428933425478	0.0727934485896269	0.0597014925373134	0.138060872293693	0.250510298756727	0.399621411294563	0.312680949623625	0.578738958269875
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea	0.0943692985215477	0.160051216389245	0.0229200091680037	0.126698917300161	0.0545950864422202	0.0597014925373134	0.100407907122686	0.194841343477454	0.304974234935324	0.243196294151708	0.385825972179917
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Hippea_maritima_DSM_10411	0.0209709552270106	0.0106700810926163	0	0.0230361667818475	0.0181983621474067	0.0298507462686567	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Hippea_maritima_DSM_10411|t__Unclassified_Hippea_maritima_DSM_10411	0.0209709552270106	0.0106700810926163	0	0.0230361667818475	0	0.0298507462686567	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Hippea_maritima|t__Unclassified_Hippea_maritima	0	0	0	0	0	0	0	0	0.0105163529288043	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Hippea_sp._Mar08-368r	0	0	0	0	0	0	0.00627549419516787	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Hippea_sp._Mar08-368r|t__Unclassified_Hippea_sp._Mar08-368r	0	0	0	0	0	0	0.00627549419516787	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Unclassified_Hippea	0.0733983432945371	0.149381135296628	0.0229200091680037	0.103662750518314	0.0363967242948135	0.0298507462686567	0.094132412927518	0.194841343477454	0.29445788200652	0.243196294151708	0.385825972179917
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea|s__Unclassified_Hippea|t__	0.0733983432945371	0.149381135296628	0.0229200091680037	0.103662750518314	0	0.0298507462686567	0.094132412927518	0.194841343477454	0.29445788200652	0.243196294151708	0.385825972179917
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Unclassified_Desulfurellaceae	0.0524273880675265	0.0746905676483141	0.0229200091680037	0.0575904169546188	0.0181983621474067	0	0.0376529651710072	0.0556689552792726	0.0946471763592386	0.0694846554719166	0.192912986089958
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Unclassified_Desulfurellaceae|s__	0.0524273880675265	0.0746905676483141	0.0229200091680037	0.0575904169546188	0.0181983621474067	0	0.0376529651710072	0.0556689552792726	0.0946471763592386	0.0694846554719166	0.192912986089958
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Unclassified_Desulfurellaceae|s__|t__	0.0524273880675265	0.0746905676483141	0.0229200091680037	0.0575904169546188	0	0	0.0376529651710072	0.0556689552792726	0.0946471763592386	0.0694846554719166	0.192912986089958
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Unclassified_Desulfurellales	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Unclassified_Desulfurellales|g__	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Unclassified_Desulfurellales|g__|s__	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Unclassified_Desulfurellales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales	0.629128656810318	0.746905676483141	0.43548017419207	0.691085003455425	0.400363967242948	0.328358208955224	0.282397238782554	0.463907960660605	0.44168682300978	0.463231036479444	0.284292821606254
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__BVA18	0	0	0	0	0	0	0	0.0185563184264242	0.0105163529288043	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__BVA18|g__Geobacter	0	0	0	0	0	0	0	0.0185563184264242	0.0105163529288043	0	0.0101533150573662
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__BVA18|g__Geobacter|s__Geobacter_sp._Ply1	0	0	0	0	0	0	0	0	0.0105163529288043	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__BVA18|g__Geobacter|s__Geobacter_sp._Ply1|t__Unclassified_Geobacter_sp._Ply1	0	0	0	0	0	0	0	0	0.0105163529288043	0	0
