sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_003464225.1_ASM346422v1	NA	2|1239|526524|526525|128827|1573535|1735|1735.1	NA	0.4905	NA	Holdemanella_biformis.GCF_003464225.1_ASM346422v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_017815575.1_ASM1781557v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.13	2|1224|28221|213115|194924|872|876|876.1	k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio desulfuricans	0.4762	0.507779422240691	Desulfovibrio_desulfuricans.GCF_017815575.1_ASM1781557v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000250875.1_ASM25087v1	NA	2|1224|28216|80840|995019|40544|437898|437898.1	NA	0.1553	NA	Sutterella_parvirubra.GCF_000250875.1_ASM25087v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_014131755.1_ASM1413175v1	NA	2|976|200643|171549|815|816|818|818.1	NA	0.0591	NA	Bacteroides_thetaiotaomicron.GCF_014131755.1_ASM1413175v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_015558405.1_ASM1555840v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.16	2|976|200643|171549|171550|239759|328814|328814.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes shahii	0.3223	0.344797054564666	Alistipes_shahii.GCF_015558405.1_ASM1555840v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000622245.1_ASM62224v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.91	2|32066|203490|203491|203492|848|852|852.1	k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B|s__Fusobacterium_B perfoetens	2.0481	1.771484423086	Fusobacterium_perfoetens.GCF_000622245.1_ASM62224v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000224965.2_ASM22496v2	NA	2|201174|1760|85004|31953|1678|28025|28025.1	NA	0.1646	NA	Bifidobacterium_animalis.GCF_000224965.2_ASM22496v2
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_902374815.1_MGYG-HGUT-01422	NA	2|976|200643|171549|815|816|626931|626931.1	NA	0.376	NA	Bacteroides_oleiciplenus.GCF_902374815.1_MGYG-HGUT-01422
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000190575.1_ASM19057v1	NA	2|976|200643|171549|815|909656|376805|376805.1	NA	0.4589	NA	Phocaeicola_salanitronis.GCF_000190575.1_ASM19057v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_019974115.1_ASM1997411v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.47	2|1239|909932|909929|1843491|158846|437897|437897.1	k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas funiformis	1.9656	1.95611550557721	Megamonas_funiformis.GCF_019974115.1_ASM1997411v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000518765.1_ASM51876v1	NA	2|1239|186801|186802|216572|1263|1265|1265.1	NA	0.2827	NA	Ruminococcus_flavefaciens.GCF_000518765.1_ASM51876v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_013046825.1_ASM1304682v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.85	2|1239|526524|526525|2810281|191303|154288|154288.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Haloplasmatales_A|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter sanguinis	1.2469	1.28880827208072	Turicibacter_sanguinis.GCF_013046825.1_ASM1304682v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_902501455.1_DSM13632	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.60	2|201174|84998|84999|84107|102106|147207|147207.1	k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis	1.5758	1.61693447400667	Collinsella_intestinalis.GCF_902501455.1_DSM13632
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_003030905.1_ASM303090v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.22	2|201174|1760|85004|31953|1678|1680|1680.1	k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium adolescentis	0.7957	0.847555397339217	Bifidobacterium_adolescentis.GCF_003030905.1_ASM303090v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_001486665.1_Fournierella_massiliensis	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.113	2|1239|186801|186802|216572|1940255|1650663|1650663.1	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella|s__Fournierella massiliensis	0.4473	0.46897339764956	Fournierella_massiliensis.GCF_001486665.1_Fournierella_massiliensis
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_001991075.2_ASM199107v2	NA	2|1239|186801|186802|31979|1485|1561|1561.1	NA	0.068	NA	Clostridium_baratii.GCF_001991075.2_ASM199107v2
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_900130065.1_IMG-taxon_2585428085_annotated_assembly	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.48	2|1239|186801|186802|216572|44748|44749|44749.1	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Sporobacter|s__Sporobacter termitidis	0.2865	0.307679155369506	Sporobacter_termitidis.GCF_900130065.1_IMG-taxon_2585428085_annotated_assembly
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_902362575.1_MGYG-HGUT-00026	NA	2|1239|526524|526525|2810280|135858|100886|100886.1	NA	0.1158	NA	Catenibacterium_mitsuokai.GCF_902362575.1_MGYG-HGUT-00026
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000384195.1_ASM38419v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.90	2|1239|526524|526525|128827|174708|174709|174709.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Allobaculum|s__Allobaculum stercoricanis	0.6578	0.684974227873618	Allobaculum_stercoricanis.GCF_000384195.1_ASM38419v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_018289135.1_ASM1828913v1	NA	2|976|200643|171549|815|816|371601|371601.1	NA	0.1543	NA	Bacteroides_xylanisolvens.GCF_018289135.1_ASM1828913v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_016889925.1_ASM1688992v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.7	2|976|200643|171549|815|816|817|817.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides fragilis	0.9138	0.96209166736628	Bacteroides_fragilis.GCF_016889925.1_ASM1688992v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_010669205.1_ASM1066920v1	NA	2|1239|186801|186802|186803|572511|33035|33035.1	NA	0.1769	NA	Blautia_producta.GCF_010669205.1_ASM1066920v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_902373865.1_MGYG-HGUT-01321	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.30	2|1224|28221|213115|194924|872|901|901.1	k__Bacteria|p__Desulfobacterota_I|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio piger	0.531	0.560576376492567	Desulfovibrio_piger.GCF_902373865.1_MGYG-HGUT-01321
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_003287895.1_ASM328789v1	NA	2|1239|186801|186802|186803|572511|1912897|1912897.1	NA	0.2733	NA	Blautia_argi.GCF_003287895.1_ASM328789v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_014634885.1_ASM1463488v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.65	2|201174|1760|85004|31953|1678|78448|78448.1	k__Bacteria|p__Actinobacteriota|c__Actinomycetia|o__Actinomycetales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pullorum	0.67	0.71708242344696	Bifidobacterium_pullorum.GCF_014634885.1_ASM1463488v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000154385.1_ASM15438v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.55	2|1239|186801|186802|216572|216851|853|853.1	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium prausnitzii	0.7116	0.757188746722794	Faecalibacterium_prausnitzii.GCF_000154385.1_ASM15438v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_023497905.1_ASM2349790v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.28	2|1239|909932|1843488|909930|33024|626940|626940.1	k__Bacteria|p__Firmicutes_C|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium_A|s__Phascolarctobacterium_A succinatutens	0.3385	0.358642034084331	Phascolarctobacterium_succinatutens.GCF_023497905.1_ASM2349790v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_020735445.1_ASM2073544v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.17	2|976|200643|171549|171552|838|165179|165179.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Prevotella|s__Prevotella copri	4.32	4.50595735943151	Prevotella_copri.GCF_020735445.1_ASM2073544v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_018292165.1_ASM1829216v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.1	2|976|200643|171549|815|816|820|820.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis	0.6867	0.721396849582749	Bacteroides_uniformis.GCF_018292165.1_ASM1829216v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_020138775.1_ASM2013877v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.89	2|1239|186801|186802|31979|1485|1502|1502.1	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_P|s__Clostridium_P perfringens	0.7582	0.718074477061699	Clostridium_perfringens.GCF_020138775.1_ASM2013877v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_020885855.1_ASM2088585v1	NA	2|976|200643|171549|815|909656|821|821.1	NA	1.0187	NA	Phocaeicola_vulgatus.GCF_020885855.1_ASM2088585v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000393015.1_Ente_faec_T5_V1	NA	2|1239|91061|186826|81852|1350|1351|1351.1	NA	0.1778	NA	Enterococcus_faecalis.GCF_000393015.1_Ente_faec_T5_V1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_025148125.1_ASM2514812v1	NA	2|1239|186801|186802|186803|572511|418240|418240.1	NA	0.1197	NA	Blautia_wexlerae.GCF_025148125.1_ASM2514812v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_020991025.1_ASM2099102v1	NA	2|1224|1236|91347|543|702|703|703.1	NA	0.2095	NA	Plesiomonas_shigelloides.GCF_020991025.1_ASM2099102v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_900474605.1_41594_C01	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.87	2|1239|91061|186826|81852|1350|44008|44008.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus_E|s__Enterococcus_E cecorum	1.4085	1.48023720997284	Enterococcus_cecorum.GCF_900474605.1_41594_C01
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_003402615.1_ASM340261v1	NA	2|1239|186801|186802|186803|2005355|1912855|1912855.1	NA	0.2454	NA	Faecalimonas_umbilicata.GCF_003402615.1_ASM340261v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000482845.1_ASM48284v1	NA	2|1224|1236|135624|83763|13334|13335|13335.1	NA	0.2621	NA	Anaerobiospirillum_succiniciproducens.GCF_000482845.1_ASM48284v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_014337255.1_ASM1433725v1	NA	2|32066|203490|203491|203492|848|2764326|2764326.1	NA	0.4061	NA	Fusobacterium_hominis.GCF_014337255.1_ASM1433725v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_902374375.1_MGYG-HGUT-01364	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.99	2|976|200643|171549|815|909656|310297|310297.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius	1.1529	1.21896025261186	Phocaeicola_plebeius.GCF_902374375.1_MGYG-HGUT-01364
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000479045.1_ASM47904v1	NA	2|32066|203490|203491|203492|180162|188913|188913.1	NA	0.3244	NA	Cetobacterium_somerae.GCF_000479045.1_ASM47904v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_000225705.1_Coll_tana_YIT_12063_V1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.45	2|201174|84998|84999|84107|102106|626935|626935.1	k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei	0.7568	0.800688713394968	Collinsella_tanakaei.GCF_000225705.1_Coll_tana_YIT_12063_V1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_016888945.1_ASM1688894v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.69	2|976|200643|171549|815|909656|387090|387090.1	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus	0.6599	0.695520586364479	Phocaeicola_coprophilus.GCF_016888945.1_ASM1688894v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_910575425.1_MGBC000127	NA	2|976|200643|171549|815|816|85831|85831.1	NA	0.5068	NA	Bacteroides_acidifaciens.GCF_910575425.1_MGBC000127
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_009933595.1_ASM993359v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.21	2|1239|91061|186826|33958|2767887|1605|1605.1	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus animalis	0.5344	0.563359240972894	Ligilactobacillus_animalis.GCF_009933595.1_ASM993359v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0	GCF_002736145.1_ASM273614v1	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_0.bin.94	2|201174|84998|84999|84107|102106|74426|74426.1	k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella aerofaciens_A	0.9174	0.983066319357318	Collinsella_aerofaciens.GCF_002736145.1_ASM273614v1
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0336	NA	2|1239|186801	NA	0.431	NA	BIN_UNKNOWN_748_Clostridia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0407	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.86	2|976|200643|171549|2005473	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__CAG-873|s__	0.3974	0.448111338800286	BIN_UNKNOWN_620_Muribaculaceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0996	NA	2|1239|186801|186802|186803|2005355	NA	0.1204	NA	BIN_UNKNOWN_485_Faecalimonas
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0924	NA	2|1239|186801|186802	NA	0.3684	NA	BIN_UNKNOWN_627_Evtepia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0152	NA	2|544448|31969|186332|186333	NA	0.2252	NA	BIN_UNKNOWN_888_Anaeroplasmataceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0465	NA	2|201174|84998|84999|84107|102106	NA	0.7404	NA	BIN_UNKNOWN_466_Collinsella
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0340	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.17	2|976|200643|171549	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__UBA932|g__Bact-11|s__	0.5254	0.597502112584554	BIN_UNKNOWN_410_Bacteroidales
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0948	NA	2759|6656|50557|7088|753635|1181387	NA	0.2572	NA	BIN_UNKNOWN_598_Copromorpha
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0351	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.32	2|1239|186801|186802|216572	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__ER4|s__	1.4986	1.69481648635646	BIN_UNKNOWN_859_Oscillospiraceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0512	NA	2|1239|526524|526525|128827|118747	NA	0.1842	NA	BIN_UNKNOWN_872_Bulleidia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0743	NA	2|544448|31969|186332|186333	NA	0.1385	NA	BIN_UNKNOWN_153_Anaeroplasmataceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0966	NA	2|201174|84998|84999|84107|102106	NA	1.1785	NA	BIN_UNKNOWN_575_Collinsella
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0464	NA	2|1239|186801|186802|186803	NA	0.3367	NA	BIN_UNKNOWN_150_Lachnospiraceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0215	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.44	2|976|200643|171549	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__P3|g__|s__	0.967	1.06088337725181	BIN_UNKNOWN_628_Bacteroidales
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0344	NA	2|1239|186801	NA	0.0965	NA	BIN_UNKNOWN_287_Clostridia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0665	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.57	2|1239|186801|186802|216572|2048137	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Agathobaculum|s__	7.7995	8.63231238010355	BIN_UNKNOWN_724_Agathobaculum
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0163	NA	2|1239|526524|526525|128827	NA	0.2897	NA	BIN_UNKNOWN_659_Erysipelotrichaceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0659	NA	2|1239|91061	NA	0.1676	NA	BIN_UNKNOWN_236_Bacilli
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0326	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.65	2|32066|203490|203491|203492	k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__	0.8743	0.916545138905883	BIN_UNKNOWN_650_Fusobacteriaceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0156	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.63	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__HGM11377|s__	0.6469	0.694054816740262	BIN_UNKNOWN_733_Clostridia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0832	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.81	2|1239|526524|526525|128827|1937008	k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dubosiella|s__Dubosiella sp004793885	0.4382	0.492499718427162	BIN_UNKNOWN_536_Dubosiella
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0343	NA	2|1239|186801	NA	0.0924	NA	BIN_UNKNOWN_689_Clostridia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0909	NA	2|201174|84998|84999|84107|102106	NA	0.278	NA	BIN_UNKNOWN_794_Collinsella
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0454	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.61	2|1239|186801|186802|186803	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Ventrimonas|s__	0.4923	0.554624383262635	BIN_UNKNOWN_457_Lachnospiraceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0524	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.59	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-138|g__|s__	0.4902	0.555179115763702	BIN_UNKNOWN_753_Clostridia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0188	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.33	2|976|200643|1970189|1573805	k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__RGIG9079|s__	0.9584	1.07437308544375	BIN_UNKNOWN_799_Marinifilaceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0475	NA	2|1239|186801|186802|186803|2005355	NA	0.2294	NA	BIN_UNKNOWN_665_Faecalimonas
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0695	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.36	2|1239|186801|186802|186807	k__Bacteria|p__Firmicutes_B|c__Peptococcia|o__Peptococcales|f__Peptococcaceae|g__UMGS1590|s__UMGS1590 sp900553245	0.4447	0.502814178840721	BIN_UNKNOWN_240_Peptococcaceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0692	NA	2|1239|186801	NA	0.1112	NA	BIN_UNKNOWN_792_Clostridia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0753	NA	2|203691|203692|136|2845253	NA	0.2512	NA	BIN_UNKNOWN_751_Treponemataceae
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0367	NA	2|1239|91061	NA	0.1054	NA	BIN_UNKNOWN_530_Bacilli
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0536	profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1.bin.82	2|1239|186801	k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Christensenellales|f__CAG-917|g__|s__	0.6981	0.787921189700565	BIN_UNKNOWN_90_Clostridia
profile.n.150.size.7.5.k.100.sigma.1.0.up.0.5.mut_rate.0.0_sample_1	sgb_0332	NA	2|1239|526524|526525|128827|1854458	NA	1.1	NA	BIN_UNKNOWN_795_Breznakia
