Taxonomy	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__Bacteria|p__Desulfobacterota_B|c__Binatia|o__Binatales|f__Binataceae	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
k__Bacteria|p__Desulfobacterota_B|c__Binatia|o__Binatales|f__Binataceae|g__DTIX01	0.502048790014947	0.945725304764844	0.145810096077713	0.581598833719186	0.134270122775914	0.14013604535401	0.0174031416983691	0.0192619026756785	0.0154200405544447	0.0497137400385298	0.0154786646963322
k__Bacteria|p__Desulfobacterota_D	0.376852331787428	0.361827380347488	0.0129249089379771	0.564188409756331	0.0102245612745836	0.0112851584120685	0.00526139279293867	0.00582327559324773	0.00888655920746271	0.00639229470290564	0.00713199392393062
k__Bacteria|p__Elusimicrobiota	0.0759149655320137	0.0718454690050379	0.00734939889695504	0.0926656678485758	0.00614148633184581	0.00748352209126115	0.867096405856872	0.520507227449857	0.260246355969406	0.397373592099952	0.296435020233008
k__Bacteria|p__Elusimicrobiota|c__Elusimicrobia	0.0759149655320137	0.0718454690050379	0.00734939889695504	0.0926656678485758	0.00614148633184581	0.00748352209126115	0.867096405856872	0.520507227449857	0.260246355969406	0.397373592099952	0.296435020233008
k__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__UBA1565	0.0759149655320137	0.0718454690050379	0.00734939889695504	0.0926656678485758	0.00614148633184581	0.00748352209126115	0.867096405856872	0.520507227449857	0.260246355969406	0.397373592099952	0.296435020233008
k__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__UBA1565|f__UBA9628	0.0759149655320137	0.0718454690050379	0.00734939889695504	0.0926656678485758	0.00614148633184581	0.00748352209126115	0.867096405856872	0.520507227449857	0.260246355969406	0.397373592099952	0.296435020233008
k__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__UBA1565|f__UBA9628|g__GWA2-66-18	0.0759149655320137	0.0718454690050379	0.00734939889695504	0.0926656678485758	0.00614148633184581	0.00748352209126115	0.867096405856872	0.520507227449857	0.260246355969406	0.397373592099952	0.296435020233008
k__Bacteria|p__Eremiobacterota	0.896526080307009	0.838541691627059	0.146196431898046	0.566070250909803	0.127627214995718	0.149176883164105	0.0135196201367241	0.0250314382451811	0.0186465863214823	0.0319118109473206	0.0194737522656855
k__Bacteria|p__Eremiobacterota|c__Eremiobacteria	0.896526080307009	0.838541691627059	0.146196431898046	0.566070250909803	0.127627214995718	0.149176883164105	0.0135196201367241	0.0250314382451811	0.0186465863214823	0.0319118109473206	0.0194737522656855
k__Bacteria|p__Eremiobacterota|c__Eremiobacteria|o__Baltobacterales	0.896526080307009	0.838541691627059	0.146196431898046	0.566070250909803	0.127627214995718	0.149176883164105	0.0135196201367241	0.0250314382451811	0.0186465863214823	0.0319118109473206	0.0194737522656855
k__Bacteria|p__Eremiobacterota|c__Eremiobacteria|o__Baltobacterales|f__Baltobacteraceae	0.896526080307009	0.838541691627059	0.146196431898046	0.566070250909803	0.127627214995718	0.149176883164105	0.0135196201367241	0.0250314382451811	0.0186465863214823	0.0319118109473206	0.0194737522656855
k__Bacteria|p__Eremiobacterota|c__Eremiobacteria|o__Baltobacterales|f__Baltobacteraceae|g__Hemerobacter	0.269880896241428	0.479585841992319	0.0631089662881796	0.21710426208928	0.0543609924153737	0.0609831050054268	0.00683608182995458	0.0123946225170733	0.00902800922943509	0.0109492651046211	0.00865358200999717
k__Bacteria|p__Eremiobacterota|c__Eremiobacteria|o__Baltobacterales|f__Baltobacteraceae|g__Tyrphobacter	0.120297950456805	0.137536473984048	0.0673040786547573	0.134277909640499	0.0596961329332926	0.0723736292633367	0.00512414887962322	0.0112531253152399	0.00755898104608759	0.0190397701321374	0.00993951867218488
k__Bacteria|p__Nitrospirota	0.41328970068163	0.330408187643615	0.00283570412314701	0.3529039161338	0.00288539215750796	0.00212165623824904	0.00282447673010082	0.00418484788229365	0.00207238255041654	0.00349815806199728	0.00217263798871534
k__Bacteria|p__Nitrospirota|c__UBA9217	0.41328970068163	0.330408187643615	0.00283570412314701	0.3529039161338	0.00288539215750796	0.00212165623824904	0.00282447673010082	0.00418484788229365	0.00207238255041654	0.00349815806199728	0.00217263798871534
k__Bacteria|p__Nitrospirota|c__UBA9217|o__UBA9217	0.41328970068163	0.330408187643615	0.00283570412314701	0.3529039161338	0.00288539215750796	0.00212165623824904	0.00282447673010082	0.00418484788229365	0.00207238255041654	0.00349815806199728	0.00217263798871534
k__Bacteria|p__Nitrospirota|c__UBA9217|o__UBA9217|f__UBA9217	0.41328970068163	0.330408187643615	0.00283570412314701	0.3529039161338	0.00288539215750796	0.00212165623824904	0.00282447673010082	0.00418484788229365	0.00207238255041654	0.00349815806199728	0.00217263798871534
k__Bacteria|p__Nitrospirota|c__UBA9217|o__UBA9217|f__UBA9217|g__GWC2-56-14	0.133212617114853	0.156865293962887	0.000998657006761603	0.110607782618848	0.000815059362872572	0.000735642206736102	0.000912543120223487	0.00169575684511001	0.000677662057817328	0.00103131098170639	0.000770112029060206
k__Bacteria|p__Patescibacteria	0.0239608711226708	0.0256163831404161	0.014647363207998	0.0312672344746904	0.0162877376357315	0.0100607921640863	0.883322528648538	2.02826414893577	1.24046770680378	1.61849830150981	1.04347674145249
k__Bacteria|p__Patescibacteria|c__Paceibacteria	0.0239608711226708	0.0256163831404161	0.014647363207998	0.0312672344746904	0.0162877376357315	0.0100607921640863	0.883322528648538	2.02826414893577	1.24046770680378	1.61849830150981	1.04347674145249
k__Bacteria|p__Patescibacteria|c__Paceibacteria|o__UBA6257	0.00294837383032903	0.00217703330251186	0.00463866379745867	0.00302756854052418	0.00340703058563917	0.00280102991593226	0.126864635366095	0.299158214485051	0.327315350078401	0.409226068596327	0.300430266460454
k__Bacteria|p__Patescibacteria|c__Paceibacteria|o__UBA6257|f__2-01-FULL-56-20	0.000328721793648156	0.00053046973099833	0.00117345064801984	0.000718541710796574	0.000466851298617032	0.000385370328616351	0.0434088819841037	0.0967173261708062	0.0625016855099423	0.151120004765344	0.0984225922591237
k__Bacteria|p__Patescibacteria|c__Paceibacteria|o__UBA6257|f__2-01-FULL-56-20|g__CAIWCR01	0.000328721793648156	0.00053046973099833	0.00117345064801984	0.000718541710796574	0.000466851298617032	0.000385370328616351	0.0434088819841037	0.0967173261708062	0.0625016855099423	0.151120004765344	0.0984225922591237
k__Bacteria|p__Patescibacteria|c__Paceibacteria|o__UBA6257|f__GWB1-50-10	0.00261965203668088	0.00164656357151353	0.00346521314943883	0.00230902682972761	0.00294017928702214	0.00241565958731591	0.0834557533819915	0.202440888314245	0.264813664568458	0.258106063830983	0.202007674201331
