sample	SGB	bin_name	real_tax	reconstructed_tax	abundance_real	abundance_reconstructed	real_org_id
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_454	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4.bin.34	2|976|117743|200644	k__Bacteria|p__Bacteroidetes|c__CFGB7577|o__OFGB7577|f__FGB7577|g__GGB24158	0.4085	0.650529472467739	BIN_UNKNOWN_129_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_491	NA	2|201174|1760|1389450|1389452|1389453	NA	0.0705	NA	BIN_UNKNOWN_299_Actinomarina
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_016	NA	2|200795|301297	NA	0.2051	NA	BIN_UNKNOWN_176_Dehalococcoidia
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_469	NA	2|1224|1236|72274	NA	0.0423	NA	BIN_UNKNOWN_39_Pseudomonadales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_092	NA	2|976|117743|200644	NA	0.1133	NA	BIN_UNKNOWN_109_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_126	NA	2|200795|292625|292629	NA	0.0113	NA	BIN_UNKNOWN_290_Anaerolineales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_261	NA	2|976|117743|200644|49546	NA	0.0744	NA	BIN_UNKNOWN_111_Flavobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_105	NA	2|1224|1236	NA	0.2146	NA	BIN_UNKNOWN_270_Gammaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_107	NA	2|1224|28211|766	NA	0.0367	NA	BIN_UNKNOWN_355_Rickettsiales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_067	NA	2|200795|2682225|2682226|2682227	NA	0.0088	NA	BIN_UNKNOWN_389_Tepidiformaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_244	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4.bin.27	2|74201|203494|48461|1647988	k__Bacteria|p__Proteobacteria|c__CFGB8417|o__OFGB8417|f__FGB8417|g__GGB25708	0.6014	0.933063272582985	BIN_UNKNOWN_56_Akkermansiaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_211	NA	2157|651137	NA	0.0085	NA	BIN_UNKNOWN_386_Nitrosopumilus
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_023	NA	2|1224|1236|1617890	NA	0.1765	NA	BIN_UNKNOWN_218_Arenicellales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_455	NA	2|1224|28211|2066490|2066491	NA	0.1712	NA	BIN_UNKNOWN_55_Emcibacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_087	NA	2|1224|28216|32003|32011	NA	0.1368	NA	BIN_UNKNOWN_113_Methylophilaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_089	NA	2|1224|28211|54526|1655514|198251	NA	0.1724	NA	BIN_UNKNOWN_461_Pelagibacter
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_389	NA	2|976|117743|200644|49546	NA	0.0794	NA	BIN_UNKNOWN_306_Flavobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_243	NA	2|74201|414999|415000	NA	0.1202	NA	BIN_UNKNOWN_244_Opitutales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_298	NA	2157|28890|183963|2235	NA	0.1953	NA	BIN_UNKNOWN_248_Halobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_473	NA	2|976|768503|768507|563798	NA	0.4841	NA	BIN_UNKNOWN_364_Cyclobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_024	NA	2|976|768503|768507|563798	NA	0.0182	NA	BIN_UNKNOWN_144_Cyclobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_143	NA	2157|2283796|2599185|133814|2599196	NA	0.0289	NA	BIN_UNKNOWN_171_Thalassarchaeaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_049	NA	2|976|117743|200644|2772535	NA	0.1128	NA	BIN_UNKNOWN_193_Salibacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_030	NA	2|1224|28211|204455|31989	NA	0.0239	NA	BIN_UNKNOWN_491_Rhodobacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_385	NA	2|976|117743|200644|49546	NA	0.4702	NA	BIN_UNKNOWN_225_Flavobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_165	NA	2|1224|1236	NA	0.0364	NA	BIN_UNKNOWN_150_Gammaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_424	NA	2|1224|1236|1706369|1706374	NA	0.2244	NA	BIN_UNKNOWN_210_Porticoccaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_103	NA	2|1224|1236	NA	0.4205	NA	BIN_UNKNOWN_396_Gammaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_054	NA	2|976|117743|200644	NA	0.2759	NA	BIN_UNKNOWN_166_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_170	NA	2	NA	0.6841	NA	BIN_UNKNOWN_394
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_043	NA	2|976|117743|200644|2772534	NA	0.1788	NA	BIN_UNKNOWN_346_Vicingaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_134	NA	2|200795|301297	NA	0.2772	NA	BIN_UNKNOWN_483_Dehalococcoidia
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_207	NA	2|74201|203494|48461|1647988	NA	0.1791	NA	BIN_UNKNOWN_267_Akkermansiaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_387	NA	2|976|117743|200644|49546	NA	0.043	NA	BIN_UNKNOWN_448_Flavobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_090	NA	2|1224|28211	NA	0.1182	NA	BIN_UNKNOWN_8_Alphaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_437	NA	2157|2283796|2599185|133814|2599196	NA	0.0277	NA	BIN_UNKNOWN_76_Thalassarchaeaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_434	NA	2|1224|28211|204455|31989|1284657	NA	0.0356	NA	BIN_UNKNOWN_351_Planktomarina
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_041	NA	2|976|117743|200644|49546	NA	0.0668	NA	BIN_UNKNOWN_473_Flavobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_210	NA	2|1224|1236|72274	NA	0.1984	NA	BIN_UNKNOWN_374_Pseudomonadales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_013	NA	2|1224|1236|1706369|1706374	NA	0.2739	NA	BIN_UNKNOWN_135_Porticoccaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_360	NA	2|201174|84992|84993	NA	0.026	NA	BIN_UNKNOWN_30_Acidimicrobiales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_357	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4.bin.57	2|1224|1236|72274	k__Bacteria|p__Proteobacteria|c__CFGB2312|o__OFGB2312|f__FGB2312|g__GGB6413|s__GGB6413_SGB9086|t__SGB9086	0.4443	0.705233156017918	BIN_UNKNOWN_65_Pseudomonadales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_459	NA	2|203682|203683|2691354|2691357|1579505	NA	0.1227	NA	BIN_UNKNOWN_189_Rubripirellula
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_485	NA	2|1293497|1293498|1293499|407032	NA	0.0283	NA	BIN_UNKNOWN_481_Nitrospinaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_416	NA	2157|2283796|2599185|133814|2599197	NA	0.3323	NA	BIN_UNKNOWN_314_Poseidoniaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_166	NA	2|1293497|1293498|1293499|407032	NA	0.1025	NA	BIN_UNKNOWN_341_Nitrospinaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_332	NA	2|57723	NA	0.107	NA	BIN_UNKNOWN_338_Acidobacteriota
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_422	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4.bin.6	2|1224|28211|204455|31989	k__Bacteria|p__Proteobacteria|c__CFGB10760|o__OFGB10760|f__FGB10760|g__GGB32522|s__GGB32522_SGB47001|t__SGB47001	0.7287	1.11573773726981	BIN_UNKNOWN_255_Rhodobacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_364	NA	2|976|117743|200644	NA	0.2666	NA	BIN_UNKNOWN_441_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_158	NA	2|976|117743|200644	NA	0.0718	NA	BIN_UNKNOWN_145_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_021	NA	2|976|117743|200644	NA	0.2497	NA	BIN_UNKNOWN_410_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_203	NA	2|976|117743|200644|2772534	NA	0.0258	NA	BIN_UNKNOWN_449_Vicingaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_413	NA	2|201174|84992|84993	NA	0.1388	NA	BIN_UNKNOWN_133_Acidimicrobiales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_421	NA	2|201174|84992|84993	NA	0.0972	NA	BIN_UNKNOWN_117_Acidimicrobiales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_232	NA	2|1224|1236|72274	NA	0.0773	NA	BIN_UNKNOWN_383_Pseudomonadales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_064	NA	2157|2283796|2599185	NA	0.0669	NA	BIN_UNKNOWN_466_Poseidoniia
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_194	NA	2|201174|84992|84993|2448023	NA	0.186	NA	BIN_UNKNOWN_126_Ilumatobacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_035	NA	2|1224|1236|72274	NA	0.5417	NA	BIN_UNKNOWN_369_Pseudomonadales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_344	NA	2|1224|1236	NA	0.0953	NA	BIN_UNKNOWN_382_Gammaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_284	NA	2|1224|1236|135613|1738654	NA	0.2929	NA	BIN_UNKNOWN_288_Woeseiaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_480	NA	2|976|117743|200644|1333713	NA	0.0727	NA	BIN_UNKNOWN_221_Schleiferiaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_094	NA	2|976|117743|200644	NA	0.0979	NA	BIN_UNKNOWN_241_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_406	NA	2|1224|1236|135619|135620|188907	NA	0.3887	NA	BIN_UNKNOWN_284_Oleispira
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_184	NA	2157|2283796|2599185|133814|2599196	NA	0.3562	NA	BIN_UNKNOWN_281_Thalassarchaeaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_074	NA	2|1224|1236|1706369|1706371	NA	0.0082	NA	BIN_UNKNOWN_32_Cellvibrionaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_213	NA	2|976|117743|200644	NA	0.025	NA	BIN_UNKNOWN_159_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_315	NA	2157|2283796|2599185|133814|2599196	NA	0.0627	NA	BIN_UNKNOWN_62_Thalassarchaeaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_078	NA	2|201174|1760|85006|85023|529881	NA	0.047	NA	BIN_UNKNOWN_454_Aquiluna
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_155	NA	2|976|117743|200644	NA	0.3814	NA	BIN_UNKNOWN_121_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_236	NA	2|1224|1236	NA	0.07	NA	BIN_UNKNOWN_266_Gammaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_304	NA	2157|2283796|2599185|133814|2599196	NA	0.0413	NA	BIN_UNKNOWN_235_Thalassarchaeaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_113	NA	2|1224|28216|80840	NA	0.3109	NA	BIN_UNKNOWN_116_Burkholderiales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_260	NA	2|201174|1760|85006|85023|1434032	NA	0.017	NA	BIN_UNKNOWN_238_Pontimonas
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_231	NA	2|1224|28211|54526|1655514	NA	0.0182	NA	BIN_UNKNOWN_272_Pelagibacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_410	NA	2|201174|84992|84993	NA	0.067	NA	BIN_UNKNOWN_273_Acidimicrobiales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_497	NA	2|200795|301297	NA	0.4436	NA	BIN_UNKNOWN_154_Dehalococcoidia
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_081	NA	2|1224|28216|80840|506|1921582	NA	0.0842	NA	BIN_UNKNOWN_105_Algicoccus
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_238	NA	2|976|117743|200644	NA	0.0471	NA	BIN_UNKNOWN_300_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_018	NA	2	NA	0.1489	NA	BIN_UNKNOWN_168
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_331	NA	2|1224|1236	NA	0.1627	NA	BIN_UNKNOWN_302_Gammaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_162	NA	2|1224|1236|1706369|1706374	NA	0.2015	NA	BIN_UNKNOWN_122_Porticoccaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_220	NA	2|976|117743|200644|49546|52959	NA	0.0169	NA	BIN_UNKNOWN_490_Polaribacter
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_423	NA	2|976|117743|200644	NA	0.2328	NA	BIN_UNKNOWN_295_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_430	NA	2|203682|666505|666506	NA	0.1322	NA	BIN_UNKNOWN_339_Phycisphaerales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_417	NA	2|976|117743|200644|49546	NA	0.2991	NA	BIN_UNKNOWN_474_Flavobacteriaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_144	NA	2|1224|28211	NA	0.1468	NA	BIN_UNKNOWN_297_Alphaproteobacteria
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_256	NA	2|1224|28216|80840|119060	NA	0.3861	NA	BIN_UNKNOWN_247_Burkholderiaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_069	NA	2	NA	0.0473	NA	BIN_UNKNOWN_373
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_321	NA	2157|2283796|2599185|133814|2599196	NA	0.0946	NA	BIN_UNKNOWN_395_Thalassarchaeaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_189	NA	2|1224|28211|204455|31989|1284657	NA	0.1494	NA	BIN_UNKNOWN_336_Planktomarina
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_432	NA	2|976|117743|200644	NA	0.2026	NA	BIN_UNKNOWN_205_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_415	NA	2|976|117743|200644	NA	0.0271	NA	BIN_UNKNOWN_61_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_351	NA	2157|2283796|2599185|133814|2599196	NA	0.3308	NA	BIN_UNKNOWN_330_Thalassarchaeaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_464	NA	2	NA	0.1478	NA	BIN_UNKNOWN_425
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_108	NA	2|1224|28211|204455|31989	NA	0.4857	NA	BIN_UNKNOWN_337_Rhodobacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_270	NA	2|1224|28211|204455|31989	NA	0.1394	NA	BIN_UNKNOWN_433_Rhodobacteraceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_264	NA	2|1224|28216|80840|119060	NA	0.0711	NA	BIN_UNKNOWN_33_Burkholderiaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_145	NA	2	NA	0.1431	NA	BIN_UNKNOWN_275
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_085	NA	2|976|117743|200644|1333713	NA	0.142	NA	BIN_UNKNOWN_66_Schleiferiaceae
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_470	NA	2|976|117743|200644	NA	0.0518	NA	BIN_UNKNOWN_402_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	sgb_206	NA	2|976|117743|200644	NA	0.1332	NA	BIN_UNKNOWN_64_Flavobacteriales
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_019704535.1_ASM1970453v1	NA	2|1224|1236|72274|135621|2901164|316|316.1	NA	0.1131	NA	Stutzerimonas_stutzeri.GCF_019704535.1_ASM1970453v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_001913155.1_ASM191315v1	NA	2|976|117743|200644|49546|252356|1836467|1836467.1	NA	0.0567	NA	Maribacter_hydrothermalis.GCF_001913155.1_ASM191315v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_004362865.1_ASM436286v1	NA	2|976|117743|200644|49546|561554|392009|392009.1	NA	0.0514	NA	Zeaxanthinibacter_enoshimensis.GCF_004362865.1_ASM436286v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_021650975.2_ASM2165097v2	NA	2|976|117743|200644|49546|237|998845|998845.1	NA	0.1191	NA	Flavobacterium_jumunjinense.GCF_021650975.2_ASM2165097v2
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000153225.1_ASM15322v1	NA	2|976|117743|200644|49546|52959|531|531.1	NA	0.2776	NA	Polaribacter_irgensii.GCF_000153225.1_ASM15322v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_014784055.1_ASM1478405v1	NA	2|976|117743|200644|49546|52959|1888915|1888915.1	NA	0.2323	NA	Polaribacter_haliotis.GCF_014784055.1_ASM1478405v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_001761325.1_ASM176132v1	NA	2|976|117743|200644|49546|2700084|1850246|1850246.1	NA	0.1997	NA	Urechidicola_croceus.GCF_001761325.1_ASM176132v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000260115.1_ASM26011v1	NA	2|976|117743|200644|49546|453850|453852|453852.1	NA	0.136	NA	Joostella_marina.GCF_000260115.1_ASM26011v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000006765.1_ASM676v1	NA	2|1224|1236|72274|135621|286|287|287.1	NA	0.2959	NA	Pseudomonas_aeruginosa.GCF_000006765.1_ASM676v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000373385.1_ASM37338v1	NA	2|1224|28216|32003|2008790|919|931|931.1	NA	0.2049	NA	Thiobacillus_thioparus.GCF_000373385.1_ASM37338v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_904846365.1_ASM90484636v1	profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4.bin.53	2|1224|1236|2887326|468|497|281738|281738.1	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter	0.4693	0.721969614439358	Psychrobacter_nivimaris.GCF_904846365.1_ASM90484636v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_006974145.1_ASM697414v1	NA	2|976|117743|200644|49546|2049301|2049305|2049305.1	NA	0.05	NA	Changchengzhania_lutea.GCF_006974145.1_ASM697414v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000060345.1_ASM6034v1	NA	2|976|117743|200644|49546|292691|411153|411153.1	NA	0.0141	NA	Gramella_forsetii.GCF_000060345.1_ASM6034v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_014169735.1_ASM1416973v1	NA	2|1224|1236|135624|84642|642|648|648.1	NA	0.229	NA	Aeromonas_caviae.GCF_014169735.1_ASM1416973v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000455605.1_GPTSA100-9	NA	2|976|117743|200644|49546|237|312277|312277.1	NA	0.0288	NA	Flavobacterium_indicum.GCF_000455605.1_GPTSA100-9
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0	NA	2759|3041|1035538|13792|41873|38832|38833|38833.1	NA	0.1462	NA	Micromonas_pusilla.GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_904846105.1_ASM90484610v1	NA	2|1224|1236|2887326|468|497|619771|619771.1	NA	0.0638	NA	Psychrobacter_glaciei.GCF_904846105.1_ASM90484610v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_017724035.1_ASM1772403v1	NA	2|1224|1236|135614|32033|338|456327|456327.1	NA	0.261	NA	Xanthomonas_euvesicatoria.GCF_017724035.1_ASM1772403v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000196315.1_ASM19631v1	NA	2|976|117743|200644|49546|216431|313588|313588.1	NA	0.3144	NA	Croceibacter_atlanticus.GCF_000196315.1_ASM19631v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_013407145.1_ASM1340714v1	NA	2157|651137	NA	0.491	NA	Nitrosopumilus_cobalaminigenes.GCF_013407145.1_ASM1340714v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_003867015.1_ASM386701v1	NA	2|976|117743|200644|49546|104267|2358479|2358479.1	NA	0.059	NA	Tenacibaculum_singaporense.GCF_003867015.1_ASM386701v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000521725.1_ASM52172v1	NA	2|1224|1236|135625|712|476528|47735|47735.1	NA	0.2071	NA	Bibersteinia_trehalosi.GCF_000521725.1_ASM52172v1
profile.n.600.size.7.5.k.100.sigma.1.0.up.0.75.mut_rate.0.0_sample_4	GCF_000007925.1_ASM792v1	NA	2|1117	NA	0.0309	NA	Prochlorococcus_marinus.GCF_000007925.1_ASM792v1
