clade_name	reSRR16235394_taxonomic_profile	reSRR16235395_taxonomic_profile	reSRR16235396_taxonomic_profile	reSRR16235397_taxonomic_profile	reSRR16235398_taxonomic_profile	reSRR16235399_taxonomic_profile	reSRR16235400_taxonomic_profile	reSRR16235401_taxonomic_profile	reSRR16235402_taxonomic_profile	reSRR16235403_taxonomic_profile	reSRR16235404_taxonomic_profile	reSRR16235405_taxonomic_profile	reSRR16235406_taxonomic_profile	reSRR16235407_taxonomic_profile	reSRR16235408_taxonomic_profile	reSRR16235409_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Glycomycetales|f__Glycomycetaceae|g__Glycomyces|s__Unclassified_Glycomyces	0	0	0	0	0	0	0	0	0	0	0	0	0.00160142206279176	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	0.0235622140627148	0.02786406464463	0.0252690476727658	0.00914745700695207	0.0174932213767165	0.00821099921995508	0.00321798639864416	0.0243684509787994	0.016121704210696	0.00382406253107051	0.00401650784725221	0.0194973158695153	0.0472419508523569	0.0223008305136881	0.0127270991759203	0.00760492752504069
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Cellulomonadaceae	0	0	0.000902465988313066	0.00182949140139041	0.000174932213767165	0.00117299988856501	0	0	0	0	0	0	0	0	0.00610900760444176	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas	0	0	0.000902465988313066	0.00182949140139041	0.000174932213767165	0.00117299988856501	0	0	0	0	0	0	0	0	0.00610900760444176	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas|s__Unclassified_Cellulomonas	0	0	0.000902465988313066	0.00182949140139041	0.000174932213767165	0.00117299988856501	0	0	0	0	0	0	0	0	0.00610900760444176	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae	0	0	0	0	0	0.000586499944282505	0	0	0.00146560947369964	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_faecium_DSM_4810	0	0	0	0	0	0.000586499944282505	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Unclassified_Dermabacteraceae	0	0	0	0	0	0	0	0	0.00146560947369964	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Unclassified_Dermabacteraceae|s__	0	0	0	0	0	0	0	0	0.00146560947369964	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermatophilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermatophilaceae|g__Dermatophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermatophilaceae|g__Dermatophilus|s__Dermatophilus_congolensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Unclassified_Intrasporangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__Unclassified_Intrasporangiaceae|s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae	0.00196351783855956	0.00258000598561389	0.00541479592987839	0.00579338943773631	0.00419837313041197	0.000586499944282505	0.00268165533220346	0.00562348868741526	0.00879365684219783	0.0015296250124282	0.00251031740453263	0.00173309474395692	0	0.00307597662257767	0.00419994272805371	0.00456295651502441
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter	0	0	0.00496356293572186	0.000457372850347603	0.00174932213767165	0	0	0.000624832076379473	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Leucobacter_sp._canine_oral_taxon_288	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Unclassified_Leucobacter	0	0	0.00496356293572186	0.000304915233565069	0.00174932213767165	0	0	0.000624832076379473	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium	0.00196351783855956	0.00258000598561389	0.000451232994156533	0.00503110135382364	0.00104959328260299	0.000586499944282505	0.00268165533220346	0.00374899245827684	0.00732804736849819	0.0015296250124282	0.00251031740453263	0.00129982105796769	0	0.00307597662257767	0.00419994272805371	0.00456295651502441
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_oxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000467995540002504
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_testaceum_StLB037	0	0	0	0.000152457616782534	0	0	0	0	0.00146560947369964	0	0	0	0	0.000768994155644417	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Unclassified_Microbacterium	0.00196351783855956	0.00258000598561389	0.000451232994156533	0.0048786437370411	0.00104959328260299	0.000586499944282505	0.00268165533220346	0.00374899245827684	0.00586243789479855	0.0015296250124282	0.00251031740453263	0.00129982105796769	0	0.00230698246693325	0.00419994272805371	0.00409496097502191
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Rathayibacter	0	0	0	0	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Rathayibacter|s__Unclassified_Rathayibacter	0	0	0	0	0	0	0	0	0	0	0	0.000433273685989229	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Unclassified_Microbacteriaceae	0	0	0	0.000304915233565069	0.00139945771013732	0	0	0.00124966415275895	0.00146560947369964	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Unclassified_Microbacteriaceae|s__	0	0	0	0.000304915233565069	0.00139945771013732	0	0	0.00124966415275895	0.00146560947369964	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	0	0	0.000451232994156533	0	0.00157438992390449	0.000586499944282505	0.000536331066440692	0.00187449622913842	0	0	0	0.00129982105796769	0	0	0.00101816793407363	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter	0	0	0.000451232994156533	0	0.000174932213767165	0.000586499944282505	0.000536331066440692	0.00187449622913842	0	0	0	0.00129982105796769	0	0	0.000636354958796016	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Unclassified_Arthrobacter	0	0	0.000451232994156533	0	0.000174932213767165	0.000586499944282505	0.000536331066440692	0.00187449622913842	0	0	0	0.00129982105796769	0	0	0.000636354958796016	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria	0	0	0	0	0.000699728855068661	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Unclassified_Kocuria	0	0	0	0	0.000699728855068661	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Unclassified_Micrococcus	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Nesterenkonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Nesterenkonia|s__Mono_Lake_strain_ML-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127270991759203	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Unclassified_Rothia	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0.000254541983518407	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Unclassified_Micrococcaceae	0	0	0	0	0.00034986442753433	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Unclassified_Micrococcaceae|s__	0	0	0	0	0.00034986442753433	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales	0.0215986962241552	0.0252840586590161	0.0185005527604178	0.00152457616782534	0.0115455261086329	0.00527849949854255	0	0.0168704660622458	0.00586243789479855	0.0022944375186423	0.00150619044271958	0.0160311263816015	0.0472419508523569	0.0192248538911104	0.00114543892583283	0.00292497212501565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales|g__	0.0215986962241552	0.0252840586590161	0.0185005527604178	0.00152457616782534	0.0115455261086329	0.00527849949854255	0	0.0168704660622458	0.00586243789479855	0.0022944375186423	0.00150619044271958	0.0160311263816015	0.0472419508523569	0.0192248538911104	0.00114543892583283	0.00292497212501565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unclassified_Micrococcales|g__|s__	0.0215986962241552	0.0252840586590161	0.0185005527604178	0.00152457616782534	0.0115455261086329	0.00527849949854255	0	0.0168704660622458	0.00586243789479855	0.0022944375186423	0.00150619044271958	0.0160311263816015	0.0472419508523569	0.0192248538911104	0.00114543892583283	0.00292497212501565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales	0	0	0	0	0	0	0	0	0	0.000764812506214102	0	0	0	0.000768994155644417	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae	0	0	0	0	0	0	0	0	0	0.000764812506214102	0	0	0	0.000768994155644417	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Unclassified_Micromonosporaceae	0	0	0	0	0	0	0	0	0	0.000764812506214102	0	0	0	0.000768994155644417	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Unclassified_Micromonosporaceae|s__	0	0	0	0	0	0	0	0	0	0.000764812506214102	0	0	0	0.000768994155644417	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	0	0	0.000451232994156533	0.000609830467130138	0.000699728855068661	0	0	0	0.00146560947369964	0	0	0.000866547371978458	0.00160142206279176	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	0	0	0.000451232994156533	0.000609830467130138	0.000699728855068661	0	0	0	0.00146560947369964	0	0	0	0.00160142206279176	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium	0	0	0	0.000457372850347603	0.000174932213767165	0	0	0	0.00146560947369964	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_sp._canine_oral_taxon_365	0	0	0	0.000152457616782534	0	0	0	0	0.00146560947369964	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Unclassified_Propionibacterium	0	0	0	0.000152457616782534	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propioniciclava	0	0	0.000451232994156533	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propioniciclava|s__Propionibacterium_sp._canine_oral_taxon_321	0	0	0.000451232994156533	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Unclassified_Propionibacteriaceae	0	0	0	0.000152457616782534	0.000524796641301496	0	0	0	0	0	0	0	0.00160142206279176	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Unclassified_Propionibacteriaceae|s__	0	0	0	0.000152457616782534	0.000524796641301496	0	0	0	0	0	0	0	0.00160142206279176	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Unclassified_Propionibacteriales	0	0	0	0	0	0	0	0	0	0	0	0.000866547371978458	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Unclassified_Propionibacteriales|g__	0	0	0	0	0	0	0	0	0	0	0	0.000866547371978458	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Unclassified_Propionibacteriales|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0.000866547371978458	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales	0	0	0.000902465988313066	0.000152457616782534	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae	0	0	0.000902465988313066	0.000152457616782534	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharopolyspora	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharopolyspora|s__Unclassified_Saccharopolyspora	0	0	0	0.000152457616782534	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Unclassified_Pseudonocardiaceae	0	0	0.000902465988313066	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Unclassified_Pseudonocardiaceae|s__	0	0	0.000902465988313066	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales	0.00196351783855956	0.00258000598561389	0	0.000152457616782534	0.000874661068835826	0	0	0.000624832076379473	0	0.000764812506214102	0.0020082539236261	0.00129982105796769	0.00240213309418764	0.000768994155644417	0.000127270991759203	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae	0.00196351783855956	0.00258000598561389	0	0.000152457616782534	0.000874661068835826	0	0	0.000624832076379473	0	0.000764812506214102	0.0020082539236261	0.00129982105796769	0.00240213309418764	0.000768994155644417	0.000127270991759203	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Kitasatospora	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Kitasatospora|s__Kitasatospora_paracochleata	0	0.000516001197122777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces	0.00196351783855956	0.00206400478849111	0	0.000152457616782534	0.00034986442753433	0	0	0.000624832076379473	0	0.000764812506214102	0.0020082539236261	0.00129982105796769	0.00240213309418764	0.000768994155644417	0.000127270991759203	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Unclassified_Streptomyces	0.00196351783855956	0.00206400478849111	0	0.000152457616782534	0.00034986442753433	0	0	0.000624832076379473	0	0.000764812506214102	0.0020082539236261	0.00129982105796769	0.00240213309418764	0.000768994155644417	0.000127270991759203	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Unclassified_Streptomycetaceae	0	0	0	0	0.000524796641301496	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Unclassified_Streptomycetaceae|s__	0	0	0	0	0.000524796641301496	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales	0	0	0	0.000304915233565069	0.00034986442753433	0	0	0.00124966415275895	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae	0	0	0	0.000304915233565069	0	0	0	0.00124966415275895	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis	0	0	0	0	0	0	0	0.00124966415275895	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Unclassified_Nocardiopsis	0	0	0	0	0	0	0	0.00124966415275895	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae|g__Thermobifida	0	0	0	0.000304915233565069	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae|g__Thermobifida|s__Unclassified_Thermobifida	0	0	0	0.000304915233565069	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae	0	0	0	0	0.00034986442753433	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae|g__Microbispora	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae|g__Microbispora|s__Unclassified_Microbispora	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae|g__Unclassified_Streptosporangiaceae	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae|g__Unclassified_Streptosporangiaceae|s__	0	0	0	0	0.000174932213767165	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Unclassified_Actinobacteria	0.115847552475014	0.0851401975252583	0.0487331633689055	0.00625076228808391	0.0327123239744599	0.0234599977713002	0.0268165533220346	0.0256181151315584	0.016121704210696	0.082599750671123	0.0266093644880459	0.0563255791785997	0.0424376846639816	0.0815133804983082	0.0195997327309173	0.0407156119802178
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Unclassified_Actinobacteria|f__	0.115847552475014	0.0851401975252583	0.0487331633689055	0.00625076228808391	0.0327123239744599	0.0234599977713002	0.0268165533220346	0.0256181151315584	0.016121704210696	0.082599750671123	0.0266093644880459	0.0563255791785997	0.0424376846639816	0.0815133804983082	0.0195997327309173	0.0407156119802178
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Unclassified_Actinobacteria|f__|g__	0.115847552475014	0.0851401975252583	0.0487331633689055	0.00625076228808391	0.0327123239744599	0.0234599977713002	0.0268165533220346	0.0256181151315584	0.016121704210696	0.082599750671123	0.0266093644880459	0.0563255791785997	0.0424376846639816	0.0815133804983082	0.0195997327309173	0.0407156119802178
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Unclassified_Actinobacteria|f__|g__|s__	0.115847552475014	0.0851401975252583	0.0487331633689055	0.00625076228808391	0.0327123239744599	0.0234599977713002	0.0268165533220346	0.0256181151315584	0.016121704210696	0.082599750671123	0.0266093644880459	0.0563255791785997	0.0424376846639816	0.0815133804983082	0.0195997327309173	0.0407156119802178
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	7.76767656934163	14.5285297061889	15.1650384676128	4.73960239053543	12.1107320913146	8.00455123956763	2.65215712354922	26.2466962003961	22.181999384444	4.38925897316273	5.74210003112794	4.13039804853532	17.4178670659546	9.23023685019994	3.41111712113017	4.68299737103505
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	7.76767656934163	14.5285297061889	15.1650384676128	4.73960239053543	12.1107320913146	8.00455123956763	2.65215712354922	26.2466962003961	22.181999384444	4.38925897316273	5.74210003112794	4.13039804853532	17.4178670659546	9.23023685019994	3.41111712113017	4.68299737103505
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	7.76767656934163	14.5285297061889	15.1650384676128	4.73960239053543	12.1107320913146	8.00455123956763	2.65215712354922	26.2466962003961	22.181999384444	4.38925897316273	5.74210003112794	4.13039804853532	17.4162656438918	9.23023685019994	3.41098985013841	4.68299737103505
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	0	0.00361200837985944	0	0.00243932186852055	0.00244905099274031	0.00175949983284752	0.00268165533220346	0.0093724811456921	0.00586243789479855	0.000764812506214102	0.000502063480906526	0	0	0.0046139649338665	0.00101816793407363	0.000350996655001878
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0	0.00361200837985944	0	0.00243932186852055	0.00244905099274031	0.00175949983284752	0.00268165533220346	0.0093724811456921	0.00586243789479855	0.000764812506214102	0.000502063480906526	0	0	0.0046139649338665	0.00101816793407363	0.000350996655001878
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	0.0117811070313574	0.02786406464463	0.000902465988313066	0.00518355897060617	0.0255401032100061	0.0164219984399102	0.000536331066440692	0.164330836087801	0.0542275505268866	0.0130018126056397	0.00552269828997178	0.0953202109176303	1.31877106870901	0.0415256844047985	0.00279996181870247	0.00807292306504319
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_fossor	0	0	0	0	0	0	0	0.000624832076379473	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_minutum	0	0	0	0	0	0	0	0	0	0	0	0.000866547371978458	0.00240213309418764	0	0	0.000116998885000626
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum_DSM_20469	0	0	0	0	0	0	0	0	0.00146560947369964	0	0	0.000866547371978458	0.00800711031395879	0	0	0
