;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99
ID78;0.909875;0.852660;0.856407;0.862969;0.862530;0.838843;0.897171;0.880302;0.877875;0.857342;0.920234;0.836956;0.849646;0.838644;0.943828;0.897245;0.822653;0.842511;0.926223;0.918250;0.901974;0.870959;0.821466;0.864443;0.811691;0.947508;0.837545;0.839009;0.824210;0.873660;0.808452;0.843248;0.882574;0.918674;0.907580;0.798232;0.810785;0.921111;0.883744;0.858344;0.851006;0.848160;0.890943;0.866770;0.833560;0.849871;0.851011;0.879366;0.837276;0.452627;0.857529;0.871488;0.842272;0.841036;0.842089;0.854781;0.946415;0.824626;0.403387;0.848770;0.842054;0.880927;0.938001;0.933266;0.944830;0.924343;0.924028;0.921416;0.836735;0.821439;0.863961;0.911068;0.918458;0.830698;0.824395;0.893753;0.948587;0.932278;0.000000;0.852925;0.853267;0.852441;0.868280;0.821365;0.811132;0.841401;0.858503;0.828565;0.863164;0.864383;0.886422;0.843324;0.847213;0.842306;0.982927;0.981266;0.866280;0.823412;0.808524;0.968117
ID79;0.851239;0.754262;0.732573;0.810768;0.803305;0.803758;0.833357;0.832416;0.769212;0.770799;0.874069;0.789280;0.810390;0.801776;0.888429;0.858950;0.734076;0.729776;0.836138;0.832849;0.896018;0.826784;0.739185;0.779984;0.741132;0.907570;0.788139;0.786912;0.788157;0.793943;0.794131;0.799993;0.813040;0.868838;0.840508;0.789472;0.788116;0.845458;0.799093;0.780928;0.780178;0.804489;0.866108;0.833589;0.784865;0.780624;0.718018;0.817002;0.794491;0.863543;0.785652;0.804307;0.758478;0.751291;0.795897;0.785541;0.824718;0.735643;0.870570;0.777895;0.759361;0.743055;0.824114;0.829488;0.919376;0.739258;0.737665;0.713763;0.716186;0.704662;0.427752;0.806015;0.844143;0.408846;0.485406;0.848136;0.827625;0.793252;0.852925;0.000000;0.400848;0.406483;0.411693;0.714554;0.728769;0.762112;0.731030;0.678591;0.448969;0.766439;0.567170;0.386665;0.773072;0.691364;0.931616;0.950350;0.810447;0.762476;0.698815;0.904171
ID80;0.833776;0.744352;0.733853;0.831620;0.772909;0.784878;0.822209;0.859372;0.742605;0.771468;0.859151;0.784934;0.830823;0.816714;0.891890;0.836540;0.755045;0.752550;0.834446;0.809019;0.873345;0.834425;0.724312;0.781385;0.751013;0.897997;0.781218;0.787840;0.794288;0.795004;0.805246;0.818128;0.802626;0.867883;0.831469;0.802844;0.803784;0.842160;0.778480;0.772256;0.742800;0.806665;0.856343;0.829698;0.778062;0.804426;0.735631;0.823194;0.797628;0.870578;0.771746;0.812133;0.774144;0.760029;0.794361;0.785736;0.825775;0.696582;0.886658;0.785178;0.767151;0.773111;0.817700;0.835590;0.913436;0.730368;0.692537;0.699764;0.763398;0.726989;0.409718;0.813676;0.849371;0.417367;0.490029;0.833133;0.817103;0.773043;0.853267;0.400848;0.000000;0.379241;0.432962;0.717651;0.698231;0.720545;0.722897;0.675025;0.452903;0.750241;0.529780;0.424809;0.794755;0.674605;0.930710;0.974445;0.817755;0.743166;0.692320;0.920902
ID81;0.825507;0.740203;0.743037;0.819804;0.781577;0.766525;0.817664;0.852044;0.757720;0.766945;0.867807;0.771077;0.818458;0.800815;0.883239;0.843052;0.724853;0.729436;0.846715;0.832145;0.862653;0.824894;0.708076;0.771426;0.744992;0.889929;0.759753;0.765588;0.770001;0.767249;0.781380;0.801689;0.791889;0.863915;0.845253;0.786788;0.778705;0.850136;0.780703;0.784281;0.757043;0.801117;0.840827;0.812769;0.769813;0.785383;0.739159;0.822688;0.793760;0.872179;0.749900;0.809358;0.771933;0.771430;0.794732;0.769033;0.838081;0.702920;0.880210;0.761468;0.763305;0.816032;0.818095;0.877100;0.919846;0.763439;0.734745;0.734498;0.772820;0.735241;0.410445;0.842544;0.830059;0.374777;0.442517;0.860413;0.814162;0.770451;0.852441;0.406483;0.379241;0.000000;0.480078;0.741665;0.706482;0.742057;0.754990;0.669075;0.472957;0.728724;0.595339;0.390615;0.785804;0.693048;0.967089;0.986571;0.828826;0.758688;0.676755;0.962985
ID82;0.861357;0.771862;0.738390;0.841111;0.789889;0.807231;0.854062;0.884467;0.749891;0.799951;0.859289;0.828566;0.866741;0.850914;0.917290;0.845616;0.795381;0.775536;0.845073;0.810492;0.882033;0.869564;0.753132;0.814171;0.794874;0.903963;0.825161;0.830630;0.835533;0.830574;0.840346;0.859202;0.834346;0.897924;0.866996;0.840293;0.839457;0.857089;0.805622;0.793231;0.759616;0.848532;0.866769;0.846735;0.800087;0.844406;0.772719;0.845631;0.809494;0.882401;0.790110;0.806674;0.810418;0.788160;0.811532;0.819261;0.855804;0.720753;0.902062;0.789803;0.793071;0.736417;0.861671;0.800227;0.907250;0.775290;0.741124;0.729106;0.771423;0.758045;0.411008;0.783174;0.896470;0.541762;0.583686;0.828331;0.865838;0.829616;0.868280;0.411693;0.432962;0.480078;0.000000;0.735563;0.734647;0.739169;0.752849;0.742940;0.422182;0.810990;0.478725;0.482174;0.827029;0.704734;0.911625;0.937078;0.815162;0.768826;0.741011;0.883597
ID83;0.843037;0.753692;0.721524;0.821791;0.728206;0.793897;0.827261;0.832605;0.698790;0.728322;0.877908;0.758573;0.790090;0.795073;0.930829;0.866201;0.743009;0.756459;0.812537;0.803574;0.891728;0.812729;0.768529;0.763638;0.742702;0.918774;0.763862;0.767046;0.765404;0.790766;0.777489;0.794805;0.805005;0.834293;0.799139;0.767348;0.785847;0.837879;0.767637;0.737436;0.745778;0.783658;0.886807;0.847916;0.803436;0.774449;0.724180;0.819918;0.808138;0.815575;0.812385;0.832745;0.723892;0.758153;0.805931;0.837217;0.899566;0.756807;0.832536;0.829195;0.804616;0.762418;0.884626;0.852776;0.923260;0.829260;0.807840;0.779193;0.785860;0.474746;0.737334;0.833198;0.844212;0.730448;0.759326;0.839068;0.889542;0.877537;0.821365;0.714554;0.717651;0.741665;0.735563;0.000000;0.438254;0.461335;0.696232;0.726156;0.755015;0.746194;0.794455;0.726902;0.773842;0.679521;0.955298;0.978319;0.830113;0.748169;0.744747;0.921487
ID84;0.820426;0.746733;0.721595;0.817721;0.713892;0.729383;0.787836;0.799792;0.674706;0.702332;0.872971;0.702002;0.773630;0.767065;0.929457;0.848266;0.681720;0.694024;0.861999;0.840385;0.829327;0.762057;0.732057;0.761852;0.724183;0.904735;0.690631;0.719228;0.695378;0.749786;0.731490;0.751817;0.748250;0.803635;0.780486;0.724533;0.748432;0.870828;0.712464;0.718009;0.678711;0.748044;0.866529;0.825003;0.787289;0.736728;0.696031;0.792518;0.813130;0.809248;0.774018;0.824563;0.686844;0.748154;0.804694;0.834874;0.892585;0.725089;0.831101;0.812430;0.778000;0.791212;0.865674;0.871018;0.921315;0.824969;0.787301;0.782730;0.799151;0.463615;0.714358;0.849230;0.824886;0.694346;0.734479;0.842363;0.864572;0.833303;0.811132;0.728769;0.698231;0.706482;0.734647;0.438254;0.000000;0.414559;0.711437;0.655598;0.738546;0.704136;0.770693;0.697767;0.733815;0.665111;0.972186;0.981900;0.834011;0.732942;0.685456;0.952258
ID85;0.850108;0.762981;0.743304;0.855641;0.737086;0.770264;0.853346;0.871946;0.704075;0.759363;0.888292;0.777568;0.836736;0.836232;0.950523;0.858712;0.780644;0.782897;0.850175;0.813192;0.858693;0.841945;0.767132;0.802857;0.771915;0.912088;0.784939;0.804627;0.790226;0.822345;0.811626;0.835642;0.823802;0.864986;0.828407;0.807821;0.824383;0.859479;0.778598;0.764905;0.707933;0.822829;0.870899;0.847489;0.798212;0.814882;0.762133;0.840474;0.821976;0.840668;0.796008;0.815290;0.760607;0.765347;0.811376;0.841180;0.910753;0.752372;0.873965;0.825531;0.821619;0.779042;0.896046;0.854931;0.909521;0.845724;0.779593;0.795192;0.832008;0.583516;0.730578;0.833226;0.875276;0.749326;0.770404;0.830480;0.902112;0.882506;0.841401;0.762112;0.720545;0.742057;0.739169;0.461335;0.414559;0.000000;0.699239;0.754717;0.736024;0.775015;0.762630;0.736505;0.811933;0.697654;0.962859;0.975699;0.845262;0.751629;0.757932;0.945564
ID86;0.864033;0.809249;0.783260;0.859486;0.757285;0.763874;0.801591;0.818439;0.736577;0.743876;0.901147;0.748115;0.794163;0.785759;0.890947;0.868248;0.747004;0.765319;0.806753;0.801636;0.854671;0.795487;0.780593;0.772896;0.749846;0.916778;0.752413;0.769188;0.754719;0.809756;0.774551;0.784533;0.784734;0.824676;0.768954;0.768628;0.775290;0.814045;0.763696;0.739707;0.739041;0.809273;0.886263;0.853942;0.810462;0.764543;0.704973;0.782079;0.812169;0.860847;0.805970;0.812897;0.723282;0.723324;0.789641;0.847564;0.877459;0.786201;0.879164;0.829783;0.753188;0.778917;0.876300;0.865954;0.922642;0.808958;0.753393;0.773867;0.823706;0.739278;0.744388;0.842565;0.885566;0.733373;0.773481;0.852309;0.887193;0.864266;0.858503;0.731030;0.722897;0.754990;0.752849;0.696232;0.711437;0.699239;0.000000;0.511912;0.736974;0.803724;0.767785;0.723560;0.759610;0.651518;0.936751;0.974145;0.844305;0.759045;0.721338;0.937643
ID87;0.828978;0.780798;0.761084;0.816868;0.756518;0.709331;0.747601;0.722646;0.721764;0.675610;0.892740;0.681034;0.714641;0.727297;0.890671;0.868917;0.634793;0.662130;0.870459;0.885121;0.820881;0.697462;0.735002;0.729924;0.705269;0.909260;0.659946;0.666495;0.663718;0.716615;0.689276;0.674909;0.682283;0.751007;0.728572;0.673769;0.701828;0.877642;0.702813;0.733232;0.733415;0.726705;0.878300;0.827874;0.801533;0.685834;0.658074;0.767740;0.811473;0.836586;0.768763;0.837357;0.635783;0.731343;0.806652;0.832458;0.801854;0.713131;0.834709;0.814985;0.731667;0.826234;0.749879;0.893907;0.932333;0.740919;0.757004;0.706699;0.763411;0.639573;0.704763;0.876963;0.795034;0.611000;0.706457;0.872790;0.733394;0.703101;0.828565;0.678591;0.675025;0.669075;0.742940;0.726156;0.655598;0.754717;0.511912;0.000000;0.746251;0.708874;0.788327;0.644560;0.660308;0.614864;0.979712;0.993282;0.846707;0.763705;0.599410;0.971038
ID88;0.857667;0.784527;0.758146;0.851806;0.789768;0.810889;0.850768;0.877741;0.767585;0.794311;0.882703;0.815728;0.852634;0.841809;0.920516;0.850716;0.785472;0.762233;0.864644;0.811843;0.884599;0.862709;0.754737;0.803557;0.785224;0.904069;0.815282;0.820470;0.825434;0.821323;0.830368;0.849422;0.832726;0.890889;0.860906;0.827377;0.832293;0.853979;0.798392;0.782217;0.753050;0.842765;0.859132;0.839294;0.787533;0.836900;0.764440;0.841808;0.804379;0.878629;0.797057;0.806376;0.805947;0.782194;0.800218;0.810017;0.858294;0.741991;0.898434;0.776825;0.795577;0.789882;0.858019;0.848478;0.903099;0.788713;0.731138;0.769490;0.805789;0.751108;0.442366;0.822257;0.889932;0.522573;0.569009;0.837818;0.860325;0.824841;0.863164;0.448969;0.452903;0.472957;0.422182;0.755015;0.738546;0.736024;0.736974;0.746251;0.000000;0.803184;0.478503;0.439603;0.819063;0.717843;0.908011;0.901030;0.825177;0.763119;0.742183;0.905070
ID89;0.857533;0.814089;0.813048;0.901708;0.771393;0.795354;0.736125;0.763337;0.764361;0.715771;0.879385;0.746813;0.763123;0.783828;0.922770;0.864063;0.708010;0.719600;0.906403;0.904002;0.879649;0.728753;0.815304;0.755144;0.789028;0.927684;0.721796;0.700422;0.749396;0.754105;0.772128;0.738115;0.685151;0.780364;0.757109;0.730684;0.774547;0.894276;0.722356;0.770339;0.794743;0.780338;0.902210;0.863357;0.842532;0.770493;0.707776;0.836972;0.861743;0.885010;0.825831;0.877964;0.700587;0.820887;0.852612;0.844484;0.881160;0.829196;0.885361;0.854727;0.843098;0.882710;0.861112;0.939022;0.944114;0.840463;0.858258;0.815291;0.856967;0.667396;0.782823;0.921566;0.514821;0.728750;0.774646;0.916238;0.846060;0.816478;0.864383;0.766439;0.750241;0.728724;0.810990;0.746194;0.704136;0.775015;0.803724;0.708874;0.803184;0.000000;0.850123;0.734834;0.719472;0.729713;0.980316;0.980491;0.887760;0.821662;0.746664;0.976007
ID90;0.879517;0.804757;0.782135;0.863565;0.803892;0.828362;0.879843;0.908711;0.778345;0.825082;0.882316;0.856225;0.892382;0.874822;0.932441;0.862376;0.830521;0.808198;0.882419;0.816768;0.871626;0.896385;0.790555;0.841891;0.821334;0.909722;0.851549;0.856312;0.862450;0.856341;0.866578;0.887372;0.860637;0.922464;0.892865;0.872320;0.872043;0.873776;0.819719;0.808385;0.750706;0.880765;0.872368;0.872294;0.826487;0.870657;0.796576;0.864675;0.842979;0.897400;0.807287;0.819781;0.841785;0.790559;0.842680;0.841620;0.877469;0.761017;0.917089;0.831540;0.818630;0.785155;0.884066;0.835182;0.912668;0.822452;0.761353;0.797691;0.849985;0.804836;0.519360;0.807885;0.926425;0.623455;0.656913;0.825851;0.886497;0.851520;0.886422;0.567170;0.529780;0.595339;0.478725;0.794455;0.770693;0.762630;0.767785;0.788327;0.478503;0.850123;0.000000;0.578975;0.853039;0.756810;0.892635;0.923547;0.852542;0.782031;0.780841;0.908810
ID91;0.826436;0.749772;0.737084;0.807015;0.779058;0.778312;0.810961;0.820648;0.753412;0.741248;0.888557;0.760431;0.798671;0.787475;0.893482;0.854921;0.690541;0.698050;0.866697;0.840770;0.869316;0.796921;0.723704;0.752176;0.729584;0.889992;0.750470;0.760483;0.755812;0.747409;0.767057;0.783158;0.778451;0.844749;0.822018;0.766494;0.769315;0.856500;0.762734;0.760416;0.742704;0.784483;0.844844;0.809273;0.763623;0.770733;0.716376;0.805707;0.785211;0.858172;0.756700;0.795146;0.744202;0.757168;0.780831;0.768463;0.829688;0.715641;0.867071;0.747760;0.755096;0.803236;0.810788;0.870746;0.910152;0.763333;0.725277;0.745264;0.759712;0.690758;0.425267;0.838533;0.830252;0.377780;0.474216;0.851505;0.805352;0.770935;0.843324;0.386665;0.424809;0.390615;0.482174;0.726902;0.697767;0.736505;0.723560;0.644560;0.439603;0.734834;0.578975;0.000000;0.744388;0.663886;0.951638;0.971526;0.817244;0.748546;0.655257;0.954129
ID92;0.831293;0.839986;0.826770;0.860869;0.787220;0.775274;0.656052;0.570231;0.777701;0.663513;0.891666;0.609584;0.585577;0.653983;0.790642;0.883787;0.595511;0.665796;0.821421;0.905463;0.856469;0.585365;0.774333;0.705023;0.751480;0.918529;0.609277;0.591804;0.651346;0.719423;0.713101;0.557246;0.579758;0.683486;0.669516;0.646907;0.641065;0.776339;0.730924;0.766115;0.809974;0.759295;0.887797;0.843017;0.821002;0.548645;0.573633;0.729274;0.812781;0.854574;0.837046;0.874460;0.555608;0.705525;0.821723;0.850472;0.839699;0.804446;0.830440;0.833197;0.802448;0.873830;0.812365;0.929061;0.947358;0.796392;0.865443;0.822531;0.805576;0.620344;0.808303;0.913941;0.724752;0.733316;0.788656;0.904145;0.812245;0.798529;0.847213;0.773072;0.794755;0.785804;0.827029;0.773842;0.733815;0.811933;0.759610;0.660308;0.819063;0.719472;0.853039;0.744388;0.000000;0.512543;0.990699;0.994758;0.873587;0.818248;0.513305;0.984488
ID93;0.833429;0.787717;0.764993;0.862956;0.696580;0.713812;0.706980;0.749677;0.672698;0.660049;0.850817;0.648120;0.716029;0.718658;0.852349;0.847871;0.621099;0.676733;0.767554;0.808867;0.810500;0.700792;0.717372;0.722428;0.744240;0.897553;0.638544;0.652767;0.663548;0.727372;0.711605;0.689884;0.665707;0.752598;0.721454;0.683486;0.702382;0.785430;0.696539;0.712497;0.731284;0.773511;0.866685;0.818929;0.784821;0.679982;0.622259;0.758528;0.772633;0.857124;0.790963;0.833192;0.616750;0.696930;0.780293;0.832517;0.833244;0.676915;0.861504;0.799363;0.793904;0.772210;0.806494;0.853047;0.927075;0.747141;0.730916;0.687239;0.733850;0.696181;0.694632;0.835095;0.830902;0.664164;0.760211;0.843043;0.805572;0.775094;0.842306;0.691364;0.674605;0.693048;0.704734;0.679521;0.665111;0.697654;0.651518;0.614864;0.717843;0.729713;0.756810;0.663886;0.512543;0.000000;0.958759;0.985830;0.827066;0.744274;0.389277;0.931072
ID94;0.983207;0.978198;0.961895;0.977176;0.959985;0.976901;0.970547;0.979420;0.955655;0.973470;0.978982;0.989958;0.990335;0.983288;0.924068;0.974956;0.978587;0.956525;0.949346;0.912400;0.991583;0.987505;0.973912;0.976274;0.977434;0.991462;0.989929;0.985421;0.992394;0.986521;0.989976;0.992440;0.967332;0.987634;0.939714;0.990958;0.979787;0.949789;0.965091;0.957959;0.940645;0.988536;0.985104;0.980727;0.967337;0.985556;0.944687;0.983346;0.964222;0.984496;0.980170;0.977052;0.977980;0.948525;0.966953;0.979258;0.965570;0.958933;0.989064;0.969620;0.977735;0.950462;0.976516;0.950334;0.979328;0.947280;0.915705;0.945528;0.967206;0.961297;0.922391;0.963421;0.995777;0.963625;0.975978;0.961895;0.968537;0.972765;0.982927;0.931616;0.930710;0.967089;0.911625;0.955298;0.972186;0.962859;0.936751;0.979712;0.908011;0.980316;0.892635;0.951638;0.990699;0.958759;0.000000;0.734783;0.976068;0.958787;0.985692;0.481614
ID95;0.989496;0.986907;0.971927;0.987355;0.982519;0.988695;0.992850;0.982108;0.976302;0.979847;0.991536;0.991635;0.991306;0.988228;0.991487;0.993636;0.984365;0.960275;0.986416;0.973475;0.995188;0.990411;0.985737;0.983434;0.985222;0.996113;0.992929;0.989710;0.994055;0.993108;0.990198;0.994836;0.975344;0.981941;0.973308;0.992208;0.987270;0.980480;0.963810;0.972171;0.954596;0.985895;0.987279;0.983455;0.975301;0.990813;0.969376;0.992529;0.974732;0.980983;0.986889;0.978005;0.986956;0.973200;0.976641;0.985824;0.989365;0.985586;0.985556;0.978115;0.990753;0.979942;0.992621;0.982068;0.968227;0.987136;0.978612;0.981523;0.984048;0.966506;0.959327;0.980804;0.994053;0.979936;0.984314;0.981606;0.977143;0.987887;0.981266;0.950350;0.974445;0.986571;0.937078;0.978319;0.981900;0.975699;0.974145;0.993282;0.901030;0.980491;0.923547;0.971526;0.994758;0.985830;0.734783;0.000000;0.987138;0.982009;0.990920;0.695133
ID96;0.897762;0.860852;0.846239;0.894705;0.858896;0.866856;0.902250;0.906478;0.846210;0.861284;0.678549;0.869400;0.876523;0.876091;0.951702;0.642724;0.850250;0.852179;0.903391;0.897209;0.925067;0.894968;0.844602;0.808121;0.832458;0.655881;0.870028;0.861601;0.869943;0.795564;0.877012;0.884036;0.883866;0.930488;0.910180;0.870418;0.869604;0.898139;0.808797;0.790225;0.840530;0.877234;0.640717;0.561270;0.737206;0.884323;0.861616;0.869678;0.690654;0.879723;0.809734;0.846078;0.862107;0.865774;0.754948;0.764833;0.928955;0.846270;0.887868;0.718520;0.859052;0.841863;0.929826;0.871379;0.890838;0.894811;0.897574;0.886801;0.852179;0.843118;0.821732;0.873939;0.933259;0.830799;0.836028;0.878563;0.942780;0.931706;0.866280;0.810447;0.817755;0.828826;0.815162;0.830113;0.834011;0.845262;0.844305;0.846707;0.825177;0.887760;0.852542;0.817244;0.873587;0.827066;0.976068;0.987138;0.000000;0.608393;0.839934;0.954298
ID97;0.791561;0.807406;0.778199;0.852329;0.770741;0.787014;0.848419;0.864238;0.769934;0.789672;0.807086;0.804320;0.822617;0.821062;0.932374;0.780220;0.789185;0.795063;0.875612;0.824261;0.876179;0.838679;0.777294;0.744910;0.754608;0.840880;0.801794;0.783064;0.800347;0.747798;0.812826;0.836220;0.818625;0.897513;0.862066;0.817951;0.814947;0.867323;0.728474;0.710217;0.732502;0.761017;0.778218;0.764367;0.719335;0.829250;0.794514;0.837596;0.737074;0.817862;0.732676;0.796006;0.792681;0.794787;0.742089;0.762947;0.910389;0.775487;0.830802;0.730241;0.805814;0.784504;0.896658;0.828846;0.845741;0.868221;0.843774;0.840614;0.813730;0.783044;0.757547;0.827126;0.907735;0.760421;0.782452;0.806575;0.891105;0.902028;0.823412;0.762476;0.743166;0.758688;0.768826;0.748169;0.732942;0.751629;0.759045;0.763705;0.763119;0.821662;0.782031;0.748546;0.818248;0.744274;0.958787;0.982009;0.608393;0.000000;0.760451;0.945595
ID98;0.845273;0.776766;0.772686;0.826058;0.741594;0.673637;0.736716;0.745870;0.730666;0.694146;0.855214;0.636856;0.708191;0.691676;0.849265;0.856207;0.607116;0.680578;0.824141;0.880362;0.777658;0.702734;0.661265;0.757892;0.722214;0.898764;0.617295;0.646500;0.614258;0.737464;0.662902;0.668877;0.687039;0.779910;0.771828;0.663765;0.651162;0.829599;0.730552;0.750686;0.749703;0.748926;0.848484;0.806812;0.771803;0.653226;0.650782;0.769049;0.779859;0.825644;0.778996;0.839457;0.634099;0.690459;0.789422;0.805052;0.853222;0.662103;0.809033;0.785347;0.770342;0.834234;0.815286;0.900024;0.931797;0.797022;0.781630;0.765152;0.728287;0.714181;0.707577;0.879371;0.835946;0.631449;0.703092;0.865050;0.807080;0.776411;0.808524;0.698815;0.692320;0.676755;0.741011;0.744747;0.685456;0.757932;0.721338;0.599410;0.742183;0.746664;0.780841;0.655257;0.513305;0.389277;0.985692;0.990920;0.839934;0.760451;0.000000;0.973324
ID99;0.974567;0.963095;0.939064;0.973342;0.952979;0.973716;0.975366;0.980756;0.938330;0.967713;0.962181;0.978056;0.979040;0.977012;0.936040;0.977478;0.978134;0.960315;0.925765;0.910612;0.993124;0.985122;0.967126;0.967013;0.971386;0.990420;0.984876;0.976484;0.990074;0.983738;0.986319;0.987395;0.967468;0.977672;0.934471;0.981870;0.975958;0.943962;0.963994;0.950622;0.945461;0.975399;0.981334;0.973712;0.952508;0.987325;0.948354;0.978063;0.946124;0.968332;0.975610;0.966289;0.964638;0.958148;0.940797;0.977014;0.965312;0.938790;0.980530;0.961928;0.970468;0.916533;0.974384;0.910912;0.947315;0.928889;0.926855;0.912233;0.933546;0.945073;0.916888;0.923925;0.995688;0.962701;0.974731;0.942363;0.969916;0.964172;0.968117;0.904171;0.920902;0.962985;0.883597;0.921487;0.952258;0.945564;0.937643;0.971038;0.905070;0.976007;0.908810;0.954129;0.984488;0.931072;0.481614;0.695133;0.954298;0.945595;0.973324;0.000000
