;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99
ID75;0.916891;0.926349;0.913167;0.943273;0.905512;0.936019;0.961250;0.969850;0.884201;0.904872;0.947975;0.947442;0.958433;0.948974;0.980396;0.947928;0.946554;0.947440;0.953762;0.899276;0.956592;0.959883;0.935062;0.943506;0.932527;0.970052;0.951162;0.950770;0.954128;0.954433;0.953904;0.962896;0.951977;0.972889;0.959253;0.956546;0.957170;0.953063;0.935518;0.918334;0.911796;0.950739;0.953693;0.953335;0.932176;0.952736;0.935395;0.953261;0.930492;0.944215;0.933913;0.932213;0.936189;0.922224;0.927396;0.941777;0.969842;0.904299;0.958834;0.935730;0.937498;0.661102;0.973056;0.918416;0.953114;0.943586;0.933451;0.930266;0.918141;0.929876;0.906920;0.913124;0.982104;0.927605;0.937315;0.000000;0.981429;0.963437;0.943896;0.917829;0.908971;0.924970;0.906106;0.912493;0.914438;0.907390;0.920267;0.932075;0.911753;0.956288;0.904620;0.919798;0.949660;0.914838;0.980577;0.990718;0.935356;0.892933;0.927643;0.970326
ID76;0.932925;0.949059;0.941481;0.973719;0.952450;0.954750;0.937109;0.914670;0.946485;0.925502;0.976891;0.927827;0.909090;0.942687;0.981996;0.971538;0.913703;0.917572;0.978871;0.978661;0.980150;0.923375;0.936268;0.914923;0.934246;0.981634;0.921068;0.898757;0.930544;0.919701;0.935930;0.916176;0.892039;0.934516;0.917648;0.923728;0.941214;0.975612;0.925181;0.937852;0.947557;0.931982;0.967789;0.956477;0.948335;0.943697;0.926586;0.958477;0.948213;0.970954;0.948997;0.962987;0.915549;0.961914;0.950099;0.955397;0.606925;0.919276;0.970307;0.949301;0.954642;0.974028;0.455046;0.976872;0.978902;0.599212;0.836068;0.723129;0.928667;0.894434;0.916803;0.972017;0.904594;0.871624;0.918283;0.981429;0.000000;0.494187;0.973615;0.905684;0.899347;0.897562;0.928096;0.941542;0.927368;0.948537;0.940225;0.846194;0.924919;0.916611;0.939834;0.892183;0.896397;0.892318;0.984017;0.988439;0.970547;0.942418;0.893242;0.984728
ID77;0.940654;0.945301;0.943145;0.968320;0.940394;0.933979;0.912521;0.906742;0.932881;0.912244;0.953880;0.904638;0.895146;0.923506;0.961473;0.957083;0.895507;0.897032;0.952653;0.942136;0.962003;0.902661;0.904445;0.908981;0.922843;0.974664;0.901614;0.882974;0.914433;0.910894;0.924857;0.889580;0.877604;0.917916;0.899455;0.900672;0.922643;0.956071;0.908693;0.924548;0.931217;0.926308;0.965783;0.954144;0.944437;0.923355;0.898279;0.945894;0.943239;0.972787;0.945107;0.959530;0.888231;0.943762;0.940503;0.951487;0.652238;0.902603;0.975075;0.945270;0.933666;0.955885;0.542711;0.965516;0.973823;0.601658;0.769958;0.629924;0.913657;0.880303;0.892617;0.965021;0.904911;0.849717;0.898179;0.963437;0.494187;0.000000;0.964952;0.884708;0.871996;0.870344;0.906875;0.934775;0.909073;0.937587;0.927192;0.825671;0.904014;0.898968;0.919806;0.870653;0.887980;0.873299;0.986195;0.993906;0.964646;0.948491;0.874135;0.981759
ID78;0.952811;0.920471;0.922650;0.926445;0.926192;0.912359;0.945799;0.936341;0.934967;0.923193;0.958460;0.911243;0.918712;0.912242;0.971102;0.945840;0.902698;0.914525;0.961699;0.957383;0.948461;0.931030;0.901983;0.927293;0.896059;0.973047;0.911591;0.912458;0.903635;0.932570;0.894082;0.914959;0.937625;0.957613;0.951551;0.887797;0.895507;0.958935;0.938285;0.923773;0.919507;0.917842;0.942327;0.928631;0.909226;0.918844;0.919510;0.935811;0.911432;0.623184;0.923301;0.931331;0.914384;0.913655;0.914276;0.921705;0.972470;0.903885;0.574876;0.918200;0.914256;0.936694;0.968009;0.965481;0.971632;0.960684;0.960514;0.959101;0.911111;0.901967;0.927016;0.953465;0.957496;0.907520;0.903746;0.943896;0.973615;0.964952;0.000000;0.920625;0.920825;0.920343;0.929497;0.901922;0.895718;0.913870;0.923865;0.906246;0.926557;0.927259;0.939792;0.915004;0.917288;0.914404;0.991390;0.990545;0.928349;0.903155;0.894126;0.983800
ID79;0.919642;0.859919;0.845648;0.895496;0.890925;0.891204;0.909105;0.908545;0.869554;0.870566;0.932804;0.882232;0.895266;0.889984;0.940919;0.924124;0.846648;0.843781;0.910757;0.908803;0.945158;0.905180;0.850036;0.876395;0.851322;0.951545;0.881518;0.880751;0.881530;0.885137;0.885254;0.888885;0.896880;0.929816;0.913343;0.882352;0.881505;0.916258;0.888328;0.876990;0.876517;0.891653;0.928250;0.909243;0.879467;0.876798;0.835868;0.899286;0.885478;0.926776;0.879961;0.891541;0.862653;0.857985;0.886350;0.879891;0.903940;0.847690;0.930807;0.875074;0.863224;0.852590;0.903577;0.906798;0.957995;0.850084;0.849030;0.832977;0.834625;0.826747;0.599196;0.892590;0.915485;0.580398;0.653567;0.917829;0.905684;0.884708;0.920625;0.000000;0.572293;0.578013;0.583261;0.833516;0.843107;0.864998;0.844618;0.808525;0.619708;0.867778;0.723814;0.557691;0.872014;0.817522;0.964598;0.974543;0.895301;0.865233;0.822709;0.949674
ID80;0.909354;0.853442;0.846500;0.908071;0.871910;0.879475;0.902431;0.924368;0.852293;0.870993;0.924240;0.879511;0.907595;0.899111;0.942856;0.910996;0.860428;0.858806;0.909753;0.894428;0.932391;0.909740;0.840117;0.877278;0.857804;0.946258;0.877173;0.881332;0.885352;0.885796;0.892117;0.899967;0.890507;0.929269;0.907980;0.890641;0.891220;0.914318;0.875444;0.871495;0.852421;0.892988;0.922613;0.906923;0.875180;0.891614;0.847681;0.903024;0.887423;0.930812;0.871170;0.896328;0.872696;0.863655;0.885397;0.880013;0.904575;0.821159;0.939924;0.879664;0.868235;0.872039;0.899709;0.910432;0.954760;0.844177;0.818342;0.823366;0.865826;0.841915;0.581277;0.897267;0.918551;0.588933;0.657744;0.908971;0.899347;0.871996;0.920825;0.572293;0.000000;0.549927;0.604289;0.835619;0.822304;0.837577;0.839165;0.805988;0.623446;0.857300;0.692622;0.596303;0.885642;0.805688;0.964112;0.987057;0.899742;0.852663;0.818190;0.958823
ID81;0.904414;0.850709;0.852577;0.900980;0.877399;0.867834;0.899687;0.920112;0.862163;0.868103;0.929226;0.870743;0.900167;0.889392;0.938000;0.914843;0.840481;0.843554;0.916996;0.908383;0.926263;0.904046;0.829092;0.870966;0.853863;0.941759;0.863477;0.867233;0.870057;0.868298;0.877275;0.889930;0.883859;0.926989;0.916138;0.880673;0.875586;0.918998;0.876848;0.879100;0.861724;0.889578;0.913532;0.896715;0.869937;0.879792;0.850019;0.902720;0.885024;0.931726;0.857078;0.894635;0.871289;0.870969;0.885627;0.869439;0.911909;0.825547;0.936289;0.864584;0.865766;0.898698;0.899948;0.934527;0.958250;0.865852;0.847093;0.846928;0.871854;0.847423;0.582008;0.914544;0.907139;0.545219;0.613534;0.924970;0.897562;0.870344;0.920343;0.578013;0.549927;0.000000;0.648720;0.851674;0.827998;0.851932;0.860392;0.801731;0.642187;0.843077;0.746348;0.561788;0.880056;0.818698;0.983269;0.993240;0.906403;0.862789;0.807220;0.981143
ID82;0.925515;0.871244;0.849510;0.913699;0.882612;0.893335;0.921287;0.938692;0.857071;0.888858;0.924320;0.906247;0.928614;0.919453;0.956861;0.916351;0.886030;0.873580;0.916032;0.895328;0.937319;0.930232;0.859184;0.897568;0.885716;0.949559;0.904206;0.907480;0.910398;0.907446;0.913248;0.924270;0.909693;0.946217;0.928760;0.913217;0.912722;0.923046;0.892349;0.884695;0.863388;0.918061;0.928630;0.917008;0.888943;0.915640;0.871789;0.916360;0.894719;0.937527;0.882750;0.892993;0.895283;0.881532;0.895962;0.900653;0.922300;0.837718;0.948510;0.882559;0.884595;0.848203;0.925696;0.889029;0.951370;0.873423;0.851317;0.843333;0.870964;0.862373;0.582573;0.878404;0.945409;0.702783;0.737124;0.906106;0.928096;0.906875;0.929497;0.583261;0.604289;0.648720;0.000000;0.847636;0.847027;0.850025;0.859001;0.852514;0.593710;0.895632;0.647484;0.650631;0.905327;0.826796;0.953770;0.967517;0.898170;0.869307;0.851242;0.938202
ID83;0.914835;0.859549;0.838239;0.902179;0.842731;0.885109;0.905466;0.908657;0.822691;0.842808;0.934985;0.862714;0.882738;0.885839;0.964176;0.928304;0.852559;0.861346;0.896574;0.891091;0.942766;0.896691;0.869116;0.865981;0.852357;0.957668;0.866124;0.868167;0.867115;0.883160;0.874817;0.885673;0.891970;0.909662;0.888357;0.868361;0.880083;0.911789;0.868546;0.848879;0.854379;0.878709;0.940008;0.917700;0.891006;0.872890;0.840028;0.901049;0.893890;0.898421;0.896482;0.908740;0.839835;0.862443;0.892538;0.911397;0.947128;0.861571;0.908616;0.906623;0.891731;0.865196;0.938781;0.920539;0.960099;0.906662;0.893707;0.875895;0.880091;0.643834;0.848811;0.909010;0.915526;0.844230;0.863201;0.912493;0.941542;0.934775;0.901922;0.833516;0.835619;0.851674;0.847636;0.000000;0.609425;0.631388;0.820916;0.841356;0.860409;0.854652;0.885455;0.841857;0.872504;0.809184;0.977138;0.989041;0.907171;0.855946;0.853702;0.959139
ID84;0.901356;0.855005;0.838286;0.899721;0.833065;0.843518;0.881329;0.888761;0.805761;0.825141;0.932178;0.824913;0.872369;0.868180;0.963439;0.917904;0.810742;0.819379;0.925886;0.913271;0.906702;0.864963;0.845304;0.864831;0.840030;0.949985;0.817010;0.836687;0.820322;0.857003;0.844925;0.858328;0.855999;0.891128;0.876711;0.840265;0.856118;0.930955;0.832092;0.835861;0.808610;0.855864;0.928492;0.904111;0.880987;0.848409;0.820776;0.884251;0.896935;0.894568;0.872616;0.903847;0.814354;0.855936;0.891779;0.910007;0.943244;0.840640;0.907761;0.896509;0.875141;0.883438;0.928002;0.931063;0.959046;0.904091;0.880994;0.878125;0.888365;0.633521;0.833383;0.918469;0.904041;0.819603;0.846916;0.914438;0.927368;0.909073;0.895718;0.843107;0.822304;0.827998;0.847027;0.609425;0.000000;0.586132;0.831391;0.791977;0.849613;0.826384;0.870499;0.821982;0.846474;0.798879;0.985897;0.990868;0.909494;0.845894;0.813377;0.975545
ID85;0.918982;0.865558;0.852753;0.922205;0.848646;0.870225;0.920870;0.931593;0.826343;0.863225;0.940842;0.874867;0.911112;0.910813;0.974634;0.923986;0.876811;0.878230;0.919021;0.896973;0.923975;0.914192;0.868222;0.890650;0.871278;0.954023;0.879514;0.891738;0.882822;0.902513;0.896020;0.910463;0.903389;0.927606;0.906152;0.893696;0.903739;0.924430;0.875519;0.866795;0.828994;0.902804;0.930995;0.917449;0.887784;0.898000;0.865012;0.913323;0.902291;0.913438;0.886419;0.898248;0.864028;0.867078;0.895867;0.913740;0.953292;0.858690;0.932744;0.904429;0.902076;0.875800;0.945173;0.921793;0.952617;0.916415;0.876147;0.885913;0.908302;0.736988;0.844317;0.909027;0.933490;0.856703;0.870315;0.907390;0.948537;0.937587;0.913870;0.864998;0.837577;0.851932;0.850025;0.631388;0.586132;0.000000;0.823003;0.860215;0.847942;0.873249;0.865332;0.848261;0.896206;0.821904;0.981078;0.987700;0.916143;0.858206;0.862299;0.972020
ID86;0.927058;0.894569;0.878459;0.924434;0.861881;0.866132;0.889870;0.900156;0.848309;0.853129;0.948004;0.855910;0.885274;0.880028;0.942329;0.929478;0.855183;0.867060;0.893042;0.889898;0.921642;0.886096;0.876778;0.871902;0.857042;0.956582;0.858717;0.869538;0.860216;0.894878;0.872954;0.879258;0.879385;0.903915;0.869388;0.869180;0.873423;0.897491;0.866018;0.850381;0.849941;0.894584;0.939703;0.921218;0.895309;0.866562;0.826961;0.877715;0.896350;0.925221;0.892562;0.896793;0.839424;0.839452;0.882458;0.917493;0.934730;0.880305;0.935697;0.906974;0.859221;0.875720;0.934073;0.928162;0.959765;0.894391;0.859354;0.872520;0.903332;0.850097;0.853466;0.914557;0.939311;0.846180;0.872275;0.920267;0.940225;0.927192;0.923865;0.844618;0.839165;0.860392;0.859001;0.820916;0.831391;0.823003;0.000000;0.677172;0.848573;0.891183;0.868641;0.839611;0.863384;0.788993;0.967343;0.986903;0.915581;0.863020;0.838113;0.967818
ID87;0.906493;0.876908;0.864336;0.899204;0.861384;0.829952;0.855574;0.838996;0.838401;0.806405;0.943331;0.810256;0.833575;0.842121;0.942175;0.929861;0.776604;0.796724;0.930744;0.939060;0.901631;0.821770;0.847264;0.843880;0.827165;0.952474;0.795141;0.799877;0.797873;0.834916;0.816061;0.805905;0.811140;0.857800;0.842975;0.805092;0.824793;0.934834;0.825473;0.846087;0.846208;0.841725;0.935208;0.905833;0.889834;0.813644;0.793781;0.868612;0.895926;0.911023;0.869266;0.911480;0.777344;0.844828;0.892980;0.908570;0.890032;0.832547;0.909909;0.898063;0.845044;0.904850;0.857064;0.943982;0.964981;0.851181;0.861699;0.828147;0.865835;0.780170;0.826816;0.934449;0.885815;0.758535;0.827981;0.932075;0.846194;0.825671;0.906246;0.808525;0.805988;0.801731;0.852514;0.841356;0.791977;0.860215;0.677172;0.000000;0.854689;0.829639;0.881637;0.783870;0.795404;0.761506;0.989752;0.996630;0.916991;0.866023;0.749539;0.985306
ID88;0.923381;0.879255;0.862438;0.919973;0.882537;0.895570;0.919368;0.934891;0.868513;0.885366;0.937697;0.898513;0.920456;0.914111;0.958613;0.919337;0.879848;0.865076;0.927409;0.896152;0.938766;0.926295;0.860228;0.891080;0.879692;0.949618;0.898243;0.901383;0.904370;0.901897;0.907323;0.918581;0.908730;0.942296;0.925254;0.905535;0.908471;0.921239;0.887896;0.877802;0.859131;0.914674;0.924229;0.912626;0.881140;0.911209;0.866496;0.914110;0.891585;0.935394;0.887069;0.892811;0.892548;0.877788;0.889024;0.895038;0.923744;0.851888;0.946500;0.874397;0.886152;0.882608;0.923585;0.918029;0.949082;0.881878;0.844691;0.869731;0.892451;0.857866;0.613390;0.902460;0.941761;0.686434;0.725310;0.911753;0.924919;0.904014;0.926557;0.619708;0.623446;0.642187;0.593710;0.860409;0.849613;0.847942;0.848573;0.854689;0.000000;0.890851;0.647280;0.610728;0.900533;0.835749;0.951788;0.947939;0.904216;0.865646;0.852015;0.950170
ID89;0.923303;0.897518;0.896885;0.948314;0.870945;0.886014;0.848009;0.865787;0.866445;0.834343;0.935822;0.855057;0.865649;0.878816;0.959834;0.927075;0.829047;0.836939;0.950904;0.949581;0.935972;0.843097;0.898256;0.860493;0.882074;0.962486;0.838422;0.823822;0.856748;0.859817;0.871413;0.849328;0.813163;0.876634;0.861766;0.844388;0.872952;0.944188;0.838800;0.870273;0.885634;0.876618;0.948591;0.926669;0.914537;0.870371;0.828886;0.911252;0.925738;0.938998;0.904608;0.935017;0.823935;0.901634;0.920443;0.915686;0.936826;0.906624;0.939195;0.921674;0.914871;0.937701;0.925373;0.968552;0.971254;0.913317;0.923723;0.898248;0.922975;0.800525;0.878183;0.959182;0.679712;0.843094;0.873015;0.956288;0.916611;0.898968;0.927259;0.867778;0.857300;0.843077;0.895632;0.854652;0.826384;0.873249;0.891183;0.829639;0.890851;0.000000;0.918991;0.847152;0.836852;0.843739;0.990060;0.990149;0.940543;0.902102;0.854960;0.987858
ID90;0.935897;0.891818;0.877751;0.926788;0.891286;0.906125;0.936081;0.952173;0.875359;0.904159;0.937479;0.922545;0.943131;0.933232;0.965039;0.926103;0.907415;0.893926;0.937537;0.899144;0.931410;0.945362;0.883028;0.914160;0.901904;0.952727;0.919823;0.922595;0.926146;0.922612;0.928520;0.940326;0.925099;0.959668;0.943401;0.931807;0.931649;0.932637;0.900929;0.894041;0.857604;0.936603;0.931834;0.931792;0.905002;0.930857;0.886771;0.927427;0.914801;0.945926;0.893369;0.900967;0.914097;0.883030;0.914625;0.913999;0.934736;0.864293;0.956752;0.908023;0.900271;0.879649;0.938466;0.910190;0.954340;0.902577;0.864510;0.887462;0.918910;0.891866;0.683656;0.893735;0.961808;0.768059;0.792936;0.904620;0.939834;0.919806;0.939792;0.723814;0.692622;0.746348;0.647484;0.885455;0.870499;0.865332;0.868641;0.881637;0.647280;0.918991;0.000000;0.733355;0.920692;0.861573;0.943272;0.960254;0.920402;0.877685;0.876935;0.952227
ID91;0.904971;0.856994;0.848645;0.893203;0.875810;0.875338;0.895614;0.901490;0.859366;0.851399;0.940990;0.863915;0.888068;0.881103;0.943745;0.921787;0.816947;0.822178;0.928589;0.913498;0.930090;0.886985;0.839708;0.858562;0.843653;0.941795;0.857450;0.863948;0.860926;0.855448;0.868174;0.878395;0.875426;0.915841;0.902316;0.867814;0.869619;0.922704;0.865399;0.863905;0.852358;0.879227;0.915897;0.894584;0.865971;0.870524;0.834754;0.892401;0.879684;0.923673;0.861502;0.885884;0.853344;0.861805;0.876929;0.869074;0.906917;0.834255;0.928804;0.855678;0.860461;0.890883;0.895508;0.930908;0.952963;0.865784;0.840766;0.854041;0.863450;0.817098;0.596754;0.912176;0.907254;0.548389;0.643346;0.919798;0.892183;0.870653;0.915004;0.557691;0.596303;0.561788;0.650631;0.841857;0.821982;0.848261;0.839611;0.783870;0.610728;0.847152;0.733355;0.000000;0.853466;0.797994;0.975220;0.985557;0.899433;0.856192;0.791728;0.976526
ID92;0.907875;0.913035;0.905171;0.925233;0.880943;0.873414;0.792309;0.726302;0.874952;0.797725;0.942731;0.757443;0.738629;0.790798;0.883082;0.938309;0.746483;0.799372;0.901956;0.950386;0.922686;0.738461;0.872816;0.826996;0.858108;0.957535;0.757206;0.743564;0.788867;0.836819;0.832527;0.715681;0.733983;0.811989;0.802048;0.785602;0.781279;0.874089;0.844548;0.867571;0.895012;0.863181;0.940564;0.914823;0.901704;0.708549;0.729056;0.843445;0.896723;0.921585;0.911295;0.933026;0.714329;0.827341;0.902138;0.919195;0.912865;0.891627;0.907367;0.909010;0.890398;0.932667;0.896469;0.963226;0.972967;0.886657;0.927869;0.902625;0.892320;0.765694;0.893991;0.955036;0.840413;0.846143;0.881842;0.949660;0.896397;0.887980;0.917288;0.872014;0.885642;0.880056;0.905327;0.872504;0.846474;0.896206;0.863384;0.795404;0.900533;0.836852;0.920692;0.853466;0.000000;0.677724;0.995328;0.997372;0.932529;0.900040;0.678389;0.992183
ID93;0.909148;0.881255;0.866851;0.926438;0.821158;0.833011;0.828340;0.856932;0.804327;0.795216;0.919396;0.786496;0.834519;0.836301;0.920290;0.917674;0.766269;0.807204;0.868493;0.894335;0.895333;0.824077;0.835430;0.838848;0.853369;0.946011;0.779404;0.789908;0.797750;0.842172;0.831506;0.816487;0.799309;0.858837;0.838191;0.811989;0.825175;0.879821;0.821130;0.832115;0.844788;0.872294;0.928582;0.900452;0.879440;0.809511;0.767151;0.862685;0.871735;0.923066;0.883282;0.909007;0.762951;0.821401;0.876589;0.908605;0.909038;0.807334;0.925600;0.888496;0.885113;0.871466;0.892883;0.920697;0.962158;0.855273;0.844542;0.814632;0.846497;0.820880;0.819802;0.910138;0.907643;0.798196;0.863772;0.914838;0.892318;0.873299;0.914404;0.817522;0.805688;0.818698;0.826796;0.809184;0.798879;0.821904;0.788993;0.761506;0.835749;0.843739;0.861573;0.797994;0.677724;0.000000;0.978945;0.992864;0.905349;0.853391;0.560402;0.964306
ID94;0.991532;0.988979;0.980578;0.988456;0.979584;0.988316;0.985054;0.989603;0.977325;0.986557;0.989379;0.994954;0.995144;0.991574;0.960536;0.987319;0.989178;0.977780;0.974015;0.954194;0.995774;0.993713;0.986784;0.987995;0.988588;0.995713;0.994939;0.992657;0.996183;0.993215;0.994963;0.996205;0.983395;0.993779;0.968920;0.995458;0.989790;0.974248;0.982235;0.978528;0.969415;0.994235;0.992496;0.990270;0.983398;0.992726;0.971557;0.991603;0.981785;0.992188;0.989986;0.988393;0.988867;0.973582;0.983199;0.989520;0.982484;0.979036;0.994502;0.984575;0.988742;0.974602;0.988119;0.974534;0.989556;0.972926;0.955998;0.972001;0.983330;0.980267;0.959629;0.981370;0.997884;0.981476;0.987843;0.980577;0.984017;0.986195;0.991390;0.964598;0.964112;0.983269;0.953770;0.977138;0.985897;0.981078;0.967343;0.989752;0.951788;0.990060;0.943272;0.975220;0.995328;0.978945;0.000000;0.847118;0.987889;0.978960;0.992795;0.650121
ID95;0.994720;0.993411;0.985763;0.993637;0.991182;0.994315;0.996412;0.990973;0.988009;0.989821;0.995750;0.995800;0.995634;0.994079;0.995725;0.996808;0.992121;0.979735;0.993161;0.986559;0.997588;0.995182;0.992817;0.991648;0.992556;0.998053;0.996452;0.994828;0.997019;0.996542;0.995075;0.997411;0.987518;0.990888;0.986474;0.996089;0.993594;0.990144;0.981572;0.985889;0.976771;0.992898;0.993599;0.991658;0.987496;0.995385;0.984450;0.996251;0.987204;0.990400;0.993401;0.988880;0.993435;0.986418;0.988182;0.992862;0.994654;0.992741;0.992726;0.988937;0.995355;0.989870;0.996297;0.990953;0.983857;0.993526;0.989190;0.990675;0.991960;0.982968;0.979242;0.990309;0.997018;0.989866;0.992095;0.990718;0.988439;0.993906;0.990545;0.974543;0.987057;0.993240;0.967517;0.989041;0.990868;0.987700;0.986903;0.996630;0.947939;0.990149;0.960254;0.985557;0.997372;0.992864;0.847118;0.000000;0.993528;0.990923;0.995439;0.820151
ID96;0.946127;0.925223;0.916717;0.944427;0.924093;0.928680;0.948614;0.950945;0.916700;0.925473;0.808495;0.930138;0.934199;0.933954;0.975253;0.782510;0.919065;0.920191;0.949244;0.945820;0.961075;0.944573;0.915755;0.893879;0.908570;0.792184;0.930497;0.925656;0.930449;0.886144;0.934476;0.938449;0.938354;0.963993;0.952978;0.930720;0.930255;0.946336;0.894292;0.882822;0.913357;0.934603;0.781021;0.718992;0.848726;0.938611;0.925664;0.930297;0.817026;0.936013;0.894865;0.916622;0.925948;0.928059;0.860365;0.866749;0.963169;0.916735;0.940604;0.836208;0.924183;0.914143;0.963637;0.931269;0.942268;0.944486;0.946023;0.940005;0.920191;0.914882;0.902143;0.932729;0.965477;0.907581;0.910692;0.935356;0.970547;0.964646;0.928349;0.895301;0.899742;0.906403;0.898170;0.907171;0.909494;0.916143;0.915581;0.916991;0.904216;0.940543;0.920402;0.899433;0.932529;0.905349;0.987889;0.993528;0.000000;0.756523;0.913004;0.976615
ID97;0.883655;0.893442;0.875267;0.920278;0.870529;0.880814;0.917994;0.927176;0.870014;0.882477;0.893246;0.891549;0.902677;0.901740;0.965004;0.876543;0.882173;0.885833;0.933681;0.903666;0.934004;0.912263;0.874694;0.853809;0.860144;0.913563;0.889995;0.878335;0.889103;0.855703;0.896750;0.910806;0.900268;0.945989;0.925924;0.899861;0.898039;0.928948;0.842910;0.830558;0.845600;0.864293;0.875278;0.866449;0.836760;0.906655;0.885492;0.911622;0.848639;0.899806;0.845716;0.886418;0.884352;0.885662;0.851953;0.865536;0.953093;0.873549;0.907582;0.844092;0.892466;0.879240;0.945514;0.906414;0.916424;0.929463;0.915268;0.913406;0.897300;0.878323;0.862050;0.905385;0.951636;0.863908;0.877950;0.892933;0.942418;0.948491;0.903155;0.865233;0.852663;0.862789;0.869307;0.855946;0.845894;0.858206;0.863020;0.866023;0.865646;0.902102;0.877685;0.856192;0.900040;0.853391;0.978960;0.990923;0.756523;0.000000;0.863927;0.972037
ID98;0.916150;0.874359;0.871769;0.904744;0.851627;0.804998;0.848401;0.854439;0.844375;0.819465;0.921957;0.778145;0.829171;0.817740;0.918489;0.922534;0.755535;0.809933;0.903593;0.936375;0.874924;0.825418;0.796098;0.862274;0.838704;0.946683;0.763367;0.785302;0.761041;0.848897;0.797283;0.801589;0.814491;0.876347;0.871222;0.797907;0.788732;0.906864;0.844299;0.857591;0.856949;0.856441;0.918032;0.893078;0.871206;0.790244;0.788453;0.869449;0.876316;0.904496;0.875771;0.912723;0.776084;0.816889;0.882321;0.891999;0.920799;0.796705;0.894437;0.879770;0.870275;0.909627;0.898245;0.947382;0.964694;0.887047;0.877432;0.866953;0.842785;0.833262;0.828750;0.935814;0.910644;0.774096;0.825665;0.927643;0.893242;0.874135;0.894126;0.822709;0.818190;0.807220;0.851242;0.853702;0.813377;0.862299;0.838113;0.749539;0.852015;0.854960;0.876935;0.791728;0.678389;0.560402;0.992795;0.995439;0.913004;0.863927;0.000000;0.986482
ID99;0.987120;0.981201;0.968574;0.986491;0.975923;0.986683;0.987529;0.990285;0.968184;0.983591;0.980726;0.988906;0.989409;0.988372;0.966964;0.988611;0.988946;0.979756;0.961452;0.953215;0.996550;0.992505;0.983288;0.983230;0.985485;0.995187;0.992380;0.988102;0.995012;0.991802;0.993112;0.993657;0.983465;0.988710;0.966126;0.990852;0.987833;0.971173;0.981667;0.974686;0.971966;0.987546;0.990579;0.986681;0.975676;0.993622;0.973493;0.988910;0.972316;0.983911;0.987655;0.982856;0.982001;0.978627;0.969496;0.988374;0.982350;0.968429;0.990169;0.980595;0.985013;0.956449;0.987026;0.953379;0.972945;0.963134;0.962039;0.954103;0.965631;0.971761;0.956642;0.960459;0.997839;0.980996;0.987204;0.970326;0.984728;0.981759;0.983800;0.949674;0.958823;0.981143;0.938202;0.959139;0.975545;0.972020;0.967818;0.985306;0.950170;0.987858;0.952227;0.976526;0.992183;0.964306;0.650121;0.820151;0.976615;0.972037;0.986482;0.000000
